Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
801,"(0.19025135040283203, 0.9168378710746765, -3.55002521246206e-05)","(0.1541149765253067, 0.9403342008590698, 0.019298294559121132)","(0.12376584857702255, 0.9210746884346008, 0.007212636061012745)","(0.10776136815547943, 0.8852733373641968, -0.0008934744400903583)","(0.10581375658512115, 0.8575056791305542, -0.004289220552891493)","(0.11280695348978043, 0.9212218523025513, -0.06842651963233948)","(0.08132015913724899, 0.8455492258071899, -0.052504438906908035)","(0.09764369577169418, 0.8421355485916138, -0.01601201854646206)","(0.11139325797557831, 0.8572081327438354, 0.003864097874611616)","(0.1252933144569397, 0.8913834691047668, -0.07903995364904404)","(0.0960349589586258, 0.8037191033363342, -0.0702214241027832)","(0.11693108826875687, 0.8098369836807251, -0.032545387744903564)","(0.12957295775413513, 0.8338819742202759, -0.017552852630615234)","(0.14465901255607605, 0.860390305519104, -0.08262787014245987)","(0.12161888927221298, 0.7709892988204956, -0.05950302258133888)","(0.14150843024253845, 0.784725546836853, -0.02732342854142189)","(0.15230898559093475, 0.8118981122970581, -0.02152179554104805)","(0.16666346788406372, 0.8307077884674072, -0.08483709394931793)","(0.15705379843711853, 0.7546645998954773, -0.06303470581769943)","(0.1714991182088852, 0.7695439457893372, -0.04484899714589119)","(0.17827332019805908, 0.7991189360618591, -0.044461432844400406)",Grasp
802,"(0.1950036734342575, 0.9249331951141357, -5.024659549235366e-05)","(0.16134566068649292, 0.9390366077423096, 0.01192383747547865)","(0.1323191523551941, 0.9167342185974121, -0.005985700991004705)","(0.11481828987598419, 0.8819453716278076, -0.018020404502749443)","(0.11152580380439758, 0.8561186790466309, -0.024714190512895584)","(0.12120439112186432, 0.9209793210029602, -0.08739364147186279)","(0.09094516932964325, 0.8354313373565674, -0.0713144838809967)","(0.10811427980661392, 0.8377251625061035, -0.03206707537174225)","(0.12003256380558014, 0.8584368824958801, -0.010376946069300175)","(0.13421325385570526, 0.8960721492767334, -0.09378503262996674)","(0.10495057702064514, 0.8002608418464661, -0.08603862673044205)","(0.12410517781972885, 0.809593915939331, -0.04438047111034393)","(0.13613341748714447, 0.8360796570777893, -0.027776053175330162)","(0.1525135338306427, 0.8665004968643188, -0.09314794838428497)","(0.1258830577135086, 0.771131157875061, -0.07206456363201141)","(0.14491483569145203, 0.7884922027587891, -0.034104347229003906)","(0.15559972822666168, 0.8194727301597595, -0.024493495002388954)","(0.17257460951805115, 0.8378886580467224, -0.09234917163848877)","(0.1606854945421219, 0.7576186656951904, -0.07529889792203903)","(0.17487840354442596, 0.7728540301322937, -0.05683766305446625)","(0.18243542313575745, 0.8028818368911743, -0.05662231147289276)",Grasp
803,"(0.18692046403884888, 0.9164564609527588, -3.440299769863486e-05)","(0.1498856544494629, 0.9313712120056152, -0.017195723950862885)","(0.12450772523880005, 0.9169434309005737, -0.052555590867996216)","(0.11019903421401978, 0.8811795711517334, -0.07725977152585983)","(0.11075099557638168, 0.8427005410194397, -0.09873742610216141)","(0.13454987108707428, 0.9277340769767761, -0.14672553539276123)","(0.09999287128448486, 0.857370913028717, -0.15688933432102203)","(0.11160457134246826, 0.8492498397827148, -0.13505476713180542)","(0.12362383306026459, 0.8619434833526611, -0.12353180348873138)","(0.1569662094116211, 0.8981213569641113, -0.14881353080272675)","(0.12452790141105652, 0.8068817853927612, -0.16914473474025726)","(0.13595817983150482, 0.8065273761749268, -0.1453160047531128)","(0.14691612124443054, 0.8285841345787048, -0.13689838349819183)","(0.1802367866039276, 0.8677830696105957, -0.144631028175354)","(0.15409623086452484, 0.7815332412719727, -0.15422768890857697)","(0.1631220281124115, 0.7893692255020142, -0.1318928748369217)","(0.17059679329395294, 0.8133758902549744, -0.12920401990413666)","(0.2007252424955368, 0.8434520363807678, -0.14071360230445862)","(0.19514194130897522, 0.7771449685096741, -0.15513885021209717)","(0.20072907209396362, 0.7815062999725342, -0.15612763166427612)","(0.20260238647460938, 0.8030770421028137, -0.16742868721485138)",Grasp
804,"(0.18209171295166016, 0.9251981973648071, 2.4769247829681262e-05)","(0.17598000168800354, 0.873091995716095, -0.04361768439412117)","(0.1672297716140747, 0.8353089094161987, -0.09228909015655518)","(0.15549089014530182, 0.8066878318786621, -0.12529905140399933)","(0.14823871850967407, 0.7976137399673462, -0.15051914751529694)","(0.17727069556713104, 0.880442202091217, -0.16621074080467224)","(0.15567263960838318, 0.8120701313018799, -0.19298261404037476)","(0.1639232039451599, 0.7982598543167114, -0.18740631639957428)","(0.1749802827835083, 0.806648313999176, -0.184770867228508)","(0.17064563930034637, 0.9036573767662048, -0.15570895373821259)","(0.1413038671016693, 0.8300381302833557, -0.19579258561134338)","(0.14823879301548004, 0.8140909075737, -0.19860489666461945)","(0.15980470180511475, 0.8236686587333679, -0.2092929631471634)","(0.16225279867649078, 0.9196012616157532, -0.13812729716300964)","(0.13485805690288544, 0.8422772884368896, -0.15494221448898315)","(0.14712414145469666, 0.8354982733726501, -0.13224296271800995)","(0.15863581001758575, 0.8531326055526733, -0.12802767753601074)","(0.15515685081481934, 0.9274925589561462, -0.12323584407567978)","(0.13618353009223938, 0.8625000715255737, -0.1282806694507599)","(0.1474248617887497, 0.8539749383926392, -0.11708805710077286)","(0.15983226895332336, 0.8689454197883606, -0.11604179441928864)",Move
805,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
806,"(0.33983275294303894, 0.9689179062843323, -7.238831312861294e-05)","(0.2708674371242523, 0.9769020080566406, 0.02321465127170086)","(0.22608545422554016, 0.943444550037384, 0.015017799101769924)","(0.2030421644449234, 0.8903623819351196, 0.014815363101661205)","(0.1969752013683319, 0.8380398750305176, 0.018084917217493057)","(0.2189115285873413, 0.9243775606155396, -0.1033344566822052)","(0.1758020520210266, 0.830773115158081, -0.06959434598684311)","(0.183331698179245, 0.8338196277618408, -0.012228237465023994)","(0.1977362036705017, 0.8560683727264404, 0.02494988404214382)","(0.25144341588020325, 0.8754542469978333, -0.10687752068042755)","(0.2010299265384674, 0.7830251455307007, -0.07553069293498993)","(0.20796425640583038, 0.7946921586990356, -0.014660637825727463)","(0.22178810834884644, 0.8174809217453003, 0.014721597544848919)","(0.28255245089530945, 0.8342933058738708, -0.09812438488006592)","(0.23719437420368195, 0.7613322138786316, -0.05115805193781853)","(0.24274227023124695, 0.786227822303772, 0.0007154643535614014)","(0.25245827436447144, 0.8143656849861145, 0.01704293303191662)","(0.30876052379608154, 0.8015828728675842, -0.08720587939023972)","(0.2706490159034729, 0.7612400650978088, -0.041779033839702606)","(0.2703547775745392, 0.7879923582077026, -0.008214752189815044)","(0.2765958905220032, 0.8100876808166504, 0.0019751442596316338)",Move
807,"(0.3642203211784363, 0.9516022801399231, -5.8903140597976744e-05)","(0.293523371219635, 0.9719153046607971, 0.00012629177945200354)","(0.24246875941753387, 0.9364461302757263, -0.02253672480583191)","(0.2205062359571457, 0.8617985248565674, -0.028870724141597748)","(0.2252567559480667, 0.8039183616638184, -0.024202315136790276)","(0.2612009346485138, 0.9223100543022156, -0.14212104678153992)","(0.21391943097114563, 0.800291121006012, -0.1192246675491333)","(0.2228509485721588, 0.8186590671539307, -0.06030542775988579)","(0.23511818051338196, 0.8499760031700134, -0.023984966799616814)","(0.2988019287586212, 0.8763507604598999, -0.14035215973854065)","(0.24536308646202087, 0.7621955871582031, -0.12450795620679855)","(0.2527328133583069, 0.7913008332252502, -0.07030243426561356)","(0.267005980014801, 0.8260986804962158, -0.05111311376094818)","(0.3309919536113739, 0.8370258808135986, -0.1287752091884613)","(0.2784690856933594, 0.7409847974777222, -0.09916365891695023)","(0.2826656699180603, 0.776151716709137, -0.051615141332149506)","(0.29692959785461426, 0.8072435855865479, -0.040737323462963104)","(0.3574650287628174, 0.8046649694442749, -0.116632379591465)","(0.3111364245414734, 0.7407824993133545, -0.08574067056179047)","(0.30803102254867554, 0.7754692435264587, -0.05559787154197693)","(0.31603991985321045, 0.8042612671852112, -0.04973117262125015)",Move
808,"(0.38748037815093994, 0.9324550628662109, -6.942602340131998e-05)","(0.33320990204811096, 0.9580784440040588, -0.018022647127509117)","(0.28951117396354675, 0.9339120984077454, -0.037458207458257675)","(0.2633900046348572, 0.8785833716392517, -0.037969280034303665)","(0.26439031958580017, 0.8309618234634399, -0.028341060504317284)","(0.3146505057811737, 0.8826771974563599, -0.1299586147069931)","(0.26500219106674194, 0.7722353339195251, -0.1175910010933876)","(0.2656462788581848, 0.7942140698432922, -0.07396956533193588)","(0.2762583792209625, 0.825355052947998, -0.04568140581250191)","(0.3419090807437897, 0.8436021208763123, -0.11608419567346573)","(0.2904168963432312, 0.7431319355964661, -0.1058296486735344)","(0.29020464420318604, 0.7729459404945374, -0.07080869376659393)","(0.29943880438804626, 0.8067949414253235, -0.05804399773478508)","(0.3636718690395355, 0.8160526156425476, -0.09187674522399902)","(0.318136602640152, 0.7332839965820312, -0.07854530960321426)","(0.3148941099643707, 0.7654768228530884, -0.04488588124513626)","(0.323464572429657, 0.7963929176330566, -0.03629639372229576)","(0.3803216516971588, 0.7964279651641846, -0.0704430341720581)","(0.3423812687397003, 0.7377597689628601, -0.05375118553638458)","(0.33725520968437195, 0.7641178965568542, -0.03150671720504761)","(0.3419201970100403, 0.7919630408287048, -0.023206504061818123)",Move
809,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
810,"(0.5309366583824158, 0.9747942686080933, -7.795337296556681e-05)","(0.4668511152267456, 0.9620957970619202, -0.01518454309552908)","(0.4170508086681366, 0.9037963151931763, -0.02492816001176834)","(0.3892653286457062, 0.8335829377174377, -0.020292306318879128)","(0.38902854919433594, 0.7766106128692627, -0.013952914625406265)","(0.46340954303741455, 0.8114805817604065, -0.08602765202522278)","(0.42305025458335876, 0.7105392217636108, -0.07322433590888977)","(0.39846915006637573, 0.7062901258468628, -0.039453376084566116)","(0.38696131110191345, 0.7176931500434875, -0.007167444098740816)","(0.49574199318885803, 0.7823701500892639, -0.06215522065758705)","(0.4472055733203888, 0.6777647733688354, -0.03978509083390236)","(0.4222675561904907, 0.6960828304290771, 0.0011661855969578028)","(0.41707852482795715, 0.7282180786132812, 0.028371861204504967)","(0.5196990370750427, 0.7710930705070496, -0.030584149062633514)","(0.4756333827972412, 0.6817928552627563, -0.001055777771398425)","(0.44946399331092834, 0.7043927907943726, 0.03583364188671112)","(0.4420492649078369, 0.7360756993293762, 0.05461018905043602)","(0.5390691161155701, 0.7710525989532471, 7.886652019806206e-05)","(0.5005277991294861, 0.7103111743927002, 0.027649711817502975)","(0.4771178662776947, 0.7245759963989258, 0.052507758140563965)","(0.46717843413352966, 0.7497460842132568, 0.06675449013710022)",Move
