Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1816,"(0.24105747044086456, 0.39391183853149414, -8.3274302596692e-05)","(0.29759305715560913, 0.329892098903656, 0.02190704457461834)","(0.3120745122432709, 0.24155724048614502, 0.040657032281160355)","(0.3069309592247009, 0.16876380145549774, 0.06838119775056839)","(0.29706889390945435, 0.1291343867778778, 0.09947852045297623)","(0.2725133001804352, 0.1417868286371231, -0.005824647843837738)","(0.29540565609931946, 0.08306507021188736, 0.059636082500219345)","(0.30489441752433777, 0.12363502383232117, 0.10058441013097763)","(0.30153679847717285, 0.1622203290462494, 0.11674520373344421)","(0.23756857216358185, 0.14253753423690796, 0.0066185807809233665)","(0.2600526213645935, 0.07768954336643219, 0.07617003470659256)","(0.2745738923549652, 0.11058810353279114, 0.11388834565877914)","(0.2744251787662506, 0.14817872643470764, 0.12656830251216888)","(0.2130196988582611, 0.16701078414916992, 0.028752999380230904)","(0.23337335884571075, 0.11508951336145401, 0.09197251498699188)","(0.24952858686447144, 0.14144855737686157, 0.1130819320678711)","(0.2509008049964905, 0.171607106924057, 0.11167094856500626)","(0.1974053978919983, 0.20154747366905212, 0.05322229117155075)","(0.21695582568645477, 0.162174791097641, 0.10530918091535568)","(0.22993895411491394, 0.18159140646457672, 0.1236279159784317)","(0.23130260407924652, 0.20443998277187347, 0.1272851824760437)",Grasp
1817,"(0.24470171332359314, 0.39178287982940674, -7.954565080581233e-05)","(0.299932062625885, 0.32914209365844727, 0.027228189632296562)","(0.31323450803756714, 0.2412264049053192, 0.04892575368285179)","(0.30504757165908813, 0.17294347286224365, 0.07792036980390549)","(0.2939547598361969, 0.13948723673820496, 0.10962413996458054)","(0.277361661195755, 0.14241445064544678, 0.00027962011517956853)","(0.2958020567893982, 0.08363435417413712, 0.0635778158903122)","(0.30520138144493103, 0.12110448628664017, 0.10421712696552277)","(0.3030050992965698, 0.1588703840970993, 0.12089989334344864)","(0.24222449958324432, 0.14004039764404297, 0.00981694646179676)","(0.26042261719703674, 0.07629619538784027, 0.07780338078737259)","(0.27487629652023315, 0.1061171442270279, 0.11700328439474106)","(0.27585509419441223, 0.14142271876335144, 0.13106635212898254)","(0.2166978418827057, 0.1616869866847992, 0.028679098933935165)","(0.23456332087516785, 0.1107272282242775, 0.09038133174180984)","(0.25107353925704956, 0.13601024448871613, 0.11477642506361008)","(0.2528857886791229, 0.16504956781864166, 0.11631885170936584)","(0.19992026686668396, 0.1936548501253128, 0.05002541095018387)","(0.21816353499889374, 0.15680967271327972, 0.10072284936904907)","(0.2313125878572464, 0.17599087953567505, 0.12172278016805649)","(0.23283663392066956, 0.19803622364997864, 0.12789101898670197)",Grasp
1818,"(0.24657392501831055, 0.389323890209198, -9.334977221442387e-05)","(0.30197492241859436, 0.3284139633178711, 0.02364564873278141)","(0.3147872984409332, 0.24159438908100128, 0.04413658007979393)","(0.3072545528411865, 0.17138274013996124, 0.07250756025314331)","(0.29583799839019775, 0.13565289974212646, 0.10450717061758041)","(0.27866077423095703, 0.1415276974439621, -0.002830223646014929)","(0.29566478729248047, 0.08152405917644501, 0.059504710137844086)","(0.30549356341362, 0.11758572608232498, 0.1007118821144104)","(0.3038533926010132, 0.15504425764083862, 0.1189664825797081)","(0.24397584795951843, 0.1397586464881897, 0.008216522634029388)","(0.26167887449264526, 0.07447490096092224, 0.07593821734189987)","(0.2761133015155792, 0.10263796150684357, 0.11660812795162201)","(0.2774013876914978, 0.13659730553627014, 0.13225451111793518)","(0.2186684012413025, 0.16139867901802063, 0.02856190875172615)","(0.23577260971069336, 0.10835573822259903, 0.08788439631462097)","(0.25145789980888367, 0.13214851915836334, 0.11432026326656342)","(0.25329768657684326, 0.16102948784828186, 0.11815318465232849)","(0.20192983746528625, 0.1935494989156723, 0.05091126263141632)","(0.21914450824260712, 0.15357497334480286, 0.09931238740682602)","(0.23201078176498413, 0.17046354711055756, 0.12067671120166779)","(0.2340913563966751, 0.19184166193008423, 0.12783299386501312)",Grasp
1819,"(0.24861273169517517, 0.3880600929260254, -9.04644766706042e-05)","(0.3029595613479614, 0.324737548828125, 0.019620776176452637)","(0.3162173926830292, 0.2376805543899536, 0.03803189471364021)","(0.30927565693855286, 0.1670028120279312, 0.06495270878076553)","(0.29813823103904724, 0.1292249858379364, 0.09555518627166748)","(0.2764100134372711, 0.13890373706817627, -0.007421484217047691)","(0.29403895139694214, 0.07925740629434586, 0.054244548082351685)","(0.3045945167541504, 0.11462744325399399, 0.09485944360494614)","(0.3038816452026367, 0.1509799361228943, 0.11253591626882553)","(0.2424255609512329, 0.13987997174263, 0.004545608069747686)","(0.2614756226539612, 0.07544340193271637, 0.07132163643836975)","(0.27671271562576294, 0.10267564654350281, 0.11045873165130615)","(0.27855145931243896, 0.13515204191207886, 0.12418285012245178)","(0.2181144803762436, 0.16307862102985382, 0.025682829320430756)","(0.23658975958824158, 0.10867805033922195, 0.08355291187763214)","(0.2530182898044586, 0.13222353160381317, 0.10858770459890366)","(0.2555011808872223, 0.1611247956752777, 0.11130742728710175)","(0.20227940380573273, 0.19576147198677063, 0.048734914511442184)","(0.22090530395507812, 0.15370911359786987, 0.09505674988031387)","(0.234293133020401, 0.17054809629917145, 0.11517650634050369)","(0.23677317798137665, 0.19262389838695526, 0.12140507996082306)",Grasp
1820,"(0.24803000688552856, 0.38351941108703613, -7.576208736281842e-05)","(0.302967369556427, 0.3170805275440216, 0.021483274176716805)","(0.31571367383003235, 0.23077313601970673, 0.04100283607840538)","(0.3091258704662323, 0.16140270233154297, 0.0684114471077919)","(0.29876455664634705, 0.12246821820735931, 0.09936536103487015)","(0.27540427446365356, 0.13352839648723602, -0.001964795868843794)","(0.29086241126060486, 0.07323233783245087, 0.060543209314346313)","(0.30168530344963074, 0.10417303442955017, 0.10165085643529892)","(0.30213871598243713, 0.14024320244789124, 0.12070483714342117)","(0.24156413972377777, 0.13716469705104828, 0.009944279678165913)","(0.2583276629447937, 0.0759022980928421, 0.07940584421157837)","(0.2740247845649719, 0.09967020899057388, 0.11936725676059723)","(0.27746132016181946, 0.13013790547847748, 0.13322651386260986)","(0.2172822803258896, 0.162675678730011, 0.030900074169039726)","(0.23440314829349518, 0.1141703799366951, 0.09207198768854141)","(0.25147852301597595, 0.13533683121204376, 0.11612755805253983)","(0.25557151436805725, 0.16272476315498352, 0.11752883344888687)","(0.20163336396217346, 0.19674329459667206, 0.05367077514529228)","(0.21992529928684235, 0.1587466150522232, 0.10276934504508972)","(0.23349007964134216, 0.17363853752613068, 0.1223529502749443)","(0.23702436685562134, 0.19395886361598969, 0.12702353298664093)",Grasp
1821,"(0.2466629445552826, 0.37651413679122925, -6.927912909304723e-05)","(0.30254828929901123, 0.31018948554992676, 0.020670291036367416)","(0.31650859117507935, 0.22666986286640167, 0.041910551488399506)","(0.3103492856025696, 0.16014689207077026, 0.07126104086637497)","(0.29961615800857544, 0.12345484644174576, 0.10369852930307388)","(0.2716183066368103, 0.12590277194976807, 0.006689649540930986)","(0.28838515281677246, 0.07043378055095673, 0.07043241709470749)","(0.299944669008255, 0.0995473638176918, 0.11082661151885986)","(0.30074673891067505, 0.13584396243095398, 0.12915682792663574)","(0.23843637108802795, 0.13316595554351807, 0.020515229552984238)","(0.25644370913505554, 0.07697836309671402, 0.09189068526029587)","(0.27246689796447754, 0.09888899326324463, 0.13039669394493103)","(0.27645015716552734, 0.13043802976608276, 0.14377328753471375)","(0.21529008448123932, 0.1615815907716751, 0.0431508868932724)","(0.23338420689105988, 0.11991916596889496, 0.10661567002534866)","(0.2503427267074585, 0.13996447622776031, 0.1270105242729187)","(0.2548840641975403, 0.16794371604919434, 0.12536349892616272)","(0.20063000917434692, 0.19704391062259674, 0.06742918491363525)","(0.22010226547718048, 0.16416162252426147, 0.11734893918037415)","(0.23378002643585205, 0.17834128439426422, 0.1343686282634735)","(0.23740513622760773, 0.19819487631320953, 0.13724768161773682)",Grasp
1822,"(0.25005027651786804, 0.3713042140007019, -6.264606054173782e-05)","(0.3047698736190796, 0.30686408281326294, 0.022758614271879196)","(0.3182818293571472, 0.22397054731845856, 0.044757116585969925)","(0.3101593554019928, 0.16030293703079224, 0.0735105350613594)","(0.29773953557014465, 0.12803888320922852, 0.10558655858039856)","(0.2724606692790985, 0.12328675389289856, 0.00800319667905569)","(0.28718146681785583, 0.0675424188375473, 0.07044269144535065)","(0.2980114221572876, 0.09377926588058472, 0.11096837371587753)","(0.2991914451122284, 0.12814033031463623, 0.1305449903011322)","(0.23872622847557068, 0.1307390332221985, 0.02010600082576275)","(0.2555609941482544, 0.07546491175889969, 0.09041845053434372)","(0.2710385322570801, 0.09481142461299896, 0.12955084443092346)","(0.27530550956726074, 0.12367390096187592, 0.14468927681446075)","(0.21514356136322021, 0.15964680910110474, 0.04124285653233528)","(0.23265695571899414, 0.11957564949989319, 0.10398784279823303)","(0.24929997324943542, 0.13844174146652222, 0.12521503865718842)","(0.25392693281173706, 0.16490882635116577, 0.12491145730018616)","(0.1997615247964859, 0.19584311544895172, 0.06379634141921997)","(0.21880297362804413, 0.16508296132087708, 0.11384095996618271)","(0.23264698684215546, 0.17916786670684814, 0.1310381293296814)","(0.23637263476848602, 0.19776491820812225, 0.13405677676200867)",Grasp
1823,"(0.24910597503185272, 0.36599981784820557, -5.930257975705899e-05)","(0.3030223548412323, 0.3025047779083252, 0.021518003195524216)","(0.31640398502349854, 0.22192111611366272, 0.042962078005075455)","(0.3088873624801636, 0.16063974797725677, 0.07142695784568787)","(0.29698824882507324, 0.13261517882347107, 0.10320183634757996)","(0.27002671360969543, 0.1250975877046585, 0.007377519737929106)","(0.28393998742103577, 0.06357467174530029, 0.06860553473234177)","(0.2954234182834625, 0.08687291294336319, 0.1091211587190628)","(0.29758960008621216, 0.12141018360853195, 0.12908239662647247)","(0.237163707613945, 0.13399751484394073, 0.020745983347296715)","(0.2529867887496948, 0.07417278736829758, 0.08978193253278732)","(0.26913753151893616, 0.09339774399995804, 0.12911413609981537)","(0.27456825971603394, 0.12292729318141937, 0.144680917263031)","(0.2146606594324112, 0.16321949660778046, 0.04257788881659508)","(0.23270754516124725, 0.12155158817768097, 0.10623868554830551)","(0.2494763731956482, 0.14130060374736786, 0.12692832946777344)","(0.2545517086982727, 0.16836664080619812, 0.12629735469818115)","(0.20047399401664734, 0.19797560572624207, 0.06604330986738205)","(0.22072775661945343, 0.16616275906562805, 0.11683587729930878)","(0.23445987701416016, 0.180087611079216, 0.133049875497818)","(0.2379976212978363, 0.19852901995182037, 0.1358393430709839)",Grasp
1824,"(0.25026199221611023, 0.3615623712539673, -5.222405889071524e-05)","(0.30323326587677, 0.3038603663444519, 0.025033362209796906)","(0.31862443685531616, 0.22358201444149017, 0.04578657075762749)","(0.313039094209671, 0.1625634729862213, 0.0727006047964096)","(0.30131492018699646, 0.13430774211883545, 0.1038602739572525)","(0.27590233087539673, 0.1229965016245842, 0.0064975665882229805)","(0.28701815009117126, 0.060510456562042236, 0.06620332598686218)","(0.2947249114513397, 0.08752841502428055, 0.10634122043848038)","(0.2941044270992279, 0.12430183589458466, 0.12592770159244537)","(0.24271737039089203, 0.12835553288459778, 0.01698131114244461)","(0.25611424446105957, 0.06490214914083481, 0.08366718143224716)","(0.2693239450454712, 0.08494941890239716, 0.12316489964723587)","(0.2720952033996582, 0.11637529730796814, 0.1403171271085739)","(0.218844473361969, 0.15562762320041656, 0.03606896474957466)","(0.23561051487922668, 0.11829142272472382, 0.10098060220479965)","(0.2505130469799042, 0.1419205665588379, 0.117744579911232)","(0.25356775522232056, 0.16923190653324127, 0.11383698880672455)","(0.20291967689990997, 0.1896410435438156, 0.05689144879579544)","(0.2216588407754898, 0.1644631326198578, 0.11054232716560364)","(0.23448482155799866, 0.18166758120059967, 0.12567956745624542)","(0.23720569908618927, 0.19926321506500244, 0.1257658451795578)",Grasp
1825,"(0.2514282763004303, 0.3593219518661499, -5.6105185649357736e-05)","(0.30417147278785706, 0.3031563460826874, 0.023743482306599617)","(0.31781208515167236, 0.22181057929992676, 0.043990083038806915)","(0.3102000951766968, 0.1606522500514984, 0.07063739001750946)","(0.2985440790653229, 0.13102245330810547, 0.10113230347633362)","(0.2781863510608673, 0.12319613248109818, 0.0060828207060694695)","(0.28717923164367676, 0.05948702245950699, 0.06551019847393036)","(0.2951622009277344, 0.08513684570789337, 0.10738717764616013)","(0.2955809533596039, 0.12080004811286926, 0.12955895066261292)","(0.24459923803806305, 0.1283784657716751, 0.017590317875146866)","(0.25478634238243103, 0.06508219242095947, 0.08489774167537689)","(0.2681044340133667, 0.0850566178560257, 0.1281316578388214)","(0.27145832777023315, 0.11456461250782013, 0.14892907440662384)","(0.2199774831533432, 0.15581953525543213, 0.036840908229351044)","(0.23495464026927948, 0.1175999715924263, 0.10097811371088028)","(0.2511046826839447, 0.140710711479187, 0.1207110807299614)","(0.25488054752349854, 0.16656945645809174, 0.11947644501924515)","(0.20346112549304962, 0.1899770051240921, 0.05830882489681244)","(0.22148436307907104, 0.164673313498497, 0.11044792830944061)","(0.2349194884300232, 0.18138985335826874, 0.12650175392627716)","(0.2378809154033661, 0.1983468383550644, 0.1291382610797882)",Grasp
