Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1220,"(0.6019169688224792, 0.9114481806755066, -5.767837501480244e-05)","(0.5416222214698792, 0.8823994398117065, 0.030880026519298553)","(0.5128284692764282, 0.8147244453430176, 0.04590730741620064)","(0.5091763138771057, 0.7486770749092102, 0.06433933973312378)","(0.5128211975097656, 0.7043004631996155, 0.08376258611679077)","(0.5186103582382202, 0.7450404763221741, -0.031707894057035446)","(0.49060091376304626, 0.6525066494941711, 0.009176602587103844)","(0.48661601543426514, 0.6752430200576782, 0.05746491998434067)","(0.4921964406967163, 0.7038121223449707, 0.08794726431369781)","(0.551263689994812, 0.7208738327026367, -0.02950901724398136)","(0.5179229974746704, 0.6279778480529785, 0.014640784822404385)","(0.5100212693214417, 0.6496158242225647, 0.06575799733400345)","(0.5139764547348022, 0.6754667162895203, 0.09564875811338425)","(0.5794332027435303, 0.7135137319564819, -0.01636011153459549)","(0.5480810403823853, 0.6357817649841309, 0.02935928851366043)","(0.5406001210212708, 0.6629999876022339, 0.07015705853700638)","(0.5448948740959167, 0.6885438561439514, 0.09004111588001251)","(0.603941023349762, 0.7133464813232422, -0.0010074953315779567)","(0.5751195549964905, 0.6658040285110474, 0.03814079239964485)","(0.5656389594078064, 0.6863874793052673, 0.06380131840705872)","(0.5695929527282715, 0.7075731754302979, 0.07867144793272018)",Position
1221,"(0.6016796827316284, 0.9109572172164917, -6.115315773058683e-05)","(0.5414096713066101, 0.880272388458252, 0.03068694844841957)","(0.5135623216629028, 0.8114569187164307, 0.04524058476090431)","(0.5109049081802368, 0.7452062964439392, 0.06285318732261658)","(0.5156104564666748, 0.7021608352661133, 0.08163098990917206)","(0.5188685059547424, 0.7428987622261047, -0.031011173501610756)","(0.4915515184402466, 0.6505510210990906, 0.009906438179314137)","(0.48804405331611633, 0.6739412546157837, 0.057635631412267685)","(0.493831068277359, 0.7026525139808655, 0.08756706863641739)","(0.5516770482063293, 0.7187759280204773, -0.028617078438401222)","(0.5184599757194519, 0.625676155090332, 0.015396344475448132)","(0.5107163786888123, 0.6467635035514832, 0.0659421756863594)","(0.5148646235466003, 0.6725141406059265, 0.09544548392295837)","(0.5801355242729187, 0.711665689945221, -0.01566941849887371)","(0.5485256910324097, 0.6329984664916992, 0.029706420376896858)","(0.5412331223487854, 0.6597478985786438, 0.06930048018693924)","(0.5459760427474976, 0.685009777545929, 0.08853208273649216)","(0.6047338247299194, 0.711980402469635, -0.00035184199805371463)","(0.5752917528152466, 0.6628709435462952, 0.03862205147743225)","(0.5658831596374512, 0.6834219694137573, 0.06400711089372635)","(0.5701793432235718, 0.704622745513916, 0.07873418182134628)",Position
1222,"(0.6026499271392822, 0.9103827476501465, -5.76229504076764e-05)","(0.5414409041404724, 0.8790099620819092, 0.03067115880548954)","(0.5136678814888, 0.8098271489143372, 0.04600697010755539)","(0.5113844871520996, 0.7439045906066895, 0.06453477591276169)","(0.515998899936676, 0.6997110247612, 0.08420540392398834)","(0.5190454721450806, 0.741462767124176, -0.02936587482690811)","(0.49152663350105286, 0.6517184376716614, 0.011239266954362392)","(0.4877891540527344, 0.6754630208015442, 0.05840400606393814)","(0.49332696199417114, 0.7030286192893982, 0.08731253445148468)","(0.5515749454498291, 0.7176711559295654, -0.026729555800557137)","(0.5184134244918823, 0.6257070899009705, 0.01636558212339878)","(0.5104045271873474, 0.6469481587409973, 0.06586912274360657)","(0.5140594244003296, 0.6720765233039856, 0.09504202753305435)","(0.579402506351471, 0.7100477814674377, -0.01348990760743618)","(0.5483632683753967, 0.632694661617279, 0.03054334595799446)","(0.5408400297164917, 0.6594857573509216, 0.06927165389060974)","(0.5452990531921387, 0.6849960088729858, 0.08855801820755005)","(0.6033836603164673, 0.7091555595397949, 0.002087115775793791)","(0.5745484232902527, 0.662089467048645, 0.04046279937028885)","(0.5653358697891235, 0.683133602142334, 0.06547749042510986)","(0.5698469281196594, 0.7049956917762756, 0.08030255883932114)",Position
1223,"(0.6034620404243469, 0.9117578268051147, -6.298007792793214e-05)","(0.5410089492797852, 0.8799849152565002, 0.031140247359871864)","(0.5120859742164612, 0.8113760352134705, 0.04487539455294609)","(0.5091072916984558, 0.7443392276763916, 0.06213953718543053)","(0.5152910947799683, 0.7010066509246826, 0.08121132850646973)","(0.5191545486450195, 0.7430151700973511, -0.032510906457901)","(0.49060875177383423, 0.6521688103675842, 0.010886579751968384)","(0.48857635259628296, 0.6810595989227295, 0.058769866824150085)","(0.49600985646247864, 0.7117490172386169, 0.08737894892692566)","(0.5519762635231018, 0.7184857130050659, -0.030388927087187767)","(0.5175871253013611, 0.6268988251686096, 0.016166286543011665)","(0.5115399956703186, 0.6521480083465576, 0.0657092034816742)","(0.5177524089813232, 0.6798411011695862, 0.09268955886363983)","(0.5804063081741333, 0.7110373973846436, -0.017170391976833344)","(0.5482343435287476, 0.6344282627105713, 0.030604448169469833)","(0.5417905449867249, 0.6634508371353149, 0.06889279186725616)","(0.5477241277694702, 0.6898632645606995, 0.0862349346280098)","(0.6050912141799927, 0.7104095816612244, -0.0014188849600031972)","(0.574430525302887, 0.6631996631622314, 0.039081163704395294)","(0.5657947063446045, 0.6851087212562561, 0.06396789103746414)","(0.5715754628181458, 0.7072705626487732, 0.07765039056539536)",Position
1224,"(0.6033758521080017, 0.9146554470062256, -6.25133397988975e-05)","(0.5410742163658142, 0.8826623558998108, 0.03217660263180733)","(0.5128647089004517, 0.8142707943916321, 0.048263631761074066)","(0.5097481608390808, 0.7491924166679382, 0.06829415261745453)","(0.5148597955703735, 0.706015408039093, 0.08969702571630478)","(0.5183840394020081, 0.7404012084007263, -0.028871549293398857)","(0.49108898639678955, 0.6525984406471252, 0.01698962226510048)","(0.4896637797355652, 0.6834672689437866, 0.06561652570962906)","(0.4968692362308502, 0.714046061038971, 0.09410697221755981)","(0.5519030094146729, 0.7168309688568115, -0.025613633915781975)","(0.5188488364219666, 0.6286026835441589, 0.023045256733894348)","(0.5134344696998596, 0.6571565866470337, 0.07353612035512924)","(0.5190912485122681, 0.6846724152565002, 0.10061591863632202)","(0.5803831219673157, 0.7110927104949951, -0.01116049475967884)","(0.5494154095649719, 0.6372948884963989, 0.03814830258488655)","(0.543077290058136, 0.6671474575996399, 0.07790397107601166)","(0.5482601523399353, 0.6931002736091614, 0.09598652273416519)","(0.6044574975967407, 0.7122592926025391, 0.005818384233862162)","(0.5751714110374451, 0.6680551767349243, 0.04772176221013069)","(0.5663003325462341, 0.6903842687606812, 0.07330749928951263)","(0.571107029914856, 0.7122449278831482, 0.08771184831857681)",Position
1225,"(0.6028663516044617, 0.9159854650497437, -6.179406773298979e-05)","(0.5408389568328857, 0.8831005692481995, 0.0331888385117054)","(0.513446569442749, 0.8163244128227234, 0.04960206523537636)","(0.5106998085975647, 0.752055823802948, 0.06936664879322052)","(0.5159549713134766, 0.709328830242157, 0.09005250036716461)","(0.5176675319671631, 0.7421981692314148, -0.027603579685091972)","(0.49090027809143066, 0.6545882821083069, 0.01797337830066681)","(0.48951256275177, 0.6844073534011841, 0.06635784357786179)","(0.4967004060745239, 0.7148574590682983, 0.0947284996509552)","(0.5512361526489258, 0.7185724377632141, -0.024908052757382393)","(0.5185763835906982, 0.6299444437026978, 0.02377793751657009)","(0.5133394002914429, 0.6576291918754578, 0.07425887882709503)","(0.5191504955291748, 0.6851699948310852, 0.10133164376020432)","(0.5803945660591125, 0.7132511138916016, -0.010981493629515171)","(0.5501406788825989, 0.6384987831115723, 0.03847251459956169)","(0.5439154505729675, 0.6683452129364014, 0.07860535383224487)","(0.5489442348480225, 0.6942582726478577, 0.09664425998926163)","(0.6053644418716431, 0.7151364684104919, 0.005554477218538523)","(0.5763997435569763, 0.6694099307060242, 0.04716961458325386)","(0.5677396059036255, 0.6917792558670044, 0.0728229284286499)","(0.5728590488433838, 0.7138113975524902, 0.08705692738294601)",Position
1226,"(0.6021728515625, 0.9160248637199402, -5.990770296193659e-05)","(0.540377140045166, 0.8831077218055725, 0.03291194513440132)","(0.5117835998535156, 0.8152341842651367, 0.04826483130455017)","(0.5088323950767517, 0.7503508925437927, 0.06659357249736786)","(0.5154795050621033, 0.7089319825172424, 0.08657706528902054)","(0.5181021094322205, 0.7436724305152893, -0.029168466106057167)","(0.48982444405555725, 0.655415952205658, 0.014784395694732666)","(0.488715797662735, 0.686307966709137, 0.06243780255317688)","(0.49670156836509705, 0.7180390954017639, 0.09070083498954773)","(0.5511639714241028, 0.719228982925415, -0.027491925284266472)","(0.5169574618339539, 0.6302825808525085, 0.019955873489379883)","(0.5118812322616577, 0.6582863330841064, 0.06910072267055511)","(0.5186590552330017, 0.6868611574172974, 0.0953575000166893)","(0.5799936652183533, 0.7128584980964661, -0.014730566181242466)","(0.5482117533683777, 0.6384152173995972, 0.03360212594270706)","(0.5422274470329285, 0.6682330369949341, 0.07115253061056137)","(0.5480203628540039, 0.6949616074562073, 0.08752673119306564)","(0.6046448349952698, 0.7139042615890503, 0.0008006483549252152)","(0.574266791343689, 0.6682011485099792, 0.04141150414943695)","(0.565860390663147, 0.6908573508262634, 0.06587221473455429)","(0.5715862512588501, 0.7137987613677979, 0.07910309731960297)",Position
1227,"(0.602550208568573, 0.9139208793640137, -6.455008406192064e-05)","(0.5398231148719788, 0.881220817565918, 0.03332289308309555)","(0.5112273693084717, 0.8145579099655151, 0.04922987520694733)","(0.5078207850456238, 0.749600350856781, 0.06823201477527618)","(0.5130522847175598, 0.7066930532455444, 0.08862902969121933)","(0.5158199071884155, 0.7435387969017029, -0.02880953624844551)","(0.48919689655303955, 0.6543962955474854, 0.015646351501345634)","(0.4876976013183594, 0.6832597851753235, 0.06430038809776306)","(0.49501633644104004, 0.7137868404388428, 0.09271899610757828)","(0.5488245487213135, 0.7208690047264099, -0.02694530598819256)","(0.5156428813934326, 0.6308538317680359, 0.021105052903294563)","(0.51044762134552, 0.6576919555664062, 0.0712980180978775)","(0.516588568687439, 0.6851454973220825, 0.09797661006450653)","(0.5775092840194702, 0.7146778702735901, -0.013780387118458748)","(0.5464025735855103, 0.6394444108009338, 0.03448403626680374)","(0.540437638759613, 0.6688241362571716, 0.07439640909433365)","(0.5459663271903992, 0.6946296095848083, 0.09235648065805435)","(0.6020560264587402, 0.7148516774177551, 0.002140713855624199)","(0.572887659072876, 0.6671155095100403, 0.04183312505483627)","(0.5645886659622192, 0.6889444589614868, 0.067335344851017)","(0.5698102712631226, 0.7111578583717346, 0.08173948526382446)",Position
1228,"(0.5992996096611023, 0.9146720170974731, -5.48750176676549e-05)","(0.5387310981750488, 0.8864334225654602, 0.03192542865872383)","(0.5102137327194214, 0.8205112218856812, 0.04776230826973915)","(0.5072783827781677, 0.756296694278717, 0.06691773235797882)","(0.5125184059143066, 0.713958203792572, 0.08736038953065872)","(0.5152410268783569, 0.7451763153076172, -0.026312043890357018)","(0.48815596103668213, 0.6556492447853088, 0.01653458923101425)","(0.4863266944885254, 0.6834942698478699, 0.06345715373754501)","(0.4938271641731262, 0.7142911553382874, 0.09188380092382431)","(0.5480103492736816, 0.720973014831543, -0.024146931245923042)","(0.5143083930015564, 0.6315537691116333, 0.02187919430434704)","(0.5087157487869263, 0.658351719379425, 0.0714440792798996)","(0.5148671269416809, 0.6863110661506653, 0.09911691397428513)","(0.5763029456138611, 0.714408278465271, -0.01140099298208952)","(0.5449413657188416, 0.6401388049125671, 0.03544614091515541)","(0.538928747177124, 0.6689530611038208, 0.0747264102101326)","(0.5444532632827759, 0.6945105791091919, 0.09314475953578949)","(0.6005353331565857, 0.7152026891708374, 0.004109601955860853)","(0.5714232325553894, 0.6697744131088257, 0.04341178014874458)","(0.5629851222038269, 0.6908912062644958, 0.0686921626329422)","(0.5680685043334961, 0.7120508551597595, 0.08325552195310593)",Position
1229,"(0.5973787307739258, 0.914337694644928, -5.756123209721409e-05)","(0.5368117690086365, 0.884859561920166, 0.032170992344617844)","(0.5085721611976624, 0.8178690671920776, 0.047710735350847244)","(0.5060412287712097, 0.7539112567901611, 0.06678534299135208)","(0.5114977359771729, 0.7122681736946106, 0.08732729405164719)","(0.5122928023338318, 0.7445870041847229, -0.03005576878786087)","(0.48709261417388916, 0.654655933380127, 0.014890951104462147)","(0.4858807921409607, 0.6822926998138428, 0.06411240249872208)","(0.49304115772247314, 0.712779700756073, 0.09311152994632721)","(0.5456220507621765, 0.7210278511047363, -0.027578862383961678)","(0.51362144947052, 0.6318764090538025, 0.01920025236904621)","(0.5083913803100586, 0.6580407619476318, 0.07053259760141373)","(0.5138309001922607, 0.6856189370155334, 0.0989360585808754)","(0.5742968320846558, 0.7151435017585754, -0.01395848486572504)","(0.544593095779419, 0.6420775651931763, 0.0339491181075573)","(0.538874626159668, 0.6702027320861816, 0.07437317818403244)","(0.543860137462616, 0.69521564245224, 0.09313639253377914)","(0.5986722707748413, 0.7164573669433594, 0.002092225244268775)","(0.5703710913658142, 0.6727892160415649, 0.04287445917725563)","(0.562164306640625, 0.6936190128326416, 0.0680096223950386)","(0.5669528245925903, 0.7142459154129028, 0.08188788592815399)",Position
