Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1615,"(0.3756408095359802, 0.5746933817863464, -5.601479278993793e-05)","(0.4413719177246094, 0.5294223427772522, -0.0003094186831731349)","(0.46929386258125305, 0.440804123878479, 0.012725327163934708)","(0.47689133882522583, 0.3571709394454956, 0.0394609235227108)","(0.4761606454849243, 0.2985377013683319, 0.06724974513053894)","(0.4316006600856781, 0.34724998474121094, -0.04509463906288147)","(0.46071574091911316, 0.24159716069698334, -0.014334960840642452)","(0.48402947187423706, 0.22705020010471344, 0.026279442012310028)","(0.49564918875694275, 0.22904595732688904, 0.05799149349331856)","(0.39667627215385437, 0.33820533752441406, -0.021623484790325165)","(0.4289875626564026, 0.2380077838897705, 0.021720411255955696)","(0.45437243580818176, 0.2501800060272217, 0.07074110209941864)","(0.4671516418457031, 0.27126187086105347, 0.10135705024003983)","(0.3711754381656647, 0.345669686794281, 0.009242606349289417)","(0.3980922996997833, 0.2598501145839691, 0.04800735041499138)","(0.42040807008743286, 0.27062979340553284, 0.08737796545028687)","(0.4317593276500702, 0.29477250576019287, 0.1099972203373909)","(0.3513587713241577, 0.36108866333961487, 0.04023590311408043)","(0.36799219250679016, 0.28786808252334595, 0.0725327655673027)","(0.38702335953712463, 0.2896791100502014, 0.09563551098108292)","(0.39883455634117126, 0.30809545516967773, 0.11116991937160492)",Move
1616,"(0.3749019503593445, 0.6093868613243103, -7.677404209971428e-05)","(0.43395015597343445, 0.5748181343078613, 0.001383887487463653)","(0.4647972285747528, 0.4924800395965576, 0.012923655100166798)","(0.4772838056087494, 0.4079647362232208, 0.03517577424645424)","(0.48073023557662964, 0.3528590798377991, 0.05767413228750229)","(0.4271857738494873, 0.3914562463760376, -0.04247037321329117)","(0.46142104268074036, 0.28597649931907654, -0.009340991266071796)","(0.48552432656288147, 0.27658286690711975, 0.03105710633099079)","(0.49720752239227295, 0.2851029634475708, 0.061304546892642975)","(0.3918241858482361, 0.37437209486961365, -0.0221661739051342)","(0.42998841404914856, 0.27536219358444214, 0.023493394255638123)","(0.45485150814056396, 0.2917715609073639, 0.07283404469490051)","(0.4664252996444702, 0.31906285881996155, 0.10252989083528519)","(0.3660508990287781, 0.3794322907924652, 0.005315044429153204)","(0.39658665657043457, 0.2914253771305084, 0.04261535406112671)","(0.4191681742668152, 0.3021235466003418, 0.07976855337619781)","(0.42969292402267456, 0.32966965436935425, 0.10046687722206116)","(0.3468310236930847, 0.39667922258377075, 0.033428855240345)","(0.3640371263027191, 0.31674885749816895, 0.06282500922679901)","(0.3836362957954407, 0.31994763016700745, 0.08532817661762238)","(0.3952005207538605, 0.34392616152763367, 0.1002618819475174)",Move
1617,"(0.3717096745967865, 0.6413905620574951, -8.552046347176656e-05)","(0.43184810876846313, 0.6026862263679504, 0.0010654352372512221)","(0.4611968994140625, 0.5218151211738586, 0.008577668108046055)","(0.47300899028778076, 0.437012255191803, 0.02687210589647293)","(0.4753105342388153, 0.37869974970817566, 0.043841004371643066)","(0.42010557651519775, 0.4194241464138031, -0.04233319312334061)","(0.45349761843681335, 0.32311296463012695, 0.0045431205071508884)","(0.4754396378993988, 0.32500919699668884, 0.04899899661540985)","(0.48335933685302734, 0.3430686593055725, 0.07631844282150269)","(0.3867361843585968, 0.40432387590408325, -0.022738788276910782)","(0.42387720942497253, 0.3190884292125702, 0.03383611887693405)","(0.44445595145225525, 0.3409329354763031, 0.08049606531858444)","(0.4508374333381653, 0.37166252732276917, 0.10289941728115082)","(0.36232614517211914, 0.40921491384506226, 0.005536992102861404)","(0.3951597213745117, 0.33355364203453064, 0.05447346717119217)","(0.41222360730171204, 0.35256272554397583, 0.08966495096683502)","(0.41684257984161377, 0.385517418384552, 0.10366260260343552)","(0.3438255488872528, 0.4240293502807617, 0.0335899218916893)","(0.3658256530761719, 0.3534649908542633, 0.07018936425447464)","(0.3819822371006012, 0.3628627061843872, 0.09204921871423721)","(0.38843464851379395, 0.39149850606918335, 0.10349518805742264)",Move
1618,"(0.3713468313217163, 0.6668639183044434, -7.041612116154283e-05)","(0.4341602027416229, 0.6187829971313477, 0.0004083719686605036)","(0.4606991112232208, 0.5335147976875305, 0.00858966913074255)","(0.46827399730682373, 0.450860857963562, 0.027640745043754578)","(0.47007444500923157, 0.3933955430984497, 0.0448223277926445)","(0.41248244047164917, 0.43251833319664, -0.03454776108264923)","(0.44328224658966064, 0.3460732102394104, 0.014649557881057262)","(0.4653431475162506, 0.3538930118083954, 0.058583952486515045)","(0.47408527135849, 0.37616997957229614, 0.08603218197822571)","(0.37878724932670593, 0.4251139760017395, -0.014173943549394608)","(0.41422393918037415, 0.35669225454330444, 0.045620109885931015)","(0.43557220697402954, 0.38196200132369995, 0.08737454563379288)","(0.4441130757331848, 0.414570689201355, 0.10440363734960556)","(0.3559298515319824, 0.43758684396743774, 0.01481192372739315)","(0.38681548833847046, 0.37644779682159424, 0.06701762974262238)","(0.4057599902153015, 0.39783185720443726, 0.0966985896229744)","(0.4130184054374695, 0.43266886472702026, 0.10545676201581955)","(0.3407948911190033, 0.4589916169643402, 0.04360271617770195)","(0.3619343340396881, 0.39802277088165283, 0.08246392011642456)","(0.37866970896720886, 0.4065200090408325, 0.10300618410110474)","(0.38721224665641785, 0.43499189615249634, 0.11177720874547958)",Move
1619,"(0.3707476258277893, 0.6905292868614197, -6.877179839648306e-05)","(0.43353888392448425, 0.6399613618850708, 0.0009355725487694144)","(0.460064172744751, 0.5503119826316833, 0.010408954694867134)","(0.46782344579696655, 0.4676392078399658, 0.029778167605400085)","(0.4718916416168213, 0.4111865758895874, 0.04799117147922516)","(0.41183948516845703, 0.4521561861038208, -0.02028685435652733)","(0.43796026706695557, 0.363422691822052, 0.02333807572722435)","(0.46039319038391113, 0.3665536344051361, 0.06433117389678955)","(0.47169163823127747, 0.3850325345993042, 0.0926591232419014)","(0.37738582491874695, 0.44819045066833496, -0.0012742268154397607)","(0.4093223214149475, 0.3747401535511017, 0.05228273198008537)","(0.43581581115722656, 0.39228230714797974, 0.09434089809656143)","(0.45071759819984436, 0.4196380078792572, 0.11503616720438004)","(0.35374870896339417, 0.4643355906009674, 0.024878067895770073)","(0.38001084327697754, 0.40197432041168213, 0.0716748982667923)","(0.4029904305934906, 0.4172076880931854, 0.10180140286684036)","(0.41580930352211, 0.4473258852958679, 0.1141042560338974)","(0.33786728978157043, 0.48904094099998474, 0.050661858171224594)","(0.35556209087371826, 0.42986243963241577, 0.08662790060043335)","(0.3749135434627533, 0.4320688545703888, 0.10757017880678177)","(0.38726627826690674, 0.4547613859176636, 0.11760986596345901)",Move
1620,"(0.3665083348751068, 0.7110863327980042, -8.451862231595442e-05)","(0.4286429286003113, 0.6615175604820251, -0.006483099889010191)","(0.45621564984321594, 0.5716992616653442, -0.0006271050660870969)","(0.4654882848262787, 0.4855806231498718, 0.016551600769162178)","(0.4726490378379822, 0.4240773916244507, 0.033160291612148285)","(0.40636101365089417, 0.47291848063468933, -0.026983894407749176)","(0.4350645840167999, 0.38207367062568665, 0.013079330325126648)","(0.458614706993103, 0.38041603565216064, 0.05289117991924286)","(0.47181394696235657, 0.3936229348182678, 0.08167910575866699)","(0.3738456964492798, 0.4671284854412079, -0.005004727281630039)","(0.40650686621665955, 0.3860038220882416, 0.04240618646144867)","(0.43429797887802124, 0.3999173045158386, 0.08409751951694489)","(0.45085304975509644, 0.4242939054965973, 0.10647427290678024)","(0.352413535118103, 0.4815186858177185, 0.023730503395199776)","(0.37871044874191284, 0.4124159514904022, 0.06622036546468735)","(0.40320003032684326, 0.4217448830604553, 0.09750083833932877)","(0.41784459352493286, 0.4466925859451294, 0.11246893554925919)","(0.33894267678260803, 0.5049619078636169, 0.05157429724931717)","(0.35752177238464355, 0.4410336911678314, 0.08611276000738144)","(0.3788811266422272, 0.43853020668029785, 0.10787667334079742)","(0.3929966986179352, 0.4568709433078766, 0.11937836557626724)",Move
1621,"(0.3659893274307251, 0.7238284945487976, -0.00010224639845546335)","(0.4261535108089447, 0.6725855469703674, -0.012712188996374607)","(0.45225438475608826, 0.58234041929245, -0.007630929816514254)","(0.46111807227134705, 0.4959159791469574, 0.009376789443194866)","(0.4717930555343628, 0.43151795864105225, 0.028181076049804688)","(0.4037553668022156, 0.48601987957954407, -0.0250594113022089)","(0.43792182207107544, 0.3950909376144409, 0.014238298870623112)","(0.4608752131462097, 0.3933439254760742, 0.05406663194298744)","(0.47303032875061035, 0.4043736457824707, 0.08276091516017914)","(0.3728656470775604, 0.4802027940750122, -1.5980967873474583e-05)","(0.408917635679245, 0.39008328318595886, 0.043367624282836914)","(0.4351639449596405, 0.3967549800872803, 0.0861288383603096)","(0.451088547706604, 0.4134758710861206, 0.11203504353761673)","(0.35389190912246704, 0.4929681420326233, 0.031177327036857605)","(0.3805176615715027, 0.4105820953845978, 0.06779462099075317)","(0.4070197343826294, 0.40498119592666626, 0.09964046627283096)","(0.42557644844055176, 0.4157104790210724, 0.11822953820228577)","(0.34274357557296753, 0.5153449773788452, 0.06167164817452431)","(0.3599465489387512, 0.4414297938346863, 0.0899374932050705)","(0.38115158677101135, 0.42658621072769165, 0.11283635348081589)","(0.39713215827941895, 0.4308077096939087, 0.12816916406154633)",Move
1622,"(0.3667728006839752, 0.7332189679145813, -0.00010148597357328981)","(0.42698848247528076, 0.6791596412658691, -0.013190383091568947)","(0.4517425000667572, 0.5902137160301208, -0.007697749882936478)","(0.4585281312465668, 0.5047914385795593, 0.01047816127538681)","(0.46934399008750916, 0.44062164425849915, 0.03150007501244545)","(0.4060962200164795, 0.49633753299713135, -0.023839447647333145)","(0.4401944577693939, 0.40880173444747925, 0.014637289568781853)","(0.4622049033641815, 0.4084743559360504, 0.05209846422076225)","(0.47277095913887024, 0.4218462109565735, 0.07750364392995834)","(0.3757789731025696, 0.48961225152015686, 0.001769878901541233)","(0.40682095289230347, 0.3982009291648865, 0.043496936559677124)","(0.43153733015060425, 0.40325021743774414, 0.08416726440191269)","(0.445615291595459, 0.42082539200782776, 0.10894566774368286)","(0.3567250370979309, 0.5017189979553223, 0.03304074704647064)","(0.3785439729690552, 0.4153914749622345, 0.06714224815368652)","(0.4039601981639862, 0.4084674119949341, 0.09530128538608551)","(0.4212988317012787, 0.4192315638065338, 0.11180847883224487)","(0.3450939953327179, 0.524869441986084, 0.06386696547269821)","(0.3587612211704254, 0.45029857754707336, 0.0888311117887497)","(0.3791325092315674, 0.4338064193725586, 0.10827335715293884)","(0.39431512355804443, 0.4369599521160126, 0.12160293757915497)",Move
1623,"(0.36663681268692017, 0.7321138978004456, -0.00011523735156515613)","(0.42779606580734253, 0.6794323325157166, -0.009962591342628002)","(0.45240527391433716, 0.5895702242851257, -0.0008984500309452415)","(0.45946764945983887, 0.5045899748802185, 0.02096693590283394)","(0.47207656502723694, 0.44242122769355774, 0.0446806326508522)","(0.40774163603782654, 0.4957676827907562, -0.02399257943034172)","(0.4419872760772705, 0.40880000591278076, 0.018666574731469154)","(0.46357041597366333, 0.41282886266708374, 0.058338962495326996)","(0.4735080599784851, 0.42858630418777466, 0.08499536663293839)","(0.3769288957118988, 0.4887917935848236, 0.0014632870443165302)","(0.41037189960479736, 0.4020375907421112, 0.04896421357989311)","(0.43505433201789856, 0.41668450832366943, 0.09081459790468216)","(0.4484691917896271, 0.43825817108154297, 0.1142154186964035)","(0.35776883363723755, 0.500909149646759, 0.03289924934506416)","(0.383054256439209, 0.4197990894317627, 0.0707567110657692)","(0.4078317880630493, 0.42311084270477295, 0.10042747110128403)","(0.42305633425712585, 0.440640389919281, 0.11628666520118713)","(0.3462919592857361, 0.5234077572822571, 0.06405200809240341)","(0.36391162872314453, 0.4512973725795746, 0.09192117303609848)","(0.3846047520637512, 0.4432767629623413, 0.1127341017127037)","(0.3983553349971771, 0.4532540440559387, 0.12677857279777527)",Move
1624,"(0.36925211548805237, 0.7372505068778992, -0.00012448822963051498)","(0.42848947644233704, 0.6827867031097412, -0.010746215470135212)","(0.4521310031414032, 0.5939167141914368, -0.0005568104097619653)","(0.4591831862926483, 0.5119736790657043, 0.021489035338163376)","(0.47353172302246094, 0.4508029520511627, 0.04543449357151985)","(0.4062240421772003, 0.49808797240257263, -0.01290760189294815)","(0.44134843349456787, 0.4162929654121399, 0.02555372193455696)","(0.4646106958389282, 0.4147289991378784, 0.062025733292102814)","(0.4771800637245178, 0.4250670075416565, 0.08782484382390976)","(0.3775521218776703, 0.49202805757522583, 0.012290915474295616)","(0.41189974546432495, 0.41010618209838867, 0.05512641370296478)","(0.438638299703598, 0.41677325963974, 0.09279431402683258)","(0.4553084969520569, 0.43022191524505615, 0.11506541073322296)","(0.36058101058006287, 0.5048364996910095, 0.04260870814323425)","(0.3856111466884613, 0.4274025857448578, 0.07817968726158142)","(0.41220852732658386, 0.4227237105369568, 0.1063280925154686)","(0.4305891990661621, 0.43104419112205505, 0.122508205473423)","(0.3508533537387848, 0.527658998966217, 0.07246166467666626)","(0.36695176362991333, 0.45844829082489014, 0.09848952293395996)","(0.3879697322845459, 0.4445207118988037, 0.11821166425943375)","(0.40360227227211, 0.4458431005477905, 0.13128529489040375)",Move
