Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1816,"(0.2440415918827057, 0.6009541749954224, -3.5312048566993326e-05)","(0.29924294352531433, 0.6718178391456604, 0.021589946001768112)","(0.31161653995513916, 0.7580658793449402, 0.0363365113735199)","(0.30369898676872253, 0.8248995542526245, 0.05576948821544647)","(0.29134488105773926, 0.857735276222229, 0.07945635169744492)","(0.27716153860092163, 0.8511956334114075, -0.01523739006370306)","(0.2968793511390686, 0.918480396270752, 0.038183558732271194)","(0.3077297806739807, 0.8793830275535583, 0.0778794065117836)","(0.3047693967819214, 0.8420590758323669, 0.09536135196685791)","(0.24100881814956665, 0.8519479632377625, -0.005720457993447781)","(0.2678375244140625, 0.928031861782074, 0.0534956157207489)","(0.282071053981781, 0.896686315536499, 0.09504647552967072)","(0.28034353256225586, 0.8585605621337891, 0.11150885373353958)","(0.21463559567928314, 0.8312755823135376, 0.01283428817987442)","(0.23982656002044678, 0.8990127444267273, 0.06798205524682999)","(0.25469788908958435, 0.8726488351821899, 0.09716085344552994)","(0.2539461553096771, 0.8424543738365173, 0.10519243031740189)","(0.19512797892093658, 0.8011689186096191, 0.03234265372157097)","(0.22195130586624146, 0.8496350646018982, 0.07777611911296844)","(0.2351987212896347, 0.8305010795593262, 0.09562712162733078)","(0.23340998589992523, 0.8051279783248901, 0.10480869561433792)",Grasp
1817,"(0.24836362898349762, 0.6022298336029053, -3.316326183266938e-05)","(0.3019096851348877, 0.6739452481269836, 0.023449838161468506)","(0.31395283341407776, 0.7601314783096313, 0.03991466388106346)","(0.30367982387542725, 0.8232930898666382, 0.060793858021497726)","(0.28876736760139465, 0.8518580198287964, 0.08527742326259613)","(0.2800387740135193, 0.8506890535354614, -0.012081325985491276)","(0.29669830203056335, 0.9160373210906982, 0.04260383918881416)","(0.3065718412399292, 0.8773928880691528, 0.08215544372797012)","(0.30380719900131226, 0.8407532572746277, 0.09913290292024612)","(0.24346882104873657, 0.8515072464942932, -0.0029707939829677343)","(0.26644378900527954, 0.9269460439682007, 0.05753663554787636)","(0.27932339906692505, 0.8984875082969666, 0.0998895913362503)","(0.27797770500183105, 0.8618521690368652, 0.11759407818317413)","(0.21672692894935608, 0.8317729234695435, 0.015140712261199951)","(0.23929351568222046, 0.8968797922134399, 0.07242385298013687)","(0.25309833884239197, 0.8719478845596313, 0.1011798158288002)","(0.2527252435684204, 0.8423893451690674, 0.1087169200181961)","(0.1963016539812088, 0.8022335767745972, 0.03434847667813301)","(0.22119468450546265, 0.8472887277603149, 0.08035195618867874)","(0.23402714729309082, 0.8286866545677185, 0.09765496850013733)","(0.23247264325618744, 0.8034837245941162, 0.10578815639019012)",Grasp
1818,"(0.24854353070259094, 0.6052908897399902, -2.3264032279257663e-05)","(0.3044286370277405, 0.6771728992462158, 0.02028532885015011)","(0.31741762161254883, 0.7650302648544312, 0.036398548632860184)","(0.30816781520843506, 0.8306121826171875, 0.058068905025720596)","(0.2933163344860077, 0.8602059483528137, 0.08385730534791946)","(0.27944308519363403, 0.8567078113555908, -0.012128973379731178)","(0.2976202368736267, 0.9190737009048462, 0.04284423589706421)","(0.3091689348220825, 0.8789768218994141, 0.0799604058265686)","(0.3068040609359741, 0.8425215482711792, 0.09470180422067642)","(0.24393081665039062, 0.8554021716117859, -0.0018956528510898352)","(0.26921355724334717, 0.9277300238609314, 0.059546682983636856)","(0.2837046980857849, 0.899012565612793, 0.09831269085407257)","(0.28303205966949463, 0.8637657165527344, 0.11233305931091309)","(0.21800808608531952, 0.8341897130012512, 0.016848158091306686)","(0.24220214784145355, 0.898990273475647, 0.07400627434253693)","(0.2577378451824188, 0.8734912276268005, 0.100587397813797)","(0.2579007148742676, 0.8426753878593445, 0.10627184063196182)","(0.19818291068077087, 0.8037607669830322, 0.0362522229552269)","(0.2246115356683731, 0.8519091010093689, 0.08168172091245651)","(0.2385159283876419, 0.8335063457489014, 0.09743743389844894)","(0.2375686913728714, 0.8076360821723938, 0.1048772856593132)",Grasp
1819,"(0.2513286769390106, 0.6103304624557495, -2.7427626264397986e-05)","(0.3060452938079834, 0.6816198825836182, 0.01942918263375759)","(0.3185846209526062, 0.767853319644928, 0.03600209951400757)","(0.3090450167655945, 0.8319124579429626, 0.05864572525024414)","(0.29501840472221375, 0.8613954186439514, 0.08580736815929413)","(0.2797742187976837, 0.8581596612930298, -0.011660391464829445)","(0.29697588086128235, 0.9233802556991577, 0.04394005984067917)","(0.3097558617591858, 0.8846549391746521, 0.08279143273830414)","(0.30817365646362305, 0.8487212061882019, 0.09871882200241089)","(0.24377253651618958, 0.8549455404281616, -0.0005598997231572866)","(0.26737555861473083, 0.9303335547447205, 0.05973028019070625)","(0.28265073895454407, 0.904107391834259, 0.09982708096504211)","(0.28347790241241455, 0.8704232573509216, 0.11632399260997772)","(0.21814623475074768, 0.8325502872467041, 0.019054407253861427)","(0.24123290181159973, 0.8996949195861816, 0.07630828022956848)","(0.2576577067375183, 0.8752356171607971, 0.10509290546178818)","(0.25928235054016113, 0.8448138236999512, 0.11372608691453934)","(0.1989271342754364, 0.8017216324806213, 0.039126235991716385)","(0.2250911146402359, 0.8511794209480286, 0.08458419144153595)","(0.2398044615983963, 0.8339189291000366, 0.1020917147397995)","(0.2397022843360901, 0.8081552386283875, 0.11125010251998901)",Grasp
1820,"(0.2545066177845001, 0.6154190301895142, -4.2010397010017186e-05)","(0.3078255355358124, 0.6896644234657288, 0.019480373710393906)","(0.3200991749763489, 0.7752026319503784, 0.03516164422035217)","(0.31195130944252014, 0.8394994735717773, 0.05667819082736969)","(0.29818886518478394, 0.8684348464012146, 0.0826912522315979)","(0.27709755301475525, 0.8620762825012207, -0.010496078059077263)","(0.29490387439727783, 0.9274183511734009, 0.04497263953089714)","(0.3080447316169739, 0.8880910873413086, 0.08142255991697311)","(0.30631133913993835, 0.8503527045249939, 0.09564483165740967)","(0.24161967635154724, 0.8576481342315674, -0.00011246924987062812)","(0.26578912138938904, 0.9334221482276917, 0.06099908798933029)","(0.2811335325241089, 0.9066368341445923, 0.09907606244087219)","(0.2817830741405487, 0.8706550002098083, 0.11317060142755508)","(0.21644443273544312, 0.8348362445831299, 0.01865057833492756)","(0.23997147381305695, 0.9016936421394348, 0.07597141712903976)","(0.2564639151096344, 0.8778955936431885, 0.10266409814357758)","(0.25809162855148315, 0.8460699915885925, 0.109171062707901)","(0.19812314212322235, 0.8042949438095093, 0.038092486560344696)","(0.2243359088897705, 0.8534446954727173, 0.08310555666685104)","(0.2385941743850708, 0.8370210528373718, 0.09951044619083405)","(0.23840731382369995, 0.8107042908668518, 0.10786052793264389)",Grasp
1821,"(0.2535642385482788, 0.6214147806167603, -3.4799610148184e-05)","(0.3078823387622833, 0.6989930868148804, 0.017638830468058586)","(0.32034122943878174, 0.7861281633377075, 0.03153472766280174)","(0.3111836910247803, 0.8522368669509888, 0.05098716542124748)","(0.2979297637939453, 0.8825782537460327, 0.07596839964389801)","(0.2751314342021942, 0.8714140057563782, -0.012292840518057346)","(0.29285770654678345, 0.9353247880935669, 0.0416996069252491)","(0.3064298629760742, 0.8967404961585999, 0.07863349467515945)","(0.3051903545856476, 0.859856128692627, 0.09333021938800812)","(0.24025210738182068, 0.8621971011161804, -0.0012520113959908485)","(0.26297885179519653, 0.9374421834945679, 0.058190301060676575)","(0.2789080739021301, 0.9139261841773987, 0.09784112125635147)","(0.28025439381599426, 0.8795638680458069, 0.11490259319543839)","(0.21578119695186615, 0.8361029624938965, 0.017384745180606842)","(0.23917007446289062, 0.8977006077766418, 0.07298647612333298)","(0.2559870183467865, 0.8746775984764099, 0.09714535623788834)","(0.2578662633895874, 0.845402717590332, 0.10275675356388092)","(0.19752153754234314, 0.8041411638259888, 0.036609139293432236)","(0.22553706169128418, 0.8486080169677734, 0.08103960752487183)","(0.2397778332233429, 0.8315315246582031, 0.0942973792552948)","(0.23948565125465393, 0.8059833645820618, 0.09959215670824051)",Grasp
1822,"(0.2529323697090149, 0.625542938709259, -3.806658060057089e-05)","(0.3075190484523773, 0.7003079652786255, 0.019929904490709305)","(0.32085689902305603, 0.7876434326171875, 0.03611384704709053)","(0.3114801347255707, 0.8524222373962402, 0.05754106864333153)","(0.29720765352249146, 0.8791365027427673, 0.0853816345334053)","(0.27433791756629944, 0.8750916719436646, -0.007424571085721254)","(0.2917390763759613, 0.9394822120666504, 0.04825928062200546)","(0.3045734465122223, 0.8993486166000366, 0.08635923266410828)","(0.3029477298259735, 0.8598748445510864, 0.10122132301330566)","(0.23881016671657562, 0.8647058606147766, 0.003824741579592228)","(0.2605234384536743, 0.9401367902755737, 0.06566205620765686)","(0.2763173282146454, 0.9160762429237366, 0.10724187642335892)","(0.27798548340797424, 0.8801805973052979, 0.12502750754356384)","(0.21410603821277618, 0.837035596370697, 0.022732190787792206)","(0.23699867725372314, 0.8963418006896973, 0.08086070418357849)","(0.25439971685409546, 0.8735422492027283, 0.10650130361318588)","(0.25700297951698303, 0.8448008298873901, 0.11198534816503525)","(0.1960688829421997, 0.8043942451477051, 0.042618874460458755)","(0.22490763664245605, 0.845379114151001, 0.08828814327716827)","(0.23937904834747314, 0.8276679515838623, 0.10224390774965286)","(0.23936696350574493, 0.8029013276100159, 0.10746997594833374)",Grasp
1823,"(0.25214746594429016, 0.6278530955314636, -4.4037133193342015e-05)","(0.30721428990364075, 0.6998423337936401, 0.01957162469625473)","(0.31911468505859375, 0.7865281701087952, 0.03560792654752731)","(0.30758795142173767, 0.848421037197113, 0.057507358491420746)","(0.2923194169998169, 0.8718171715736389, 0.08603890985250473)","(0.27504727244377136, 0.8724653720855713, -0.010024473071098328)","(0.2902732193470001, 0.9409364461898804, 0.04382312670350075)","(0.3023377060890198, 0.899657666683197, 0.08080249279737473)","(0.30035749077796936, 0.858079731464386, 0.09556952863931656)","(0.2394089698791504, 0.8640949130058289, 0.0019451831467449665)","(0.2597275376319885, 0.942491888999939, 0.06326067447662354)","(0.274849534034729, 0.9179855585098267, 0.1039462611079216)","(0.2761116921901703, 0.8811602592468262, 0.12029540538787842)","(0.21499784290790558, 0.8388813734054565, 0.021525394171476364)","(0.23775626718997955, 0.9005470275878906, 0.07873121649026871)","(0.2543034851551056, 0.8769893646240234, 0.10298553854227066)","(0.2558397948741913, 0.8464555144309998, 0.10752026736736298)","(0.19779330492019653, 0.8089147210121155, 0.04230901598930359)","(0.22657617926597595, 0.8528594374656677, 0.08698075264692307)","(0.24041719734668732, 0.8349481225013733, 0.1006772518157959)","(0.2393532395362854, 0.8089168667793274, 0.10566353052854538)",Grasp
1824,"(0.2527656555175781, 0.6304144263267517, -3.942260082112625e-05)","(0.3082937002182007, 0.6979550719261169, 0.02259691432118416)","(0.32035669684410095, 0.7822220325469971, 0.041976191103458405)","(0.30889683961868286, 0.8426177501678467, 0.06648999452590942)","(0.2946028411388397, 0.8635352253913879, 0.09767524898052216)","(0.2777736783027649, 0.876745343208313, 0.0007528611458837986)","(0.2906058430671692, 0.9422377943992615, 0.05692167207598686)","(0.30251142382621765, 0.9022619724273682, 0.09517844021320343)","(0.3016863465309143, 0.86119145154953, 0.11034923791885376)","(0.24152463674545288, 0.8672838807106018, 0.012549933046102524)","(0.2581454813480377, 0.9436739087104797, 0.07821930944919586)","(0.2734036147594452, 0.9220590591430664, 0.1216249093413353)","(0.27663692831993103, 0.8857940435409546, 0.14053481817245483)","(0.21693579852581024, 0.8391191363334656, 0.0315488763153553)","(0.237907275557518, 0.8909119367599487, 0.09115780144929886)","(0.25429630279541016, 0.8683558106422424, 0.11407805234193802)","(0.2571067214012146, 0.8395695090293884, 0.11706604808568954)","(0.19952072203159332, 0.8072420954704285, 0.05196620523929596)","(0.22712202370166779, 0.8441394567489624, 0.09800465404987335)","(0.24060702323913574, 0.8261362314224243, 0.11088613420724869)","(0.24066388607025146, 0.8005067110061646, 0.11443228274583817)",Grasp
1825,"(0.2524532675743103, 0.6328601837158203, -3.4533572033979e-05)","(0.30763548612594604, 0.6981841921806335, 0.0197089072316885)","(0.320923775434494, 0.7830066680908203, 0.03794984519481659)","(0.31109797954559326, 0.8454650044441223, 0.06191067025065422)","(0.29830387234687805, 0.8699290156364441, 0.0917658731341362)","(0.27780237793922424, 0.8751117587089539, -0.004324435256421566)","(0.29027849435806274, 0.9453579187393188, 0.05135752633213997)","(0.3027082681655884, 0.9103196859359741, 0.09243465214967728)","(0.3026033937931061, 0.871427059173584, 0.1105179488658905)","(0.2421020269393921, 0.8664557933807373, 0.008725990541279316)","(0.2581637501716614, 0.946109414100647, 0.0724591389298439)","(0.27450013160705566, 0.9269958138465881, 0.11662767827510834)","(0.2788967490196228, 0.8924944996833801, 0.13710656762123108)","(0.21820484101772308, 0.8399496078491211, 0.029084552079439163)","(0.23852673172950745, 0.8950709104537964, 0.08749077469110489)","(0.2556396424770355, 0.8743520975112915, 0.11190275847911835)","(0.2591269016265869, 0.8471818566322327, 0.11616594344377518)","(0.20107799768447876, 0.809519350528717, 0.050657328218221664)","(0.22686652839183807, 0.8495975136756897, 0.0954936146736145)","(0.24086879193782806, 0.8336867690086365, 0.10923963040113449)","(0.24179862439632416, 0.8095453977584839, 0.11393094062805176)",Grasp
