Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1246,"(0.49937373399734497, 0.46637988090515137, -4.102255843463354e-05)","(0.4332934021949768, 0.38298821449279785, 0.09713777899742126)","(0.4064403772354126, 0.3008514940738678, 0.136976420879364)","(0.4028438627719879, 0.2340451180934906, 0.15905246138572693)","(0.4074362516403198, 0.19218087196350098, 0.17461633682250977)","(0.3881431818008423, 0.2040424644947052, 0.07259608060121536)","(0.3902820348739624, 0.10433878004550934, 0.12669619917869568)","(0.40547508001327515, 0.09576648473739624, 0.16646727919578552)","(0.41886433959007263, 0.11609922349452972, 0.1871766448020935)","(0.4199085831642151, 0.1719122976064682, 0.040738821029663086)","(0.4345479905605316, 0.12663795053958893, 0.13114258646965027)","(0.44811832904815674, 0.15628457069396973, 0.16084814071655273)","(0.44924691319465637, 0.18914654850959778, 0.15529899299144745)","(0.45786985754966736, 0.16417242586612701, 0.019585393369197845)","(0.47289419174194336, 0.14826923608779907, 0.10716650635004044)","(0.47930315136909485, 0.18097545206546783, 0.12174327671527863)","(0.47613954544067383, 0.21388112008571625, 0.1023845374584198)","(0.4954197406768799, 0.16648143529891968, 0.0029127129819244146)","(0.5041230916976929, 0.156154602766037, 0.07047797739505768)","(0.5069677829742432, 0.19041770696640015, 0.07746263593435287)","(0.5047065615653992, 0.21967943012714386, 0.06351223587989807)",Reach
1247,"(0.4837101101875305, 0.4463614225387573, -4.955524855176918e-05)","(0.4206739664077759, 0.3570408821105957, 0.09552177041769028)","(0.39803746342658997, 0.2718362808227539, 0.135596364736557)","(0.3990686535835266, 0.20726428925991058, 0.1575508862733841)","(0.4063990116119385, 0.1672554910182953, 0.17153559625148773)","(0.3813675343990326, 0.17611950635910034, 0.07296122610569)","(0.3838140666484833, 0.07961779832839966, 0.1297353357076645)","(0.401245653629303, 0.06838732957839966, 0.16974304616451263)","(0.41613978147506714, 0.08716563880443573, 0.19025154411792755)","(0.41451260447502136, 0.14655910432338715, 0.042940717190504074)","(0.4328480362892151, 0.10995931178331375, 0.13531599938869476)","(0.44500139355659485, 0.14057141542434692, 0.16374701261520386)","(0.44383642077445984, 0.1745443493127823, 0.156590074300766)","(0.4524913430213928, 0.14160093665122986, 0.024093186482787132)","(0.47142231464385986, 0.13569597899913788, 0.11391274631023407)","(0.47555121779441833, 0.16757357120513916, 0.1226801946759224)","(0.4696194529533386, 0.1982841044664383, 0.09893772006034851)","(0.4891415238380432, 0.14545297622680664, 0.00988887157291174)","(0.5014883279800415, 0.1462346315383911, 0.07750143110752106)","(0.5034516453742981, 0.1823861002922058, 0.07991296052932739)","(0.4989619553089142, 0.208620086312294, 0.06224239245057106)",Reach
1248,"(0.4743039608001709, 0.4257505536079407, -4.933260424877517e-05)","(0.4143463969230652, 0.33735814690589905, 0.09861411899328232)","(0.39372390508651733, 0.25335705280303955, 0.1387239694595337)","(0.3953424096107483, 0.1889132857322693, 0.16151538491249084)","(0.40253666043281555, 0.14834874868392944, 0.1785503476858139)","(0.37276434898376465, 0.15357579290866852, 0.07547050714492798)","(0.3825412094593048, 0.062404051423072815, 0.13668321073055267)","(0.40203195810317993, 0.06139656901359558, 0.17662100493907928)","(0.4139251410961151, 0.08616837114095688, 0.19497790932655334)","(0.40630242228507996, 0.12629273533821106, 0.043692007660865784)","(0.4266125559806824, 0.08264993876218796, 0.13576531410217285)","(0.439928263425827, 0.11463131755590439, 0.16406118869781494)","(0.4383217990398407, 0.15117880702018738, 0.15941499173641205)","(0.4446658194065094, 0.12391221523284912, 0.024513166397809982)","(0.46522724628448486, 0.11697711795568466, 0.11540842801332474)","(0.470348984003067, 0.151807963848114, 0.12359768152236938)","(0.4643712639808655, 0.18356044590473175, 0.10091138631105423)","(0.4811662435531616, 0.13135439157485962, 0.009769880212843418)","(0.4944702982902527, 0.13750869035720825, 0.07973774522542953)","(0.49639952182769775, 0.17289748787879944, 0.08375108242034912)","(0.4920843839645386, 0.1969093233346939, 0.06812774389982224)",Reach
1249,"(0.4633677005767822, 0.4058000445365906, -3.0294359021354467e-05)","(0.4042896032333374, 0.3162340521812439, 0.09623274952173233)","(0.3859826922416687, 0.23271553218364716, 0.13455167412757874)","(0.3883807063102722, 0.16806122660636902, 0.15675967931747437)","(0.39586082100868225, 0.12914001941680908, 0.17389173805713654)","(0.3675402104854584, 0.1346447765827179, 0.07012906670570374)","(0.3773447275161743, 0.048901304602622986, 0.13095630705356598)","(0.39593032002449036, 0.050814032554626465, 0.17176297307014465)","(0.40776512026786804, 0.07718756049871445, 0.1909463107585907)","(0.40124592185020447, 0.11107507348060608, 0.0393257737159729)","(0.4191523492336273, 0.06460453569889069, 0.12913306057453156)","(0.4311552047729492, 0.09348802268505096, 0.16048812866210938)","(0.4297979474067688, 0.1286619007587433, 0.159357488155365)","(0.43931299448013306, 0.11089123785495758, 0.021248817443847656)","(0.4563863277435303, 0.10246661305427551, 0.1093292236328125)","(0.46091529726982117, 0.13548657298088074, 0.12043951451778412)","(0.45553162693977356, 0.16497883200645447, 0.1008450910449028)","(0.4755828380584717, 0.12011130154132843, 0.007686948403716087)","(0.48541706800460815, 0.12414763867855072, 0.07576363533735275)","(0.4861277639865875, 0.15801170468330383, 0.08141521364450455)","(0.4821515679359436, 0.1806965321302414, 0.06748493760824203)",Grasp
1250,"(0.4561951160430908, 0.38910216093063354, -4.9101141485152766e-05)","(0.3990868628025055, 0.2981017827987671, 0.0970730409026146)","(0.3820064663887024, 0.21373024582862854, 0.13274626433849335)","(0.3858465254306793, 0.14991679787635803, 0.15464533865451813)","(0.39450159668922424, 0.10995738953351974, 0.17044797539710999)","(0.3616802394390106, 0.11103063076734543, 0.0643950030207634)","(0.38490229845046997, 0.03869922459125519, 0.13262638449668884)","(0.4028787612915039, 0.0522000715136528, 0.17297792434692383)","(0.4084959626197815, 0.08018577098846436, 0.1866479367017746)","(0.3949965238571167, 0.09157807379961014, 0.0316978394985199)","(0.4213993549346924, 0.05248558521270752, 0.12152524292469025)","(0.4336071312427521, 0.08758481591939926, 0.14957116544246674)","(0.43062624335289, 0.12564963102340698, 0.14485572278499603)","(0.43329373002052307, 0.09640964865684509, 0.013241850771009922)","(0.45670515298843384, 0.09041401743888855, 0.10365084558725357)","(0.4620216190814972, 0.12691038846969604, 0.11389877647161484)","(0.45516619086265564, 0.15927360951900482, 0.09179192781448364)","(0.47033190727233887, 0.1097482368350029, -0.0005185799091123044)","(0.48476892709732056, 0.11605428159236908, 0.06882291287183762)","(0.485823392868042, 0.15359731018543243, 0.07377924025058746)","(0.48031720519065857, 0.18026664853096008, 0.05754712596535683)",Grasp
1251,"(0.44774335622787476, 0.37396711111068726, -3.577076495275833e-05)","(0.39465001225471497, 0.27979591488838196, 0.0927530974149704)","(0.3788068890571594, 0.1954377293586731, 0.12520195543766022)","(0.38606199622154236, 0.13386256992816925, 0.1457124501466751)","(0.3981403708457947, 0.10009004920721054, 0.1608062982559204)","(0.3602856695652008, 0.09885001182556152, 0.05623181536793709)","(0.38840824365615845, 0.03206565976142883, 0.12379153817892075)","(0.40444278717041016, 0.05414264649152756, 0.16150657832622528)","(0.40663594007492065, 0.0854249820113182, 0.1727483570575714)","(0.3932165503501892, 0.08226700872182846, 0.023783838376402855)","(0.4221563935279846, 0.049666352570056915, 0.10974188148975372)","(0.4337972402572632, 0.08617663383483887, 0.13631196320056915)","(0.4291849732398987, 0.12345625460147858, 0.12893973290920258)","(0.43085601925849915, 0.08837233483791351, 0.00568215548992157)","(0.45557790994644165, 0.08361270278692245, 0.09275012463331223)","(0.4608010947704315, 0.12032733112573624, 0.10466853529214859)","(0.4529404640197754, 0.1527368277311325, 0.08418773859739304)","(0.4675210118293762, 0.10236496478319168, -0.00791814737021923)","(0.483052521944046, 0.10716579109430313, 0.056389614939689636)","(0.48316246271133423, 0.14570826292037964, 0.06163032352924347)","(0.47623229026794434, 0.17345541715621948, 0.045721299946308136)",Grasp
1252,"(0.4416489899158478, 0.35995978116989136, -5.2216888434486464e-05)","(0.39015212655067444, 0.2643221914768219, 0.08616121113300323)","(0.37688177824020386, 0.18063713610172272, 0.1156197264790535)","(0.388275682926178, 0.12094762921333313, 0.1353026181459427)","(0.40307319164276123, 0.09117092192173004, 0.1502242088317871)","(0.3600504398345947, 0.08532977849245071, 0.05061317980289459)","(0.39237141609191895, 0.030005961656570435, 0.11712924391031265)","(0.4057634174823761, 0.056202761828899384, 0.15232515335083008)","(0.40476930141448975, 0.08800279349088669, 0.16080714762210846)","(0.39449071884155273, 0.07285444438457489, 0.02065744437277317)","(0.4228951036930084, 0.04770293086767197, 0.10315259546041489)","(0.43232423067092896, 0.08407335728406906, 0.12874320149421692)","(0.4269217848777771, 0.12034077942371368, 0.12205532193183899)","(0.4325519800186157, 0.0832945853471756, 0.004692392889410257)","(0.4551665484905243, 0.08252886682748795, 0.08726653456687927)","(0.4591040015220642, 0.11842595040798187, 0.0978461354970932)","(0.45099666714668274, 0.14924350380897522, 0.07749330252408981)","(0.46907684206962585, 0.10201115161180496, -0.006839436013251543)","(0.48133385181427, 0.10717326402664185, 0.05413336679339409)","(0.4805224537849426, 0.14525426924228668, 0.05817176029086113)","(0.4735707938671112, 0.17213036119937897, 0.04223800450563431)",Grasp
1253,"(0.4394042491912842, 0.34509187936782837, -4.7480236389674246e-05)","(0.3896579444408417, 0.26148858666419983, 0.08341296762228012)","(0.3766186833381653, 0.17874982953071594, 0.11174339056015015)","(0.38843879103660583, 0.1196221113204956, 0.13131815195083618)","(0.40336498618125916, 0.08916034549474716, 0.14714829623699188)","(0.36200228333473206, 0.08040882647037506, 0.049274690449237823)","(0.3922566771507263, 0.03222956508398056, 0.11667412519454956)","(0.4051509201526642, 0.06024976074695587, 0.1510218232870102)","(0.40415024757385254, 0.09225284308195114, 0.15977855026721954)","(0.3958290219306946, 0.06610026210546494, 0.021237686276435852)","(0.4223262071609497, 0.04085297882556915, 0.1016678735613823)","(0.4323350191116333, 0.07937565445899963, 0.1275576800107956)","(0.42838266491889954, 0.11770693957805634, 0.12268099933862686)","(0.4332179129123688, 0.07624190300703049, 0.00688249571248889)","(0.4534027874469757, 0.07701174169778824, 0.08883441239595413)","(0.45732730627059937, 0.11523062735795975, 0.09852349013090134)","(0.45074462890625, 0.14625133574008942, 0.07970066368579865)","(0.46950963139533997, 0.09571726620197296, -0.0036707904655486345)","(0.47853049635887146, 0.10644811391830444, 0.05889683961868286)","(0.4774775505065918, 0.14374828338623047, 0.06446527689695358)","(0.47131869196891785, 0.16748052835464478, 0.050825171172618866)",Grasp
1254,"(0.43844038248062134, 0.3348097801208496, -4.890570562565699e-05)","(0.38986077904701233, 0.25590041279792786, 0.08254576474428177)","(0.3758125603199005, 0.178144633769989, 0.11049921065568924)","(0.38549134135246277, 0.119645856320858, 0.12859292328357697)","(0.3982873857021332, 0.08691048622131348, 0.14157849550247192)","(0.3658287525177002, 0.08139866590499878, 0.05072062462568283)","(0.39414286613464355, 0.03798489272594452, 0.1160690188407898)","(0.4086777865886688, 0.057972557842731476, 0.1518898904323578)","(0.40998873114585876, 0.08303014934062958, 0.1628788858652115)","(0.3985048830509186, 0.06566770374774933, 0.02248002588748932)","(0.42587143182754517, 0.0498550608754158, 0.10046377032995224)","(0.4352127015590668, 0.08693448454141617, 0.12255918234586716)","(0.4309820830821991, 0.12174796313047409, 0.11574626713991165)","(0.4351232349872589, 0.07516989856958389, 0.008004115894436836)","(0.4562288522720337, 0.08356587588787079, 0.08720070123672485)","(0.46013689041137695, 0.12140714377164841, 0.09455335885286331)","(0.4537351727485657, 0.15056104958057404, 0.07398384809494019)","(0.4712202250957489, 0.09340798854827881, -0.002898397156968713)","(0.4823123812675476, 0.10905435681343079, 0.058236122131347656)","(0.4817798435688019, 0.14659400284290314, 0.06241369992494583)","(0.4759703576564789, 0.1692429780960083, 0.04741036891937256)",Grasp
1255,"(0.43735459446907043, 0.3230714201927185, -3.8370289985323325e-05)","(0.38738808035850525, 0.2507181167602539, 0.07787200808525085)","(0.37144431471824646, 0.1736934781074524, 0.1033906638622284)","(0.3795764744281769, 0.11402276158332825, 0.12025138735771179)","(0.391708642244339, 0.08453623205423355, 0.13253583014011383)","(0.36921101808547974, 0.07376311719417572, 0.04316123574972153)","(0.39756739139556885, 0.03507591038942337, 0.1079723909497261)","(0.41033998131752014, 0.05848609656095505, 0.14389249682426453)","(0.41077950596809387, 0.08556605130434036, 0.15493816137313843)","(0.40303555130958557, 0.06027521193027496, 0.016222123056650162)","(0.42869332432746887, 0.05106477439403534, 0.09361330419778824)","(0.4355860948562622, 0.08829832077026367, 0.11596868932247162)","(0.4306786060333252, 0.1221771165728569, 0.10782400518655777)","(0.43931224942207336, 0.07374026626348495, 0.0032339373137801886)","(0.45859700441360474, 0.08544576168060303, 0.0807567834854126)","(0.4610203802585602, 0.1220659613609314, 0.09004748612642288)","(0.45448556542396545, 0.14963370561599731, 0.07003987580537796)","(0.47421178221702576, 0.09671411663293839, -0.00717382924631238)","(0.48471271991729736, 0.11167143285274506, 0.051387082785367966)","(0.48305314779281616, 0.1492100954055786, 0.05717577412724495)","(0.47683387994766235, 0.17209969460964203, 0.043395474553108215)",Grasp
1256,"(0.4359920620918274, 0.3169361650943756, -3.7297242670319974e-05)","(0.3876935541629791, 0.24978391826152802, 0.07363391667604446)","(0.372705340385437, 0.1745416522026062, 0.09878584742546082)","(0.382946252822876, 0.11595731228590012, 0.11584599316120148)","(0.39699018001556396, 0.08687612414360046, 0.12868797779083252)","(0.36745011806488037, 0.07800329476594925, 0.04378039762377739)","(0.3962670862674713, 0.04094548523426056, 0.10446472465991974)","(0.4099682867527008, 0.060238249599933624, 0.13614214956760406)","(0.4109557271003723, 0.08328881859779358, 0.14413580298423767)","(0.4007170498371124, 0.06345325708389282, 0.018264075741171837)","(0.42813798785209656, 0.05349058657884598, 0.08951526135206223)","(0.4354466497898102, 0.09116549789905548, 0.10721368342638016)","(0.43053963780403137, 0.1245376467704773, 0.09808343648910522)","(0.43657127022743225, 0.07519214600324631, 0.00553393317386508)","(0.4579832851886749, 0.08722680807113647, 0.07819390296936035)","(0.4603367745876312, 0.12484636902809143, 0.08333951234817505)","(0.4536246061325073, 0.1514054834842682, 0.06228620931506157)","(0.4712914824485779, 0.09537528455257416, -0.004561469424515963)","(0.48340579867362976, 0.1136578842997551, 0.05049954354763031)","(0.4820134937763214, 0.150747612118721, 0.054058484733104706)","(0.4756937325000763, 0.1714704930782318, 0.03945193439722061)",Grasp
1257,"(0.4336087703704834, 0.3079565763473511, -3.67598986485973e-05)","(0.3849993348121643, 0.24381279945373535, 0.07077981531620026)","(0.36923468112945557, 0.1676241010427475, 0.09507712721824646)","(0.3780111074447632, 0.10714170336723328, 0.11146494001150131)","(0.39000505208969116, 0.07825037091970444, 0.1218719333410263)","(0.369596391916275, 0.07448392361402512, 0.042082689702510834)","(0.39751896262168884, 0.03616872429847717, 0.10226695984601974)","(0.4095906913280487, 0.05945824086666107, 0.13394512236118317)","(0.409708708524704, 0.08419816941022873, 0.1422853171825409)","(0.40338170528411865, 0.06364117562770844, 0.017458265647292137)","(0.4288330078125, 0.057247817516326904, 0.08857174962759018)","(0.4342636168003082, 0.09392505139112473, 0.10478002578020096)","(0.4288731813430786, 0.12589140236377716, 0.09316165745258331)","(0.4390573799610138, 0.07805506139993668, 0.005487035494297743)","(0.45775824785232544, 0.09006954729557037, 0.07587780058383942)","(0.45881640911102295, 0.12634998559951782, 0.08162140846252441)","(0.4521300494670868, 0.15350769460201263, 0.06010865047574043)","(0.47325608134269714, 0.10038542747497559, -0.00398738868534565)","(0.48316818475723267, 0.11311142146587372, 0.046651046723127365)","(0.4808920919895172, 0.14934447407722473, 0.04957444593310356)","(0.4751066267490387, 0.1720755398273468, 0.03558872640132904)",Grasp
1258,"(0.4320176839828491, 0.30478280782699585, -3.173827280988917e-05)","(0.38596561551094055, 0.24498702585697174, 0.07045069336891174)","(0.37126871943473816, 0.16849030554294586, 0.09368008375167847)","(0.38227683305740356, 0.10915166884660721, 0.10851795971393585)","(0.3950237035751343, 0.07838435471057892, 0.1181633323431015)","(0.36657291650772095, 0.08136770874261856, 0.04174021631479263)","(0.39593765139579773, 0.03868081420660019, 0.09711405634880066)","(0.41053837537765503, 0.05514194071292877, 0.12688623368740082)","(0.4117245674133301, 0.07605510205030441, 0.1348370611667633)","(0.40008237957954407, 0.06848637759685516, 0.016243763267993927)","(0.42989540100097656, 0.05547473579645157, 0.08113796263933182)","(0.4360325336456299, 0.09291020035743713, 0.09630634635686874)","(0.4296022951602936, 0.12441521883010864, 0.08758772164583206)","(0.43631070852279663, 0.08006902039051056, 0.002674954244866967)","(0.458249568939209, 0.09031535685062408, 0.0673697292804718)","(0.4600820541381836, 0.12805405259132385, 0.06970072537660599)","(0.45280134677886963, 0.1537473350763321, 0.049285583198070526)","(0.47148630023002625, 0.09973442554473877, -0.008048804476857185)","(0.48273220658302307, 0.1184731274843216, 0.03991607204079628)","(0.48110461235046387, 0.15455375611782074, 0.041104141622781754)","(0.47501227259635925, 0.17346568405628204, 0.026670152321457863)",Grasp
