Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1617,"(0.4713056683540344, 0.7983924150466919, -0.00011638650903478265)","(0.5242284536361694, 0.7331041097640991, 0.0511535219848156)","(0.539645791053772, 0.6518585681915283, 0.07149989902973175)","(0.5337121486663818, 0.5850704908370972, 0.09070646017789841)","(0.5229634046554565, 0.5520541667938232, 0.10922714322805405)","(0.5309776067733765, 0.5780975222587585, -0.01911883056163788)","(0.5228190422058105, 0.47914546728134155, 0.030617788434028625)","(0.5173920392990112, 0.5149232745170593, 0.07755101472139359)","(0.5152841210365295, 0.5547162890434265, 0.1044423058629036)","(0.495612770318985, 0.570987343788147, -0.031523242592811584)","(0.4910319447517395, 0.48105496168136597, 0.020364748314023018)","(0.4897865951061249, 0.5159803628921509, 0.06651665270328522)","(0.49050596356391907, 0.5521479845046997, 0.08454996347427368)","(0.46162131428718567, 0.5784731507301331, -0.03209788352251053)","(0.4608667194843292, 0.4929867386817932, 0.01693342998623848)","(0.4626985788345337, 0.5206539630889893, 0.05497903376817703)","(0.46229198575019836, 0.5553033947944641, 0.06671148538589478)","(0.43033111095428467, 0.5920037627220154, -0.0271412655711174)","(0.43158018589019775, 0.5120775103569031, 0.011869771406054497)","(0.436923086643219, 0.5311524271965027, 0.04377704858779907)","(0.4378873407840729, 0.5639128088951111, 0.06042361259460449)",Grasp
1618,"(0.4698368310928345, 0.7981173992156982, -0.00010005912918131799)","(0.524229109287262, 0.7296197414398193, 0.045675985515117645)","(0.5432051420211792, 0.6423028707504272, 0.0634036660194397)","(0.5420083403587341, 0.5658873319625854, 0.08100429177284241)","(0.5303648710250854, 0.5250991582870483, 0.09849770367145538)","(0.5253481864929199, 0.5746956467628479, -0.02321125566959381)","(0.5189169645309448, 0.47697561979293823, 0.028090164065361023)","(0.5167605876922607, 0.5143185257911682, 0.07497508078813553)","(0.5158687233924866, 0.5541147589683533, 0.10069389641284943)","(0.4901500344276428, 0.5693351626396179, -0.032823894172906876)","(0.4882681369781494, 0.48222577571868896, 0.02268070913851261)","(0.48925402760505676, 0.5170811414718628, 0.06852377951145172)","(0.4896053373813629, 0.5532609224319458, 0.08528202027082443)","(0.45770883560180664, 0.5766769647598267, -0.03076620027422905)","(0.45935285091400146, 0.4930152893066406, 0.020461805164813995)","(0.46324044466018677, 0.5193747282028198, 0.05751245468854904)","(0.46278271079063416, 0.5535529851913452, 0.06790255010128021)","(0.42860090732574463, 0.5894818305969238, -0.023533126339316368)","(0.4314664304256439, 0.5102275013923645, 0.01787123829126358)","(0.4377634525299072, 0.529289722442627, 0.05055312067270279)","(0.4383978247642517, 0.5630218982696533, 0.06728149205446243)",Grasp
1619,"(0.46505826711654663, 0.7971587181091309, -0.00010185594874201342)","(0.5220966935157776, 0.7332309484481812, 0.035758376121520996)","(0.5448791980743408, 0.6437312960624695, 0.050134722143411636)","(0.5473600625991821, 0.5618554949760437, 0.06579945981502533)","(0.5362364649772644, 0.5150780081748962, 0.08181995898485184)","(0.5182605981826782, 0.5720964670181274, -0.02517438493669033)","(0.5168887972831726, 0.4770260751247406, 0.02815241925418377)","(0.5186934471130371, 0.5178613066673279, 0.07507665455341339)","(0.5177025198936462, 0.5582478642463684, 0.10073234885931015)","(0.483758807182312, 0.5675586462020874, -0.029724454507231712)","(0.487649530172348, 0.48038411140441895, 0.02904614992439747)","(0.4919777810573578, 0.5163182020187378, 0.07531295716762543)","(0.49129655957221985, 0.551944375038147, 0.09233734011650085)","(0.45333313941955566, 0.5755662322044373, -0.02335667982697487)","(0.4601629674434662, 0.49318403005599976, 0.029022816568613052)","(0.4665035307407379, 0.5191092491149902, 0.0663163885474205)","(0.4651165306568146, 0.5526900887489319, 0.0761997327208519)","(0.4264947175979614, 0.5887836813926697, -0.01275348849594593)","(0.4329574704170227, 0.5097740888595581, 0.029795555397868156)","(0.44084861874580383, 0.528411328792572, 0.06296240538358688)","(0.44100311398506165, 0.5623115301132202, 0.0796530470252037)",Grasp
1620,"(0.46602311730384827, 0.7994555830955505, -8.94614277058281e-05)","(0.5199467539787292, 0.7342401146888733, 0.039829473942518234)","(0.5351258516311646, 0.649686872959137, 0.05857623741030693)","(0.5263610482215881, 0.5815205574035645, 0.07963864505290985)","(0.512653648853302, 0.548393726348877, 0.10195833444595337)","(0.5246075391769409, 0.578853964805603, -0.02901390753686428)","(0.5227603912353516, 0.48437297344207764, 0.022574864327907562)","(0.5187102556228638, 0.5242878198623657, 0.06835481524467468)","(0.5148782730102539, 0.5643834471702576, 0.09342587739229202)","(0.4896130859851837, 0.5695486068725586, -0.034590668976306915)","(0.49157771468162537, 0.48146215081214905, 0.0185678880661726)","(0.4914483428001404, 0.5173219442367554, 0.0626479983329773)","(0.4912533760070801, 0.5521590709686279, 0.07827605307102203)","(0.4573691487312317, 0.5747640132904053, -0.028647512197494507)","(0.4639030396938324, 0.4910205602645874, 0.020481353625655174)","(0.46648114919662476, 0.5189581513404846, 0.05538126453757286)","(0.46485280990600586, 0.5529085993766785, 0.06420993059873581)","(0.428463339805603, 0.5854066610336304, -0.018302071839571)","(0.4357004165649414, 0.5094394683837891, 0.021119385957717896)","(0.44147834181785583, 0.5282261371612549, 0.05146879330277443)","(0.441376656293869, 0.5606627464294434, 0.06648291647434235)",Grasp
1621,"(0.46612870693206787, 0.7961522340774536, -9.644304373068735e-05)","(0.5195069909095764, 0.73724365234375, 0.04097776487469673)","(0.5339142084121704, 0.6541364192962646, 0.06198301911354065)","(0.5252168774604797, 0.5866565108299255, 0.08481038361787796)","(0.5135174989700317, 0.5533836483955383, 0.10884765535593033)","(0.5209265947341919, 0.5758338570594788, -0.025396734476089478)","(0.5189715623855591, 0.4824240505695343, 0.026043374091386795)","(0.5155017971992493, 0.5201070308685303, 0.07204592227935791)","(0.511432945728302, 0.5598884224891663, 0.09771262854337692)","(0.4867572486400604, 0.5677849054336548, -0.030608218163251877)","(0.48892322182655334, 0.4808126986026764, 0.02334916777908802)","(0.4900079369544983, 0.5158425569534302, 0.06822719424962997)","(0.4896840453147888, 0.5507984757423401, 0.08576221764087677)","(0.45544639229774475, 0.5744858980178833, -0.02462124079465866)","(0.46208655834198, 0.49152371287345886, 0.024073505774140358)","(0.4654308259487152, 0.5186575651168823, 0.05915489047765732)","(0.46336835622787476, 0.5519453883171082, 0.06919088214635849)","(0.427619993686676, 0.5868836641311646, -0.01402474194765091)","(0.43508464097976685, 0.5112162232398987, 0.024859286844730377)","(0.44170093536376953, 0.5280860662460327, 0.05504784360527992)","(0.44165894389152527, 0.5589724779129028, 0.07108750939369202)",Grasp
1622,"(0.46418818831443787, 0.7936908006668091, -9.041960583999753e-05)","(0.517261266708374, 0.7398179769515991, 0.038809001445770264)","(0.5306164026260376, 0.6597622036933899, 0.05935382470488548)","(0.5199798345565796, 0.5953494906425476, 0.08267583698034286)","(0.5076904296875, 0.5621871948242188, 0.10844448208808899)","(0.5207197070121765, 0.5786850452423096, -0.02597668580710888)","(0.5168251395225525, 0.48070764541625977, 0.023620305582880974)","(0.5134869813919067, 0.5133747458457947, 0.07256731390953064)","(0.5101085305213928, 0.550956666469574, 0.10269021987915039)","(0.48698246479034424, 0.5703810453414917, -0.029232824221253395)","(0.48747488856315613, 0.4805281162261963, 0.023513678461313248)","(0.48892056941986084, 0.5149542689323425, 0.07161876559257507)","(0.4892917275428772, 0.5491008162498474, 0.09221334010362625)","(0.45556584000587463, 0.5768098831176758, -0.021979207172989845)","(0.4609077572822571, 0.49193310737609863, 0.026132771745324135)","(0.46489468216896057, 0.5196694135665894, 0.06419992446899414)","(0.46395841240882874, 0.5532581806182861, 0.07695918530225754)","(0.4276443421840668, 0.5893200039863586, -0.010240353643894196)","(0.43421730399131775, 0.5145499110221863, 0.02826494164764881)","(0.4407731890678406, 0.5325132012367249, 0.059330422431230545)","(0.4410707950592041, 0.5638809204101562, 0.076680988073349)",Grasp
1623,"(0.46437710523605347, 0.7934119701385498, -7.724046736257151e-05)","(0.5161537528038025, 0.7384671568870544, 0.037402160465717316)","(0.5288536548614502, 0.6582348942756653, 0.05705936253070831)","(0.5196314454078674, 0.5927936434745789, 0.079659603536129)","(0.5079697370529175, 0.5565269589424133, 0.10410721600055695)","(0.517589807510376, 0.5779438018798828, -0.029424360021948814)","(0.5142802596092224, 0.4771951735019684, 0.020037900656461716)","(0.513992190361023, 0.5050801038742065, 0.07083456963300705)","(0.5119379758834839, 0.5400273203849792, 0.1031031608581543)","(0.483599990606308, 0.5709213018417358, -0.03157613426446915)","(0.4853375256061554, 0.47951221466064453, 0.021814484149217606)","(0.4902273118495941, 0.5121945142745972, 0.07372870296239853)","(0.49111175537109375, 0.5451521277427673, 0.09792925417423248)","(0.4520719647407532, 0.5778331756591797, -0.023441888391971588)","(0.45814770460128784, 0.49255385994911194, 0.02575654163956642)","(0.46497678756713867, 0.5205345153808594, 0.06587761640548706)","(0.4645419418811798, 0.5545337200164795, 0.08069362491369247)","(0.4246200621128082, 0.5911482572555542, -0.010748034343123436)","(0.4319611191749573, 0.5153612494468689, 0.028648728504776955)","(0.4404671788215637, 0.5329906940460205, 0.061107657849788666)","(0.44161707162857056, 0.564858615398407, 0.08042676746845245)",Grasp
1624,"(0.46341946721076965, 0.7926401495933533, -6.968389789108187e-05)","(0.5136639475822449, 0.7403523921966553, 0.03835935518145561)","(0.5253032445907593, 0.6603659987449646, 0.05895819142460823)","(0.5167593359947205, 0.5945221781730652, 0.08145228773355484)","(0.506317138671875, 0.5564663410186768, 0.10472261905670166)","(0.5153754353523254, 0.5803341865539551, -0.021473737433552742)","(0.5120164752006531, 0.47534722089767456, 0.024868475273251534)","(0.5130984783172607, 0.4845629334449768, 0.0752275139093399)","(0.512775182723999, 0.508793830871582, 0.10942546278238297)","(0.48242008686065674, 0.5732900500297546, -0.024811308830976486)","(0.4847922623157501, 0.47638559341430664, 0.02652261033654213)","(0.4906954765319824, 0.5035450458526611, 0.07917677611112595)","(0.4914816915988922, 0.5351303815841675, 0.10547105222940445)","(0.4513966143131256, 0.579555332660675, -0.018764929845929146)","(0.457209974527359, 0.49134373664855957, 0.029051434248685837)","(0.46485447883605957, 0.5177154541015625, 0.07035879790782928)","(0.46458128094673157, 0.5515704154968262, 0.08742564171552658)","(0.42424166202545166, 0.5926337242126465, -0.008262366987764835)","(0.42964595556259155, 0.5158013701438904, 0.02995614893734455)","(0.4384385943412781, 0.5331119894981384, 0.06218736246228218)","(0.4402041435241699, 0.5658844113349915, 0.08231783658266068)",Grasp
1625,"(0.4615209102630615, 0.79552161693573, -7.804450433468446e-05)","(0.5129615664482117, 0.7440260052680969, 0.038679931312799454)","(0.5252609252929688, 0.6641503572463989, 0.060189858078956604)","(0.5166200399398804, 0.5984265208244324, 0.08392776548862457)","(0.5063729286193848, 0.559127151966095, 0.10866235196590424)","(0.5147517323493958, 0.581787645816803, -0.021742720156908035)","(0.51075679063797, 0.47585490345954895, 0.02598370425403118)","(0.512475848197937, 0.48816701769828796, 0.07765273749828339)","(0.5119869709014893, 0.5156391859054565, 0.11265777796506882)","(0.4811408221721649, 0.5752700567245483, -0.023781634867191315)","(0.4825955927371979, 0.47703418135643005, 0.029112810268998146)","(0.4890393018722534, 0.5048631429672241, 0.08400368690490723)","(0.4903425872325897, 0.5368574857711792, 0.11135857552289963)","(0.4500179886817932, 0.5826200842857361, -0.016404930502176285)","(0.455049067735672, 0.49295008182525635, 0.032932840287685394)","(0.46309739351272583, 0.5188881754875183, 0.07697288691997528)","(0.46329641342163086, 0.5529893636703491, 0.09540499746799469)","(0.4230487048625946, 0.5971941947937012, -0.004702287260442972)","(0.42780035734176636, 0.5213780999183655, 0.03523070365190506)","(0.436858594417572, 0.5379930138587952, 0.06923539936542511)","(0.4388502240180969, 0.5699069499969482, 0.08994217216968536)",Grasp
1626,"(0.4617884159088135, 0.7991384267807007, -7.442462811013684e-05)","(0.5131664276123047, 0.7471204996109009, 0.03849251568317413)","(0.5259730219841003, 0.6689547300338745, 0.06165256351232529)","(0.5179857015609741, 0.6036021113395691, 0.08711376786231995)","(0.5089364051818848, 0.565880537033081, 0.11454672366380692)","(0.5142439603805542, 0.5819774270057678, -0.017182447016239166)","(0.5119351744651794, 0.4790036976337433, 0.03015591949224472)","(0.5146495699882507, 0.4886648952960968, 0.08030406385660172)","(0.5141620635986328, 0.5132648944854736, 0.11380273848772049)","(0.48073673248291016, 0.5752478837966919, -0.018955949693918228)","(0.48303139209747314, 0.47732314467430115, 0.032598502933979034)","(0.49024972319602966, 0.5040700435638428, 0.08663360029459)","(0.4915997087955475, 0.5362243056297302, 0.1143149882555008)","(0.44979703426361084, 0.5833138823509216, -0.011358527466654778)","(0.4543136954307556, 0.49181196093559265, 0.03537025675177574)","(0.4631704092025757, 0.5173678398132324, 0.07949433475732803)","(0.4636792540550232, 0.5520097017288208, 0.09926605969667435)","(0.42294442653656006, 0.5997341275215149, 0.00042570714140310884)","(0.42647966742515564, 0.5224528312683105, 0.0380866713821888)","(0.43647095561027527, 0.5374627709388733, 0.07168667018413544)","(0.43910273909568787, 0.5690224766731262, 0.09324932843446732)",Grasp
1627,"(0.4608567953109741, 0.7971994876861572, -8.049482858041301e-05)","(0.5126976370811462, 0.7497256398200989, 0.03942492604255676)","(0.5276769399642944, 0.6714572906494141, 0.06288491189479828)","(0.5215399265289307, 0.6028028726577759, 0.08848773688077927)","(0.5155960321426392, 0.5635640621185303, 0.11574026197195053)","(0.5139167904853821, 0.584253191947937, -0.01773066259920597)","(0.5163551568984985, 0.4779544472694397, 0.02729889191687107)","(0.5209847092628479, 0.478715181350708, 0.07738044112920761)","(0.5216143131256104, 0.49646449089050293, 0.11306437849998474)","(0.4805271625518799, 0.5749080777168274, -0.020455358549952507)","(0.4865468442440033, 0.47461646795272827, 0.028666138648986816)","(0.49512991309165955, 0.4990861117839813, 0.0824899896979332)","(0.49691763520240784, 0.5306218862533569, 0.11203794926404953)","(0.44993630051612854, 0.5820649862289429, -0.01340081263333559)","(0.4568876028060913, 0.4863206446170807, 0.03070678748190403)","(0.4661824703216553, 0.5108219981193542, 0.07694089412689209)","(0.46631062030792236, 0.5454044342041016, 0.09949366003274918)","(0.4234631061553955, 0.5988677144050598, -0.0022432124242186546)","(0.4278795123100281, 0.5179675817489624, 0.03425934910774231)","(0.43812423944473267, 0.5314221978187561, 0.06936386227607727)","(0.4405125379562378, 0.5625302791595459, 0.09324073046445847)",Grasp
1628,"(0.45791998505592346, 0.7977004647254944, -8.103753498289734e-05)","(0.5113580822944641, 0.753114640712738, 0.04059414565563202)","(0.5288378596305847, 0.676388680934906, 0.06521693617105484)","(0.5257310271263123, 0.6071969270706177, 0.09166429191827774)","(0.5210469961166382, 0.5660135746002197, 0.12100290507078171)","(0.5125477910041809, 0.5829761624336243, -0.007558006327599287)","(0.5186318755149841, 0.48163676261901855, 0.038852497935295105)","(0.5226906538009644, 0.48466092348098755, 0.08991287648677826)","(0.5222930312156677, 0.5021877288818359, 0.12622542679309845)","(0.4787955582141876, 0.5722033977508545, -0.010766505263745785)","(0.4872351288795471, 0.4723345637321472, 0.03785671666264534)","(0.4957079291343689, 0.49453219771385193, 0.09305799007415771)","(0.49654099345207214, 0.5262336730957031, 0.12463587522506714)","(0.44853702187538147, 0.5795870423316956, -0.004724705591797829)","(0.45651209354400635, 0.4832553267478943, 0.037542928010225296)","(0.46635037660598755, 0.5052165389060974, 0.08604933321475983)","(0.4667747914791107, 0.5392858386039734, 0.11219873279333115)","(0.42288798093795776, 0.5981553196907043, 0.005683935713022947)","(0.42630842328071594, 0.518444299697876, 0.04143121838569641)","(0.43660783767700195, 0.52940833568573, 0.07752396166324615)","(0.4395524263381958, 0.5593089461326599, 0.10343509167432785)",Grasp
