Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1588,"(0.824668824672699, 1.0175955295562744, -3.394943996681832e-05)","(0.8087237477302551, 0.9317713975906372, -0.05047772824764252)","(0.7887938618659973, 0.8476501107215881, -0.0546991340816021)","(0.7631458044052124, 0.7835434675216675, -0.04871652275323868)","(0.7452858090400696, 0.7233157157897949, -0.038278378546237946)","(0.8502804636955261, 0.7743133902549744, -0.0002091809146804735)","(0.8128309845924377, 0.6955235600471497, -0.0012845211895182729)","(0.7768561840057373, 0.690579891204834, -0.020839879289269447)","(0.7542990446090698, 0.7109366655349731, -0.03344184532761574)","(0.8374210000038147, 0.7899137735366821, 0.02925569750368595)","(0.8011474013328552, 0.7131792902946472, 0.024053551256656647)","(0.7675008177757263, 0.7280874252319336, -0.00989028625190258)","(0.7533923387527466, 0.7622845768928528, -0.034200556576251984)","(0.8223208785057068, 0.8078770637512207, 0.05266939103603363)","(0.7920409440994263, 0.7488137483596802, 0.045471154153347015)","(0.7650701403617859, 0.763590395450592, 0.010241333395242691)","(0.7538512349128723, 0.7908573150634766, -0.011081291362643242)","(0.8070428967475891, 0.8253599405288696, 0.07334772497415543)","(0.7812169194221497, 0.7951711416244507, 0.05912267044186592)","(0.7659560441970825, 0.7987197041511536, 0.033743735402822495)","(0.7579134106636047, 0.8100237250328064, 0.015320481732487679)",Move
1589,"(0.8336594700813293, 1.0173239707946777, -2.3567175958305597e-05)","(0.8189166784286499, 0.9310808181762695, -0.04933920130133629)","(0.8009973168373108, 0.847825288772583, -0.05388004705309868)","(0.7767125964164734, 0.7845619916915894, -0.048333872109651566)","(0.7596009373664856, 0.7229495048522949, -0.03795536607503891)","(0.8650248646736145, 0.7766883969306946, 9.986874647438526e-05)","(0.8283757567405701, 0.6945756673812866, 0.00016111576405819505)","(0.7924060821533203, 0.6877135038375854, -0.017301496118307114)","(0.7699031829833984, 0.7070934176445007, -0.029090935364365578)","(0.8509703874588013, 0.791734516620636, 0.028459444642066956)","(0.813715934753418, 0.7129388451576233, 0.023329369723796844)","(0.7787746787071228, 0.7252159118652344, -0.010520507581532001)","(0.7640827298164368, 0.7583214640617371, -0.03500387817621231)","(0.8350623846054077, 0.8080127239227295, 0.05100106820464134)","(0.8034006953239441, 0.7472166419029236, 0.04355194419622421)","(0.7749212384223938, 0.7585590481758118, 0.008134654723107815)","(0.7631508111953735, 0.785452663898468, -0.013302060775458813)","(0.8194706439971924, 0.8236350417137146, 0.07081077247858047)","(0.7926083207130432, 0.7908068299293518, 0.05761716514825821)","(0.7754490971565247, 0.7927870750427246, 0.032923292368650436)","(0.7665650844573975, 0.8050320148468018, 0.01446822565048933)",Move
1590,"(0.843910276889801, 1.0164726972579956, -1.8370554244029336e-05)","(0.8299564123153687, 0.921698272228241, -0.04538857936859131)","(0.8129950165748596, 0.8387385606765747, -0.04584638401865959)","(0.7902380228042603, 0.7752884030342102, -0.03646353632211685)","(0.7741362452507019, 0.7147944569587708, -0.02196301706135273)","(0.8782007694244385, 0.7765980958938599, 0.004498269874602556)","(0.8441944718360901, 0.6931244134902954, 0.0070466408506035805)","(0.8084433078765869, 0.6828013062477112, -0.01232184562832117)","(0.7844831943511963, 0.7015960216522217, -0.02705811895430088)","(0.8644816875457764, 0.7923141717910767, 0.03234509378671646)","(0.8309435844421387, 0.7109976410865784, 0.03210150822997093)","(0.7949886322021484, 0.7149944305419922, 0.0003780419647227973)","(0.7769463658332825, 0.7444644570350647, -0.025973057374358177)","(0.8485293388366699, 0.8082587122917175, 0.054631419479846954)","(0.8206390142440796, 0.743959367275238, 0.05164879187941551)","(0.7909653186798096, 0.746626615524292, 0.01675640605390072)","(0.7762241959571838, 0.7689626812934875, -0.006379132159054279)","(0.8330206274986267, 0.8237647414207458, 0.07413666695356369)","(0.8086395263671875, 0.7878076434135437, 0.06404557824134827)","(0.7909635901451111, 0.7828180193901062, 0.039156604558229446)","(0.7793887257575989, 0.7894118428230286, 0.01843149960041046)",Move
1591,"(0.8526834845542908, 1.0149450302124023, -3.512693729135208e-05)","(0.8385769128799438, 0.9206060171127319, -0.04707760363817215)","(0.8237473964691162, 0.8321555852890015, -0.04615558311343193)","(0.8019154071807861, 0.7646770477294922, -0.03426780924201012)","(0.7874564528465271, 0.7031905651092529, -0.016961796209216118)","(0.8924009799957275, 0.7759225368499756, 0.004401222802698612)","(0.8587490916252136, 0.6895508170127869, 0.006182062905281782)","(0.823174774646759, 0.6773985624313354, -0.0119582898914814)","(0.7992830872535706, 0.6920397281646729, -0.024474920704960823)","(0.8792284727096558, 0.7904350757598877, 0.03339650481939316)","(0.8442218899726868, 0.7068000435829163, 0.029247717931866646)","(0.8089846968650818, 0.7149606347084045, -0.004566519986838102)","(0.7918644547462463, 0.7459439635276794, -0.03015218861401081)","(0.8635308742523193, 0.8048450946807861, 0.056306686252355576)","(0.833254873752594, 0.7393779158592224, 0.049575626850128174)","(0.8044586181640625, 0.7477620244026184, 0.01467540580779314)","(0.790930986404419, 0.7725745439529419, -0.006332737859338522)","(0.8478823304176331, 0.8180770874023438, 0.07662131637334824)","(0.8217830657958984, 0.7820268273353577, 0.06370383501052856)","(0.8052470088005066, 0.782157301902771, 0.03862081468105316)","(0.7956953048706055, 0.7924807071685791, 0.020009135827422142)",Move
1592,"(0.8610219359397888, 1.0084189176559448, -2.738083276199177e-05)","(0.8449588418006897, 0.9172709584236145, -0.05270233377814293)","(0.829699695110321, 0.8315529227256775, -0.05620528757572174)","(0.80926114320755, 0.7611058354377747, -0.04737196862697601)","(0.7946924567222595, 0.6952486038208008, -0.03448539227247238)","(0.9041265249252319, 0.7729201912879944, -0.010512376204133034)","(0.8680582642555237, 0.680732786655426, -0.008746465668082237)","(0.8312659859657288, 0.6648546457290649, -0.02435704506933689)","(0.8058388233184814, 0.6788803935050964, -0.035757601261138916)","(0.8938544988632202, 0.7852208018302917, 0.022397935390472412)","(0.8574046492576599, 0.698800802230835, 0.02129586972296238)","(0.82027268409729, 0.7006030678749084, -0.005274450872093439)","(0.8011472821235657, 0.7278622984886169, -0.02826324664056301)","(0.8793261051177979, 0.7978065609931946, 0.04924744367599487)","(0.8473870754241943, 0.7303590774536133, 0.04440682381391525)","(0.8182833194732666, 0.7369213700294495, 0.01260185707360506)","(0.8043261170387268, 0.7614944577217102, -0.007852049544453621)","(0.8651545643806458, 0.8091012835502625, 0.07290081679821014)","(0.8386121392250061, 0.7673505544662476, 0.06170675531029701)","(0.8220232129096985, 0.7680454254150391, 0.036928288638591766)","(0.8125643134117126, 0.7793366312980652, 0.01730969548225403)",Move
1593,"(0.8665543794631958, 1.0025289058685303, -1.4659984117315616e-05)","(0.8428791761398315, 0.9099217057228088, -0.05110764876008034)","(0.827764093875885, 0.8170857429504395, -0.054327260702848434)","(0.8109979629516602, 0.7417080998420715, -0.043849606066942215)","(0.8009605407714844, 0.6776247024536133, -0.028227049857378006)","(0.9087185263633728, 0.767765462398529, -0.012817920185625553)","(0.8710853457450867, 0.6743537783622742, -0.004011169075965881)","(0.8351418972015381, 0.6588209271430969, -0.01443458627909422)","(0.8106549382209778, 0.6727571487426758, -0.02220800518989563)","(0.904746413230896, 0.7791923880577087, 0.022345947101712227)","(0.8649663329124451, 0.6895560622215271, 0.030937444418668747)","(0.8273850679397583, 0.683021068572998, 0.014270391315221786)","(0.8057201504707336, 0.7039220333099365, -0.0026963409036397934)","(0.8940945863723755, 0.7935328483581543, 0.05263795331120491)","(0.8589629530906677, 0.7229240536689758, 0.05469348654150963)","(0.8279709219932556, 0.7205958366394043, 0.029938656836748123)","(0.8097511529922485, 0.7397308349609375, 0.014177014119923115)","(0.8832135796546936, 0.8081174492835999, 0.07990268617868423)","(0.8553202748298645, 0.7597594857215881, 0.07371202111244202)","(0.8352789282798767, 0.753104031085968, 0.054344743490219116)","(0.8217532634735107, 0.7594752311706543, 0.03840210661292076)",Move
1594,"(0.8621327877044678, 0.9893296957015991, -1.4584988093702123e-05)","(0.8386130332946777, 0.8980298638343811, -0.047257620841264725)","(0.8239216804504395, 0.8062325716018677, -0.04995400458574295)","(0.8048897981643677, 0.7320675253868103, -0.03853476792573929)","(0.7930870652198792, 0.6666471362113953, -0.022365674376487732)","(0.9075724482536316, 0.7621005773544312, -0.014785212464630604)","(0.868869960308075, 0.6651684045791626, -0.004337113816291094)","(0.8320656418800354, 0.6476211547851562, -0.01280209794640541)","(0.8071743845939636, 0.6609612703323364, -0.02011735364794731)","(0.9042751789093018, 0.7726433873176575, 0.01909077912569046)","(0.8661917448043823, 0.6775574088096619, 0.030499620363116264)","(0.8294606804847717, 0.6740972399711609, 0.016584860160946846)","(0.809832751750946, 0.6987196207046509, 0.0003083093324676156)","(0.8941158652305603, 0.7856133580207825, 0.04869885742664337)","(0.861825168132782, 0.7107403874397278, 0.05351784825325012)","(0.8320426940917969, 0.7117375135421753, 0.03278656303882599)","(0.8149814009666443, 0.7337337136268616, 0.018803399056196213)","(0.8831812739372253, 0.7990363836288452, 0.0760621577501297)","(0.8591928482055664, 0.7495103478431702, 0.07068827748298645)","(0.8411804437637329, 0.7457095980644226, 0.05322885140776634)","(0.8293583989143372, 0.7559308409690857, 0.03952451050281525)",Move
1595,"(0.8566151261329651, 0.9709808230400085, -4.1894301830325276e-05)","(0.8274299502372742, 0.8907400965690613, -0.045991454273462296)","(0.8131366968154907, 0.797368049621582, -0.05040568858385086)","(0.7972609996795654, 0.722642183303833, -0.0427381694316864)","(0.785176157951355, 0.6571263074874878, -0.030179670080542564)","(0.8932777643203735, 0.7511839270591736, -0.020384229719638824)","(0.8567848205566406, 0.6513310670852661, -0.010069944895803928)","(0.823175847530365, 0.6384334564208984, -0.012658650986850262)","(0.8019938468933105, 0.6552153825759888, -0.01409166119992733)","(0.8990187048912048, 0.7606284022331238, 0.01151362992823124)","(0.8619704246520996, 0.6616379022598267, 0.024794496595859528)","(0.8281564712524414, 0.660326361656189, 0.01787872612476349)","(0.8102424740791321, 0.6854294538497925, 0.00793262105435133)","(0.8958260416984558, 0.7739156484603882, 0.03947097063064575)","(0.8633757829666138, 0.6951293349266052, 0.0476168654859066)","(0.8353213667869568, 0.6996195316314697, 0.03582003340125084)","(0.8191900253295898, 0.7221290469169617, 0.02702883630990982)","(0.889702320098877, 0.7867476344108582, 0.06442636251449585)","(0.8661218285560608, 0.7305241823196411, 0.06445376574993134)","(0.8484939932823181, 0.7295132279396057, 0.05531859025359154)","(0.8379930257797241, 0.7426974773406982, 0.04738978296518326)",Move
1596,"(0.8412245512008667, 0.9592673182487488, -3.834621384157799e-05)","(0.8091986775398254, 0.8811848163604736, -0.0427878238260746)","(0.7955997586250305, 0.7836284041404724, -0.04401526600122452)","(0.7823086380958557, 0.7079479694366455, -0.03353579342365265)","(0.7757095694541931, 0.6467837691307068, -0.018707826733589172)","(0.8803081512451172, 0.7389218807220459, -0.010925293900072575)","(0.8439984321594238, 0.6454025506973267, 0.007968860678374767)","(0.8116722702980042, 0.6303830742835999, 0.01509168092161417)","(0.7911138534545898, 0.6391674280166626, 0.019737906754016876)","(0.8890630602836609, 0.7539998292922974, 0.02252599596977234)","(0.8473957777023315, 0.6636013388633728, 0.040505774319171906)","(0.8137528300285339, 0.6570852994918823, 0.03670220822095871)","(0.7932131290435791, 0.6747779846191406, 0.02884046919643879)","(0.8871233463287354, 0.7722075581550598, 0.052981290966272354)","(0.8507035374641418, 0.6969913244247437, 0.06569375842809677)","(0.8218817710876465, 0.6946308016777039, 0.056567899882793427)","(0.8026165962219238, 0.7134840488433838, 0.04952891543507576)","(0.881065845489502, 0.7874809503555298, 0.08036378771066666)","(0.8545497059822083, 0.7356104254722595, 0.08354435116052628)","(0.8346614837646484, 0.728492259979248, 0.076227568089962)","(0.8204004764556885, 0.7397343516349792, 0.0700380727648735)",Move
1597,"(0.8300858736038208, 0.9457226991653442, -4.38479873992037e-05)","(0.7944794297218323, 0.8713146448135376, -0.04045308753848076)","(0.7792084813117981, 0.7748610377311707, -0.04391133412718773)","(0.7655426859855652, 0.6985165476799011, -0.03691241145133972)","(0.7579033970832825, 0.6343978643417358, -0.027559971436858177)","(0.8602917194366455, 0.7240535020828247, -0.008193055167794228)","(0.8250491619110107, 0.6336902976036072, 0.011257394216954708)","(0.7950798273086548, 0.6178847551345825, 0.01965950056910515)","(0.7749263048171997, 0.6233171224594116, 0.024353593587875366)","(0.8718153238296509, 0.739316999912262, 0.023863499984145164)","(0.8320237994194031, 0.6520427465438843, 0.04340016469359398)","(0.8000044226646423, 0.6434541940689087, 0.04205882549285889)","(0.778839647769928, 0.656549870967865, 0.03624027967453003)","(0.8714965581893921, 0.7594130635261536, 0.05311053618788719)","(0.8379402160644531, 0.6834694743156433, 0.06787072122097015)","(0.8103243708610535, 0.6771488189697266, 0.06324589997529984)","(0.790433943271637, 0.6907891035079956, 0.05751440301537514)","(0.8658954501152039, 0.7761904001235962, 0.0786668211221695)","(0.8424487709999084, 0.7222157120704651, 0.08582788705825806)","(0.8239418864250183, 0.711956262588501, 0.08153850585222244)","(0.8093937635421753, 0.719308078289032, 0.07657410204410553)",Move
