Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1252,"(0.27852752804756165, 0.5887271165847778, -5.500661791302264e-05)","(0.33435770869255066, 0.5379713177680969, 0.06146995350718498)","(0.35642188787460327, 0.4680810570716858, 0.08584833890199661)","(0.3574921786785126, 0.40564078092575073, 0.10593265295028687)","(0.34999483823776245, 0.3666718602180481, 0.12919166684150696)","(0.3615911602973938, 0.38451510667800903, -0.0020709296222776175)","(0.36361557245254517, 0.2709382176399231, 0.04615519568324089)","(0.3521586060523987, 0.26992687582969666, 0.10263531655073166)","(0.3439143896102905, 0.2881013751029968, 0.13998271524906158)","(0.32800278067588806, 0.3649488091468811, -0.02111879736185074)","(0.3345301151275635, 0.2451428771018982, 0.017680387943983078)","(0.32591015100479126, 0.25707757472991943, 0.07441156357526779)","(0.31966468691825867, 0.28626927733421326, 0.10941001772880554)","(0.2923566401004791, 0.36134830117225647, -0.027907362207770348)","(0.30179521441459656, 0.24919378757476807, 0.00994931347668171)","(0.2987818419933319, 0.26311713457107544, 0.061861854046583176)","(0.29467520117759705, 0.2918265461921692, 0.09129688143730164)","(0.25860175490379333, 0.3687947988510132, -0.02926393784582615)","(0.2674400806427002, 0.2789340317249298, 0.002099228324368596)","(0.2720707654953003, 0.28743037581443787, 0.03810868784785271)","(0.27147024869918823, 0.31268006563186646, 0.06348653137683868)",Grasp
1253,"(0.27755826711654663, 0.5890803933143616, -5.391454033087939e-05)","(0.3341701626777649, 0.5383941531181335, 0.06283051520586014)","(0.35711240768432617, 0.4686312675476074, 0.0878191813826561)","(0.35788536071777344, 0.4066958427429199, 0.10837986320257187)","(0.3493453860282898, 0.37164780497550964, 0.1323549747467041)","(0.3617643415927887, 0.38400745391845703, 0.0009689576108939946)","(0.36147621273994446, 0.2698831856250763, 0.050725407898426056)","(0.3473491966724396, 0.27378082275390625, 0.10679076611995697)","(0.33836087584495544, 0.2951729893684387, 0.1431947648525238)","(0.3288669288158417, 0.3642081022262573, -0.01939673162996769)","(0.3326306641101837, 0.24338693916797638, 0.0215286985039711)","(0.32161375880241394, 0.2576778829097748, 0.0771152600646019)","(0.31515535712242126, 0.28893640637397766, 0.10955384373664856)","(0.2933793067932129, 0.36019012331962585, -0.027327248826622963)","(0.3013271689414978, 0.24693191051483154, 0.012075811624526978)","(0.2960408329963684, 0.2618662118911743, 0.06264617294073105)","(0.2913472354412079, 0.2924267649650574, 0.09014219790697098)","(0.2592119872570038, 0.3672826290130615, -0.02963452786207199)","(0.26717087626457214, 0.2760958671569824, 0.0015737384092062712)","(0.27037861943244934, 0.2849265933036804, 0.037333764135837555)","(0.26924359798431396, 0.31113582849502563, 0.06175505742430687)",Grasp
1254,"(0.27681243419647217, 0.588392972946167, -5.742241410189308e-05)","(0.3333689868450165, 0.5346445441246033, 0.06315093487501144)","(0.3561550974845886, 0.46362999081611633, 0.08715557307004929)","(0.3564454913139343, 0.4009094834327698, 0.10678725689649582)","(0.34736356139183044, 0.3648535907268524, 0.12943002581596375)","(0.36313602328300476, 0.38323575258255005, -0.005072193220257759)","(0.3637712001800537, 0.2699693739414215, 0.0443677082657814)","(0.34822073578834534, 0.2792417109012604, 0.10078782588243484)","(0.33862778544425964, 0.305973082780838, 0.13757012784481049)","(0.3300735652446747, 0.3628360629081726, -0.025691796094179153)","(0.33379435539245605, 0.24190965294837952, 0.013841801322996616)","(0.3213243782520294, 0.25699901580810547, 0.06933688372373581)","(0.31484267115592957, 0.2892114222049713, 0.101694256067276)","(0.29421770572662354, 0.35868772864341736, -0.03355574980378151)","(0.30192187428474426, 0.24446676671504974, 0.004843076225370169)","(0.2958064079284668, 0.25999021530151367, 0.055637653917074203)","(0.29135894775390625, 0.29153749346733093, 0.08297418802976608)","(0.25948330760002136, 0.36583659052848816, -0.03555844724178314)","(0.267012357711792, 0.27415382862091064, -0.004788258578628302)","(0.26953309774398804, 0.2844844460487366, 0.030769305303692818)","(0.2682584226131439, 0.3119823634624481, 0.054795194417238235)",Grasp
1255,"(0.275559663772583, 0.5888435244560242, -6.676673365291208e-05)","(0.33313995599746704, 0.5356277227401733, 0.06120137870311737)","(0.3558303713798523, 0.46553653478622437, 0.08636720478534698)","(0.3568602502346039, 0.40258264541625977, 0.10847882926464081)","(0.3476870059967041, 0.36374807357788086, 0.1340087205171585)","(0.3608843982219696, 0.3828553855419159, -0.007609791122376919)","(0.36563190817832947, 0.2720600664615631, 0.04270969703793526)","(0.351988285779953, 0.284371018409729, 0.09983251243829727)","(0.34267404675483704, 0.3121703267097473, 0.13663147389888763)","(0.3268333673477173, 0.36182355880737305, -0.02507222816348076)","(0.3328229784965515, 0.24225236475467682, 0.01447836309671402)","(0.3225274980068207, 0.25781139731407166, 0.07018806785345078)","(0.31688544154167175, 0.2890051007270813, 0.1034013107419014)","(0.290658563375473, 0.3574395477771759, -0.029449529945850372)","(0.3000822067260742, 0.24427038431167603, 0.009104393422603607)","(0.2957969009876251, 0.26039421558380127, 0.059565603733062744)","(0.29187190532684326, 0.292194128036499, 0.08625020831823349)","(0.25630542635917664, 0.36500000953674316, -0.02784091606736183)","(0.26423218846321106, 0.2741818428039551, 0.0034764092415571213)","(0.2682133615016937, 0.2827913761138916, 0.03791828081011772)","(0.2679474949836731, 0.3086475133895874, 0.06156175583600998)",Grasp
1256,"(0.27547675371170044, 0.5844680666923523, -5.445962960948236e-05)","(0.33116430044174194, 0.5348670482635498, 0.06123096123337746)","(0.3538854420185089, 0.46458926796913147, 0.0853797048330307)","(0.3560207486152649, 0.40222233533859253, 0.10650645196437836)","(0.34735676646232605, 0.36427098512649536, 0.13065212965011597)","(0.3593790531158447, 0.38171929121017456, -0.009136122651398182)","(0.3654825687408447, 0.2655066251754761, 0.0396643690764904)","(0.35321009159088135, 0.2745314836502075, 0.09783953428268433)","(0.34377217292785645, 0.3021407425403595, 0.1365559697151184)","(0.32490554451942444, 0.36117294430732727, -0.026201562955975533)","(0.3318291902542114, 0.23661492764949799, 0.012103091925382614)","(0.3230680227279663, 0.2508992552757263, 0.07000115513801575)","(0.317748486995697, 0.2822386622428894, 0.10582733154296875)","(0.28848737478256226, 0.3576880991458893, -0.03057057410478592)","(0.29814064502716064, 0.24098487198352814, 0.007239594589918852)","(0.29520416259765625, 0.2572389245033264, 0.05881829932332039)","(0.29174551367759705, 0.28873249888420105, 0.08751635253429413)","(0.25406843423843384, 0.3660852015018463, -0.02911395952105522)","(0.2622787058353424, 0.2746630311012268, 0.0029919715598225594)","(0.2664082944393158, 0.2858416438102722, 0.038447003811597824)","(0.2656577229499817, 0.3130376636981964, 0.0634133443236351)",Grasp
1257,"(0.27292293310165405, 0.5867087244987488, -6.379161641234532e-05)","(0.3282409906387329, 0.5390880703926086, 0.05930391326546669)","(0.3507618010044098, 0.4725581705570221, 0.0853109061717987)","(0.3525678813457489, 0.4129878878593445, 0.10929037630558014)","(0.3449765145778656, 0.375141978263855, 0.13798071444034576)","(0.35611358284950256, 0.3849528431892395, -0.008533146232366562)","(0.36650335788726807, 0.2757236361503601, 0.03814639151096344)","(0.356481671333313, 0.29084229469299316, 0.09337741136550903)","(0.34701722860336304, 0.32180508971214294, 0.12896648049354553)","(0.3219417929649353, 0.3628818690776825, -0.023205000907182693)","(0.33244556188583374, 0.23911075294017792, 0.011904401704668999)","(0.32587185502052307, 0.25142157077789307, 0.06741924583911896)","(0.3205224871635437, 0.2819148004055023, 0.10235393792390823)","(0.2858363389968872, 0.3581028878688812, -0.02579612098634243)","(0.29793375730514526, 0.24284107983112335, 0.009576945565640926)","(0.2969190776348114, 0.25886064767837524, 0.05973159521818161)","(0.29358696937561035, 0.29204005002975464, 0.0880822017788887)","(0.25151327252388, 0.3656552731990814, -0.02209613472223282)","(0.26063141226768494, 0.2744535207748413, 0.007997478358447552)","(0.2660912573337555, 0.2847725749015808, 0.042265862226486206)","(0.2660559415817261, 0.3131619393825531, 0.06718313694000244)",Grasp
1258,"(0.27048394083976746, 0.5913075804710388, -6.282499089138582e-05)","(0.3253408670425415, 0.5435587763786316, 0.05656179040670395)","(0.3485419452190399, 0.4751288890838623, 0.08250782638788223)","(0.35085242986679077, 0.4137245714664459, 0.10702058672904968)","(0.34388089179992676, 0.3748653829097748, 0.13621708750724792)","(0.3520643711090088, 0.3878174424171448, -0.008709799498319626)","(0.3651364743709564, 0.27489742636680603, 0.0366981066763401)","(0.3580573499202728, 0.284915953874588, 0.09186065942049026)","(0.34872859716415405, 0.3148341476917267, 0.1284988522529602)","(0.3181460201740265, 0.3660622239112854, -0.020896049216389656)","(0.3290236294269562, 0.24277734756469727, 0.015426342375576496)","(0.32528528571128845, 0.25251322984695435, 0.0726451501250267)","(0.32108423113822937, 0.280967652797699, 0.10893552750349045)","(0.2828567624092102, 0.3617544174194336, -0.02144615724682808)","(0.2953674793243408, 0.2481149584054947, 0.014603611081838608)","(0.296538382768631, 0.2615269124507904, 0.06547587364912033)","(0.29391518235206604, 0.29266589879989624, 0.09470687061548233)","(0.2500174045562744, 0.36950960755348206, -0.016083907335996628)","(0.2596733868122101, 0.27960464358329773, 0.014802779071033001)","(0.26615577936172485, 0.2880376875400543, 0.04990798979997635)","(0.266350656747818, 0.3151245713233948, 0.07631520181894302)",Grasp
1259,"(0.26929691433906555, 0.595417857170105, -6.273936742218211e-05)","(0.3249768614768982, 0.5504531264305115, 0.05094534903764725)","(0.34892284870147705, 0.47722017765045166, 0.07452856004238129)","(0.3503707945346832, 0.4104318916797638, 0.09767590463161469)","(0.345142126083374, 0.36829906702041626, 0.12649665772914886)","(0.34873300790786743, 0.3904612064361572, -0.02022746577858925)","(0.3613470792770386, 0.2707245945930481, 0.02545410580933094)","(0.35568320751190186, 0.28393223881721497, 0.08391054719686508)","(0.3469879627227783, 0.3159414827823639, 0.12426146864891052)","(0.31350889801979065, 0.3699265122413635, -0.03007013350725174)","(0.32634925842285156, 0.24632416665554047, 0.009273191913962364)","(0.3244401812553406, 0.2656658887863159, 0.06920318305492401)","(0.32011231780052185, 0.29902803897857666, 0.10597328841686249)","(0.27829062938690186, 0.3664746582508087, -0.028594326227903366)","(0.294193834066391, 0.2531927824020386, 0.008702527731657028)","(0.29696837067604065, 0.271433025598526, 0.062465038150548935)","(0.29337185621261597, 0.3045952618122101, 0.09325186908245087)","(0.24636636674404144, 0.3737613260746002, -0.02114890329539776)","(0.2595464587211609, 0.2845610976219177, 0.009638786315917969)","(0.2671810984611511, 0.2960483431816101, 0.046611588448286057)","(0.2664071321487427, 0.3249306380748749, 0.07477837055921555)",Grasp
1260,"(0.2656611502170563, 0.6064620614051819, -7.602547702845186e-05)","(0.325184166431427, 0.5640416145324707, 0.04936089366674423)","(0.34935563802719116, 0.4907620847225189, 0.07533285766839981)","(0.34724515676498413, 0.42338618636131287, 0.10236288607120514)","(0.3393174707889557, 0.38523027300834656, 0.1356896162033081)","(0.34550952911376953, 0.394018292427063, -0.02014601230621338)","(0.35718581080436707, 0.2789188623428345, 0.03333710879087448)","(0.3506428599357605, 0.3034351170063019, 0.09269627928733826)","(0.34143951535224915, 0.33885836601257324, 0.1304371953010559)","(0.3092067539691925, 0.37385663390159607, -0.02741384319961071)","(0.3222258388996124, 0.2608761787414551, 0.02126818522810936)","(0.3205256462097168, 0.2894589602947235, 0.07813519984483719)","(0.3158687949180603, 0.3241403102874756, 0.1062072142958641)","(0.2737157940864563, 0.3719967007637024, -0.02259654738008976)","(0.28956225514411926, 0.2665713429450989, 0.02206173725426197)","(0.29218944907188416, 0.2920473515987396, 0.07306396216154099)","(0.2876872420310974, 0.3273318111896515, 0.0969788059592247)","(0.2414170354604721, 0.380707710981369, -0.011956946924328804)","(0.255368173122406, 0.293346643447876, 0.02294464036822319)","(0.2630364000797272, 0.3122182786464691, 0.05945655703544617)","(0.2613699436187744, 0.34570178389549255, 0.0835946649312973)",Grasp
1261,"(0.2628840208053589, 0.6180307865142822, -8.800589421298355e-05)","(0.32409289479255676, 0.5701903104782104, 0.038905635476112366)","(0.34761011600494385, 0.49374622106552124, 0.05703512206673622)","(0.34699755907058716, 0.42151400446891785, 0.07900677621364594)","(0.33966073393821716, 0.3798585832118988, 0.1063581332564354)","(0.338030606508255, 0.4045703411102295, -0.04113856330513954)","(0.35036522150039673, 0.28566277027130127, 0.008889749646186829)","(0.3466554284095764, 0.3123086094856262, 0.06627615541219711)","(0.3381787836551666, 0.34876495599746704, 0.1034010797739029)","(0.3005145788192749, 0.38637077808380127, -0.043906111270189285)","(0.3129628896713257, 0.2727162539958954, 0.0048521738499403)","(0.3149648904800415, 0.30517762899398804, 0.05873072147369385)","(0.3120959401130676, 0.341341108083725, 0.08400600403547287)","(0.2660673260688782, 0.38623282313346863, -0.03463458642363548)","(0.2816951870918274, 0.28253549337387085, 0.011352993547916412)","(0.287714421749115, 0.3114511966705322, 0.05843593552708626)","(0.2843461334705353, 0.3477603793144226, 0.07846754044294357)","(0.23581449687480927, 0.3957228362560272, -0.0200277678668499)","(0.25058886408805847, 0.30634748935699463, 0.01656370423734188)","(0.2597690224647522, 0.3272465765476227, 0.05170150473713875)","(0.25876861810684204, 0.3624924421310425, 0.07369564473628998)",Grasp
