Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1588,"(0.17981046438217163, 0.9832848310470581, -4.940088911098428e-05)","(0.1928989142179489, 0.9257773756980896, -0.05938054993748665)","(0.20835526287555695, 0.8526008129119873, -0.06786902993917465)","(0.2320227026939392, 0.7885690331459045, -0.06158246472477913)","(0.24601657688617706, 0.7285283803939819, -0.04949570074677467)","(0.14815653860569, 0.7809475064277649, -0.031123949214816093)","(0.18161416053771973, 0.7021229267120361, -0.035707972943782806)","(0.21639981865882874, 0.6874517202377319, -0.05056349188089371)","(0.24419012665748596, 0.6954165697097778, -0.06290606409311295)","(0.16377957165241241, 0.7866873741149902, 0.003210327122360468)","(0.20034833252429962, 0.7181673645973206, -0.003304732032120228)","(0.22923505306243896, 0.728966236114502, -0.026422545313835144)","(0.24690517783164978, 0.7502363324165344, -0.042034443467855453)","(0.17992720007896423, 0.8004148006439209, 0.032056618481874466)","(0.21320709586143494, 0.7508864402770996, 0.019147727638483047)","(0.23640140891075134, 0.7637080550193787, -0.008449649438261986)","(0.25061166286468506, 0.7800205945968628, -0.022013768553733826)","(0.19349823892116547, 0.8127608895301819, 0.0582161471247673)","(0.21602801978588104, 0.7768570184707642, 0.03449994698166847)","(0.2308676689863205, 0.7861661314964294, 0.009484046138823032)","(0.24117323756217957, 0.797809898853302, -0.0047400398179888725)",Move
1589,"(0.16480320692062378, 0.9814231991767883, -6.264689000090584e-05)","(0.18068817257881165, 0.9238001704216003, -0.06033598259091377)","(0.19703850150108337, 0.8476963043212891, -0.06859764456748962)","(0.22084186971187592, 0.7838172912597656, -0.06237895414233208)","(0.23462623357772827, 0.7228016257286072, -0.05033234506845474)","(0.13487973809242249, 0.7771177291870117, -0.03170308843255043)","(0.16825033724308014, 0.6981262564659119, -0.03852571174502373)","(0.2036203294992447, 0.6809138059616089, -0.05133456736803055)","(0.23288282752037048, 0.6873265504837036, -0.06221453472971916)","(0.1488044559955597, 0.7830201983451843, 0.00281986384652555)","(0.18600328266620636, 0.7155776619911194, -0.005722411442548037)","(0.21457113325595856, 0.7304323315620422, -0.027456192299723625)","(0.23124250769615173, 0.7509695887565613, -0.04028003290295601)","(0.16425195336341858, 0.7966474294662476, 0.031532496213912964)","(0.19817635416984558, 0.7492331862449646, 0.015190732665359974)","(0.21790359914302826, 0.7722569108009338, -0.0107134273275733)","(0.2280224859714508, 0.7920072674751282, -0.021298328414559364)","(0.1777690351009369, 0.8094812631607056, 0.057949502021074295)","(0.2011094093322754, 0.7762569785118103, 0.029053686186671257)","(0.21355992555618286, 0.7918339967727661, 0.003996926359832287)","(0.22062726318836212, 0.8056082129478455, -0.007645168341696262)",Move
1590,"(0.157436802983284, 0.9758263230323792, -6.14058953942731e-05)","(0.16906477510929108, 0.9125345349311829, -0.058643851429224014)","(0.18324486911296844, 0.8374359011650085, -0.06724243611097336)","(0.20549871027469635, 0.7745028138160706, -0.06170065328478813)","(0.22119680047035217, 0.7156646251678467, -0.04968760907649994)","(0.11987605690956116, 0.7755164504051208, -0.0234109815210104)","(0.14988559484481812, 0.6983857154846191, -0.028086068108677864)","(0.18416252732276917, 0.6781823635101318, -0.04392436519265175)","(0.21311882138252258, 0.6838969588279724, -0.058890487998723984)","(0.1368478238582611, 0.7821352481842041, 0.009176395833492279)","(0.16729088127613068, 0.7091741561889648, 0.002901960862800479)","(0.1955745816230774, 0.7048037052154541, -0.01921372301876545)","(0.21484075486660004, 0.717124879360199, -0.035319991409778595)","(0.15564651787281036, 0.7948226928710938, 0.03504626825451851)","(0.18326184153556824, 0.7384299635887146, 0.023125307634472847)","(0.20831315219402313, 0.7401845455169678, -0.004654029384255409)","(0.2249351143836975, 0.7497508525848389, -0.020125780254602432)","(0.17221032083034515, 0.8047865629196167, 0.05809550732374191)","(0.19196024537086487, 0.7643653154373169, 0.03595581278204918)","(0.2083909958600998, 0.7657744884490967, 0.010782145895063877)","(0.22079366445541382, 0.7711448669433594, -0.004756320733577013)",Move
1591,"(0.14629261195659637, 0.9710854887962341, -5.1753089792327955e-05)","(0.16042037308216095, 0.9076652526855469, -0.05668820068240166)","(0.17541511356830597, 0.8301827311515808, -0.06573669612407684)","(0.19648252427577972, 0.7629181742668152, -0.06152752786874771)","(0.21048139035701752, 0.7001704573631287, -0.051722683012485504)","(0.10696271061897278, 0.7768815159797668, -0.02312603034079075)","(0.1365099996328354, 0.6956782341003418, -0.024931807070970535)","(0.17029598355293274, 0.6718809008598328, -0.03809730336070061)","(0.19972750544548035, 0.6721395254135132, -0.0506126694381237)","(0.1217091977596283, 0.7833990454673767, 0.009880763478577137)","(0.15101222693920135, 0.7065960168838501, 0.00510948384180665)","(0.1799323409795761, 0.6963577270507812, -0.01535061839967966)","(0.20086872577667236, 0.7040526866912842, -0.03035821206867695)","(0.13918015360832214, 0.794809103012085, 0.036302678287029266)","(0.1658496856689453, 0.7355760335922241, 0.027379153296351433)","(0.19153204560279846, 0.7303189039230347, 0.001460295869037509)","(0.20936331152915955, 0.7362143397331238, -0.013714867644011974)","(0.15434294939041138, 0.803773820400238, 0.06042943894863129)","(0.17294161021709442, 0.7610162496566772, 0.03988073766231537)","(0.1902548223733902, 0.7587661743164062, 0.015075430274009705)","(0.20365466177463531, 0.7626019716262817, 3.902186290360987e-05)",Move
1592,"(0.1377255618572235, 0.9700399041175842, -5.7926135923480615e-05)","(0.15621857345104218, 0.9092545509338379, -0.05889236927032471)","(0.16964463889598846, 0.8279175758361816, -0.06770414859056473)","(0.1897689700126648, 0.7574199438095093, -0.06266193836927414)","(0.20130011439323425, 0.6918308734893799, -0.05325447395443916)","(0.09800931811332703, 0.7746628522872925, -0.029304133728146553)","(0.1284717321395874, 0.6889898180961609, -0.030958563089370728)","(0.16259610652923584, 0.6615065336227417, -0.0375787690281868)","(0.19189400970935822, 0.657597541809082, -0.04430060461163521)","(0.10856595635414124, 0.7821164727210999, 0.006320370826870203)","(0.1438213437795639, 0.7082176804542542, 0.0009784195572137833)","(0.17186836898326874, 0.7126132845878601, -0.016621025279164314)","(0.18758714199066162, 0.7241325378417969, -0.028345957398414612)","(0.12297946959733963, 0.7939873933792114, 0.03533344343304634)","(0.1540045589208603, 0.7403835654258728, 0.023833472281694412)","(0.17527294158935547, 0.7596842646598816, 0.0020137575920671225)","(0.18547099828720093, 0.7776267528533936, -0.007377926260232925)","(0.13572585582733154, 0.8039470314979553, 0.06272118538618088)","(0.15788620710372925, 0.7692978978157043, 0.036618828773498535)","(0.17345115542411804, 0.7838329672813416, 0.012698772363364697)","(0.1819816678762436, 0.7970995306968689, 0.002179520670324564)",Move
1593,"(0.1331857442855835, 0.966958224773407, -4.2327552364440635e-05)","(0.15539583563804626, 0.8986385464668274, -0.0561441034078598)","(0.1684439331293106, 0.8134476542472839, -0.06436248868703842)","(0.18627026677131653, 0.7422909736633301, -0.05896930769085884)","(0.19662117958068848, 0.6750502586364746, -0.0486222468316555)","(0.09231118857860565, 0.7673045992851257, -0.02618609182536602)","(0.12075558304786682, 0.6778513193130493, -0.02272864058613777)","(0.15473370254039764, 0.6481369733810425, -0.024941423907876015)","(0.18428391218185425, 0.6415433883666992, -0.02929021418094635)","(0.09980394691228867, 0.7795613408088684, 0.009444271214306355)","(0.13487781584262848, 0.6980737447738647, 0.009537498466670513)","(0.1656758338212967, 0.6939300894737244, -0.005018436815589666)","(0.18488220870494843, 0.7021387219429016, -0.01549143623560667)","(0.11248071491718292, 0.7939097285270691, 0.03929852321743965)","(0.14291338622570038, 0.732720673084259, 0.032276082783937454)","(0.1682490110397339, 0.7382675409317017, 0.01028914749622345)","(0.18285733461380005, 0.7513028979301453, -0.0014416021294891834)","(0.12410374730825424, 0.8051429986953735, 0.06749781221151352)","(0.1452523022890091, 0.7644675374031067, 0.04686932638287544)","(0.16382697224617004, 0.7691554427146912, 0.023578699678182602)","(0.17627117037773132, 0.7780340909957886, 0.01153530552983284)",Move
1594,"(0.13640744984149933, 0.9520418643951416, -1.3038392353337258e-05)","(0.15935711562633514, 0.8880569338798523, -0.05743775889277458)","(0.17239147424697876, 0.803139328956604, -0.06669244915246964)","(0.19040076434612274, 0.729712724685669, -0.06127571687102318)","(0.2016012817621231, 0.6557479500770569, -0.05246047303080559)","(0.09395137429237366, 0.7576769590377808, -0.03558019548654556)","(0.12364803999662399, 0.6640440821647644, -0.03123253583908081)","(0.15745727717876434, 0.6350907683372498, -0.0310656875371933)","(0.18511289358139038, 0.628373384475708, -0.031697195023298264)","(0.09952405095100403, 0.7661179900169373, 0.0015986391808837652)","(0.13599111139774323, 0.6803545355796814, 0.0042219581082463264)","(0.16646328568458557, 0.6846019625663757, -0.006459626369178295)","(0.1843527853488922, 0.6999332904815674, -0.013773484155535698)","(0.1108524426817894, 0.7755831480026245, 0.03434781730175018)","(0.14279572665691376, 0.7120870351791382, 0.028568970039486885)","(0.16800141334533691, 0.7237640619277954, 0.008535834029316902)","(0.18184679746627808, 0.7418912649154663, -0.0013548173010349274)","(0.12158212065696716, 0.7823288440704346, 0.06501267105340958)","(0.14395400881767273, 0.736391544342041, 0.04534347355365753)","(0.16281601786613464, 0.743945837020874, 0.021933093667030334)","(0.1750939041376114, 0.758151650428772, 0.009494278579950333)",Move
1595,"(0.14093928039073944, 0.9413976669311523, -3.1542971555609256e-05)","(0.17099227011203766, 0.8741954565048218, -0.04951760917901993)","(0.18359628319740295, 0.7863910794258118, -0.0578792467713356)","(0.20024141669273376, 0.7141411900520325, -0.05400698632001877)","(0.21208876371383667, 0.6449596881866455, -0.049169208854436874)","(0.10628770291805267, 0.739231526851654, -0.032616812735795975)","(0.1365809142589569, 0.6507837772369385, -0.021229995414614677)","(0.1681516170501709, 0.6252943277359009, -0.013815853744745255)","(0.19242587685585022, 0.6198176741600037, -0.008996297605335712)","(0.10319793224334717, 0.7545959949493408, 0.0021462806034833193)","(0.14063119888305664, 0.6707509160041809, 0.014604814350605011)","(0.17044667899608612, 0.6818569302558899, 0.009921838529407978)","(0.18574738502502441, 0.7001876831054688, 0.005346179939806461)","(0.10787051916122437, 0.7702346444129944, 0.03478004410862923)","(0.14195188879966736, 0.7084674835205078, 0.04100287705659866)","(0.16628864407539368, 0.722874104976654, 0.027291186153888702)","(0.17825332283973694, 0.743831992149353, 0.018067412078380585)","(0.11438986659049988, 0.7815543413162231, 0.06501691788434982)","(0.13896222412586212, 0.7334297299385071, 0.05979704484343529)","(0.15870746970176697, 0.7378928065299988, 0.04449295997619629)","(0.171404168009758, 0.7519767880439758, 0.03550475090742111)",Move
1596,"(0.150614395737648, 0.9386662244796753, -5.313781730365008e-05)","(0.18264642357826233, 0.8744771480560303, -0.05049094557762146)","(0.19791573286056519, 0.7842555046081543, -0.05970613658428192)","(0.2140200287103653, 0.7092922925949097, -0.05554167181253433)","(0.2241201102733612, 0.6426275372505188, -0.04943954572081566)","(0.11873441934585571, 0.7303091883659363, -0.03393617272377014)","(0.15554459393024445, 0.6412134170532227, -0.01799868606030941)","(0.18798722326755524, 0.6174607276916504, -0.006887916475534439)","(0.21260946989059448, 0.6125235557556152, -0.0003429433854762465)","(0.11383144557476044, 0.7457223534584045, 0.001526818610727787)","(0.1545419991016388, 0.6594298481941223, 0.016572827473282814)","(0.1853928565979004, 0.6562550067901611, 0.015141974203288555)","(0.2064698189496994, 0.6680893898010254, 0.01123081985861063)","(0.11936421692371368, 0.7629076838493347, 0.03519190475344658)","(0.15754957497119904, 0.6972160339355469, 0.045460283756256104)","(0.18228402733802795, 0.7000354528427124, 0.03603585436940193)","(0.1977226436138153, 0.717251181602478, 0.027932515367865562)","(0.12853999435901642, 0.776427149772644, 0.06647023558616638)","(0.15586991608142853, 0.7271561622619629, 0.0634673461318016)","(0.17530101537704468, 0.7250348329544067, 0.05036498233675957)","(0.19029447436332703, 0.7359727621078491, 0.041339047253131866)",Move
1597,"(0.16009671986103058, 0.9268229603767395, -5.1432973123155534e-05)","(0.19790999591350555, 0.8657726645469666, -0.0416114516556263)","(0.21456462144851685, 0.7771926522254944, -0.04834725335240364)","(0.2294667512178421, 0.7040203213691711, -0.04099919646978378)","(0.23883911967277527, 0.6415113210678101, -0.03128275275230408)","(0.13931497931480408, 0.7205526232719421, -0.03725998476147652)","(0.17463982105255127, 0.6289780735969543, -0.017908286303281784)","(0.2066994309425354, 0.606850802898407, -0.002674745162948966)","(0.22999829053878784, 0.6056272387504578, 0.0067280312068760395)","(0.12646439671516418, 0.7336080074310303, -0.004328782670199871)","(0.1691948026418686, 0.6460294723510742, 0.01588306576013565)","(0.20192334055900574, 0.6375468969345093, 0.01962997205555439)","(0.22433941066265106, 0.6492094397544861, 0.017894990742206573)","(0.1264342963695526, 0.7511780261993408, 0.02905314788222313)","(0.16606631875038147, 0.6817625164985657, 0.048435989767313004)","(0.19208849966526031, 0.6798045635223389, 0.046867456287145615)","(0.20811061561107635, 0.6962653398513794, 0.04236544668674469)","(0.13210400938987732, 0.7655150294303894, 0.05997862294316292)","(0.16178229451179504, 0.7104899287223816, 0.06754472106695175)","(0.18205897510051727, 0.7048487067222595, 0.06062439829111099)","(0.1971626877784729, 0.7157644033432007, 0.05501270666718483)",Move
