Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1615,"(0.6239045262336731, 0.4229750633239746, -5.57633611606434e-05)","(0.5579285025596619, 0.46733516454696655, 0.000758409674745053)","(0.5298237800598145, 0.556105375289917, 0.014211435802280903)","(0.5221431851387024, 0.6408908367156982, 0.04092327132821083)","(0.5222749710083008, 0.7000195384025574, 0.06850387901067734)","(0.5682559013366699, 0.6507964134216309, -0.043325573205947876)","(0.5388331413269043, 0.7566806674003601, -0.01411066297441721)","(0.515595555305481, 0.7739239931106567, 0.0253978930413723)","(0.5033222436904907, 0.7758951187133789, 0.05678199604153633)","(0.6031560301780701, 0.6601877212524414, -0.02013985626399517)","(0.5707515478134155, 0.7601322531700134, 0.023020852357149124)","(0.5451703071594238, 0.7476723790168762, 0.07207398861646652)","(0.531869113445282, 0.7267339825630188, 0.10264474898576736)","(0.6284353137016296, 0.6525630950927734, 0.010320072062313557)","(0.6016875505447388, 0.7383071780204773, 0.04905782639980316)","(0.5790706872940063, 0.7277626991271973, 0.08832991123199463)","(0.5673097372055054, 0.7037018537521362, 0.11081188917160034)","(0.6478935480117798, 0.6365976929664612, 0.04101894795894623)","(0.6315325498580933, 0.710524320602417, 0.07360364496707916)","(0.6123093962669373, 0.7092739939689636, 0.09683392196893692)","(0.600170910358429, 0.6908281445503235, 0.11215107887983322)",Move
1616,"(0.6244142055511475, 0.3888019025325775, -7.711677608313039e-05)","(0.565262496471405, 0.4226838946342468, 0.0025122191291302443)","(0.5345190167427063, 0.504895806312561, 0.01504179835319519)","(0.5221602320671082, 0.5898361802101135, 0.03807506710290909)","(0.5184600353240967, 0.6448257565498352, 0.06140497326850891)","(0.5714330077171326, 0.6068302392959595, -0.040681589394807816)","(0.5373955368995667, 0.7119675278663635, -0.007351743057370186)","(0.5135089159011841, 0.7210337519645691, 0.03319389000535011)","(0.5020047426223755, 0.7125275135040283, 0.0638127401471138)","(0.6065630316734314, 0.6242430806159973, -0.020819853991270065)","(0.5687572360038757, 0.7232391238212585, 0.025230232626199722)","(0.5443632006645203, 0.7061576247215271, 0.07514860481023788)","(0.5330750346183777, 0.6782695651054382, 0.10523750633001328)","(0.6323105692863464, 0.619638204574585, 0.006107601802796125)","(0.6020117402076721, 0.707175612449646, 0.04351174458861351)","(0.5798007249832153, 0.6958388090133667, 0.08102407306432724)","(0.5695921778678894, 0.667941153049469, 0.10198602825403214)","(0.6516298651695251, 0.6028335094451904, 0.03381730988621712)","(0.6348061561584473, 0.6822538375854492, 0.06321187317371368)","(0.6154294610023499, 0.678780734539032, 0.08611569553613663)","(0.6040471792221069, 0.6546666622161865, 0.1013495922088623)",Move
1617,"(0.6276065707206726, 0.3571612238883972, -8.351404540007934e-05)","(0.56700599193573, 0.3972512483596802, 0.0009211123106069863)","(0.5379645824432373, 0.4790581166744232, 0.008274255320429802)","(0.526456356048584, 0.564822793006897, 0.026488782837986946)","(0.5242611169815063, 0.6239228248596191, 0.04338761791586876)","(0.5797130465507507, 0.5807893872261047, -0.04374527931213379)","(0.5458019971847534, 0.6758490800857544, 0.004659675993025303)","(0.5237444043159485, 0.6724138259887695, 0.05012828856706619)","(0.515971839427948, 0.653755247592926, 0.07762262225151062)","(0.6131629943847656, 0.5953697562217712, -0.023759184405207634)","(0.5753046870231628, 0.6789578199386597, 0.034379277378320694)","(0.5547308921813965, 0.6564674377441406, 0.08130816370248795)","(0.548285722732544, 0.6252553462982178, 0.10334686934947968)","(0.6373156309127808, 0.5903196930885315, 0.005095717962831259)","(0.6038236618041992, 0.6643694043159485, 0.05540281906723976)","(0.5868930816650391, 0.6447778344154358, 0.0906059592962265)","(0.5822587609291077, 0.6112653017044067, 0.10405103862285614)","(0.6552948951721191, 0.5755459666252136, 0.03365273028612137)","(0.6330339312553406, 0.6450618505477905, 0.07104718685150146)","(0.6170968413352966, 0.6353042125701904, 0.0930427834391594)","(0.6107274889945984, 0.6063022613525391, 0.10399903357028961)",Move
1618,"(0.6277675032615662, 0.33173486590385437, -7.16027498128824e-05)","(0.5650312900543213, 0.38043737411499023, 0.0011630424996837974)","(0.5385918021202087, 0.46508604288101196, 0.01004861295223236)","(0.5308470129966736, 0.5470181107521057, 0.029697241261601448)","(0.5293135643005371, 0.6034876704216003, 0.04743333160877228)","(0.5866603255271912, 0.565845787525177, -0.03358668088912964)","(0.5557303428649902, 0.6520758271217346, 0.016147920861840248)","(0.5336955785751343, 0.6443135738372803, 0.06001981720328331)","(0.5249900817871094, 0.6220879554748535, 0.08735613524913788)","(0.6203717589378357, 0.5735027194023132, -0.013346120715141296)","(0.5850074887275696, 0.6425215005874634, 0.04694924131035805)","(0.563581645488739, 0.6177322864532471, 0.08862247318029404)","(0.5549411177635193, 0.5855123400688171, 0.1054503321647644)","(0.6432580947875977, 0.5612003803253174, 0.015686169266700745)","(0.6124807596206665, 0.6227292418479919, 0.06820522248744965)","(0.59363853931427, 0.6015778183937073, 0.09800194948911667)","(0.5863275527954102, 0.5669467449188232, 0.10682554543018341)","(0.6584111452102661, 0.5397942662239075, 0.044465526938438416)","(0.6373468637466431, 0.6006430983543396, 0.08371620625257492)","(0.6206120252609253, 0.5921760201454163, 0.10442477464675903)","(0.612022340297699, 0.5640481114387512, 0.11327457427978516)",Move
1619,"(0.6288180351257324, 0.30836111307144165, -7.055990863591433e-05)","(0.5660540461540222, 0.3588120937347412, -0.0008011139580048621)","(0.5392675399780273, 0.44797831773757935, 0.007945586927235126)","(0.5314698815345764, 0.5305168628692627, 0.027041522786021233)","(0.5276771783828735, 0.5871357321739197, 0.04504463076591492)","(0.5884284973144531, 0.5461110472679138, -0.02213434688746929)","(0.561873197555542, 0.6348510384559631, 0.02137516811490059)","(0.5392888784408569, 0.6322987079620361, 0.06255713105201721)","(0.5278975367546082, 0.6141977310180664, 0.09097723662853241)","(0.6225964426994324, 0.5501949787139893, -0.0023620291613042355)","(0.5901414155960083, 0.6241300702095032, 0.050745055079460144)","(0.5634737014770508, 0.60750812292099, 0.09294667840003967)","(0.5483643412590027, 0.5805261135101318, 0.11370881646871567)","(0.6458587646484375, 0.534278154373169, 0.02454162947833538)","(0.6193343997001648, 0.5973278284072876, 0.07083812355995178)","(0.596041202545166, 0.5838412642478943, 0.10135095566511154)","(0.5827907919883728, 0.5547682046890259, 0.11408433318138123)","(0.6613386273384094, 0.5098523497581482, 0.050915125757455826)","(0.6432616710662842, 0.5695963501930237, 0.08668159693479538)","(0.623569905757904, 0.5687685012817383, 0.10780002176761627)","(0.6107651591300964, 0.5470884442329407, 0.11794914305210114)",Move
1620,"(0.6325411796569824, 0.28855445981025696, -8.357832848560065e-05)","(0.5706467032432556, 0.33785223960876465, -0.007033033762127161)","(0.5429290533065796, 0.42779141664505005, -0.0014687605435028672)","(0.5335851907730103, 0.514035165309906, 0.015582390129566193)","(0.5270283818244934, 0.5754731893539429, 0.03223200514912605)","(0.5933569073677063, 0.5257399678230286, -0.027511250227689743)","(0.5643764734268188, 0.6164055466651917, 0.012414256110787392)","(0.5406932234764099, 0.6181939840316772, 0.051650989800691605)","(0.5273836851119995, 0.604985773563385, 0.07977227866649628)","(0.6256459355354309, 0.5317476391792297, -0.0055025313049554825)","(0.5922369360923767, 0.6126764416694641, 0.04142436757683754)","(0.5643134117126465, 0.6003397703170776, 0.08255448937416077)","(0.5476600527763367, 0.5763185024261475, 0.10478944331407547)","(0.6467485427856445, 0.5176418423652649, 0.023302579298615456)","(0.6193225383758545, 0.5861698389053345, 0.06551565229892731)","(0.5946489572525024, 0.5781680345535278, 0.0966024100780487)","(0.5797644853591919, 0.5538425445556641, 0.11145611852407455)","(0.6599515080451965, 0.49456819891929626, 0.05101332068443298)","(0.6405026912689209, 0.5584375262260437, 0.08503467589616776)","(0.6188887357711792, 0.5622945427894592, 0.10646215826272964)","(0.604412853717804, 0.5445578694343567, 0.11777349561452866)",Move
1621,"(0.632611095905304, 0.27607110142707825, -0.0001042866861098446)","(0.5732098817825317, 0.32660984992980957, -0.014108534902334213)","(0.5472526550292969, 0.41607898473739624, -0.009878640063107014)","(0.5379598736763, 0.5024336576461792, 0.006789221893996)","(0.5271862745285034, 0.5674882531166077, 0.025151025503873825)","(0.5961869955062866, 0.5133621096611023, -0.026569174602627754)","(0.5615254640579224, 0.6033186912536621, 0.012885121628642082)","(0.5385396480560303, 0.6056210994720459, 0.05270751938223839)","(0.5262609124183655, 0.5950007438659668, 0.0812486857175827)","(0.6267592906951904, 0.5195348262786865, -0.0010260208509862423)","(0.5898557305335999, 0.6088413000106812, 0.04239467531442642)","(0.5634805560112, 0.6026385426521301, 0.08497870713472366)","(0.5474564433097839, 0.5867513418197632, 0.11032729595899582)","(0.6452901363372803, 0.5071796178817749, 0.030671076849102974)","(0.6179494857788086, 0.5890164971351624, 0.0668528750538826)","(0.5915287137031555, 0.5947646498680115, 0.09794137626886368)","(0.5731009244918823, 0.5845138430595398, 0.11586935073137283)","(0.6558640599250793, 0.48515012860298157, 0.06163858249783516)","(0.6383721828460693, 0.5591591596603394, 0.0887584388256073)","(0.6173601150512695, 0.5742639899253845, 0.11069870740175247)","(0.601464033126831, 0.570397138595581, 0.12534023821353912)",Move
1622,"(0.6327416300773621, 0.26661908626556396, -9.696967754280195e-05)","(0.5723809599876404, 0.3204690217971802, -0.012756971642374992)","(0.5477761626243591, 0.41000300645828247, -0.006365810055285692)","(0.5414689779281616, 0.4948221743106842, 0.012565596960484982)","(0.5306746363639832, 0.5576209425926208, 0.034285664558410645)","(0.5928257703781128, 0.5034373998641968, -0.022557809948921204)","(0.5596454739570618, 0.5906612277030945, 0.015828900039196014)","(0.5371893644332886, 0.5910762548446655, 0.053824201226234436)","(0.5260271430015564, 0.5780652761459351, 0.08049282431602478)","(0.6233307123184204, 0.5095528364181519, 0.003209659131243825)","(0.5933544039726257, 0.6011289358139038, 0.044844988733530045)","(0.568648099899292, 0.5957480072975159, 0.086087666451931)","(0.5543740391731262, 0.5779765844345093, 0.11145129054784775)","(0.6424927711486816, 0.49658071994781494, 0.034557219594717026)","(0.6220176815986633, 0.5822364091873169, 0.06857237964868546)","(0.597109854221344, 0.5891942381858826, 0.09754344075918198)","(0.5796836018562317, 0.5788069367408752, 0.11491222679615021)","(0.6543039679527283, 0.472733736038208, 0.06544795632362366)","(0.6416049599647522, 0.546326756477356, 0.0908825695514679)","(0.6216715574264526, 0.5628371238708496, 0.11127721518278122)","(0.6066358089447021, 0.5600379705429077, 0.1255236268043518)",Move
1623,"(0.6334894299507141, 0.2655135691165924, -0.00012013242667308077)","(0.5722742676734924, 0.3178367614746094, -0.011507909744977951)","(0.5474420189857483, 0.4080788493156433, -0.003120436565950513)","(0.540196418762207, 0.4930442273616791, 0.018357984721660614)","(0.5272541642189026, 0.5562560558319092, 0.041540857404470444)","(0.5924469828605652, 0.5025562047958374, -0.023272668942809105)","(0.5575008392333984, 0.5887365341186523, 0.018703825771808624)","(0.5352485179901123, 0.5854541063308716, 0.057733528316020966)","(0.5248574614524841, 0.5700864195823669, 0.08385276049375534)","(0.6227325201034546, 0.5090884566307068, 0.0026965816505253315)","(0.5885028839111328, 0.5954129099845886, 0.04944548010826111)","(0.5629723072052002, 0.5824127197265625, 0.09035070985555649)","(0.5487919449806213, 0.5619896650314331, 0.11332773417234421)","(0.6412729024887085, 0.4970623850822449, 0.03446333482861519)","(0.6154603362083435, 0.5782210826873779, 0.07173274457454681)","(0.5897687673568726, 0.5766758918762207, 0.1006738618016243)","(0.5736547708511353, 0.5605159997940063, 0.11639589816331863)","(0.6522196531295776, 0.475068598985672, 0.06582417339086533)","(0.6346384882926941, 0.5475702881813049, 0.09290751069784164)","(0.6137639284133911, 0.5570847392082214, 0.11322686076164246)","(0.5996761322021484, 0.5485129356384277, 0.12676578760147095)",Move
1624,"(0.6302418112754822, 0.2635214626789093, -0.00012554331624414772)","(0.5703946948051453, 0.3174055218696594, -0.011402598582208157)","(0.5469167828559875, 0.40603411197662354, -0.0016488933470100164)","(0.5396865606307983, 0.4880770742893219, 0.020378677174448967)","(0.5256050825119019, 0.5503535866737366, 0.044085003435611725)","(0.5933831334114075, 0.5006227493286133, -0.016334539279341698)","(0.5571115016937256, 0.5832338333129883, 0.021137937903404236)","(0.5334112644195557, 0.5855503678321838, 0.057203467935323715)","(0.5206531882286072, 0.5760805010795593, 0.08261372894048691)","(0.6218212842941284, 0.506977915763855, 0.009212106466293335)","(0.5858973264694214, 0.5904858708381653, 0.0515388660132885)","(0.5586487054824829, 0.5834761261940002, 0.08934684842824936)","(0.541922390460968, 0.5700750350952148, 0.11146270483732224)","(0.6383771896362305, 0.4950661361217499, 0.039879318326711655)","(0.6120800971984863, 0.5738470554351807, 0.07476907968521118)","(0.5852705240249634, 0.5773702263832092, 0.10329366475343704)","(0.567130446434021, 0.5682569146156311, 0.11958736926317215)","(0.6475660800933838, 0.47355329990386963, 0.07011858373880386)","(0.6303609013557434, 0.5435308218002319, 0.09547915309667587)","(0.6090618968009949, 0.5561261773109436, 0.11521093547344208)","(0.5934475660324097, 0.5533402562141418, 0.12856066226959229)",Move
