Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1376,"(0.8319830894470215, 0.5935603380203247, -0.0001215620432049036)","(0.7637172937393188, 0.6017495393753052, -0.02667073719203472)","(0.7189837098121643, 0.6749517321586609, -0.03172573074698448)","(0.6921743154525757, 0.7612167000770569, -0.021249420940876007)","(0.6684550046920776, 0.8238487243652344, -0.011909928172826767)","(0.7591309547424316, 0.7947655320167542, -0.06655246019363403)","(0.699920654296875, 0.8686420917510986, -0.031699683517217636)","(0.6692854166030884, 0.8704560995101929, 0.014188017696142197)","(0.6519691944122314, 0.8637579679489136, 0.04847784340381622)","(0.7894918918609619, 0.8256258964538574, -0.032785579562187195)","(0.7230973243713379, 0.8975313305854797, 0.00023358207545243204)","(0.6874621510505676, 0.8910970091819763, 0.049205172806978226)","(0.6653714179992676, 0.8756785988807678, 0.0807596892118454)","(0.8094052076339722, 0.8298925757408142, 0.007826683111488819)","(0.7529759407043457, 0.9003508687019348, 0.03830363601446152)","(0.7199041247367859, 0.8953403830528259, 0.07305736094713211)","(0.6981344819068909, 0.874937891960144, 0.09589198976755142)","(0.822496771812439, 0.8195436596870422, 0.04751816391944885)","(0.7787631750106812, 0.8813128471374512, 0.07276904582977295)","(0.7498011589050293, 0.8840740323066711, 0.09231308102607727)","(0.7291833162307739, 0.8736848831176758, 0.10631537437438965)",Grasp
1377,"(0.8372895121574402, 0.5757414698600769, -0.0001165590510936454)","(0.7688477635383606, 0.5845469832420349, -0.03484203293919563)","(0.7256290912628174, 0.6618654727935791, -0.042536571621894836)","(0.7007753849029541, 0.7516698241233826, -0.03218986466526985)","(0.6792547702789307, 0.8176764249801636, -0.021637683734297752)","(0.7728748917579651, 0.7740195393562317, -0.0779414176940918)","(0.7172036170959473, 0.8590943217277527, -0.051505476236343384)","(0.6833989024162292, 0.8662317395210266, -0.011779459193348885)","(0.6625122427940369, 0.8607296943664551, 0.019132010638713837)","(0.8023062348365784, 0.8020972609519958, -0.041601721197366714)","(0.7399059534072876, 0.8895468711853027, -0.017753588035702705)","(0.7009089589118958, 0.8855289220809937, 0.025328243151307106)","(0.6759384870529175, 0.868020236492157, 0.05441398546099663)","(0.8202682137489319, 0.8065475821495056, 0.00022453970450442284)","(0.767684280872345, 0.8863391876220703, 0.02320673130452633)","(0.7331637144088745, 0.8821284770965576, 0.05283796414732933)","(0.7101876139640808, 0.8597873449325562, 0.07370281219482422)","(0.8311871886253357, 0.7997798323631287, 0.04088464751839638)","(0.7902258634567261, 0.8638797998428345, 0.06152533367276192)","(0.760850191116333, 0.8677654266357422, 0.07736971974372864)","(0.7395513653755188, 0.856086254119873, 0.08862432837486267)",Grasp
1378,"(0.8427597284317017, 0.5542840957641602, -9.178862092085183e-05)","(0.7776596546173096, 0.5671396851539612, -0.03947529196739197)","(0.7347742915153503, 0.6467697620391846, -0.049594633281230927)","(0.7097382545471191, 0.7388574481010437, -0.0399353951215744)","(0.6886306405067444, 0.8067659139633179, -0.02953317202627659)","(0.7914473414421082, 0.7541808485984802, -0.08729440718889236)","(0.7330719232559204, 0.8431228995323181, -0.06553288549184799)","(0.6955437660217285, 0.8556454181671143, -0.030388066545128822)","(0.6701228618621826, 0.8542946577072144, -0.003667202079668641)","(0.8196067214012146, 0.7832409143447876, -0.049331244081258774)","(0.7549837231636047, 0.8751624822616577, -0.029237326234579086)","(0.711767852306366, 0.8713662624359131, 0.008169830776751041)","(0.6832597255706787, 0.8502835035324097, 0.0335284061729908)","(0.8348018527030945, 0.7894889712333679, -0.006890986114740372)","(0.7793681025505066, 0.8720765113830566, 0.010938706807792187)","(0.7416516542434692, 0.8651300072669983, 0.03518330305814743)","(0.7166546583175659, 0.8382779359817505, 0.052800748497247696)","(0.8425533175468445, 0.7845110893249512, 0.03455536812543869)","(0.8003706932067871, 0.8513994216918945, 0.049554359167814255)","(0.7702087759971619, 0.8516514301300049, 0.06065208464860916)","(0.7483491897583008, 0.833358645439148, 0.0685771107673645)",Grasp
1379,"(0.8476614356040955, 0.5358667969703674, -9.450107609154657e-05)","(0.7831509113311768, 0.5505505204200745, -0.04320134222507477)","(0.7417904734611511, 0.6343971490859985, -0.056627824902534485)","(0.7179888486862183, 0.7274684309959412, -0.050329722464084625)","(0.6965562701225281, 0.7953066825866699, -0.043550778180360794)","(0.8029946088790894, 0.7323285341262817, -0.09382916986942291)","(0.7460601925849915, 0.8293525576591492, -0.07786087691783905)","(0.7068464159965515, 0.8496540784835815, -0.04651473090052605)","(0.6793010830879211, 0.8557526469230652, -0.02247859351336956)","(0.8319772481918335, 0.760726273059845, -0.054573655128479004)","(0.7687819004058838, 0.8600225448608398, -0.03861477971076965)","(0.7244932055473328, 0.8633689880371094, -0.0014899491798132658)","(0.6941667199134827, 0.8484693765640259, 0.023606954142451286)","(0.8459324240684509, 0.7680951356887817, -0.011777488514780998)","(0.7914949059486389, 0.8564292788505554, 0.0015517823630943894)","(0.7524974346160889, 0.854888379573822, 0.025540057569742203)","(0.7254303097724915, 0.8326382637023926, 0.0431501530110836)","(0.8517957925796509, 0.7644030451774597, 0.029838930815458298)","(0.8099806308746338, 0.8354725241661072, 0.04179316759109497)","(0.7794638872146606, 0.8388515710830688, 0.05165776237845421)","(0.756364643573761, 0.8235121369361877, 0.057870183140039444)",Grasp
1380,"(0.8501797318458557, 0.5174375772476196, -8.524871373083442e-05)","(0.7869685888290405, 0.5343485474586487, -0.05016705021262169)","(0.7470805048942566, 0.6210472583770752, -0.06845463812351227)","(0.7252640724182129, 0.7191970944404602, -0.06501670181751251)","(0.7065911889076233, 0.7937674522399902, -0.06174604967236519)","(0.8171197772026062, 0.7130366563796997, -0.10632440447807312)","(0.7590352892875671, 0.8158432245254517, -0.0939515233039856)","(0.717703640460968, 0.8413445353507996, -0.062401432543992996)","(0.6887218356132507, 0.8528132438659668, -0.038412779569625854)","(0.8462958335876465, 0.7404466271400452, -0.06533659994602203)","(0.7811705470085144, 0.8466079831123352, -0.05131053179502487)","(0.7341188788414001, 0.8541365265846252, -0.013274101540446281)","(0.7021814584732056, 0.8429791927337646, 0.012162603437900543)","(0.8586069941520691, 0.7480689883232117, -0.021821163594722748)","(0.8022061586380005, 0.8436091542243958, -0.010992678813636303)","(0.7614779472351074, 0.8445178866386414, 0.0132207740098238)","(0.7335116267204285, 0.8240334391593933, 0.03084334172308445)","(0.8615841865539551, 0.7448335886001587, 0.020461730659008026)","(0.8185310363769531, 0.8205809593200684, 0.028117354959249496)","(0.7872592806816101, 0.825482964515686, 0.03698252514004707)","(0.7638475894927979, 0.8116811513900757, 0.042421791702508926)",Grasp
1381,"(0.8543782234191895, 0.5001393556594849, -6.282678077695891e-05)","(0.789014458656311, 0.5232000946998596, -0.04953034967184067)","(0.7495182156562805, 0.6156064867973328, -0.06857166439294815)","(0.7278279066085815, 0.7146345376968384, -0.06707209348678589)","(0.7091472148895264, 0.7906240820884705, -0.06561246514320374)","(0.8246270418167114, 0.7051453590393066, -0.1000799760222435)","(0.7664585709571838, 0.8061347007751465, -0.08449398726224899)","(0.7246922254562378, 0.8273518681526184, -0.05164361745119095)","(0.6959675550460815, 0.8362699747085571, -0.027930662035942078)","(0.8538146018981934, 0.7297746539115906, -0.059888701885938644)","(0.7891201972961426, 0.8324734568595886, -0.045694220811128616)","(0.7422505021095276, 0.8407719135284424, -0.010260209441184998)","(0.7106325626373291, 0.8313109278678894, 0.013191605918109417)","(0.8671634793281555, 0.73410564661026, -0.017362413927912712)","(0.8116346597671509, 0.8255614042282104, -0.005274621769785881)","(0.77217698097229, 0.8257415890693665, 0.018885904923081398)","(0.7454713582992554, 0.8053629398345947, 0.03611152619123459)","(0.8710552453994751, 0.7278949618339539, 0.023511262610554695)","(0.8276857733726501, 0.8015186190605164, 0.030922316014766693)","(0.7976294755935669, 0.8034343719482422, 0.039491914212703705)","(0.7758575677871704, 0.7856199741363525, 0.04641352593898773)",Grasp
1382,"(0.8494770526885986, 0.4948519468307495, -6.647934787906706e-05)","(0.7845652103424072, 0.5215206742286682, -0.04861520230770111)","(0.7465959191322327, 0.6148377656936646, -0.06926382333040237)","(0.7246859073638916, 0.7157593369483948, -0.07022316753864288)","(0.7080292105674744, 0.7952558994293213, -0.07016057521104813)","(0.8221017122268677, 0.6979766488075256, -0.10481885075569153)","(0.7659119367599487, 0.8065106868743896, -0.08805525302886963)","(0.7246204614639282, 0.8321807384490967, -0.05564095452427864)","(0.6953281164169312, 0.844971239566803, -0.03190049156546593)","(0.8531437516212463, 0.7198057174682617, -0.06618538498878479)","(0.7878952622413635, 0.8265031576156616, -0.04924812540411949)","(0.7419081330299377, 0.835157573223114, -0.01537677925080061)","(0.7105740904808044, 0.8280589580535889, 0.004056801088154316)","(0.8673943877220154, 0.7249916791915894, -0.024281194433569908)","(0.8113141059875488, 0.8183693289756775, -0.011072993278503418)","(0.772634744644165, 0.8213918805122375, 0.01368193794041872)","(0.746423602104187, 0.8030194640159607, 0.02965603396296501)","(0.8711879849433899, 0.7209018468856812, 0.016643693670630455)","(0.8287723660469055, 0.7961297631263733, 0.025526829063892365)","(0.7993118762969971, 0.8017091751098633, 0.036686547100543976)","(0.777338445186615, 0.7852213978767395, 0.04547983035445213)",Grasp
1383,"(0.8482840657234192, 0.49790361523628235, -8.479483949486166e-05)","(0.7828385233879089, 0.5196738243103027, -0.044852085411548615)","(0.7440184950828552, 0.6150662899017334, -0.060259755700826645)","(0.722519040107727, 0.7166174650192261, -0.05621892213821411)","(0.707077145576477, 0.7903107404708862, -0.050167735666036606)","(0.8110764026641846, 0.7039716243743896, -0.09606488049030304)","(0.7542381882667542, 0.8058848977088928, -0.07885269820690155)","(0.7156976461410522, 0.8294093608856201, -0.04630304127931595)","(0.6900203227996826, 0.8440968990325928, -0.019856054335832596)","(0.8420409560203552, 0.7263323664665222, -0.0579916350543499)","(0.7779977321624756, 0.8258237838745117, -0.03867306560277939)","(0.735467791557312, 0.8344537019729614, -0.001126083661802113)","(0.7069478631019592, 0.8292653560638428, 0.02153419703245163)","(0.8578951954841614, 0.7304412126541138, -0.01651446893811226)","(0.8031747937202454, 0.817520797252655, -0.002763730939477682)","(0.7661666870117188, 0.8210400342941284, 0.023115482181310654)","(0.7412663102149963, 0.8038749098777771, 0.03974064439535141)","(0.8647659420967102, 0.7251306772232056, 0.023694371804594994)","(0.8219237923622131, 0.7946043014526367, 0.037061795592308044)","(0.7931040525436401, 0.7979071140289307, 0.05027666687965393)","(0.7718114256858826, 0.7815931439399719, 0.05942019447684288)",Grasp
1384,"(0.8389014601707458, 0.5058990120887756, -0.00010635209036991)","(0.7721278667449951, 0.5344789624214172, -0.03514276072382927)","(0.7349714040756226, 0.629849374294281, -0.04716413840651512)","(0.7154299020767212, 0.7288014888763428, -0.04263744875788689)","(0.6997947096824646, 0.8000018000602722, -0.035933345556259155)","(0.7971919178962708, 0.7254481315612793, -0.07785798609256744)","(0.7422086000442505, 0.8170368671417236, -0.05410105735063553)","(0.707543671131134, 0.836067259311676, -0.02135995216667652)","(0.6847362518310547, 0.8471688628196716, 0.0027657977771013975)","(0.8301929235458374, 0.7452141642570496, -0.0438416488468647)","(0.7670323252677917, 0.8384619951248169, -0.01793561689555645)","(0.7278698682785034, 0.8411705493927002, 0.020158717408776283)","(0.7021088600158691, 0.8347090482711792, 0.03945779800415039)","(0.8487809300422668, 0.744480550289154, -0.005779826547950506)","(0.7937943339347839, 0.830520749092102, 0.015695692971348763)","(0.7578185200691223, 0.8314769864082336, 0.043508708477020264)","(0.7333250045776367, 0.8171431422233582, 0.05782952159643173)","(0.857696533203125, 0.7324720621109009, 0.03087902069091797)","(0.8147618770599365, 0.8023529052734375, 0.049656327813863754)","(0.7863472700119019, 0.8075037002563477, 0.06474554538726807)","(0.7658752799034119, 0.7975318431854248, 0.07390404492616653)",Grasp
1385,"(0.8337750434875488, 0.5100753903388977, -0.00010601240501273423)","(0.7660791873931885, 0.5432324409484863, -0.024168463423848152)","(0.728207528591156, 0.6377190351486206, -0.029269270598888397)","(0.7094672918319702, 0.7367502450942993, -0.01933901384472847)","(0.6950284242630005, 0.8064270615577698, -0.00669315317645669)","(0.7866649627685547, 0.7312247157096863, -0.06451483815908432)","(0.7335620522499084, 0.82082200050354, -0.03679904714226723)","(0.7012898325920105, 0.83929044008255, -0.00018930707301478833)","(0.6801261901855469, 0.8528920412063599, 0.027079535648226738)","(0.820662796497345, 0.7527015805244446, -0.033849988132715225)","(0.759874701499939, 0.8412817716598511, -0.00360704492777586)","(0.7224945425987244, 0.8436840176582336, 0.03871937096118927)","(0.698694109916687, 0.8409390449523926, 0.06103762239217758)","(0.840340793132782, 0.7528670430183411, 0.0022442853078246117)","(0.7879171371459961, 0.835759699344635, 0.027740690857172012)","(0.7535226345062256, 0.8362590074539185, 0.05931924656033516)","(0.7307558655738831, 0.8232152462005615, 0.07652036100625992)","(0.8512701392173767, 0.7403380870819092, 0.037016719579696655)","(0.8106567859649658, 0.8090577125549316, 0.061007753014564514)","(0.782800018787384, 0.8139944672584534, 0.07886823266744614)","(0.7637377381324768, 0.8042275309562683, 0.08932609856128693)",Grasp
