Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
329,"(0.3341906666755676, 0.3026432693004608, -4.789519607584225e-07)","(0.28764376044273376, 0.28392294049263, 0.045053739100694656)","(0.2708277106285095, 0.2381201535463333, 0.08132399618625641)","(0.2759793996810913, 0.20189732313156128, 0.11130888015031815)","(0.29115647077560425, 0.1849730908870697, 0.13963346183300018)","(0.27750930190086365, 0.12427669018507004, 0.08832067251205444)","(0.2901507019996643, 0.13419076800346375, 0.12915751338005066)","(0.29464301466941833, 0.1690889298915863, 0.14340846240520477)","(0.29250848293304443, 0.19252628087997437, 0.14944732189178467)","(0.3132411241531372, 0.10890623927116394, 0.08090251684188843)","(0.32145312428474426, 0.12741898000240326, 0.12874111533164978)","(0.3248825967311859, 0.1649317741394043, 0.13262249529361725)","(0.3252398669719696, 0.18787036836147308, 0.12790323793888092)","(0.3455285429954529, 0.1112983450293541, 0.07698722183704376)","(0.3506590723991394, 0.12094160169363022, 0.11550857871770859)","(0.3497786223888397, 0.1555318385362625, 0.11514322459697723)","(0.3510361313819885, 0.1752556413412094, 0.10783950984477997)","(0.3764834403991699, 0.12133382260799408, 0.07688530534505844)","(0.3779337406158447, 0.09541932493448257, 0.11032242327928543)","(0.3770592212677002, 0.11321020871400833, 0.12326208502054214)","(0.37786880135536194, 0.1279916763305664, 0.12815172970294952)",Position
330,"(0.3321419358253479, 0.2995249629020691, -4.548210768007266e-07)","(0.2843799591064453, 0.28491321206092834, 0.04987633228302002)","(0.26860126852989197, 0.23717869818210602, 0.08953890949487686)","(0.2756202816963196, 0.20247364044189453, 0.121442511677742)","(0.291341096162796, 0.18489103019237518, 0.1515878438949585)","(0.27711060643196106, 0.13259443640708923, 0.1008746400475502)","(0.2878907322883606, 0.13685423135757446, 0.14456625282764435)","(0.29260802268981934, 0.16846002638339996, 0.15997083485126495)","(0.29057347774505615, 0.1887221336364746, 0.1665504276752472)","(0.31141015887260437, 0.11311034858226776, 0.09150916337966919)","(0.3199445903301239, 0.12986969947814941, 0.14216189086437225)","(0.3246864676475525, 0.16364319622516632, 0.14748269319534302)","(0.3251183032989502, 0.18528835475444794, 0.1440831422805786)","(0.3431541919708252, 0.11101464182138443, 0.08520583063364029)","(0.3492272198200226, 0.12168651819229126, 0.1268215924501419)","(0.3490756154060364, 0.15367217361927032, 0.12885551154613495)","(0.3506283462047577, 0.17207849025726318, 0.12317870557308197)","(0.37389132380485535, 0.11813026666641235, 0.08260470628738403)","(0.3765706419944763, 0.09370701014995575, 0.11870311200618744)","(0.37553107738494873, 0.11046358197927475, 0.1336979866027832)","(0.37536415457725525, 0.12477283179759979, 0.14002829790115356)",Position
331,"(0.3312492072582245, 0.3039368987083435, -4.710457801593293e-07)","(0.28290855884552, 0.28222978115081787, 0.045951154083013535)","(0.26759612560272217, 0.23139339685440063, 0.08273544162511826)","(0.2750205397605896, 0.19406072795391083, 0.11309818178415298)","(0.29299241304397583, 0.1769210398197174, 0.141897514462471)","(0.2748278081417084, 0.1288226842880249, 0.09026341885328293)","(0.286957323551178, 0.13939496874809265, 0.13091517984867096)","(0.29184138774871826, 0.1717437356710434, 0.14464622735977173)","(0.2899393141269684, 0.19382451474666595, 0.1501677930355072)","(0.30951112508773804, 0.11222025752067566, 0.08218404650688171)","(0.3182421028614044, 0.13094604015350342, 0.13031217455863953)","(0.32261767983436584, 0.1662704348564148, 0.13435465097427368)","(0.32240763306617737, 0.18798527121543884, 0.12969748675823212)","(0.34138524532318115, 0.11250018328428268, 0.0774446576833725)","(0.34765058755874634, 0.12356794625520706, 0.11676173657178879)","(0.3478066921234131, 0.15630248188972473, 0.11794300377368927)","(0.3488244116306305, 0.17581504583358765, 0.11144799739122391)","(0.37271738052368164, 0.12050538510084152, 0.07632894068956375)","(0.3738393187522888, 0.09617284685373306, 0.1101524829864502)","(0.3737051784992218, 0.11282499134540558, 0.12405940890312195)","(0.37436407804489136, 0.12613199651241302, 0.12959003448486328)",Position
332,"(0.3314049541950226, 0.3031381070613861, -4.915902991342591e-07)","(0.2827865481376648, 0.2839360237121582, 0.05127699300646782)","(0.2676326632499695, 0.2342059463262558, 0.09292951226234436)","(0.27537858486175537, 0.19874846935272217, 0.1275647133588791)","(0.2933347821235657, 0.18154074251651764, 0.16060957312583923)","(0.2737850546836853, 0.12883833050727844, 0.10247395187616348)","(0.28595203161239624, 0.14153333008289337, 0.14820414781570435)","(0.2917045056819916, 0.17368897795677185, 0.16428682208061218)","(0.28994691371917725, 0.1948079764842987, 0.17110934853553772)","(0.30949246883392334, 0.11233822256326675, 0.09377319365739822)","(0.3178841173648834, 0.13306975364685059, 0.14670433104038239)","(0.32346513867378235, 0.16847078502178192, 0.15258249640464783)","(0.3230983018875122, 0.19113896787166595, 0.14911207556724548)","(0.3418959975242615, 0.11047156155109406, 0.08840169757604599)","(0.3475929796695709, 0.12396781146526337, 0.13163882493972778)","(0.34876716136932373, 0.15719689428806305, 0.13420018553733826)","(0.35050103068351746, 0.17632991075515747, 0.12839429080486298)","(0.3732013404369354, 0.11631792783737183, 0.08692198991775513)","(0.3725133240222931, 0.09463084489107132, 0.12284807860851288)","(0.37154415249824524, 0.1121644526720047, 0.13737940788269043)","(0.37169328331947327, 0.12455306947231293, 0.14324688911437988)",Position
333,"(0.33264926075935364, 0.30457326769828796, -4.770843133883318e-07)","(0.2831087112426758, 0.2836601734161377, 0.04326373711228371)","(0.26749882102012634, 0.23126789927482605, 0.07813475281000137)","(0.27588748931884766, 0.1928776204586029, 0.10724636912345886)","(0.294778436422348, 0.17559905350208282, 0.1349869966506958)","(0.2734348475933075, 0.1298685371875763, 0.08404818177223206)","(0.2852194607257843, 0.1408311277627945, 0.12337769567966461)","(0.2919767498970032, 0.1740109622478485, 0.1373250037431717)","(0.29109838604927063, 0.1967901587486267, 0.1429392695426941)","(0.30905672907829285, 0.1110931783914566, 0.076495461165905)","(0.3173840045928955, 0.1303226202726364, 0.12267842143774033)","(0.3228027820587158, 0.16719047725200653, 0.12725788354873657)","(0.32264599204063416, 0.19044086337089539, 0.12325958907604218)","(0.3412967622280121, 0.10987765341997147, 0.072241872549057)","(0.34721606969833374, 0.12115775793790817, 0.10901550203561783)","(0.34843119978904724, 0.1553877592086792, 0.11065293103456497)","(0.34987252950668335, 0.17687125504016876, 0.10478492081165314)","(0.3733464479446411, 0.11633461713790894, 0.07154083997011185)","(0.3732468783855438, 0.09151905030012131, 0.10241305828094482)","(0.3727565109729767, 0.10917488485574722, 0.11563834547996521)","(0.37268152832984924, 0.12372251600027084, 0.12103662639856339)",Position
334,"(0.3334026634693146, 0.3048834800720215, -5.235226581135066e-07)","(0.2857939600944519, 0.28629252314567566, 0.05430663377046585)","(0.27082356810569763, 0.23860152065753937, 0.09750533103942871)","(0.2777631878852844, 0.20403741300106049, 0.13332077860832214)","(0.29395735263824463, 0.1859193742275238, 0.16792820394039154)","(0.27468961477279663, 0.12945783138275146, 0.10465798527002335)","(0.28764230012893677, 0.1368914544582367, 0.1512606143951416)","(0.29512205719947815, 0.17236772179603577, 0.16909503936767578)","(0.2941695749759674, 0.19664344191551208, 0.17747065424919128)","(0.31027472019195557, 0.11329725384712219, 0.09542864561080933)","(0.3196104168891907, 0.12897655367851257, 0.14894428849220276)","(0.32660162448883057, 0.16765096783638, 0.15734273195266724)","(0.32637643814086914, 0.19304899871349335, 0.15625669062137604)","(0.34322965145111084, 0.11201353371143341, 0.08970672637224197)","(0.34920957684516907, 0.12017150968313217, 0.13315649330615997)","(0.3516482710838318, 0.1556742787361145, 0.1382921040058136)","(0.35345035791397095, 0.17735250294208527, 0.13482575118541718)","(0.3751639723777771, 0.11848000437021255, 0.08821694552898407)","(0.37430527806282043, 0.0899546667933464, 0.12358906120061874)","(0.3736838698387146, 0.10696900635957718, 0.1392691731452942)","(0.37391290068626404, 0.12000300735235214, 0.1465880423784256)",Release
335,"(0.33461034297943115, 0.3033723533153534, -5.315215503287618e-07)","(0.2880295217037201, 0.2877070903778076, 0.05752872675657272)","(0.2722790837287903, 0.24337497353553772, 0.10362366586923599)","(0.2794538736343384, 0.2131132185459137, 0.1421288400888443)","(0.29578495025634766, 0.19702765345573425, 0.17934943735599518)","(0.27428388595581055, 0.12768302857875824, 0.11035767942667007)","(0.2892400324344635, 0.14199502766132355, 0.1599496603012085)","(0.2968825399875641, 0.17776545882225037, 0.17934945225715637)","(0.2950456738471985, 0.20048034191131592, 0.18852967023849487)","(0.3107340931892395, 0.11343158781528473, 0.10090503841638565)","(0.3214893043041229, 0.13268335163593292, 0.15741050243377686)","(0.3290340304374695, 0.17178992927074432, 0.16754670441150665)","(0.32818087935447693, 0.19753552973270416, 0.16755032539367676)","(0.344728022813797, 0.1117296814918518, 0.0951283872127533)","(0.3515746593475342, 0.12217337638139725, 0.14093589782714844)","(0.3546198308467865, 0.15795235335826874, 0.14705795049667358)","(0.35586264729499817, 0.17904388904571533, 0.14421597123146057)","(0.3765627145767212, 0.11809629201889038, 0.09379417449235916)","(0.37599897384643555, 0.09047546237707138, 0.12971621751785278)","(0.3752408027648926, 0.10665865987539291, 0.14554232358932495)","(0.3748997449874878, 0.11854107677936554, 0.15316542983055115)",Release
336,"(0.3364282548427582, 0.304660439491272, -5.46442890936305e-07)","(0.28946569561958313, 0.2896261215209961, 0.06012360006570816)","(0.2729732394218445, 0.24502605199813843, 0.1094769686460495)","(0.28059038519859314, 0.21421678364276886, 0.151320680975914)","(0.2952221930027008, 0.1962471455335617, 0.19203978776931763)","(0.27733132243156433, 0.12498220801353455, 0.11634993553161621)","(0.29168325662612915, 0.13880622386932373, 0.16950881481170654)","(0.29830580949783325, 0.17325706779956818, 0.190373033285141)","(0.2959531843662262, 0.1949208378791809, 0.20030544698238373)","(0.3141669034957886, 0.11520523577928543, 0.10748850554227829)","(0.3244825601577759, 0.13289116322994232, 0.16731318831443787)","(0.3315620720386505, 0.17140762507915497, 0.1782619059085846)","(0.3298027217388153, 0.19637247920036316, 0.1786721795797348)","(0.34867605566978455, 0.11583615094423294, 0.10247272998094559)","(0.3542134761810303, 0.12550726532936096, 0.1514834314584732)","(0.3562775254249573, 0.1614326387643814, 0.15830926597118378)","(0.35608726739883423, 0.18199627101421356, 0.15565332770347595)","(0.3801875710487366, 0.1239115446805954, 0.1020100936293602)","(0.3788447678089142, 0.0947573259472847, 0.13930557668209076)","(0.37715229392051697, 0.10688521713018417, 0.15493419766426086)","(0.3758090138435364, 0.11548631638288498, 0.16229286789894104)",Release
337,"(0.3410853147506714, 0.306935578584671, -5.296918175190513e-07)","(0.29303672909736633, 0.29686883091926575, 0.057584960013628006)","(0.27480846643447876, 0.25483813881874084, 0.10627735406160355)","(0.28115394711494446, 0.22576116025447845, 0.14808718860149384)","(0.2939697802066803, 0.20832067728042603, 0.18870311975479126)","(0.2796064019203186, 0.12442255020141602, 0.11391241103410721)","(0.291318416595459, 0.14069530367851257, 0.16795451939105988)","(0.29716628789901733, 0.17372429370880127, 0.18892957270145416)","(0.2951042056083679, 0.1933434009552002, 0.19863709807395935)","(0.3177206218242645, 0.11530926823616028, 0.10617545992136002)","(0.3252401351928711, 0.13324712216854095, 0.16734839975833893)","(0.33125022053718567, 0.17054493725299835, 0.1780499666929245)","(0.33024436235427856, 0.19401918351650238, 0.17768630385398865)","(0.3519327640533447, 0.11748170852661133, 0.10225643962621689)","(0.35613375902175903, 0.1268349438905716, 0.15151982009410858)","(0.35670092701911926, 0.16218197345733643, 0.15662933886051178)","(0.3566593527793884, 0.18219950795173645, 0.15249523520469666)","(0.3834711015224457, 0.1269872933626175, 0.1028025895357132)","(0.3809388279914856, 0.09643243998289108, 0.13962608575820923)","(0.3783857524394989, 0.10634753108024597, 0.15399260818958282)","(0.37667059898376465, 0.11423912644386292, 0.1602993756532669)",Release
338,"(0.34581997990608215, 0.3106710910797119, -5.063716344011482e-07)","(0.29473012685775757, 0.298930823802948, 0.045852284878492355)","(0.2758122682571411, 0.2531385123729706, 0.08642469346523285)","(0.28173887729644775, 0.21602125465869904, 0.12252713739871979)","(0.2977675497531891, 0.19748015701770782, 0.15814945101737976)","(0.2830853760242462, 0.12494295835494995, 0.09086872637271881)","(0.29585662484169006, 0.13573847711086273, 0.13836196064949036)","(0.30125492811203003, 0.17063039541244507, 0.15737465023994446)","(0.29958850145339966, 0.19218748807907104, 0.1655469387769699)","(0.3215818405151367, 0.1130807101726532, 0.08588136732578278)","(0.3282994031906128, 0.12727516889572144, 0.14023903012275696)","(0.33343252539634705, 0.1652396321296692, 0.14991255104541779)","(0.3332335352897644, 0.18646658957004547, 0.14829427003860474)","(0.35499948263168335, 0.1171870157122612, 0.08449751138687134)","(0.35915443301200867, 0.1226564273238182, 0.12670990824699402)","(0.3593761622905731, 0.15742456912994385, 0.13065968453884125)","(0.35997727513313293, 0.17731492221355438, 0.12563082575798035)","(0.38733673095703125, 0.12955866754055023, 0.08697924762964249)","(0.3850008249282837, 0.09515408426523209, 0.11901041120290756)","(0.38405245542526245, 0.11220451444387436, 0.13216476142406464)","(0.3839969336986542, 0.1278810203075409, 0.13739252090454102)",Release
339,"(0.3502083122730255, 0.3114008903503418, -4.978228957952524e-07)","(0.2981662154197693, 0.3052159547805786, 0.05254710838198662)","(0.2772950232028961, 0.26534050703048706, 0.09862657636404037)","(0.28062018752098083, 0.23382188379764557, 0.13844652473926544)","(0.29116812348365784, 0.21396639943122864, 0.17717823386192322)","(0.28592169284820557, 0.12828689813613892, 0.10997162014245987)","(0.2959836423397064, 0.13768243789672852, 0.16291053593158722)","(0.3015029728412628, 0.17181134223937988, 0.18339428305625916)","(0.301446795463562, 0.19389557838439941, 0.19287370145320892)","(0.32424595952033997, 0.1186247318983078, 0.10362382233142853)","(0.3292454183101654, 0.1310485303401947, 0.16312110424041748)","(0.33415308594703674, 0.17067280411720276, 0.17216728627681732)","(0.33463403582572937, 0.1957256942987442, 0.17073208093643188)","(0.357811838388443, 0.12136127054691315, 0.10070085525512695)","(0.3601683974266052, 0.12747801840305328, 0.14725863933563232)","(0.3599240779876709, 0.16541160643100739, 0.14972800016403198)","(0.36081016063690186, 0.18698114156723022, 0.1442984640598297)","(0.38996371626853943, 0.13178153336048126, 0.10205943882465363)","(0.38693952560424805, 0.09720145910978317, 0.13751451671123505)","(0.38466793298721313, 0.1129564419388771, 0.15104365348815918)","(0.3838176131248474, 0.1269991099834442, 0.15684810280799866)",Release
340,"(0.35519737005233765, 0.3183114230632782, -5.283260975375015e-07)","(0.30268630385398865, 0.31338539719581604, 0.05843186378479004)","(0.28096437454223633, 0.27429625391960144, 0.11001714318990707)","(0.2840604782104492, 0.2434401512145996, 0.15476253628730774)","(0.2926728129386902, 0.2196228951215744, 0.19882817566394806)","(0.28929728269577026, 0.12937121093273163, 0.12279008328914642)","(0.29725614190101624, 0.13846832513809204, 0.1822226345539093)","(0.3025417923927307, 0.17205557227134705, 0.20611943304538727)","(0.30318623781204224, 0.19319549202919006, 0.2175396978855133)","(0.32881373167037964, 0.12213437259197235, 0.11648520082235336)","(0.33182868361473083, 0.1364879459142685, 0.18166744709014893)","(0.3368881344795227, 0.17581401765346527, 0.19241969287395477)","(0.33768078684806824, 0.20302551984786987, 0.1920594573020935)","(0.36389365792274475, 0.12539681792259216, 0.11389608681201935)","(0.36398956179618835, 0.13271552324295044, 0.16549476981163025)","(0.36339667439460754, 0.17111246287822723, 0.16840004920959473)","(0.3640793561935425, 0.19277863204479218, 0.16306142508983612)","(0.3963175117969513, 0.1362103372812271, 0.11598893254995346)","(0.3920716941356659, 0.10242664813995361, 0.1548781543970108)","(0.3884044289588928, 0.11879805475473404, 0.16881878674030304)","(0.38630563020706177, 0.13406100869178772, 0.1747877150774002)",Release
341,"(0.3630451261997223, 0.32362186908721924, -5.230214696894109e-07)","(0.3087168335914612, 0.32451722025871277, 0.04974038526415825)","(0.2845621109008789, 0.28505533933639526, 0.09743837267160416)","(0.2841810882091522, 0.2558579444885254, 0.13975246250629425)","(0.29155921936035156, 0.23604729771614075, 0.1811298429965973)","(0.29603859782218933, 0.13246303796768188, 0.1127108559012413)","(0.3032854497432709, 0.15335923433303833, 0.16860078275203705)","(0.3074236512184143, 0.1895945519208908, 0.18813176453113556)","(0.30878517031669617, 0.21032282710075378, 0.1958703249692917)","(0.33716854453086853, 0.12641417980194092, 0.10700525343418121)","(0.3363715708255768, 0.14498132467269897, 0.16897420585155487)","(0.3389822840690613, 0.18487824499607086, 0.17523212730884552)","(0.34038984775543213, 0.21171551942825317, 0.1709587126970291)","(0.37044090032577515, 0.1319361925125122, 0.10440674424171448)","(0.3677593469619751, 0.14096948504447937, 0.15176044404506683)","(0.36625543236732483, 0.17912490665912628, 0.15102627873420715)","(0.36816516518592834, 0.19924646615982056, 0.1428140550851822)","(0.40300464630126953, 0.143666610121727, 0.10570953041315079)","(0.3974402844905853, 0.11241194605827332, 0.13985995948314667)","(0.39554864168167114, 0.12848952412605286, 0.15075884759426117)","(0.3953884541988373, 0.14318867027759552, 0.1544138640165329)",Release
342,"(0.37072131037712097, 0.33137965202331543, -5.276064030113048e-07)","(0.3148685097694397, 0.3315032720565796, 0.041141342371702194)","(0.2893352806568146, 0.29500603675842285, 0.08688235282897949)","(0.2864772081375122, 0.2666833996772766, 0.13042913377285004)","(0.2935170829296112, 0.24917484819889069, 0.17394548654556274)","(0.3023242950439453, 0.13470467925071716, 0.0995195135474205)","(0.30687078833580017, 0.16060347855091095, 0.15484820306301117)","(0.3105318546295166, 0.1975260227918625, 0.1742095947265625)","(0.3135802745819092, 0.2168242335319519, 0.18134143948554993)","(0.3446364104747772, 0.13095472753047943, 0.09881368279457092)","(0.3393755853176117, 0.1534106731414795, 0.16051384806632996)","(0.34062328934669495, 0.19314908981323242, 0.1664651334285736)","(0.34403523802757263, 0.21915186941623688, 0.1609235405921936)","(0.3775835931301117, 0.1394629031419754, 0.10124529898166656)","(0.3708944022655487, 0.15022724866867065, 0.1471981555223465)","(0.36813777685165405, 0.1888243854045868, 0.14463767409324646)","(0.37166309356689453, 0.209172323346138, 0.13488605618476868)","(0.41065019369125366, 0.15398548543453217, 0.10722813755273819)","(0.4036349952220917, 0.12353880703449249, 0.1395045667886734)","(0.40204209089279175, 0.14176809787750244, 0.1485610157251358)","(0.4028370678424835, 0.15977688133716583, 0.15077579021453857)",Reach
343,"(0.3797153830528259, 0.3435506820678711, -5.104573688186065e-07)","(0.3215375542640686, 0.3392517864704132, 0.03664744645357132)","(0.29443663358688354, 0.3013513386249542, 0.07672387361526489)","(0.2896941304206848, 0.26820796728134155, 0.11525914818048477)","(0.2978270947933197, 0.24821488559246063, 0.15381748974323273)","(0.3101435899734497, 0.14231431484222412, 0.08628938347101212)","(0.31111449003219604, 0.15941140055656433, 0.13921962678432465)","(0.313402384519577, 0.19498689472675323, 0.15915903449058533)","(0.31740322709083557, 0.2155424803495407, 0.16656535863876343)","(0.351932555437088, 0.1353011131286621, 0.08649875223636627)","(0.3429950773715973, 0.15758025646209717, 0.14684365689754486)","(0.3427782952785492, 0.19715362787246704, 0.15405362844467163)","(0.3476109504699707, 0.22104844450950623, 0.14866255223751068)","(0.38507992029190063, 0.14557603001594543, 0.09018641710281372)","(0.37416091561317444, 0.15803499519824982, 0.13534782826900482)","(0.3699879050254822, 0.19696451723575592, 0.13323038816452026)","(0.3750273585319519, 0.21750973165035248, 0.12284598499536514)","(0.4185819923877716, 0.16243284940719604, 0.09724673628807068)","(0.4096584618091583, 0.13123613595962524, 0.12871147692203522)","(0.40721946954727173, 0.15070390701293945, 0.13749301433563232)","(0.408953994512558, 0.16949744522571564, 0.13905462622642517)",Reach
344,"(0.3902228772640228, 0.3589552044868469, -4.85078714973497e-07)","(0.3300577402114868, 0.3562043309211731, 0.01932055503129959)","(0.2991964519023895, 0.31458717584609985, 0.04209170490503311)","(0.29356515407562256, 0.27160903811454773, 0.06427698582410812)","(0.30368441343307495, 0.248461052775383, 0.08665318042039871)","(0.3198085129261017, 0.15245719254016876, 0.05041998252272606)","(0.3156532347202301, 0.1696605384349823, 0.08340281248092651)","(0.31566864252090454, 0.2099122703075409, 0.0942440927028656)","(0.320170521736145, 0.23382000625133514, 0.09720209985971451)","(0.36013153195381165, 0.1402955949306488, 0.050632916390895844)","(0.3488253653049469, 0.1689128875732422, 0.09156011044979095)","(0.3462566137313843, 0.20873764157295227, 0.09492815285921097)","(0.3530062735080719, 0.22988936305046082, 0.08893677592277527)","(0.394459068775177, 0.15298110246658325, 0.05317086726427078)","(0.3813307285308838, 0.1679724156856537, 0.08139289170503616)","(0.3757263720035553, 0.20422416925430298, 0.07865934073925018)","(0.3813086450099945, 0.22639545798301697, 0.0704081803560257)","(0.42814046144485474, 0.1742144525051117, 0.057774618268013)","(0.4198369085788727, 0.14448606967926025, 0.07748521864414215)","(0.4162876605987549, 0.16403433680534363, 0.08453762531280518)","(0.4191497564315796, 0.1851245015859604, 0.08677825331687927)",Reach
345,"(0.4000934660434723, 0.3711484968662262, -5.030469196753984e-07)","(0.33994439244270325, 0.36698251962661743, 0.015789220109581947)","(0.30914565920829773, 0.32325685024261475, 0.036344803869724274)","(0.2998179793357849, 0.2810259461402893, 0.056734826415777206)","(0.30400747060775757, 0.25920432806015015, 0.07777732610702515)","(0.3305622935295105, 0.16029119491577148, 0.04292302206158638)","(0.32290875911712646, 0.17561453580856323, 0.07263071089982986)","(0.3201323449611664, 0.2161230444908142, 0.08374030888080597)","(0.3239261507987976, 0.2428698092699051, 0.08767249435186386)","(0.36957716941833496, 0.14891180396080017, 0.04339434579014778)","(0.35568737983703613, 0.17733323574066162, 0.08041469752788544)","(0.35043224692344666, 0.21747441589832306, 0.084651879966259)","(0.3569958806037903, 0.2413225769996643, 0.08030008524656296)","(0.4036708176136017, 0.16245564818382263, 0.0458320677280426)","(0.38839191198349, 0.17679518461227417, 0.07027793675661087)","(0.38149115443229675, 0.21322330832481384, 0.06768051534891129)","(0.3870348334312439, 0.23765985667705536, 0.060602400451898575)","(0.4369158446788788, 0.18448321521282196, 0.050078701227903366)","(0.4288235008716583, 0.15625540912151337, 0.06663541495800018)","(0.42404401302337646, 0.1752481609582901, 0.07255756109952927)","(0.4267370104789734, 0.19814489781856537, 0.07471781969070435)",Reach
346,"(0.40798234939575195, 0.38208046555519104, -5.179871891414223e-07)","(0.3470652401447296, 0.3750413656234741, 0.013285442255437374)","(0.31574076414108276, 0.32759422063827515, 0.03191562369465828)","(0.30546897649765015, 0.2845711410045624, 0.05096625164151192)","(0.3111557960510254, 0.26560690999031067, 0.0709054172039032)","(0.3390895128250122, 0.16723233461380005, 0.03517527878284454)","(0.3301183581352234, 0.187421053647995, 0.06131293252110481)","(0.3267602324485779, 0.22960864007472992, 0.07144120335578918)","(0.3306756317615509, 0.2568361461162567, 0.07506927847862244)","(0.3782808482646942, 0.15824612975120544, 0.03582148626446724)","(0.36302852630615234, 0.18717870116233826, 0.06879109889268875)","(0.3566224277019501, 0.2284664660692215, 0.07356512546539307)","(0.36376193165779114, 0.25311174988746643, 0.07041117548942566)","(0.41302141547203064, 0.17343273758888245, 0.03838994726538658)","(0.3967627286911011, 0.1857810914516449, 0.05938955768942833)","(0.38838905096054077, 0.22260785102844238, 0.05745292082428932)","(0.3941323161125183, 0.24747687578201294, 0.051640599966049194)","(0.4462818503379822, 0.19706428050994873, 0.042650625109672546)","(0.43870773911476135, 0.1700696349143982, 0.05642741173505783)","(0.4329875111579895, 0.19124944508075714, 0.062010131776332855)","(0.4358258843421936, 0.21636447310447693, 0.06453873217105865)",Reach
347,"(0.41835662722587585, 0.3993823528289795, -5.143124894857465e-07)","(0.3579343557357788, 0.3922041654586792, 0.014496011659502983)","(0.32541897892951965, 0.34030881524086, 0.034535400569438934)","(0.31269657611846924, 0.2933850586414337, 0.05472361296415329)","(0.3170804977416992, 0.27500903606414795, 0.07569923251867294)","(0.35024216771125793, 0.18520869314670563, 0.03850335627794266)","(0.337136447429657, 0.19517940282821655, 0.06570091098546982)","(0.332416832447052, 0.23417949676513672, 0.0766550749540329)","(0.3362903594970703, 0.26212605834007263, 0.08102771639823914)","(0.3890891373157501, 0.1743042916059494, 0.03978584706783295)","(0.37090930342674255, 0.19234031438827515, 0.07367611676454544)","(0.36425018310546875, 0.23140770196914673, 0.07923392206430435)","(0.3706187605857849, 0.2582990229129791, 0.07694873213768005)","(0.4238296449184418, 0.1883215457201004, 0.04291246458888054)","(0.4057966470718384, 0.19545389711856842, 0.06561700254678726)","(0.3972022235393524, 0.23087432980537415, 0.0640752911567688)","(0.4022216796875, 0.25679436326026917, 0.058463506400585175)","(0.45614033937454224, 0.21161270141601562, 0.04775639995932579)","(0.44711264967918396, 0.1837330162525177, 0.06362859904766083)","(0.440784752368927, 0.20487365126609802, 0.06944948434829712)","(0.44297316670417786, 0.23147964477539062, 0.07185499370098114)",Reach
348,"(0.4283713698387146, 0.4143836498260498, -4.590343110066897e-07)","(0.3650017976760864, 0.40239089727401733, 0.011319749057292938)","(0.3326742649078369, 0.34529033303260803, 0.0310823954641819)","(0.3211022615432739, 0.2994368076324463, 0.051913317292928696)","(0.32657337188720703, 0.28212812542915344, 0.07329995930194855)","(0.3579448461532593, 0.19458889961242676, 0.03578893095254898)","(0.34023576974868774, 0.21617889404296875, 0.06643256545066833)","(0.3336811363697052, 0.25520527362823486, 0.07959394156932831)","(0.33634233474731445, 0.28058168292045593, 0.08503427356481552)","(0.39896848797798157, 0.18599052727222443, 0.03867365047335625)","(0.3751855790615082, 0.2042825073003769, 0.07423524558544159)","(0.3639318645000458, 0.24339677393436432, 0.07928013056516647)","(0.3681543171405792, 0.27335867285728455, 0.07651417702436447)","(0.43465301394462585, 0.20382550358772278, 0.04378775879740715)","(0.4124273955821991, 0.20740272104740143, 0.06732112169265747)","(0.39977824687957764, 0.24189616739749908, 0.0644608736038208)","(0.4039953649044037, 0.2709956467151642, 0.058007631450891495)","(0.4664151072502136, 0.23049573600292206, 0.0505448617041111)","(0.45440322160720825, 0.1982252597808838, 0.06691312044858932)","(0.44434264302253723, 0.21662724018096924, 0.07273998111486435)","(0.44523850083351135, 0.24581977725028992, 0.07520285248756409)",Reach
