Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
407,"(0.34653130173683167, 0.11720390617847443, -1.763639261298522e-07)","(0.420305460691452, 0.14482524991035461, -0.004472546745091677)","(0.4610302150249481, 0.23158423602581024, -0.0016850829124450684)","(0.478995144367218, 0.3291592597961426, 0.0056590973399579525)","(0.5031555891036987, 0.38922742009162903, 0.015590322203934193)","(0.4297201335430145, 0.3203645944595337, -0.010687903501093388)","(0.4644756019115448, 0.42425012588500977, 0.005411587655544281)","(0.483829140663147, 0.4442873001098633, 0.0212846752256155)","(0.5000659823417664, 0.4496030807495117, 0.032390475273132324)","(0.3933069109916687, 0.3491954207420349, -0.000857626786455512)","(0.4370894432067871, 0.43748602271080017, 0.017465973272919655)","(0.45937129855155945, 0.4252774119377136, 0.03175767883658409)","(0.46924492716789246, 0.39832067489624023, 0.040015414357185364)","(0.3637998104095459, 0.35483187437057495, 0.011317702941596508)","(0.408434122800827, 0.4237576127052307, 0.02843843400478363)","(0.42668116092681885, 0.40079617500305176, 0.038587696850299835)","(0.43166691064834595, 0.3683433532714844, 0.04270182177424431)","(0.34119004011154175, 0.35306137800216675, 0.023715155199170113)","(0.3709149956703186, 0.4078478217124939, 0.0386873260140419)","(0.38917335867881775, 0.3956223726272583, 0.04811426252126694)","(0.39525797963142395, 0.36997103691101074, 0.053778208792209625)",Move
408,"(0.34687310457229614, 0.1255100816488266, -2.0353061813693785e-07)","(0.4200689494609833, 0.153158500790596, -0.005479683633893728)","(0.46157562732696533, 0.24051637947559357, -0.0045160213485360146)","(0.4815225601196289, 0.33836859464645386, 0.0013945391401648521)","(0.5065664649009705, 0.4002455174922943, 0.010253549553453922)","(0.43018847703933716, 0.3278432786464691, -0.01886572688817978)","(0.46394431591033936, 0.43664559721946716, -0.00574162881821394)","(0.48407337069511414, 0.45317763090133667, 0.010842205956578255)","(0.4996514618396759, 0.45102208852767944, 0.023198863491415977)","(0.3930889368057251, 0.3569120764732361, -0.009334228932857513)","(0.437729150056839, 0.449673593044281, 0.005860717035830021)","(0.45928388833999634, 0.43325281143188477, 0.022031212225556374)","(0.46689170598983765, 0.40212732553482056, 0.032212045043706894)","(0.3630550503730774, 0.3630557060241699, 0.0027162167243659496)","(0.40837764739990234, 0.43440431356430054, 0.017054961994290352)","(0.42638203501701355, 0.40956830978393555, 0.02867620624601841)","(0.4300372004508972, 0.3758102059364319, 0.034308530390262604)","(0.3401750922203064, 0.3615799844264984, 0.015075105242431164)","(0.3708532452583313, 0.4184136688709259, 0.027843888849020004)","(0.3886963725090027, 0.40340936183929443, 0.037541769444942474)","(0.3933449685573578, 0.37577852606773376, 0.043737348169088364)",Move
409,"(0.34868043661117554, 0.1371578872203827, -2.2650466746654274e-07)","(0.42078953981399536, 0.16546498239040375, -0.005219918675720692)","(0.4620496332645416, 0.25241515040397644, -0.0043891239911317825)","(0.4817870259284973, 0.349423885345459, 0.0010845164069905877)","(0.5061658620834351, 0.4115346670150757, 0.009641174226999283)","(0.43096640706062317, 0.3417056202888489, -0.018085213378071785)","(0.4641922116279602, 0.4502803683280945, -0.006591362878680229)","(0.4856748878955841, 0.46162283420562744, 0.008899598382413387)","(0.5007513165473938, 0.4527345299720764, 0.0209345743060112)","(0.3939797282218933, 0.3701554238796234, -0.009008347988128662)","(0.4381614029407501, 0.46194523572921753, 0.0053188069723546505)","(0.4597044885158539, 0.4425976872444153, 0.02118254266679287)","(0.4664722979068756, 0.4091053009033203, 0.031387608498334885)","(0.3640836477279663, 0.37550652027130127, 0.0023929544258862734)","(0.4083278179168701, 0.44648468494415283, 0.01659350097179413)","(0.4267464280128479, 0.4225018620491028, 0.028824450448155403)","(0.4309237003326416, 0.3893122673034668, 0.03485347330570221)","(0.34114232659339905, 0.3728272020816803, 0.013999207876622677)","(0.371328204870224, 0.4288286566734314, 0.02684645913541317)","(0.3893813490867615, 0.41444408893585205, 0.03699216619133949)","(0.39471811056137085, 0.38764524459838867, 0.04361363872885704)",Move
410,"(0.3493254780769348, 0.15139944851398468, -2.3770461154981604e-07)","(0.4213094711303711, 0.18094699084758759, -0.0063016777858138084)","(0.4624749422073364, 0.26810964941978455, -0.00624189293012023)","(0.48353031277656555, 0.36471647024154663, -0.0016602097311988473)","(0.5103451013565063, 0.42706596851348877, 0.005868167616426945)","(0.4321715831756592, 0.35674726963043213, -0.01783256232738495)","(0.46647778153419495, 0.4628582298755646, -0.007252587471157312)","(0.4868873059749603, 0.47344934940338135, 0.007221155799925327)","(0.5002227425575256, 0.46478113532066345, 0.01834750361740589)","(0.39493945240974426, 0.38471901416778564, -0.008989895693957806)","(0.4393249452114105, 0.4743644893169403, 0.004365961998701096)","(0.4590608775615692, 0.4519069194793701, 0.01902160607278347)","(0.4641001224517822, 0.4176592528820038, 0.028223903849720955)","(0.36488068103790283, 0.38966798782348633, 0.0019334860844537616)","(0.40883731842041016, 0.4602563977241516, 0.014692752622067928)","(0.4256212115287781, 0.43487173318862915, 0.025934334844350815)","(0.42828506231307983, 0.4017864465713501, 0.031220071017742157)","(0.3419063091278076, 0.3869113028049469, 0.013023439794778824)","(0.3722550868988037, 0.442849338054657, 0.02419433556497097)","(0.38932672142982483, 0.4271988868713379, 0.033551376312971115)","(0.3936668038368225, 0.40040695667266846, 0.03961380198597908)",Move
411,"(0.3506237864494324, 0.16822092235088348, -2.3285411998585914e-07)","(0.4216528534889221, 0.19696976244449615, -0.0075914920307695866)","(0.4633064270019531, 0.28248947858810425, -0.008069763891398907)","(0.4858740270137787, 0.378990113735199, -0.0036002735141664743)","(0.5141043663024902, 0.44164857268333435, 0.004095799755305052)","(0.4343809187412262, 0.37545597553253174, -0.019379377365112305)","(0.4697468876838684, 0.4807608723640442, -0.007183744106441736)","(0.4895365536212921, 0.4879164397716522, 0.009189903736114502)","(0.5015982985496521, 0.47461196780204773, 0.021439893171191216)","(0.3968125879764557, 0.4029136300086975, -0.009272453375160694)","(0.4415155053138733, 0.4900950789451599, 0.0050865295343101025)","(0.460645854473114, 0.4664330780506134, 0.02047814428806305)","(0.4651746153831482, 0.4298740029335022, 0.029851585626602173)","(0.3662678003311157, 0.4065035283565521, 0.0030538407154381275)","(0.4102556109428406, 0.4744957685470581, 0.017135964706540108)","(0.4259313941001892, 0.4485917091369629, 0.028332065790891647)","(0.427828848361969, 0.41477081179618835, 0.0330171212553978)","(0.34309065341949463, 0.4024669826030731, 0.015515422448515892)","(0.3729211986064911, 0.4572431147098541, 0.027333371341228485)","(0.3899170160293579, 0.4408120810985565, 0.036243513226509094)","(0.3941322863101959, 0.4137735366821289, 0.041656047105789185)",Move
412,"(0.3520880937576294, 0.18715494871139526, -2.539479737606598e-07)","(0.4240805506706238, 0.2152748554944992, -0.006119006313383579)","(0.46617236733436584, 0.30091872811317444, -0.005947875324636698)","(0.4888765811920166, 0.3972364664077759, -0.0012754934141412377)","(0.517887532711029, 0.4590766131877899, 0.0064852675423026085)","(0.43702203035354614, 0.39273601770401, -0.01785166747868061)","(0.4730558395385742, 0.4998041093349457, -0.006387987174093723)","(0.49314141273498535, 0.5023505687713623, 0.009169762022793293)","(0.5038498044013977, 0.48321405053138733, 0.021051784977316856)","(0.39950597286224365, 0.42103826999664307, -0.008667780086398125)","(0.4441601634025574, 0.509198009967804, 0.005599972791969776)","(0.46273159980773926, 0.48385199904441833, 0.020731735974550247)","(0.46640416979789734, 0.44701525568962097, 0.029697878286242485)","(0.36899304389953613, 0.4254056215286255, 0.002691061934456229)","(0.4121588170528412, 0.49358293414115906, 0.016668621450662613)","(0.4270421266555786, 0.46575242280960083, 0.02801048383116722)","(0.42784014344215393, 0.43132907152175903, 0.03264479711651802)","(0.3459440767765045, 0.4220835268497467, 0.014284389093518257)","(0.3773256540298462, 0.47827810049057007, 0.026625609025359154)","(0.39309388399124146, 0.4580400586128235, 0.03644319251179695)","(0.3950609862804413, 0.4280407130718231, 0.0422963947057724)",Move
413,"(0.3565363883972168, 0.21176287531852722, -2.6607511927068117e-07)","(0.42836007475852966, 0.23981711268424988, -0.005780365783721209)","(0.471555233001709, 0.32613205909729004, -0.005817418918013573)","(0.4943539798259735, 0.42060577869415283, -0.0017175573157146573)","(0.5220351815223694, 0.4816295802593231, 0.005484286230057478)","(0.44080492854118347, 0.4155518412590027, -0.019027508795261383)","(0.47663629055023193, 0.5238478183746338, -0.011235155165195465)","(0.49715736508369446, 0.5218381881713867, 0.0017020483501255512)","(0.5082555413246155, 0.49776917695999146, 0.012185310013592243)","(0.40323179960250854, 0.4429703652858734, -0.011052272282540798)","(0.4484506845474243, 0.5314357280731201, -0.0007225307053886354)","(0.46792668104171753, 0.5073413848876953, 0.01251778844743967)","(0.4725532531738281, 0.47051823139190674, 0.020598040893673897)","(0.37268608808517456, 0.4476320445537567, -0.0010190841276198626)","(0.41644006967544556, 0.5167396068572998, 0.01049327664077282)","(0.43138501048088074, 0.4898596405982971, 0.02239280566573143)","(0.4321466386318207, 0.45601725578308105, 0.02781548537313938)","(0.3496571183204651, 0.4432092607021332, 0.009136947803199291)","(0.3814592957496643, 0.49873340129852295, 0.020330237224698067)","(0.39781612157821655, 0.47926977276802063, 0.030740514397621155)","(0.3997204303741455, 0.45052316784858704, 0.03725730627775192)",Move
414,"(0.36067184805870056, 0.23674778640270233, -2.5680310500320047e-07)","(0.43149441480636597, 0.26229286193847656, -0.0055242967791855335)","(0.47465378046035767, 0.34566810727119446, -0.005568953696638346)","(0.49849361181259155, 0.4389730989933014, -0.0015214839950203896)","(0.5278552174568176, 0.4981500804424286, 0.005683890078216791)","(0.44576260447502136, 0.4408709406852722, -0.017513832077383995)","(0.4828169345855713, 0.5449919700622559, -0.008228594437241554)","(0.5029978156089783, 0.544877290725708, 0.005762589629739523)","(0.5141058564186096, 0.5231940150260925, 0.016837991774082184)","(0.408210813999176, 0.46913662552833557, -0.009367380291223526)","(0.4545758068561554, 0.5563370585441589, 0.002188262762501836)","(0.4745596647262573, 0.5339428186416626, 0.01596078835427761)","(0.4800569713115692, 0.4983054995536804, 0.02447259984910488)","(0.37751007080078125, 0.4735947549343109, 0.000901572871953249)","(0.42266616225242615, 0.5428407788276672, 0.013482030481100082)","(0.43915855884552, 0.517987072467804, 0.02535940147936344)","(0.4417516887187958, 0.48512038588523865, 0.030716273933649063)","(0.35423150658607483, 0.46840721368789673, 0.011289052665233612)","(0.3858717381954193, 0.5235039591789246, 0.02305971272289753)","(0.40296438336372375, 0.506858766078949, 0.033158257603645325)","(0.4064325988292694, 0.47957608103752136, 0.03948216140270233)",Move
415,"(0.36537981033325195, 0.2662661075592041, -2.8859949452453293e-07)","(0.43646252155303955, 0.288432240486145, -0.0021742689423263073)","(0.4791456162929535, 0.3717930316925049, -0.00011347848339937627)","(0.5032906532287598, 0.4628343880176544, 0.005363569129258394)","(0.5323989391326904, 0.5182612538337708, 0.013677489943802357)","(0.4526788592338562, 0.46953830122947693, -0.012013854458928108)","(0.492580384016037, 0.5663264989852905, -0.001024874160066247)","(0.5107288360595703, 0.5630385875701904, 0.01363509800285101)","(0.5187082290649414, 0.5429605841636658, 0.02473294362425804)","(0.41514503955841064, 0.4976719617843628, -0.005152595229446888)","(0.46368905901908875, 0.5781162977218628, 0.0070325774140655994)","(0.4799278974533081, 0.5497323870658875, 0.020694168284535408)","(0.4806937277317047, 0.5137134790420532, 0.029128579422831535)","(0.3837181627750397, 0.502142071723938, 0.003991374280303717)","(0.4311036169528961, 0.5691930651664734, 0.01623924821615219)","(0.446773886680603, 0.5411496758460999, 0.02772420085966587)","(0.44690996408462524, 0.5081129670143127, 0.03293842077255249)","(0.3598518669605255, 0.49670618772506714, 0.013671119697391987)","(0.3934539258480072, 0.5500044822692871, 0.02521226927638054)","(0.40961357951164246, 0.5310990810394287, 0.03516450524330139)","(0.41040682792663574, 0.5032341480255127, 0.04139629006385803)",Move
416,"(0.3724747896194458, 0.29579484462738037, -2.8004524210700765e-07)","(0.44284939765930176, 0.31899192929267883, 0.0013692077482119203)","(0.4854966402053833, 0.3997021019458771, 0.004440739750862122)","(0.5100885033607483, 0.4887733459472656, 0.010478252544999123)","(0.5394107699394226, 0.5391161441802979, 0.019320085644721985)","(0.4605898857116699, 0.49422797560691833, -0.00929937418550253)","(0.49925071001052856, 0.5923992395401001, 0.0028941554483026266)","(0.5174006819725037, 0.5861157178878784, 0.018632424995303154)","(0.5249839425086975, 0.5635114312171936, 0.030460335314273834)","(0.42402392625808716, 0.5226088166236877, -0.003580878721550107)","(0.4703018069267273, 0.6053450703620911, 0.009972154162824154)","(0.48630157113075256, 0.5762742757797241, 0.025089677423238754)","(0.48651307821273804, 0.5407384634017944, 0.034501008689403534)","(0.3926517367362976, 0.5276686549186707, 0.004825374111533165)","(0.4369344711303711, 0.5947669744491577, 0.01932467520236969)","(0.4512529969215393, 0.5655301809310913, 0.03247346729040146)","(0.4499547779560089, 0.5326820611953735, 0.038459550589323044)","(0.3679179847240448, 0.5224453210830688, 0.014008813537657261)","(0.3995182514190674, 0.5755389928817749, 0.0287371426820755)","(0.4141472578048706, 0.5542738437652588, 0.04090384393930435)","(0.413028746843338, 0.5252565741539001, 0.0482548289000988)",Move
417,"(0.3763911724090576, 0.3201558291912079, -2.680726538528688e-07)","(0.44706228375434875, 0.3397814631462097, 0.0028805264737457037)","(0.4915192127227783, 0.4201778173446655, 0.0065140374936163425)","(0.5160608887672424, 0.509071946144104, 0.01255156472325325)","(0.5458847880363464, 0.5588338971138, 0.021318946033716202)","(0.4674881398677826, 0.5158324837684631, -0.007231377996504307)","(0.5055408477783203, 0.6147226691246033, 0.00532608013600111)","(0.5223513841629028, 0.6118223071098328, 0.02133237197995186)","(0.5294925570487976, 0.5921496748924255, 0.033423732966184616)","(0.43072059750556946, 0.5479354858398438, -0.002873997436836362)","(0.47595730423927307, 0.6329341530799866, 0.011447291821241379)","(0.4914815127849579, 0.6049608588218689, 0.027316957712173462)","(0.4921962022781372, 0.5691899061203003, 0.0376393124461174)","(0.3993936777114868, 0.5549907684326172, 0.004102306440472603)","(0.44320234656333923, 0.6214365363121033, 0.01993521675467491)","(0.45785775780677795, 0.5942589640617371, 0.033967528492212296)","(0.45820048451423645, 0.5623592138290405, 0.0405299998819828)","(0.3751294016838074, 0.550937831401825, 0.011751608923077583)","(0.4071880578994751, 0.6014163494110107, 0.02727946825325489)","(0.4222338795661926, 0.5840424299240112, 0.039629410952329636)","(0.42298901081085205, 0.5581892132759094, 0.04721909388899803)",Move
418,"(0.3837859630584717, 0.35022586584091187, -2.6795629537446075e-07)","(0.4542340040206909, 0.36767345666885376, 0.004762811586260796)","(0.4977620840072632, 0.4434581995010376, 0.009445633739233017)","(0.5223369598388672, 0.5292101502418518, 0.01616695709526539)","(0.5509349703788757, 0.5759942531585693, 0.025498582050204277)","(0.4769037365913391, 0.5423839688301086, -0.004585071001201868)","(0.5173200368881226, 0.634638786315918, 0.008244525641202927)","(0.5346322059631348, 0.6300027966499329, 0.024140411987900734)","(0.5408583879470825, 0.6108181476593018, 0.03615807741880417)","(0.4406481683254242, 0.5733057856559753, -0.0010759916622191668)","(0.4863254129886627, 0.6566758155822754, 0.012928875163197517)","(0.5016265511512756, 0.6275198459625244, 0.028580928221344948)","(0.5016070008277893, 0.5931614637374878, 0.03909677639603615)","(0.4093099534511566, 0.5804384350776672, 0.005197183229029179)","(0.45184841752052307, 0.6459094882011414, 0.020628957077860832)","(0.46603018045425415, 0.6178842186927795, 0.034602414816617966)","(0.4649578332901001, 0.5867941975593567, 0.0414494127035141)","(0.3846808075904846, 0.5759283900260925, 0.01232612133026123)","(0.41591012477874756, 0.6262015700340271, 0.02826981619000435)","(0.42954522371292114, 0.6062076687812805, 0.04143408313393593)","(0.4277794659137726, 0.5781551599502563, 0.049710873514413834)",Move
419,"(0.389527827501297, 0.3765723705291748, -2.843676440988929e-07)","(0.4594827890396118, 0.39053875207901, 0.0074450308457016945)","(0.5047540664672852, 0.46588456630706787, 0.013961332850158215)","(0.5307751297950745, 0.5491014719009399, 0.021884743124246597)","(0.5597398281097412, 0.5901439189910889, 0.03230065852403641)","(0.4870295226573944, 0.5658960342407227, 1.4900508176651783e-05)","(0.5263316631317139, 0.6524465680122375, 0.014005599543452263)","(0.5432773232460022, 0.6478655934333801, 0.030813485383987427)","(0.5492064952850342, 0.6281467080116272, 0.04340152069926262)","(0.45095014572143555, 0.5984483957290649, 0.002214092994108796)","(0.49603572487831116, 0.6768860816955566, 0.016917439177632332)","(0.5104343891143799, 0.6479420065879822, 0.03285874426364899)","(0.5099169015884399, 0.6146315932273865, 0.04384879767894745)","(0.4189307391643524, 0.6072723269462585, 0.007207606919109821)","(0.4612154960632324, 0.671644926071167, 0.022904930636286736)","(0.474215030670166, 0.643790066242218, 0.03726142272353172)","(0.4725912809371948, 0.6129981875419617, 0.044599372893571854)","(0.3930497467517853, 0.6031112670898438, 0.013232848607003689)","(0.42395251989364624, 0.6502916812896729, 0.028930356726050377)","(0.43675607442855835, 0.6310129761695862, 0.04197777062654495)","(0.4345567524433136, 0.6048411726951599, 0.050464436411857605)",Move
420,"(0.3959108293056488, 0.4018697142601013, -3.1706673553344444e-07)","(0.4655880331993103, 0.4092543125152588, 0.006649612914770842)","(0.5105690360069275, 0.4818888306617737, 0.012961522676050663)","(0.5372082591056824, 0.5639816522598267, 0.020561831071972847)","(0.5659512877464294, 0.6024343371391296, 0.030654946342110634)","(0.49600690603256226, 0.5899891257286072, 0.000128643456264399)","(0.5384900569915771, 0.6698442697525024, 0.013150160200893879)","(0.5530449748039246, 0.6576831340789795, 0.029151329770684242)","(0.554534912109375, 0.6331571340560913, 0.04122238606214523)","(0.4603635370731354, 0.624749481678009, 0.002741123316809535)","(0.5058557391166687, 0.6953334808349609, 0.016982926055788994)","(0.5181821584701538, 0.6624923348426819, 0.0318877138197422)","(0.5154110193252563, 0.6297523975372314, 0.04188234731554985)","(0.42833757400512695, 0.6347618699073792, 0.007983026094734669)","(0.46932733058929443, 0.6933000683784485, 0.022382156923413277)","(0.48191022872924805, 0.664589524269104, 0.0353962779045105)","(0.4791618287563324, 0.633888304233551, 0.0419318787753582)","(0.40301576256752014, 0.6313983798027039, 0.01429513655602932)","(0.4334654211997986, 0.6747912764549255, 0.027871087193489075)","(0.4462261497974396, 0.6559978723526001, 0.039201658219099045)","(0.44392064213752747, 0.6310257911682129, 0.046784743666648865)",Move
421,"(0.40273547172546387, 0.4247170686721802, -3.673303012874385e-07)","(0.47182971239089966, 0.42759647965431213, 0.004131928086280823)","(0.5165237188339233, 0.4990769326686859, 0.009170730598270893)","(0.5439158082008362, 0.5779939293861389, 0.015514038503170013)","(0.5730395317077637, 0.614093542098999, 0.024570101872086525)","(0.506862998008728, 0.6087015271186829, -0.0013675015652552247)","(0.5485697388648987, 0.6853413581848145, 0.0073386612348258495)","(0.5593874454498291, 0.6639037132263184, 0.020172923803329468)","(0.5562306046485901, 0.6328056454658508, 0.030567454174160957)","(0.47199463844299316, 0.6452933549880981, 0.0014785234816372395)","(0.5157740712165833, 0.7089931964874268, 0.012550003826618195)","(0.526007354259491, 0.6719038486480713, 0.025275057181715965)","(0.5205051898956299, 0.6385462284088135, 0.03386403247714043)","(0.44035661220550537, 0.6582757830619812, 0.006282335612922907)","(0.4817326068878174, 0.7080792784690857, 0.016788087785243988)","(0.4932522177696228, 0.6762813329696655, 0.028093017637729645)","(0.4883010983467102, 0.6457775831222534, 0.03420477360486984)","(0.41500914096832275, 0.6588528752326965, 0.0119790555909276)","(0.4478840231895447, 0.7012089490890503, 0.021990591660141945)","(0.46134713292121887, 0.6810434460639954, 0.03205334022641182)","(0.4591137170791626, 0.6556801199913025, 0.03933001309633255)",Move
422,"(0.408364474773407, 0.44107919931411743, -3.590521089336107e-07)","(0.4770039916038513, 0.4441900849342346, 0.006184415426105261)","(0.521958589553833, 0.5128374099731445, 0.012492207810282707)","(0.5498268604278564, 0.5884988307952881, 0.019512712955474854)","(0.5788701176643372, 0.624713659286499, 0.029071323573589325)","(0.5160661339759827, 0.6287943720817566, 0.0053945258259773254)","(0.5554452538490295, 0.6992560625076294, 0.017728542909026146)","(0.5647648572921753, 0.6762083768844604, 0.031219765543937683)","(0.5622488856315613, 0.6464956402778625, 0.041474349796772)","(0.48152676224708557, 0.6667123436927795, 0.0079471031203866)","(0.5220098495483398, 0.7205632925033569, 0.023657511919736862)","(0.5301177501678467, 0.6826140880584717, 0.036177217960357666)","(0.5243762135505676, 0.6498676538467407, 0.04358510300517082)","(0.44980838894844055, 0.6791727542877197, 0.01255593728274107)","(0.48746785521507263, 0.7197291851043701, 0.026449887081980705)","(0.4966674745082855, 0.6879003643989563, 0.03670401871204376)","(0.4910682141780853, 0.6575784087181091, 0.041238002479076385)","(0.4245365262031555, 0.6792247295379639, 0.01824052818119526)","(0.454176127910614, 0.7180765271186829, 0.030939634889364243)","(0.46493080258369446, 0.6960764527320862, 0.04162195697426796)","(0.46122512221336365, 0.6692442893981934, 0.04887968674302101)",Move
423,"(0.4134733974933624, 0.45882678031921387, -3.7802101360284723e-07)","(0.4824509918689728, 0.46132609248161316, 0.009288173168897629)","(0.525654673576355, 0.526029109954834, 0.017204677686095238)","(0.5537267923355103, 0.5973425507545471, 0.025109240785241127)","(0.5818597078323364, 0.6306686401367188, 0.035197481513023376)","(0.5265249609947205, 0.6443348526954651, 0.011172648519277573)","(0.5637363791465759, 0.7074174880981445, 0.02726973406970501)","(0.5669735670089722, 0.6767337918281555, 0.04184538125991821)","(0.5598030090332031, 0.6485739350318909, 0.05202025920152664)","(0.4929237365722656, 0.6848251223564148, 0.01321655698120594)","(0.5306684970855713, 0.729265570640564, 0.032813865691423416)","(0.5355774164199829, 0.6865882277488708, 0.044960372149944305)","(0.5273009538650513, 0.6538626551628113, 0.051087625324726105)","(0.4607609510421753, 0.6988002061843872, 0.017688892781734467)","(0.4956219792366028, 0.7248420715332031, 0.034632403403520584)","(0.501373291015625, 0.6896930932998657, 0.04271799325942993)","(0.4926845133304596, 0.6594768762588501, 0.04482341557741165)","(0.43501490354537964, 0.7003685235977173, 0.02360512688755989)","(0.4624992311000824, 0.7322044372558594, 0.03949839994311333)","(0.47012948989868164, 0.7073826789855957, 0.05017869174480438)","(0.4637303948402405, 0.679323136806488, 0.05655333399772644)",Move
424,"(0.4185830354690552, 0.47609743475914, -3.9961625475370965e-07)","(0.4873075485229492, 0.47613275051116943, 0.009824416600167751)","(0.529759407043457, 0.539591908454895, 0.017588861286640167)","(0.5584219694137573, 0.6086366176605225, 0.02538949064910412)","(0.5865296721458435, 0.636110246181488, 0.03494445979595184)","(0.5365850925445557, 0.6581085324287415, 0.011734948493540287)","(0.5717496275901794, 0.715663731098175, 0.02837430126965046)","(0.570463240146637, 0.6850790977478027, 0.04174121096730232)","(0.5612660050392151, 0.6599199175834656, 0.05041993036866188)","(0.5035438537597656, 0.7016881704330444, 0.01349687296897173)","(0.5380098819732666, 0.7332730889320374, 0.03550362214446068)","(0.5390200018882751, 0.6926175355911255, 0.04652629792690277)","(0.5297682285308838, 0.662786602973938, 0.050472013652324677)","(0.4716606140136719, 0.7180343270301819, 0.017841219902038574)","(0.5043016672134399, 0.7288804054260254, 0.03657834976911545)","(0.5064253211021423, 0.6954242587089539, 0.04269210621714592)","(0.4965120553970337, 0.6666443943977356, 0.0421450100839138)","(0.44641563296318054, 0.7230100631713867, 0.023628616705536842)","(0.47428762912750244, 0.7385838031768799, 0.039191342890262604)","(0.47683432698249817, 0.7126716375350952, 0.04819301515817642)","(0.46801573038101196, 0.686123251914978, 0.05283894017338753)",Move
425,"(0.4240442216396332, 0.49131470918655396, -4.0474671436641074e-07)","(0.49292659759521484, 0.49094855785369873, 0.01339449267834425)","(0.5343603491783142, 0.5524816513061523, 0.02391437068581581)","(0.563469648361206, 0.6179556250572205, 0.034041792154312134)","(0.5909296870231628, 0.6369930505752563, 0.04566788673400879)","(0.5445780158042908, 0.6711505055427551, 0.018653566017746925)","(0.5775951147079468, 0.722511887550354, 0.040157247334718704)","(0.5746778845787048, 0.688733696937561, 0.05607223883271217)","(0.5644026398658752, 0.6620327830314636, 0.06618478149175644)","(0.5121321678161621, 0.7131505608558655, 0.020830187946558)","(0.5439985990524292, 0.7367284893989563, 0.048374127596616745)","(0.5448154807090759, 0.6954247951507568, 0.06085900217294693)","(0.5355986952781677, 0.6660130620002747, 0.06503324955701828)","(0.4793641269207001, 0.7260175347328186, 0.026018507778644562)","(0.5095046162605286, 0.7312324047088623, 0.04953121393918991)","(0.5116453766822815, 0.6980684995651245, 0.055446408689022064)","(0.5012077689170837, 0.6686208844184875, 0.05389251187443733)","(0.4529416561126709, 0.7286181449890137, 0.03298323228955269)","(0.4786118268966675, 0.7424460649490356, 0.05187484622001648)","(0.4811400771141052, 0.7190567255020142, 0.060954999178647995)","(0.4719710946083069, 0.6931291818618774, 0.06517162173986435)",Move
426,"(0.4302104115486145, 0.503021776676178, -4.3891407131013693e-07)","(0.4964178800582886, 0.49925217032432556, 0.014033844694495201)","(0.5375463366508484, 0.5586627721786499, 0.025962283834815025)","(0.5666162967681885, 0.6217491626739502, 0.03694585710763931)","(0.593379020690918, 0.6400620341300964, 0.04949519783258438)","(0.5525196194648743, 0.6765340566635132, 0.022436780855059624)","(0.58208167552948, 0.7276120185852051, 0.04232536256313324)","(0.5793391466140747, 0.6954405903816223, 0.056464336812496185)","(0.5682896375656128, 0.6670672297477722, 0.06581079214811325)","(0.5205034017562866, 0.7165722846984863, 0.02351624146103859)","(0.5442875623703003, 0.7322341799736023, 0.050974342972040176)","(0.5436034798622131, 0.6922829747200012, 0.06244966387748718)","(0.5341596007347107, 0.6655048131942749, 0.06586797535419464)","(0.4860583543777466, 0.7284709215164185, 0.027014922350645065)","(0.5088508725166321, 0.7323964238166809, 0.04902114346623421)","(0.5102301836013794, 0.700652003288269, 0.05400128662586212)","(0.5002149343490601, 0.6717578172683716, 0.0522809736430645)","(0.456984281539917, 0.7307859063148499, 0.03223831579089165)","(0.47827884554862976, 0.7467352151870728, 0.04958578944206238)","(0.4816821217536926, 0.7249199151992798, 0.05808381363749504)","(0.4745221436023712, 0.6983708143234253, 0.06235331669449806)",Move
