Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
912,"(0.28159379959106445, 0.7044034004211426, 3.5258597819165516e-08)","(0.34409099817276, 0.6984000205993652, 0.01565149798989296)","(0.38417667150497437, 0.6439406275749207, 0.026472387835383415)","(0.4041740298271179, 0.5710472464561462, 0.04005306214094162)","(0.42612388730049133, 0.5316405296325684, 0.05652724951505661)","(0.378643661737442, 0.540578305721283, -0.0030846698209643364)","(0.4147479236125946, 0.4771793782711029, 0.016651786863803864)","(0.427981436252594, 0.4939892292022705, 0.04012279585003853)","(0.4288428723812103, 0.517856240272522, 0.05778265371918678)","(0.3472422659397125, 0.5059817433357239, 0.0005922296550124884)","(0.3905305862426758, 0.4429245591163635, 0.02071133442223072)","(0.4016945958137512, 0.47545325756073, 0.042329318821430206)","(0.39990854263305664, 0.5025667548179626, 0.05724693834781647)","(0.3187377154827118, 0.4951087534427643, 0.00924631953239441)","(0.3566182851791382, 0.44393375515937805, 0.030621176585555077)","(0.3678329885005951, 0.4734424352645874, 0.04952453076839447)","(0.3645244240760803, 0.5000842809677124, 0.059984706342220306)","(0.2920061945915222, 0.4977276623249054, 0.020090801641345024)","(0.32263249158859253, 0.4446410834789276, 0.04154878109693527)","(0.333908349275589, 0.46274667978286743, 0.059334274381399155)","(0.3342050611972809, 0.4865517318248749, 0.0718567818403244)",Position
913,"(0.28054535388946533, 0.7048592567443848, 3.164027262414493e-08)","(0.34437426924705505, 0.6959772706031799, 0.0207502543926239)","(0.3836446702480316, 0.6421246528625488, 0.03378846123814583)","(0.4031742513179779, 0.5704624652862549, 0.04941027611494064)","(0.4257913827896118, 0.5311092734336853, 0.0679926872253418)","(0.3794965147972107, 0.540937066078186, -0.0012532772962003946)","(0.41429659724235535, 0.4778625965118408, 0.022817842662334442)","(0.42767977714538574, 0.49263796210289, 0.05125642567873001)","(0.4289519786834717, 0.5155467987060547, 0.07265374809503555)","(0.34772494435310364, 0.507089376449585, 0.0025478105526417494)","(0.3897731900215149, 0.4422694146633148, 0.026827024295926094)","(0.40062159299850464, 0.4747470021247864, 0.05434282869100571)","(0.3988809883594513, 0.5012631416320801, 0.07400795072317123)","(0.3191494047641754, 0.4961402118206024, 0.012156623415648937)","(0.3558370769023895, 0.44341886043548584, 0.037630386650562286)","(0.366888165473938, 0.4734346866607666, 0.061971087008714676)","(0.36345794796943665, 0.4997708201408386, 0.07650642842054367)","(0.2921890318393707, 0.4968388080596924, 0.02442980371415615)","(0.3228042423725128, 0.44403204321861267, 0.04967875778675079)","(0.3334905803203583, 0.46251603960990906, 0.07096119970083237)","(0.33367085456848145, 0.4866334795951843, 0.08642025291919708)",Position
914,"(0.279633492231369, 0.7033179998397827, 3.324184660868923e-08)","(0.34376260638237, 0.6952800750732422, 0.022136563435196877)","(0.38312214612960815, 0.6415427923202515, 0.03529510274529457)","(0.40300247073173523, 0.5693013668060303, 0.050791025161743164)","(0.42521169781684875, 0.5288114547729492, 0.06922122091054916)","(0.380127876996994, 0.5414466261863708, -0.0009721373207867146)","(0.41375231742858887, 0.47751331329345703, 0.02391265705227852)","(0.4273146986961365, 0.4918738305568695, 0.053483061492443085)","(0.42899423837661743, 0.5148099660873413, 0.07580593973398209)","(0.3482484817504883, 0.5071017742156982, 0.0025024458300322294)","(0.3898370862007141, 0.44267043471336365, 0.028166187927126884)","(0.4001369774341583, 0.4751395583152771, 0.05758807063102722)","(0.39843815565109253, 0.5010374784469604, 0.07870185375213623)","(0.31958913803100586, 0.49524152278900146, 0.011966250836849213)","(0.35572749376296997, 0.4426209330558777, 0.038888536393642426)","(0.36617234349250793, 0.47263216972351074, 0.06532303243875504)","(0.36225324869155884, 0.4986928105354309, 0.08126595616340637)","(0.2924187481403351, 0.4950215816497803, 0.02413219027221203)","(0.32330796122550964, 0.4430414140224457, 0.05072828009724617)","(0.33339181542396545, 0.46126723289489746, 0.0734291821718216)","(0.33299964666366577, 0.48449310660362244, 0.08998282998800278)",Position
915,"(0.2803553640842438, 0.7021328210830688, 4.5560170747194206e-08)","(0.34383639693260193, 0.6948060393333435, 0.020743058994412422)","(0.3837706446647644, 0.6413745284080505, 0.03334551304578781)","(0.40334540605545044, 0.5685545802116394, 0.04842650890350342)","(0.4256651997566223, 0.5288865566253662, 0.06630666553974152)","(0.37952107191085815, 0.5414144992828369, -0.002595537109300494)","(0.4154514968395233, 0.47759222984313965, 0.020889906212687492)","(0.4279124438762665, 0.49207672476768494, 0.04871286079287529)","(0.4287932813167572, 0.5134240388870239, 0.06945627927780151)","(0.34835562109947205, 0.5068844556808472, 0.0002601192391011864)","(0.39150819182395935, 0.4428751468658447, 0.02361505851149559)","(0.4026106595993042, 0.4727558493614197, 0.04997203126549721)","(0.40090641379356384, 0.49813246726989746, 0.06859120726585388)","(0.3195827901363373, 0.49502360820770264, 0.009028307162225246)","(0.3569551706314087, 0.4431001543998718, 0.03355095162987709)","(0.3676326274871826, 0.4717443585395813, 0.05718111991882324)","(0.36383119225502014, 0.4969056248664856, 0.07116448879241943)","(0.2922830879688263, 0.49518004059791565, 0.02048851177096367)","(0.3239867687225342, 0.4414030611515045, 0.045032400637865067)","(0.334443062543869, 0.45887845754623413, 0.06618943065404892)","(0.33416178822517395, 0.4818142354488373, 0.08151353150606155)",Position
916,"(0.27981969714164734, 0.7026316523551941, 2.324859238456156e-08)","(0.3438940644264221, 0.6953173875808716, 0.022718049585819244)","(0.38324934244155884, 0.6422289609909058, 0.03550362214446068)","(0.40406644344329834, 0.5721076726913452, 0.05104931816458702)","(0.4261797368526459, 0.5322113037109375, 0.06936123222112656)","(0.3815344572067261, 0.5452561378479004, -0.00630653090775013)","(0.4160069227218628, 0.4822831153869629, 0.019959038123488426)","(0.42871350049972534, 0.49548178911209106, 0.05212825536727905)","(0.4293656349182129, 0.5166177153587341, 0.07604590803384781)","(0.35048454999923706, 0.5102072954177856, -0.0029430293943732977)","(0.3932107090950012, 0.44545912742614746, 0.023411162197589874)","(0.40277916193008423, 0.4771713614463806, 0.05511718988418579)","(0.40021660923957825, 0.5025470852851868, 0.07770206779241562)","(0.32188066840171814, 0.49591854214668274, 0.0069791404530406)","(0.35892075300216675, 0.4441668391227722, 0.03466731682419777)","(0.36849167943000793, 0.4741300344467163, 0.06234344467520714)","(0.3635583817958832, 0.4988721013069153, 0.07881654053926468)","(0.2946855425834656, 0.49255889654159546, 0.019804757088422775)","(0.32616278529167175, 0.4414300322532654, 0.046752773225307465)","(0.3353634476661682, 0.4595571756362915, 0.06982283294200897)","(0.3340609669685364, 0.4814784824848175, 0.08642924576997757)",Position
917,"(0.28065091371536255, 0.7004669904708862, 2.9102197984798295e-08)","(0.3437120020389557, 0.6968745589256287, 0.018846480175852776)","(0.3842470645904541, 0.6448550820350647, 0.030115269124507904)","(0.405508428812027, 0.5731798410415649, 0.0439855121076107)","(0.4269057810306549, 0.5347369909286499, 0.0604584701359272)","(0.3810398578643799, 0.545505166053772, -0.006124339997768402)","(0.4191179573535919, 0.48287123441696167, 0.015326830558478832)","(0.4306807518005371, 0.4988444447517395, 0.04152253270149231)","(0.4299966096878052, 0.5211958885192871, 0.060961101204156876)","(0.3507069945335388, 0.5085625648498535, -0.0038172053173184395)","(0.395748108625412, 0.4461784064769745, 0.017210861667990685)","(0.4062155783176422, 0.4768657982349396, 0.041080739349126816)","(0.4038822054862976, 0.5030795335769653, 0.05759091302752495)","(0.32215815782546997, 0.49436917901039124, 0.004284035414457321)","(0.36171677708625793, 0.44255805015563965, 0.02665095031261444)","(0.3723863363265991, 0.4718441069126129, 0.04752471670508385)","(0.3684358596801758, 0.49743449687957764, 0.05921369045972824)","(0.29473114013671875, 0.4932442009449005, 0.015012256801128387)","(0.32730716466903687, 0.43995538353919983, 0.037291835993528366)","(0.3376619815826416, 0.4577842652797699, 0.05641918256878853)","(0.3368385434150696, 0.480385422706604, 0.06993263214826584)",Position
918,"(0.2805764079093933, 0.7000478506088257, -1.3463799852786451e-08)","(0.344136506319046, 0.696651041507721, 0.021740617230534554)","(0.3847339451313019, 0.6448515057563782, 0.03450600430369377)","(0.40694674849510193, 0.5748633742332458, 0.049369119107723236)","(0.42805179953575134, 0.5371323227882385, 0.06673136353492737)","(0.38217809796333313, 0.5469496846199036, -0.003639913396909833)","(0.4195221960544586, 0.4839547276496887, 0.017967600375413895)","(0.4301985502243042, 0.5023658275604248, 0.043624136596918106)","(0.42875075340270996, 0.5244324803352356, 0.062286607921123505)","(0.3521122634410858, 0.5097672343254089, -0.002735299989581108)","(0.3969610035419464, 0.4469967484474182, 0.018033936619758606)","(0.40598103404045105, 0.479684978723526, 0.041220247745513916)","(0.4021962881088257, 0.5056736469268799, 0.05674494430422783)","(0.32322853803634644, 0.49450796842575073, 0.004172234795987606)","(0.36305198073387146, 0.4423025846481323, 0.026577893644571304)","(0.37238237261772156, 0.4732588529586792, 0.04705877974629402)","(0.36727815866470337, 0.4986902177333832, 0.05797592177987099)","(0.29550600051879883, 0.4930260479450226, 0.0139826824888587)","(0.32888972759246826, 0.43745678663253784, 0.03636065125465393)","(0.3383495807647705, 0.4565730392932892, 0.05552096664905548)","(0.33666834235191345, 0.4798250198364258, 0.06855423748493195)",Position
919,"(0.2809501886367798, 0.6984901428222656, 8.802187423384567e-09)","(0.34427502751350403, 0.6965157985687256, 0.020222343504428864)","(0.38537806272506714, 0.6460170745849609, 0.03242776542901993)","(0.40722960233688354, 0.5761330127716064, 0.04683445394039154)","(0.4280974864959717, 0.537055253982544, 0.06381756067276001)","(0.38276225328445435, 0.5460712313652039, -0.0039054029621183872)","(0.42136210203170776, 0.48321545124053955, 0.01644786261022091)","(0.43252888321876526, 0.5010542869567871, 0.04095029830932617)","(0.431359201669693, 0.5238025784492493, 0.05911170691251755)","(0.35268598794937134, 0.5081437230110168, -0.002810430247336626)","(0.3982550799846649, 0.4462697207927704, 0.0170516986399889)","(0.4082883894443512, 0.47740527987480164, 0.039126940071582794)","(0.40508514642715454, 0.5038785934448242, 0.05413654074072838)","(0.3239040970802307, 0.492784321308136, 0.0040047443471848965)","(0.36469659209251404, 0.4397850036621094, 0.025238126516342163)","(0.3748014271259308, 0.46970120072364807, 0.04499006271362305)","(0.37037456035614014, 0.4954476058483124, 0.05581572651863098)","(0.2964129149913788, 0.49131566286087036, 0.013571311719715595)","(0.33026570081710815, 0.4350719749927521, 0.03474310040473938)","(0.34025126695632935, 0.45356661081314087, 0.05345304682850838)","(0.3390127420425415, 0.4765516519546509, 0.06659720838069916)",Position
920,"(0.2813583016395569, 0.6970693469047546, -3.3814679056831665e-08)","(0.3447585999965668, 0.6949478983879089, 0.021724581718444824)","(0.38530683517456055, 0.6442295908927917, 0.03425629064440727)","(0.4072979688644409, 0.5744247436523438, 0.048818331211805344)","(0.4281083345413208, 0.5357068777084351, 0.06588859856128693)","(0.3844448924064636, 0.5444545149803162, -0.004174535628408194)","(0.42179563641548157, 0.48199400305747986, 0.016023436561226845)","(0.4317670464515686, 0.5019559860229492, 0.040512725710868835)","(0.4289677143096924, 0.5257685780525208, 0.058611031621694565)","(0.3542685806751251, 0.5066323280334473, -0.0036777162458747625)","(0.3985385298728943, 0.4450993835926056, 0.016018545255064964)","(0.40625375509262085, 0.47884508967399597, 0.0381845086812973)","(0.4013357162475586, 0.505816638469696, 0.052948951721191406)","(0.32514089345932007, 0.4906661808490753, 0.0027474563103169203)","(0.36497053503990173, 0.4390299618244171, 0.02407180704176426)","(0.37319374084472656, 0.47112828493118286, 0.04368412494659424)","(0.36723557114601135, 0.49763432145118713, 0.05408545583486557)","(0.297174870967865, 0.4887981414794922, 0.012121873907744884)","(0.33076512813568115, 0.43299832940101624, 0.03371468931436539)","(0.33997634053230286, 0.45372292399406433, 0.05247798189520836)","(0.33801135420799255, 0.478216290473938, 0.06525569409132004)",Position
921,"(0.2818852663040161, 0.694860577583313, -3.6730220642766653e-08)","(0.34539058804512024, 0.6911808252334595, 0.021851737052202225)","(0.38563066720962524, 0.640864372253418, 0.03442861884832382)","(0.408082515001297, 0.5722682476043701, 0.049521394073963165)","(0.42904454469680786, 0.5348882079124451, 0.06727661192417145)","(0.38513556122779846, 0.5406556725502014, -0.006661720108240843)","(0.42258700728416443, 0.48150956630706787, 0.015340842306613922)","(0.4315415024757385, 0.5042153596878052, 0.04165767878293991)","(0.4280657172203064, 0.5275721549987793, 0.06068093702197075)","(0.354943186044693, 0.5030863881111145, -0.0055975280702114105)","(0.3996613323688507, 0.44390833377838135, 0.015379109419882298)","(0.40734294056892395, 0.4786871075630188, 0.038611914962530136)","(0.40217065811157227, 0.5052347183227539, 0.0537542998790741)","(0.32582971453666687, 0.487135112285614, 0.0018474754178896546)","(0.3658324182033539, 0.4373328685760498, 0.024594034999608994)","(0.3737452030181885, 0.4707416296005249, 0.04494080692529678)","(0.36730730533599854, 0.4975266456604004, 0.05539465695619583)","(0.29793277382850647, 0.4848918318748474, 0.012320999056100845)","(0.33176228404045105, 0.430160790681839, 0.03477117046713829)","(0.34086570143699646, 0.4513081908226013, 0.05380638316273689)","(0.3388020694255829, 0.47597062587738037, 0.06654687970876694)",Position
