Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
2285,"(0.3202168941497803, 0.6097070574760437, 1.8235822096812626e-07)","(0.38862165808677673, 0.6015599966049194, 0.005885200574994087)","(0.43711379170417786, 0.5439072251319885, 0.0052743046544492245)","(0.46865731477737427, 0.4648212790489197, 0.008437134325504303)","(0.49986693263053894, 0.4236425459384918, 0.012764904648065567)","(0.42166227102279663, 0.4581196904182434, -0.03229798749089241)","(0.47511425614356995, 0.3818379044532776, -0.025646960362792015)","(0.4979320168495178, 0.38084179162979126, -0.00948431994765997)","(0.5080887675285339, 0.39153793454170227, 0.003183564404025674)","(0.38751527667045593, 0.41502055525779724, -0.03067970462143421)","(0.44685840606689453, 0.3166425824165344, -0.024050313979387283)","(0.4629364609718323, 0.3446138799190521, -0.007402986753731966)","(0.46216070652008057, 0.3801763653755188, 0.004291183780878782)","(0.3578978180885315, 0.393985390663147, -0.02376893348991871)","(0.4099052846431732, 0.3172895908355713, -0.014052942395210266)","(0.42516398429870605, 0.35062849521636963, 0.001554202870465815)","(0.422271728515625, 0.38425737619400024, 0.010135595686733723)","(0.33275699615478516, 0.3894422650337219, -0.014863802120089531)","(0.37384819984436035, 0.31358546018600464, -0.003198938211426139)","(0.3893435001373291, 0.3349965512752533, 0.012434321455657482)","(0.38968625664711, 0.3643192946910858, 0.023305406793951988)",Reach
2286,"(0.31716489791870117, 0.59804767370224, 1.7936186225142592e-07)","(0.3848080039024353, 0.5889383554458618, 0.006807644385844469)","(0.43285226821899414, 0.5329578518867493, 0.00649576960131526)","(0.46335095167160034, 0.4525136649608612, 0.009708613157272339)","(0.49542585015296936, 0.412139892578125, 0.013994083739817142)","(0.4173831045627594, 0.44616401195526123, -0.029552524909377098)","(0.466714471578598, 0.3699781894683838, -0.0225210078060627)","(0.49131959676742554, 0.36944738030433655, -0.006666798610240221)","(0.5041279792785645, 0.37858614325523376, 0.0057418690994381905)","(0.38354194164276123, 0.40305501222610474, -0.028216274455189705)","(0.44177836179733276, 0.30427661538124084, -0.020910708233714104)","(0.45720338821411133, 0.33381128311157227, -0.003667594864964485)","(0.45591211318969727, 0.3691824674606323, 0.00866603385657072)","(0.3544689118862152, 0.382294625043869, -0.021669160574674606)","(0.40655240416526794, 0.30566221475601196, -0.011807357892394066)","(0.42162176966667175, 0.33955371379852295, 0.004583458416163921)","(0.4183873236179352, 0.37290364503860474, 0.01405411958694458)","(0.32918235659599304, 0.3777356743812561, -0.013069379143416882)","(0.3703326880931854, 0.30209073424339294, -0.0006714866613037884)","(0.38624048233032227, 0.32344892621040344, 0.015844685956835747)","(0.3864924907684326, 0.351860910654068, 0.02743259072303772)",Reach
2287,"(0.31329968571662903, 0.5904896259307861, 1.8158644365939836e-07)","(0.38147667050361633, 0.5817360877990723, 0.0060392399318516254)","(0.42899289727211, 0.5252206921577454, 0.0062951017171144485)","(0.46011272072792053, 0.4454171061515808, 0.01062140241265297)","(0.4915502071380615, 0.4041561484336853, 0.016499362885951996)","(0.4157460927963257, 0.43509718775749207, -0.029542019590735435)","(0.4657056927680969, 0.36002445220947266, -0.020315520465373993)","(0.489580899477005, 0.35999298095703125, -0.001767820562236011)","(0.5004564523696899, 0.37039369344711304, 0.01248797308653593)","(0.3815746009349823, 0.39163899421691895, -0.0271174143999815)","(0.4404068887233734, 0.2937561273574829, -0.01913018338382244)","(0.4555882215499878, 0.3257802724838257, -0.0006367668975144625)","(0.4536239206790924, 0.3620626926422119, 0.012940364889800549)","(0.3517003059387207, 0.3713327646255493, -0.019421366974711418)","(0.40348654985427856, 0.2964423894882202, -0.008721411228179932)","(0.4180508852005005, 0.3322545289993286, 0.008398189209401608)","(0.41401201486587524, 0.3657205402851105, 0.018447289243340492)","(0.3254243731498718, 0.3672405481338501, -0.009726892225444317)","(0.3663392961025238, 0.29293516278266907, 0.0030420084949582815)","(0.38141536712646484, 0.3158678412437439, 0.019643550738692284)","(0.3811330199241638, 0.3451906442642212, 0.031429000198841095)",Reach
2288,"(0.3107367753982544, 0.5829409956932068, 1.4106684886883158e-07)","(0.37887299060821533, 0.5744609832763672, 0.008232391439378262)","(0.42579227685928345, 0.5178169012069702, 0.010081177577376366)","(0.4575255215167999, 0.4379802346229553, 0.015734298154711723)","(0.4886787533760071, 0.3974657356739044, 0.022979235276579857)","(0.41463130712509155, 0.4243714511394501, -0.02585805393755436)","(0.4635776877403259, 0.34942036867141724, -0.015352125279605389)","(0.48649248480796814, 0.3513277769088745, 0.0037232073955237865)","(0.4966548979282379, 0.3623924255371094, 0.018211256712675095)","(0.38069379329681396, 0.38037586212158203, -0.02362089604139328)","(0.4389091432094574, 0.2852744460105896, -0.015135064721107483)","(0.4516410529613495, 0.3210420310497284, 0.0034178108908236027)","(0.44811001420021057, 0.3577572703361511, 0.017069915309548378)","(0.3504674732685089, 0.3603435754776001, -0.015933113172650337)","(0.40123167634010315, 0.28757086396217346, -0.004852021113038063)","(0.41384297609329224, 0.3246663212776184, 0.012184834107756615)","(0.40846896171569824, 0.35839301347732544, 0.02224268950521946)","(0.3234398663043976, 0.35718145966529846, -0.005976973567157984)","(0.363183856010437, 0.2831665277481079, 0.008027618750929832)","(0.3770553767681122, 0.30669984221458435, 0.025160599499940872)","(0.3761094808578491, 0.33657631278038025, 0.03713568300008774)",Reach
2289,"(0.30865010619163513, 0.574795126914978, 1.1295142599010433e-07)","(0.3771149218082428, 0.5638219714164734, 0.011943223886191845)","(0.4235672950744629, 0.5101069211959839, 0.015715554356575012)","(0.4541633427143097, 0.4319342374801636, 0.024084683507680893)","(0.48347193002700806, 0.3887869715690613, 0.03456730768084526)","(0.4140647053718567, 0.41555747389793396, -0.029304545372724533)","(0.46097511053085327, 0.34177953004837036, -0.013630912639200687)","(0.48267221450805664, 0.3451613187789917, 0.012096989899873734)","(0.49087849259376526, 0.3562132716178894, 0.031181398779153824)","(0.37987226247787476, 0.3726513981819153, -0.025964558124542236)","(0.43607625365257263, 0.27834075689315796, -0.014529026113450527)","(0.4481320083141327, 0.3145955204963684, 0.009038211777806282)","(0.44407281279563904, 0.3495841324329376, 0.026191961020231247)","(0.34930628538131714, 0.35269758105278015, -0.01583997532725334)","(0.39826497435569763, 0.28001657128334045, -0.0015198912005871534)","(0.4098605513572693, 0.3180362582206726, 0.01953386515378952)","(0.4037341773509979, 0.35130321979522705, 0.032125379890203476)","(0.32187777757644653, 0.3497393727302551, -0.002832606201991439)","(0.3611966371536255, 0.2768828570842743, 0.015313844196498394)","(0.3738785982131958, 0.3010282516479492, 0.035537078976631165)","(0.37217438220977783, 0.3313292860984802, 0.04942881688475609)",Reach
2290,"(0.30797961354255676, 0.5694823265075684, 1.0766028424313845e-07)","(0.37691307067871094, 0.5577853918075562, 0.01193405594676733)","(0.4232732653617859, 0.5036190748214722, 0.017236296087503433)","(0.45187073945999146, 0.424670934677124, 0.026106541976332664)","(0.48085054755210876, 0.3844394087791443, 0.03706938400864601)","(0.41325250267982483, 0.4045558571815491, -0.018372701480984688)","(0.4606761634349823, 0.3356200158596039, -0.0032980951946228743)","(0.4806663691997528, 0.3418663740158081, 0.0187245924025774)","(0.48825201392173767, 0.35458314418792725, 0.034839194267988205)","(0.37900301814079285, 0.3625161349773407, -0.01608985662460327)","(0.4355396330356598, 0.2729617953300476, -0.004501787014305592)","(0.4475886821746826, 0.3089764416217804, 0.01489021722227335)","(0.4437406063079834, 0.3439302146434784, 0.02893216535449028)","(0.34827303886413574, 0.3450412154197693, -0.008000031113624573)","(0.3976637125015259, 0.27465730905532837, 0.005552154034376144)","(0.4097687304019928, 0.3118637502193451, 0.023391976952552795)","(0.4044071137905121, 0.3456217348575592, 0.03393326699733734)","(0.3210776150226593, 0.344562292098999, 0.0027030815836042166)","(0.3599018454551697, 0.2706877589225769, 0.018782509490847588)","(0.3731522262096405, 0.2946453392505646, 0.03690982982516289)","(0.3723944127559662, 0.32531797885894775, 0.04969228059053421)",Reach
2291,"(0.30790308117866516, 0.560184121131897, 6.309664257742043e-08)","(0.3758997619152069, 0.5536853671073914, 0.010305387899279594)","(0.42206308245658875, 0.5004111528396606, 0.014395327307283878)","(0.45051518082618713, 0.42218366265296936, 0.022241216152906418)","(0.47898516058921814, 0.38255205750465393, 0.03220141679048538)","(0.4148646593093872, 0.39749935269355774, -0.022109856829047203)","(0.4620543420314789, 0.3289976716041565, -0.0080480445176363)","(0.4808652400970459, 0.3397689461708069, 0.014534239657223225)","(0.486236035823822, 0.356592059135437, 0.03111468069255352)","(0.3814222812652588, 0.3533698320388794, -0.0199781134724617)","(0.4380544126033783, 0.2668784260749817, -0.00954497791826725)","(0.4479634463787079, 0.30537521839141846, 0.010273586958646774)","(0.44216856360435486, 0.3404414653778076, 0.024738864973187447)","(0.35141003131866455, 0.3345131576061249, -0.012146586552262306)","(0.39947041869163513, 0.2665877938270569, 0.0005838610231876373)","(0.4098295271396637, 0.30530139803886414, 0.01830434240400791)","(0.40321484208106995, 0.3386368453502655, 0.028696434572339058)","(0.3239203691482544, 0.33347147703170776, -0.0019012625562027097)","(0.3606584966182709, 0.2620450258255005, 0.01300679612904787)","(0.3724958896636963, 0.2872486710548401, 0.030258510261774063)","(0.37056609988212585, 0.3176443576812744, 0.042407967150211334)",Reach
2292,"(0.3077017068862915, 0.5541275143623352, 4.0269220846766984e-08)","(0.3765089511871338, 0.5479118824005127, 0.011703102849423885)","(0.4221075475215912, 0.49514704942703247, 0.017332110553979874)","(0.4505619406700134, 0.4190114140510559, 0.026144657284021378)","(0.47929832339286804, 0.38102471828460693, 0.037223827093839645)","(0.4173785448074341, 0.3868694603443146, -0.015394700691103935)","(0.46225640177726746, 0.3235865533351898, -0.0007678901311010122)","(0.4794008135795593, 0.3376557528972626, 0.020739056169986725)","(0.4831821918487549, 0.35628291964530945, 0.03635586425662041)","(0.38402193784713745, 0.34366339445114136, -0.014004833064973354)","(0.4383555054664612, 0.2619868516921997, -0.003278169548138976)","(0.4471762776374817, 0.3013681471347809, 0.015086704865098)","(0.44083672761917114, 0.33594387769699097, 0.02849200740456581)","(0.35330307483673096, 0.32569053769111633, -0.007220716681331396)","(0.39910465478897095, 0.26010480523109436, 0.005551651585847139)","(0.40827518701553345, 0.29810866713523865, 0.02257853001356125)","(0.40114066004753113, 0.33108440041542053, 0.03257830813527107)","(0.32518741488456726, 0.32627567648887634, 0.0019446669612079859)","(0.3619008958339691, 0.2567887306213379, 0.016705382615327835)","(0.37280380725860596, 0.2823917269706726, 0.03389628231525421)","(0.37044817209243774, 0.3129798173904419, 0.04614485427737236)",Reach
2293,"(0.3092588484287262, 0.5476887226104736, 3.637042667037349e-08)","(0.3784387707710266, 0.541580855846405, 0.011966094374656677)","(0.42287394404411316, 0.48864567279815674, 0.01759740151464939)","(0.45014721155166626, 0.414649099111557, 0.026046812534332275)","(0.4786119759082794, 0.37808021903038025, 0.036731407046318054)","(0.4178776741027832, 0.38098403811454773, -0.014740749262273312)","(0.4624926447868347, 0.31814059615135193, -0.0022447332739830017)","(0.48022574186325073, 0.3324384391307831, 0.01774776540696621)","(0.4838854670524597, 0.35240301489830017, 0.032783862203359604)","(0.3848830759525299, 0.33777400851249695, -0.013951938599348068)","(0.4397389888763428, 0.25649088621139526, -0.005211059004068375)","(0.44892188906669617, 0.29573294520378113, 0.012502527795732021)","(0.44193047285079956, 0.330097496509552, 0.026052476838231087)","(0.35455799102783203, 0.31983864307403564, -0.008022618480026722)","(0.40069103240966797, 0.25340184569358826, 0.0030005474109202623)","(0.41039472818374634, 0.29161667823791504, 0.02001289837062359)","(0.4031997323036194, 0.32483720779418945, 0.030741069465875626)","(0.32668620347976685, 0.3209535777568817, 0.00027289267745800316)","(0.36276140809059143, 0.24950174987316132, 0.01365343201905489)","(0.37466856837272644, 0.2744499742984772, 0.03059549815952778)","(0.3727949559688568, 0.3054341971874237, 0.04320027679204941)",Reach
2294,"(0.31058090925216675, 0.5410477519035339, 1.8618824260130395e-09)","(0.38030287623405457, 0.5355824828147888, 0.012602844275534153)","(0.4242865741252899, 0.4844787120819092, 0.019404303282499313)","(0.4507260322570801, 0.41186392307281494, 0.029050137847661972)","(0.4794906973838806, 0.3786659836769104, 0.04113283380866051)","(0.42048919200897217, 0.3687116801738739, -0.011915665119886398)","(0.4644550681114197, 0.31267356872558594, 0.0020423107780516148)","(0.4800121784210205, 0.3318321704864502, 0.0227695070207119)","(0.48142343759536743, 0.3544750511646271, 0.038177646696567535)","(0.38729000091552734, 0.32712382078170776, -0.010717283934354782)","(0.44156086444854736, 0.2507575452327728, -0.000942670798394829)","(0.44924595952033997, 0.29303649067878723, 0.017132911831140518)","(0.44125285744667053, 0.32874128222465515, 0.030906109139323235)","(0.35694220662117004, 0.31178101897239685, -0.004447023384273052)","(0.4021991789340973, 0.24813292920589447, 0.006804861128330231)","(0.4109567701816559, 0.287992000579834, 0.023263858631253242)","(0.4032847583293915, 0.32227572798728943, 0.0338098369538784)","(0.3290923833847046, 0.3158401846885681, 0.004296686965972185)","(0.3641933798789978, 0.2441595494747162, 0.017503997310996056)","(0.37626516819000244, 0.2693498730659485, 0.033727120608091354)","(0.37521642446517944, 0.30117276310920715, 0.04590615630149841)",Reach
