,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
11,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
12,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
13,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
14,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
15,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
16,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
17,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
18,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
19,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
20,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
21,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
22,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
23,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
24,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
25,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
26,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
27,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
28,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
29,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
30,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
31,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
32,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
33,"(0.0643988698720932, 0.06645342707633972, 1.2368607826829248e-07)","(0.12241614609956741, 0.1710014045238495, -0.059049319475889206)","(0.13804195821285248, 0.3267516493797302, -0.06941897422075272)","(0.13451910018920898, 0.4659406244754791, -0.06189665570855141)","(0.13925161957740784, 0.5749815702438354, -0.048132218420505524)","(0.02160978689789772, 0.33309823274612427, -0.05320640653371811)","(0.024027597159147263, 0.5068399906158447, -0.05361174792051315)","(0.060241322964429855, 0.5868935585021973, -0.051422685384750366)","(0.09959148615598679, 0.625607967376709, -0.04653608798980713)","(-0.001245051622390747, 0.33102208375930786, -0.014563823118805885)","(0.004172034561634064, 0.5044509768486023, -0.010195382870733738)","(0.042880889028310776, 0.589546799659729, -0.009912556037306786)","(0.08356498181819916, 0.6281992197036743, -0.010503601282835007)","(-0.003660231828689575, 0.3291760981082916, 0.021132515743374825)","(0.0008610710501670837, 0.49471428990364075, 0.02230481430888176)","(0.032514918595552444, 0.5656312108039856, 0.012993733398616314)","(0.06706233322620392, 0.600297212600708, 0.00757538340985775)","(0.004913702607154846, 0.3407630920410156, 0.05388960614800453)","(0.00769447535276413, 0.4726877808570862, 0.05640251934528351)","(0.025907639414072037, 0.5393713712692261, 0.051183510571718216)","(0.04733431339263916, 0.5735836029052734, 0.047581758350133896)",Reach
34,"(0.12602970004081726, 0.09762263298034668, -4.5018649075245776e-07)","(0.19020450115203857, 0.1865040510892868, -0.04239450767636299)","(0.21518003940582275, 0.3450735807418823, -0.059867653995752335)","(0.2155541479587555, 0.4821526110172272, -0.06772183626890182)","(0.22419744729995728, 0.5788643956184387, -0.07087764143943787)","(0.09484540671110153, 0.3627476990222931, -0.05907270312309265)","(0.11852402985095978, 0.5405174493789673, -0.08201287686824799)","(0.16097646951675415, 0.6128376722335815, -0.09425125271081924)","(0.20020470023155212, 0.6438117623329163, -0.09771820902824402)","(0.05215074121952057, 0.3664286136627197, -0.04066646099090576)","(0.07307077199220657, 0.542682409286499, -0.056044068187475204)","(0.12264326214790344, 0.6095635890960693, -0.05662572756409645)","(0.16303953528404236, 0.6270411014556885, -0.05587650090456009)","(0.032885756343603134, 0.36518141627311707, -0.02463882975280285)","(0.045259274542331696, 0.5258398056030273, -0.040277816355228424)","(0.09043113142251968, 0.583766758441925, -0.03873581066727638)","(0.12674875557422638, 0.5987972617149353, -0.0347418449819088)","(0.027314800769090652, 0.3618515431880951, -0.011126252822577953)","(0.02936624363064766, 0.4940824508666992, -0.023182785138487816)","(0.05915723741054535, 0.5547126531600952, -0.022533059120178223)","(0.08790735900402069, 0.5812937617301941, -0.0193142332136631)",Reach
35,"(0.17493599653244019, 0.12026551365852356, -4.82446296246053e-07)","(0.24284526705741882, 0.2138201892375946, -0.031125526875257492)","(0.27634119987487793, 0.365322083234787, -0.04580742493271828)","(0.28655731678009033, 0.49444442987442017, -0.05455769971013069)","(0.30084702372550964, 0.58141028881073, -0.05980946123600006)","(0.18451693654060364, 0.41269588470458984, -0.04746675863862038)","(0.20964133739471436, 0.5817179679870605, -0.06614717841148376)","(0.2475738227367401, 0.6363530158996582, -0.07482008635997772)","(0.2802002429962158, 0.6582417488098145, -0.07691116631031036)","(0.13961352407932281, 0.4174439013004303, -0.0354619137942791)","(0.16342496871948242, 0.5884460210800171, -0.05059438943862915)","(0.21113251149654388, 0.6355229020118713, -0.05144863575696945)","(0.24746516346931458, 0.6417341232299805, -0.050648000091314316)","(0.11464666575193405, 0.41009148955345154, -0.02465450018644333)","(0.12610647082328796, 0.5654422640800476, -0.0372537262737751)","(0.1693274974822998, 0.609198808670044, -0.03467339649796486)","(0.20367391407489777, 0.6148809790611267, -0.030728721991181374)","(0.10129445046186447, 0.3959134519100189, -0.01589256525039673)","(0.10230592638254166, 0.5212628245353699, -0.02424393594264984)","(0.1323881596326828, 0.5713609457015991, -0.022394031286239624)","(0.16072605550289154, 0.5881978273391724, -0.019061041995882988)",Reach
36,"(0.2330319583415985, 0.16372638940811157, -4.783568101629498e-07)","(0.30036771297454834, 0.2470823973417282, -0.01761849969625473)","(0.3359244465827942, 0.3887864649295807, -0.02245507575571537)","(0.3472038507461548, 0.5103242993354797, -0.02421720325946808)","(0.35838183760643005, 0.5949429869651794, -0.02302154339849949)","(0.2566087543964386, 0.45556870102882385, -0.021211998537182808)","(0.2931636571884155, 0.5928335189819336, -0.03277306631207466)","(0.33062776923179626, 0.6351313591003418, -0.03827908635139465)","(0.3631649613380432, 0.6533029675483704, -0.03930707648396492)","(0.21482713520526886, 0.4748062491416931, -0.015636712312698364)","(0.25969380140304565, 0.6160542368888855, -0.02405603788793087)","(0.305653840303421, 0.6522196531295776, -0.025890057906508446)","(0.3407481908798218, 0.6583138704299927, -0.026832424104213715)","(0.18804289400577545, 0.48037928342819214, -0.011434055864810944)","(0.22433587908744812, 0.6189472675323486, -0.01982414349913597)","(0.2660987377166748, 0.6453843116760254, -0.01948726549744606)","(0.2999590039253235, 0.6432740688323975, -0.017971014603972435)","(0.17233499884605408, 0.4784069061279297, -0.008584055118262768)","(0.19337059557437897, 0.5901832580566406, -0.014301462098956108)","(0.22494331002235413, 0.6223031878471375, -0.013241509906947613)","(0.2536081075668335, 0.6284213066101074, -0.010975338518619537)",Reach
37,"(0.28247687220573425, 0.20595595240592957, -4.233354786720156e-07)","(0.3511536121368408, 0.2808517813682556, -0.016391029581427574)","(0.39245906472206116, 0.40333813428878784, -0.022976411506533623)","(0.40888547897338867, 0.5153608322143555, -0.0266655795276165)","(0.42363348603248596, 0.5988113880157471, -0.02768384851515293)","(0.3229590058326721, 0.47429826855659485, -0.024544673040509224)","(0.36697688698768616, 0.6084668636322021, -0.03514912724494934)","(0.4023137092590332, 0.645496666431427, -0.038077570497989655)","(0.43061918020248413, 0.6597445011138916, -0.037386372685432434)","(0.2806060016155243, 0.50071781873703, -0.019744768738746643)","(0.3331325054168701, 0.6385524868965149, -0.02772512473165989)","(0.37689831852912903, 0.6642547249794006, -0.027982257306575775)","(0.40764743089675903, 0.6620781421661377, -0.027800995856523514)","(0.2517164647579193, 0.5127790570259094, -0.01568269170820713)","(0.2962245047092438, 0.6472153067588806, -0.023066746070981026)","(0.3373050093650818, 0.6639671325683594, -0.02082332968711853)","(0.36689385771751404, 0.6521946787834167, -0.01824128068983555)","(0.23323410749435425, 0.5165093541145325, -0.012765824794769287)","(0.2636360824108124, 0.6236774921417236, -0.018094412982463837)","(0.2979391813278198, 0.645402193069458, -0.01557448972016573)","(0.32529765367507935, 0.641079843044281, -0.012174609117209911)",Reach
38,"(0.32704272866249084, 0.23150181770324707, -3.612284160681156e-07)","(0.40073126554489136, 0.30245745182037354, -0.010431031696498394)","(0.44534850120544434, 0.41751420497894287, -0.01424037292599678)","(0.46477803587913513, 0.5228297114372253, -0.015667933970689774)","(0.4818236231803894, 0.5998039245605469, -0.014175874181091785)","(0.38806188106536865, 0.49087733030319214, -0.021165942773222923)","(0.42981213331222534, 0.6177098751068115, -0.026186548173427582)","(0.4615405797958374, 0.647368311882019, -0.02321041375398636)","(0.48741212487220764, 0.6559290289878845, -0.018847698345780373)","(0.3445889949798584, 0.5183829665184021, -0.017865845933556557)","(0.3945326507091522, 0.6498085260391235, -0.021812615916132927)","(0.4364159107208252, 0.6708180904388428, -0.01866338774561882)","(0.4662157893180847, 0.6631911993026733, -0.016234280541539192)","(0.3130526542663574, 0.5301221609115601, -0.014349444769322872)","(0.3554316759109497, 0.656938374042511, -0.016422154381871223)","(0.3944038450717926, 0.672991156578064, -0.01215770561248064)","(0.42353135347366333, 0.6597499251365662, -0.009130097925662994)","(0.29055055975914, 0.5328231453895569, -0.011601402424275875)","(0.3139881193637848, 0.6320903301239014, -0.012157941237092018)","(0.3454107642173767, 0.6568028926849365, -0.008838842622935772)","(0.3729269802570343, 0.6574112176895142, -0.0057278466410934925)",Reach
39,"(0.37178662419319153, 0.272457093000412, -3.300574462627992e-07)","(0.4434076249599457, 0.32524019479751587, -0.008784864097833633)","(0.48588821291923523, 0.4304153025150299, -0.011767466552555561)","(0.5060322880744934, 0.5313078761100769, -0.01260304357856512)","(0.5279735922813416, 0.6015995144844055, -0.010836595669388771)","(0.4361840486526489, 0.5179591774940491, -0.017923910170793533)","(0.4820946753025055, 0.6323597431182861, -0.02240810915827751)","(0.5146987438201904, 0.6550607681274414, -0.02050451934337616)","(0.5396476984024048, 0.6585243940353394, -0.017015527933835983)","(0.3949231207370758, 0.5477230548858643, -0.015592267736792564)","(0.4512651264667511, 0.6662645936012268, -0.01836538501083851)","(0.4908241629600525, 0.6744959354400635, -0.014798762276768684)","(0.5158647298812866, 0.6607851386070251, -0.012006613425910473)","(0.36477312445640564, 0.5605173707008362, -0.01311954390257597)","(0.41552698612213135, 0.6767632961273193, -0.015350190922617912)","(0.45227259397506714, 0.6816526651382446, -0.00980160478502512)","(0.47560936212539673, 0.6643818616867065, -0.005591735243797302)","(0.3437443673610687, 0.5636646747589111, -0.011238745413720608)","(0.37641263008117676, 0.659652054309845, -0.01176738366484642)","(0.4079327881336212, 0.673818826675415, -0.006638684310019016)","(0.43081095814704895, 0.6663022637367249, -0.0019111130386590958)",Reach
40,"(0.40594393014907837, 0.289893239736557, -3.157720698254707e-07)","(0.4813504219055176, 0.3318644165992737, -0.0031744730658829212)","(0.5265477895736694, 0.43940305709838867, -0.0006794891669414937)","(0.550773024559021, 0.5382711887359619, 0.005052117630839348)","(0.5736826658248901, 0.6017347574234009, 0.013652202673256397)","(0.4842657446861267, 0.5385392308235168, -0.016954371705651283)","(0.5326427817344666, 0.6395336389541626, -0.0070816571824252605)","(0.5633825063705444, 0.6549376249313354, 0.007937275804579258)","(0.5851433873176575, 0.6538804769515991, 0.018787208944559097)","(0.4423413574695587, 0.5645723938941956, -0.01230335421860218)","(0.49812552332878113, 0.6763633489608765, -0.005410668905824423)","(0.5370813608169556, 0.6779369115829468, 0.006500018760561943)","(0.5596338510513306, 0.661568284034729, 0.014454939402639866)","(0.41106000542640686, 0.5652102828025818, -0.0054877824150025845)","(0.4506368935108185, 0.6886193156242371, -0.0009099067538045347)","(0.48693710565567017, 0.6960025429725647, 0.008354625664651394)","(0.509529709815979, 0.6775684356689453, 0.014432749710977077)","(0.3886500597000122, 0.553443431854248, 0.0018642721697688103)","(0.40735509991645813, 0.6549586057662964, 0.005766506306827068)","(0.4378192126750946, 0.680768609046936, 0.011663633398711681)","(0.46138307452201843, 0.6797133684158325, 0.016383260488510132)",Reach
41,"(0.4393100142478943, 0.3224674463272095, -2.490161534751678e-07)","(0.5159177184104919, 0.3638092875480652, 0.0019517057808116078)","(0.5599604845046997, 0.45961612462997437, 0.005978299770504236)","(0.5853034853935242, 0.5508356094360352, 0.010844293981790543)","(0.6062820553779602, 0.6150515675544739, 0.01868332549929619)","(0.5263442993164062, 0.5502414107322693, -0.00410450529307127)","(0.5687832832336426, 0.6485006213188171, 0.0004052032018080354)","(0.5968813896179199, 0.6594210267066956, 0.009968920610845089)","(0.6148449182510376, 0.656531810760498, 0.01885957457125187)","(0.4860730469226837, 0.5797436237335205, -0.0029220592696219683)","(0.5349651575088501, 0.6918939352035522, -4.700994395534508e-05)","(0.5692332983016968, 0.6903727054595947, 0.010518485680222511)","(0.585345983505249, 0.6686989068984985, 0.020471034571528435)","(0.454310804605484, 0.5844100713729858, -0.0005439938977360725)","(0.48789915442466736, 0.705016016960144, 0.001314262393862009)","(0.5196723937988281, 0.7135698795318604, 0.012856466695666313)","(0.5373997688293457, 0.6962573528289795, 0.023434709757566452)","(0.43085068464279175, 0.5736750364303589, 0.0023364832159131765)","(0.4449765086174011, 0.6749647855758667, 0.007905473932623863)","(0.4723154604434967, 0.6968578100204468, 0.0178794264793396)","(0.4930817782878876, 0.6907676458358765, 0.02733130380511284)",Reach
