Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
912,"(0.7204914689064026, 0.7115982174873352, -3.46571454201694e-07)","(0.6578041911125183, 0.6998652219772339, 0.01713687926530838)","(0.6187331676483154, 0.6388694047927856, 0.029544973745942116)","(0.5961934924125671, 0.5717911124229431, 0.043071199208498)","(0.5726428627967834, 0.5335644483566284, 0.06048717722296715)","(0.6260812282562256, 0.5389571189880371, 0.007094531785696745)","(0.5863232612609863, 0.47098875045776367, 0.030926670879125595)","(0.572578489780426, 0.4922511875629425, 0.059422001242637634)","(0.5707234740257263, 0.5206871628761292, 0.08059422671794891)","(0.6547073721885681, 0.5041370987892151, 0.010331961326301098)","(0.609275758266449, 0.43842196464538574, 0.029475247487425804)","(0.597457230091095, 0.4742593765258789, 0.055258169770240784)","(0.5999226570129395, 0.5094537138938904, 0.07533280551433563)","(0.6828418970108032, 0.49318674206733704, 0.017927121371030807)","(0.6411840319633484, 0.43952009081840515, 0.03808530792593956)","(0.6281943321228027, 0.4707246720790863, 0.06195519119501114)","(0.6300689578056335, 0.5018889904022217, 0.07819415628910065)","(0.7078694105148315, 0.49647578597068787, 0.027589544653892517)","(0.6794289350509644, 0.44186392426490784, 0.05020835995674133)","(0.665302038192749, 0.46072202920913696, 0.07053013890981674)","(0.6669621467590332, 0.4897230565547943, 0.08561103045940399)",Position
913,"(0.7208338379859924, 0.7107090950012207, -3.3596973025851185e-07)","(0.6579626798629761, 0.6976974010467529, 0.018239019438624382)","(0.6190369725227356, 0.6378791332244873, 0.03142790123820305)","(0.5969390273094177, 0.5725063681602478, 0.04583434760570526)","(0.5736613273620605, 0.5331687331199646, 0.06409923732280731)","(0.6262346506118774, 0.5379812121391296, 0.007539088372141123)","(0.5863720774650574, 0.47132882475852966, 0.03244135528802872)","(0.5724781155586243, 0.4897351861000061, 0.06167455390095711)","(0.5698304772377014, 0.5147093534469604, 0.08328540623188019)","(0.6550135612487793, 0.503980815410614, 0.010927923023700714)","(0.6093285083770752, 0.43774163722991943, 0.030989333987236023)","(0.5977488160133362, 0.4716770648956299, 0.057818762958049774)","(0.6001138687133789, 0.5055403709411621, 0.07868262380361557)","(0.6830769777297974, 0.493411123752594, 0.01887020282447338)","(0.6411455273628235, 0.4380882680416107, 0.03996463865041733)","(0.6278384923934937, 0.46812671422958374, 0.06486135721206665)","(0.6293613910675049, 0.49774858355522156, 0.08182192593812943)","(0.7078768014907837, 0.4963211417198181, 0.029008783400058746)","(0.6788363456726074, 0.4403718411922455, 0.052359964698553085)","(0.6644880771636963, 0.45922285318374634, 0.07346433401107788)","(0.6662770509719849, 0.4876205325126648, 0.08916706591844559)",Position
914,"(0.7206772565841675, 0.7098140716552734, -3.4631909784366144e-07)","(0.6580538153648376, 0.6965458393096924, 0.018483273684978485)","(0.6193079948425293, 0.6366099715232849, 0.03098292089998722)","(0.5968348979949951, 0.57069993019104, 0.04432804509997368)","(0.5738694667816162, 0.5309783816337585, 0.061321597546339035)","(0.6264829039573669, 0.5395829081535339, 0.0063479277305305)","(0.5862175226211548, 0.4704340696334839, 0.02912512794137001)","(0.57232666015625, 0.4894513189792633, 0.0569063238799572)","(0.5700252056121826, 0.5149083137512207, 0.07763887196779251)","(0.655126690864563, 0.504864513874054, 0.00856357254087925)","(0.6089792847633362, 0.4375506639480591, 0.026622457429766655)","(0.5975952744483948, 0.47196686267852783, 0.05228811874985695)","(0.6006326675415039, 0.5054849982261658, 0.0723629966378212)","(0.6832985281944275, 0.49343371391296387, 0.015280084684491158)","(0.6406777501106262, 0.43636554479599, 0.034650616347789764)","(0.6278441548347473, 0.4666118919849396, 0.05892452970147133)","(0.6302124857902527, 0.49629414081573486, 0.07553904503583908)","(0.7082015872001648, 0.496018648147583, 0.024213604629039764)","(0.6784918308258057, 0.43907690048217773, 0.046244941651821136)","(0.6645119786262512, 0.45824116468429565, 0.06693371385335922)","(0.6669964790344238, 0.4868496060371399, 0.08236173540353775)",Position
915,"(0.7212026119232178, 0.7099412679672241, -3.436533120293461e-07)","(0.6579233407974243, 0.6962556838989258, 0.01962227374315262)","(0.6195520162582397, 0.6360319256782532, 0.03261232748627663)","(0.5971357226371765, 0.5698513984680176, 0.04662465304136276)","(0.5732353329658508, 0.5325972437858582, 0.06445679068565369)","(0.6253420114517212, 0.5390265583992004, 0.005815128795802593)","(0.5851983428001404, 0.4721282720565796, 0.03015504777431488)","(0.572334349155426, 0.4919418692588806, 0.06000807508826256)","(0.5710182189941406, 0.5170918107032776, 0.08223317563533783)","(0.6542841196060181, 0.5047613382339478, 0.00833269115537405)","(0.6089192628860474, 0.43806132674217224, 0.027502551674842834)","(0.597819983959198, 0.47220924496650696, 0.05518673360347748)","(0.6003677248954773, 0.5052149295806885, 0.07691427320241928)","(0.6826781034469604, 0.4932919144630432, 0.015708325430750847)","(0.641079843044281, 0.43715783953666687, 0.036278773099184036)","(0.6280657649040222, 0.4672427177429199, 0.06270332634449005)","(0.6301529407501221, 0.49698498845100403, 0.08097491413354874)","(0.7076509594917297, 0.49569618701934814, 0.02544047124683857)","(0.6779376864433289, 0.4384388029575348, 0.048575375229120255)","(0.6636698842048645, 0.45768699049949646, 0.0706828311085701)","(0.6659744381904602, 0.48614129424095154, 0.08738711476325989)",Position
916,"(0.7217780947685242, 0.7084980607032776, -3.452442456364224e-07)","(0.658099889755249, 0.695075273513794, 0.01966794952750206)","(0.6191444396972656, 0.6368353366851807, 0.031961891800165176)","(0.5957263708114624, 0.5720882415771484, 0.045666664838790894)","(0.5724049806594849, 0.5333379507064819, 0.06320755928754807)","(0.6247464418411255, 0.5429189801216125, -9.06357672647573e-05)","(0.5838329195976257, 0.4734305441379547, 0.0247003473341465)","(0.5711370706558228, 0.49270737171173096, 0.05692964792251587)","(0.5697077512741089, 0.5188143849372864, 0.08097485452890396)","(0.6533153653144836, 0.5075599551200867, 0.0026863766834139824)","(0.6068729758262634, 0.44136807322502136, 0.02221696637570858)","(0.5964952111244202, 0.475910484790802, 0.0520363375544548)","(0.5996888875961304, 0.5089089274406433, 0.07518462091684341)","(0.6819446682929993, 0.49401822686195374, 0.010868574492633343)","(0.6390976905822754, 0.43857109546661377, 0.03239378333091736)","(0.6275094151496887, 0.4690649211406708, 0.06068548187613487)","(0.6306294202804565, 0.5000319480895996, 0.07993915677070618)","(0.7066717743873596, 0.4949725270271301, 0.021461132913827896)","(0.6763245463371277, 0.4403253197669983, 0.04491525515913963)","(0.6629132032394409, 0.4596787989139557, 0.06756172329187393)","(0.6661822199821472, 0.4879947900772095, 0.08468202501535416)",Position
917,"(0.7211757302284241, 0.7072460651397705, -3.4265084991602635e-07)","(0.6584006547927856, 0.6969274878501892, 0.016991354525089264)","(0.6190797686576843, 0.6398894190788269, 0.02781921997666359)","(0.5946641564369202, 0.5744932889938354, 0.03958525136113167)","(0.5712870955467224, 0.5349851846694946, 0.05494118854403496)","(0.6237742304801941, 0.5443754196166992, 0.0017278315499424934)","(0.5812393426895142, 0.4754345417022705, 0.02339484542608261)","(0.5688042640686035, 0.49569666385650635, 0.051839545369148254)","(0.5684164762496948, 0.5223150849342346, 0.0731925368309021)","(0.6518718004226685, 0.5076981782913208, 0.003783897263929248)","(0.6037850379943848, 0.44118794798851013, 0.02018284611403942)","(0.594092607498169, 0.4777408242225647, 0.045956458896398544)","(0.5986964106559753, 0.5108474493026733, 0.06628201901912689)","(0.6806854605674744, 0.4935186207294464, 0.010469155386090279)","(0.6369079351425171, 0.4376205801963806, 0.02840060368180275)","(0.6262368559837341, 0.469906747341156, 0.052835267037153244)","(0.6309078335762024, 0.5006083250045776, 0.06974640488624573)","(0.7058770656585693, 0.49410608410835266, 0.019319336861371994)","(0.6742199659347534, 0.43846267461776733, 0.03964640200138092)","(0.6615651845932007, 0.4589727222919464, 0.05989282578229904)","(0.6659826040267944, 0.4875241816043854, 0.07531605660915375)",Position
918,"(0.7208722233772278, 0.7071625590324402, -3.785257831623312e-07)","(0.6576244831085205, 0.6973260641098022, 0.017381392419338226)","(0.6184256672859192, 0.6415610909461975, 0.02762327715754509)","(0.592858612537384, 0.5766175985336304, 0.038007061928510666)","(0.5696163773536682, 0.5369950532913208, 0.051809437572956085)","(0.6216511130332947, 0.5452425479888916, 0.003658965229988098)","(0.5788059234619141, 0.4771469235420227, 0.022434184327721596)","(0.5683736205101013, 0.5027094483375549, 0.04747052863240242)","(0.5708239674568176, 0.5309363603591919, 0.06621464341878891)","(0.6500097513198853, 0.5075357556343079, 0.0036918881814926863)","(0.6020475029945374, 0.44359293580055237, 0.017412666231393814)","(0.5937073826789856, 0.482225239276886, 0.03961673378944397)","(0.6004225015640259, 0.5139792561531067, 0.05684297904372215)","(0.6792477369308472, 0.4923163652420044, 0.00801805779337883)","(0.634658694267273, 0.43611663579940796, 0.022946059703826904)","(0.6257572770118713, 0.4698435962200165, 0.04457143694162369)","(0.6326463222503662, 0.5005900859832764, 0.05931290239095688)","(0.7049296498298645, 0.4925305247306824, 0.014542552642524242)","(0.6723592281341553, 0.43530189990997314, 0.03221374377608299)","(0.6613011956214905, 0.4566805362701416, 0.05085374042391777)","(0.6675781011581421, 0.4856036305427551, 0.06490623950958252)",Position
919,"(0.7202929258346558, 0.70513916015625, -3.707463633872976e-07)","(0.6575872302055359, 0.6967374086380005, 0.017560644075274467)","(0.6182469129562378, 0.6400103569030762, 0.028361665084958076)","(0.592866063117981, 0.5749992728233337, 0.03923708200454712)","(0.5688915252685547, 0.5377073884010315, 0.05342193320393562)","(0.621404230594635, 0.5421730875968933, 0.005422576796263456)","(0.5780993103981018, 0.4763995110988617, 0.024539049714803696)","(0.567212700843811, 0.5005605220794678, 0.04925696551799774)","(0.5692050457000732, 0.5261204242706299, 0.06768503785133362)","(0.6497010588645935, 0.50537109375, 0.005429710261523724)","(0.6007530689239502, 0.4414012134075165, 0.01922684907913208)","(0.5920459032058716, 0.48045700788497925, 0.04170979559421539)","(0.5986465215682983, 0.5118712186813354, 0.05948147550225258)","(0.6786328554153442, 0.49131008982658386, 0.009549517184495926)","(0.6336466073989868, 0.4338794946670532, 0.02409224770963192)","(0.6237831711769104, 0.4682462215423584, 0.04587229713797569)","(0.6301030516624451, 0.49820125102996826, 0.061188168823719025)","(0.7041872143745422, 0.4918377101421356, 0.01585494726896286)","(0.6719086170196533, 0.43297454714775085, 0.03338412195444107)","(0.6602206230163574, 0.45466336607933044, 0.052088357508182526)","(0.6662405729293823, 0.4836218059062958, 0.06637153029441833)",Position
920,"(0.7193869948387146, 0.7035454511642456, -3.965575103848096e-07)","(0.6567190289497375, 0.6957790851593018, 0.016255715861916542)","(0.617773175239563, 0.639667272567749, 0.025799863040447235)","(0.5921201109886169, 0.5740145444869995, 0.03511380776762962)","(0.5688802003860474, 0.5354971885681152, 0.04746007174253464)","(0.6203205585479736, 0.5407530069351196, 0.0044111162424087524)","(0.5772544145584106, 0.4762502908706665, 0.020569197833538055)","(0.5667237639427185, 0.5024558305740356, 0.042027149349451065)","(0.5695173740386963, 0.5285771489143372, 0.05791208893060684)","(0.6489076018333435, 0.5042558312416077, 0.0031585178803652525)","(0.5998619198799133, 0.44130924344062805, 0.014358660206198692)","(0.5921101570129395, 0.48174113035202026, 0.03373197466135025)","(0.6002980470657349, 0.5124651193618774, 0.04872603714466095)","(0.678388774394989, 0.48970267176628113, 0.005677609238773584)","(0.632731556892395, 0.431968629360199, 0.017267359420657158)","(0.6247611045837402, 0.46815845370292664, 0.03629322722554207)","(0.6333403587341309, 0.498322069644928, 0.049389272928237915)","(0.7043805122375488, 0.48985016345977783, 0.010264224372804165)","(0.6709813475608826, 0.4308142066001892, 0.02461717277765274)","(0.6610260605812073, 0.45432931184768677, 0.0412663072347641)","(0.6689797043800354, 0.4835444688796997, 0.05384456366300583)",Position
921,"(0.7199891805648804, 0.7023273706436157, -3.900186129612848e-07)","(0.6560943126678467, 0.6908262968063354, 0.020898299291729927)","(0.6175705194473267, 0.6345141530036926, 0.03248417004942894)","(0.5922289490699768, 0.5715096592903137, 0.04447142034769058)","(0.5680080652236938, 0.5342207551002502, 0.05980357900261879)","(0.6193039417266846, 0.5372411608695984, 0.00193562894128263)","(0.5764968395233154, 0.4768526256084442, 0.025324692949652672)","(0.5682910084724426, 0.5047495365142822, 0.05501030012965202)","(0.5720571875572205, 0.529421329498291, 0.07631023228168488)","(0.6478787660598755, 0.5015305876731873, 0.0017338371835649014)","(0.598722517490387, 0.43916815519332886, 0.017729511484503746)","(0.5919332504272461, 0.47982606291770935, 0.043849878013134)","(0.599601686000824, 0.5106046199798584, 0.06384427100419998)","(0.6775333881378174, 0.4872245788574219, 0.006862731650471687)","(0.6327577233314514, 0.43086427450180054, 0.023657191544771194)","(0.6249197125434875, 0.467043936252594, 0.04799884185194969)","(0.6326534152030945, 0.4973562955856323, 0.06455675512552261)","(0.7031360268592834, 0.4869157373905182, 0.014777546748518944)","(0.6697344183921814, 0.4279356300830841, 0.034089233726263046)","(0.6596831679344177, 0.45202934741973877, 0.0544370673596859)","(0.6678362488746643, 0.4812888205051422, 0.06959779560565948)",Position
