Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
669,"(0.651233971118927, 0.14523154497146606, 2.0963919666883157e-07)","(0.5852574706077576, 0.13846667110919952, 0.011015122756361961)","(0.540550708770752, 0.17955493927001953, 0.0199490487575531)","(0.510897159576416, 0.23766577243804932, 0.03407484292984009)","(0.48699501156806946, 0.2846335172653198, 0.051783300936222076)","(0.537036120891571, 0.27054664492607117, -0.016047034412622452)","(0.4976954162120819, 0.3332693576812744, 0.00941474735736847)","(0.48086097836494446, 0.3337675631046295, 0.04442198947072029)","(0.4765784740447998, 0.32055342197418213, 0.07266722619533539)","(0.5652088522911072, 0.31099921464920044, -0.004313922952860594)","(0.5186125636100769, 0.3710363209247589, 0.02398429811000824)","(0.505059540271759, 0.3556089997291565, 0.06262989342212677)","(0.5015857219696045, 0.337348610162735, 0.09283625334501266)","(0.5905633568763733, 0.32908543944358826, 0.012765166349709034)","(0.5508748888969421, 0.37191057205200195, 0.04174293205142021)","(0.5351234078407288, 0.35535264015197754, 0.0753137469291687)","(0.5327059626579285, 0.3351099491119385, 0.09856845438480377)","(0.6121827363967896, 0.3367253541946411, 0.03134547173976898)","(0.5776627063751221, 0.3647109866142273, 0.05866525322198868)","(0.563689112663269, 0.3519221544265747, 0.08312509208917618)","(0.5595225691795349, 0.33288368582725525, 0.10317733138799667)",Position
670,"(0.6497632265090942, 0.14485612511634827, 2.1122079374435998e-07)","(0.5842256546020508, 0.13717341423034668, 0.008543960750102997)","(0.5376217365264893, 0.1771484613418579, 0.017054691910743713)","(0.5080224275588989, 0.23739728331565857, 0.030775990337133408)","(0.48460593819618225, 0.2850590646266937, 0.04831878840923309)","(0.5368442535400391, 0.27181217074394226, -0.014772358350455761)","(0.49603328108787537, 0.3366234600543976, 0.008329705335199833)","(0.4790647327899933, 0.3353872001171112, 0.04092545807361603)","(0.47503310441970825, 0.32048726081848145, 0.06759510934352875)","(0.5650263428688049, 0.31323426961898804, -0.003133608726784587)","(0.5181859731674194, 0.370991587638855, 0.02274579368531704)","(0.5059111714363098, 0.3527359068393707, 0.05830751731991768)","(0.5037592649459839, 0.33318793773651123, 0.08641701191663742)","(0.5903019309043884, 0.33120495080947876, 0.013234613463282585)","(0.5501893758773804, 0.3737059533596039, 0.038786381483078)","(0.5350958704948425, 0.3554295599460602, 0.0694633349776268)","(0.5333524346351624, 0.3342774510383606, 0.091281458735466)","(0.6120547652244568, 0.33781617879867554, 0.03096824139356613)","(0.5776054859161377, 0.36806514859199524, 0.055071331560611725)","(0.5629956722259521, 0.3534717857837677, 0.07761558145284653)","(0.5589172840118408, 0.3331400454044342, 0.09669670462608337)",Position
671,"(0.6474318504333496, 0.144044890999794, 2.2803476440458326e-07)","(0.5816032290458679, 0.136358380317688, 0.008467994630336761)","(0.5340484380722046, 0.17551830410957336, 0.016193462535738945)","(0.5041674375534058, 0.23662202060222626, 0.02867625467479229)","(0.48164474964141846, 0.2856235206127167, 0.04466827213764191)","(0.5354334712028503, 0.271187961101532, -0.01434349361807108)","(0.4943937659263611, 0.3375917971134186, 0.007477343548089266)","(0.4774293899536133, 0.3381812572479248, 0.03858816996216774)","(0.4726370573043823, 0.3245607018470764, 0.06403093785047531)","(0.5633500218391418, 0.312923401594162, -0.00420802179723978)","(0.5161550045013428, 0.37285327911376953, 0.019469156861305237)","(0.5025497078895569, 0.3567693531513214, 0.052221786230802536)","(0.49921944737434387, 0.33659598231315613, 0.07847533375024796)","(0.5886884927749634, 0.33163437247276306, 0.010626482777297497)","(0.5479673147201538, 0.37618833780288696, 0.03444908559322357)","(0.5325835943222046, 0.35903942584991455, 0.06334284693002701)","(0.5306928753852844, 0.33731862902641296, 0.084041066467762)","(0.6108874678611755, 0.3387325406074524, 0.026813970878720284)","(0.5760444402694702, 0.37164732813835144, 0.04951455816626549)","(0.5615644454956055, 0.3578358292579651, 0.07121248543262482)","(0.5576716065406799, 0.3375483751296997, 0.08982932567596436)",Release
672,"(0.6459197998046875, 0.14399750530719757, 2.523794648823241e-07)","(0.5795625448226929, 0.13642539083957672, 0.007349493447691202)","(0.5320849418640137, 0.1754288375377655, 0.014613617211580276)","(0.5017656683921814, 0.23660847544670105, 0.026819104328751564)","(0.479800820350647, 0.2874414920806885, 0.04258501157164574)","(0.5337555408477783, 0.2717364728450775, -0.013915818184614182)","(0.4920884370803833, 0.33795368671417236, 0.008627183735370636)","(0.47405514121055603, 0.33983856439590454, 0.04010368138551712)","(0.46837493777275085, 0.32706671953201294, 0.06585343182086945)","(0.5622702836990356, 0.31345900893211365, -0.002549640601500869)","(0.5153257846832275, 0.37464120984077454, 0.022785253822803497)","(0.501954972743988, 0.3582839071750641, 0.05694732815027237)","(0.49847131967544556, 0.3382694125175476, 0.08410565555095673)","(0.5878390669822693, 0.3319282531738281, 0.013347316533327103)","(0.5476598143577576, 0.37676212191581726, 0.03887695074081421)","(0.5316717028617859, 0.3596963882446289, 0.06911672651767731)","(0.5292813181877136, 0.33750665187835693, 0.09051601588726044)","(0.6100776791572571, 0.3391909599304199, 0.030348576605319977)","(0.5762479305267334, 0.3713257312774658, 0.05405804514884949)","(0.561286449432373, 0.35739290714263916, 0.07621996849775314)","(0.5568110942840576, 0.33646872639656067, 0.09511132538318634)",Release
673,"(0.6448277235031128, 0.14263701438903809, 2.433344263863546e-07)","(0.5774359107017517, 0.13754355907440186, 0.009806489571928978)","(0.5312895774841309, 0.1755133718252182, 0.01739819534122944)","(0.5012630820274353, 0.23356208205223083, 0.030613355338573456)","(0.47799599170684814, 0.28318628668785095, 0.04725125804543495)","(0.5305175185203552, 0.2714715003967285, -0.019486716017127037)","(0.49123865365982056, 0.3379055857658386, 0.004999882075935602)","(0.4722989797592163, 0.34513765573501587, 0.039428867399692535)","(0.4648735225200653, 0.33887961506843567, 0.06751617044210434)","(0.5595306158065796, 0.31172892451286316, -0.00675230473279953)","(0.5141621828079224, 0.37345197796821594, 0.02181372605264187)","(0.5007258653640747, 0.35810887813568115, 0.06155642122030258)","(0.49672138690948486, 0.3396432101726532, 0.09275088459253311)","(0.585203230381012, 0.330441951751709, 0.011428436264395714)","(0.5463978052139282, 0.37553441524505615, 0.04051396995782852)","(0.5306349396705627, 0.3593284487724304, 0.07533923536539078)","(0.5279527902603149, 0.3392673134803772, 0.09976143389940262)","(0.6075468063354492, 0.33911803364753723, 0.031110139563679695)","(0.5749793648719788, 0.370002806186676, 0.05915629118680954)","(0.5605089068412781, 0.35839301347732544, 0.08489329367876053)","(0.5561217069625854, 0.3395848274230957, 0.10608939826488495)",Release
674,"(0.6434633731842041, 0.14193026721477509, 2.4614953986201726e-07)","(0.5774112343788147, 0.13426922261714935, 0.007067706901580095)","(0.5304668545722961, 0.17302221059799194, 0.014278946444392204)","(0.4991951882839203, 0.23162460327148438, 0.026972929015755653)","(0.47363847494125366, 0.2763083577156067, 0.04332086816430092)","(0.5310475826263428, 0.27382925152778625, -0.015314286574721336)","(0.4906403422355652, 0.3400191068649292, 0.00887717492878437)","(0.47255244851112366, 0.34433549642562866, 0.04151904955506325)","(0.4661017060279846, 0.335428923368454, 0.06767822802066803)","(0.5596508979797363, 0.31495019793510437, -0.002633103635162115)","(0.5134679675102234, 0.37410277128219604, 0.02419263869524002)","(0.5002958178520203, 0.3564463257789612, 0.05970790237188339)","(0.4970856308937073, 0.3364400565624237, 0.08756257593631744)","(0.585507869720459, 0.332340806722641, 0.014867053367197514)","(0.5463228821754456, 0.37628334760665894, 0.041610196232795715)","(0.5304337739944458, 0.3586200475692749, 0.07260359078645706)","(0.5277731418609619, 0.33695700764656067, 0.09427153319120407)","(0.6081783771514893, 0.3386678695678711, 0.03360424563288689)","(0.5761063694953918, 0.3709999918937683, 0.059001822024583817)","(0.5620322227478027, 0.35720598697662354, 0.08216487616300583)","(0.558103084564209, 0.3366740942001343, 0.10140874236822128)",Release
675,"(0.6404781341552734, 0.14036345481872559, 2.562816803219903e-07)","(0.5760603547096252, 0.1318839192390442, 0.005028878804296255)","(0.5283101201057434, 0.17131087183952332, 0.011585435830056667)","(0.49751585721969604, 0.23240730166435242, 0.02314324490725994)","(0.4716077446937561, 0.276021271944046, 0.037985168397426605)","(0.5297449827194214, 0.27233970165252686, -0.012516655027866364)","(0.487709105014801, 0.3422282934188843, 0.008296016603708267)","(0.4685699939727783, 0.3500909209251404, 0.036335550248622894)","(0.46023422479629517, 0.3445720970630646, 0.058813225477933884)","(0.5579938292503357, 0.3144822418689728, -0.0011044387938454747)","(0.5111483335494995, 0.37445902824401855, 0.021935921162366867)","(0.49751198291778564, 0.35763028264045715, 0.051867932081222534)","(0.49352723360061646, 0.33751237392425537, 0.07536551356315613)","(0.5838820934295654, 0.33190566301345825, 0.014374962076544762)","(0.5439972281455994, 0.3763922154903412, 0.0371926873922348)","(0.5285343527793884, 0.3586815893650055, 0.0633176639676094)","(0.5259344577789307, 0.3360309302806854, 0.0815052017569542)","(0.6066482067108154, 0.3373963534832001, 0.030872497707605362)","(0.5736141204833984, 0.370388001203537, 0.052487462759017944)","(0.558814525604248, 0.35534441471099854, 0.07230726629495621)","(0.5545129179954529, 0.33376118540763855, 0.0889902263879776)",Release
676,"(0.6380822658538818, 0.13948750495910645, 2.5696519401208207e-07)","(0.5732165575027466, 0.13062644004821777, 0.006573775317519903)","(0.5265757441520691, 0.17083632946014404, 0.013842231594026089)","(0.4962523877620697, 0.23270495235919952, 0.025479326024651527)","(0.46964624524116516, 0.274833083152771, 0.0405372679233551)","(0.5277274250984192, 0.27333521842956543, -0.007285709958523512)","(0.48713743686676025, 0.3455297648906708, 0.01394990086555481)","(0.4687119424343109, 0.35266268253326416, 0.041814424097537994)","(0.4614163935184479, 0.3452111780643463, 0.0642029345035553)","(0.5562453866004944, 0.3140984773635864, 0.0033345173578709364)","(0.5102540254592896, 0.3739358186721802, 0.027150314301252365)","(0.49535682797431946, 0.3593771159648895, 0.05711239203810692)","(0.4903642237186432, 0.3415752351284027, 0.08063354343175888)","(0.5828092694282532, 0.33005353808403015, 0.017752651125192642)","(0.5439847707748413, 0.37590232491493225, 0.041183240711688995)","(0.5271880626678467, 0.3603540360927582, 0.06820168346166611)","(0.5233532786369324, 0.33855170011520386, 0.08705270290374756)","(0.6063337326049805, 0.33379822969436646, 0.03313440456986427)","(0.5740483403205872, 0.36823734641075134, 0.05522562190890312)","(0.5587375164031982, 0.35482001304626465, 0.07589848339557648)","(0.5539412498474121, 0.33371663093566895, 0.09332827478647232)",Release
677,"(0.6369332671165466, 0.13732962310314178, 2.620440113787481e-07)","(0.5717804431915283, 0.12953954935073853, 0.006881029810756445)","(0.5257415771484375, 0.16968677937984467, 0.014498255215585232)","(0.4953537881374359, 0.23137548565864563, 0.026492808014154434)","(0.46887338161468506, 0.27314493060112, 0.04201584681868553)","(0.5266304612159729, 0.2739264965057373, -0.005384940654039383)","(0.4862486720085144, 0.34425342082977295, 0.016320358961820602)","(0.467506468296051, 0.3471035957336426, 0.043790966272354126)","(0.4600445330142975, 0.3358420431613922, 0.0658484622836113)","(0.5551514625549316, 0.3138505518436432, 0.0054572634398937225)","(0.509250819683075, 0.3730941116809845, 0.02950894646346569)","(0.49352335929870605, 0.3586355745792389, 0.05863843113183975)","(0.4876694083213806, 0.3407830595970154, 0.08147825300693512)","(0.581756591796875, 0.32907548546791077, 0.020139919593930244)","(0.542841374874115, 0.37496235966682434, 0.043888408690690994)","(0.5255170464515686, 0.35998883843421936, 0.07047414034605026)","(0.520879864692688, 0.33797210454940796, 0.08899543434381485)","(0.6052281856536865, 0.33230656385421753, 0.0358068123459816)","(0.5724876523017883, 0.36686277389526367, 0.058191705495119095)","(0.5570319294929504, 0.35376235842704773, 0.0789031833410263)","(0.5516999363899231, 0.3322336971759796, 0.09635698795318604)",Release
678,"(0.635313093662262, 0.1358298808336258, 2.6732902824733173e-07)","(0.571243405342102, 0.12690915167331696, 0.005694807507097721)","(0.5243659615516663, 0.16876745223999023, 0.01301336195319891)","(0.4939841032028198, 0.23286880552768707, 0.02408599853515625)","(0.46699288487434387, 0.27373605966567993, 0.03841879963874817)","(0.525924563407898, 0.27272823452949524, -0.0005020549870096147)","(0.4864571988582611, 0.34326237440109253, 0.019663184881210327)","(0.4686681926250458, 0.35084909200668335, 0.04345240071415901)","(0.4604288935661316, 0.3441314101219177, 0.0622575618326664)","(0.554109513759613, 0.31207332015037537, 0.008691019378602505)","(0.5099952816963196, 0.37242716550827026, 0.03104455955326557)","(0.4934256076812744, 0.3633735477924347, 0.055562861263751984)","(0.4860770106315613, 0.34763529896736145, 0.07459533959627151)","(0.5809131264686584, 0.3271045386791229, 0.020951267331838608)","(0.5429479479789734, 0.3746374249458313, 0.04254262149333954)","(0.5252519845962524, 0.36237651109695435, 0.06505220383405685)","(0.5196919441223145, 0.34132423996925354, 0.08046496659517288)","(0.6046169400215149, 0.32969796657562256, 0.03390851244330406)","(0.5728110074996948, 0.3662072718143463, 0.053891971707344055)","(0.55729079246521, 0.354190468788147, 0.07205168157815933)","(0.5518220663070679, 0.3335812985897064, 0.08733516186475754)",Release
