Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
2556,"(0.36828699707984924, 0.16834990680217743, -3.382989177680429e-07)","(0.4224384129047394, 0.23795562982559204, -0.019287152215838432)","(0.45179399847984314, 0.337263286113739, -0.013359259814023972)","(0.47053518891334534, 0.40885645151138306, 0.0015606317901983857)","(0.46917349100112915, 0.44943976402282715, 0.020451588556170464)","(0.3705977201461792, 0.4184586703777313, -0.006322956643998623)","(0.41092246770858765, 0.48691534996032715, 0.023849595338106155)","(0.44324392080307007, 0.47280967235565186, 0.047245535999536514)","(0.4647613763809204, 0.45431679487228394, 0.0619843490421772)","(0.3455228805541992, 0.40198609232902527, 0.01800644025206566)","(0.39272576570510864, 0.4539365768432617, 0.05086861923336983)","(0.4265247583389282, 0.44442218542099, 0.06445002555847168)","(0.45025378465652466, 0.42173027992248535, 0.0695626437664032)","(0.33531445264816284, 0.37235695123672485, 0.043982237577438354)","(0.38356006145477295, 0.408797025680542, 0.0721726045012474)","(0.4097139835357666, 0.4021740257740021, 0.0753689631819725)","(0.42883190512657166, 0.38496848940849304, 0.07246944308280945)","(0.3345962166786194, 0.34633222222328186, 0.06919192522764206)","(0.37045198678970337, 0.374231219291687, 0.08648815751075745)","(0.3927685618400574, 0.3715561032295227, 0.08896941691637039)","(0.4115752875804901, 0.3584364652633667, 0.08947566151618958)",Position
2557,"(0.36846280097961426, 0.17090189456939697, -3.572138780327805e-07)","(0.4224177896976471, 0.23897624015808105, -0.018034636974334717)","(0.45158642530441284, 0.33777621388435364, -0.01193251833319664)","(0.46911925077438354, 0.40942761301994324, 0.002895561745390296)","(0.46694740653038025, 0.4482708275318146, 0.021571313962340355)","(0.3709700405597687, 0.42005813121795654, -0.007665508892387152)","(0.4106961488723755, 0.4885790944099426, 0.021403487771749496)","(0.4424957036972046, 0.47215721011161804, 0.04443289712071419)","(0.46332481503486633, 0.452146053314209, 0.05898403376340866)","(0.345765620470047, 0.40390607714653015, 0.015813976526260376)","(0.39155763387680054, 0.4566931426525116, 0.04706105217337608)","(0.4252501428127289, 0.44446074962615967, 0.06032903119921684)","(0.44838884472846985, 0.41963985562324524, 0.0654030442237854)","(0.3353416621685028, 0.37461331486701965, 0.04115612059831619)","(0.38257741928100586, 0.4100639224052429, 0.06813186407089233)","(0.40833136439323425, 0.40050697326660156, 0.07084708660840988)","(0.4265861511230469, 0.38039109110832214, 0.06772821396589279)","(0.3347267210483551, 0.34877148270606995, 0.06589917838573456)","(0.369697630405426, 0.3752982020378113, 0.08264126628637314)","(0.3918784558773041, 0.3710739314556122, 0.08472352474927902)","(0.4102690815925598, 0.35661542415618896, 0.08485207706689835)",Position
2558,"(0.36925822496414185, 0.17103493213653564, -3.521574569731456e-07)","(0.42215460538864136, 0.2390977144241333, -0.020121119916439056)","(0.45012274384498596, 0.33648040890693665, -0.015223042108118534)","(0.46819257736206055, 0.4063044786453247, -0.0015722298994660378)","(0.468204528093338, 0.44857436418533325, 0.015521286055445671)","(0.36996838450431824, 0.4208207130432129, -0.008473455905914307)","(0.41081732511520386, 0.4879656732082367, 0.01953817531466484)","(0.443421334028244, 0.4725682735443115, 0.04116368293762207)","(0.4640079438686371, 0.4529666602611542, 0.054828230291604996)","(0.34466347098350525, 0.4036131203174591, 0.015429367311298847)","(0.3917285203933716, 0.45373159646987915, 0.04601479321718216)","(0.4261060059070587, 0.44118329882621765, 0.0582016296684742)","(0.44885557889938354, 0.41558998823165894, 0.0625179186463356)","(0.3344572186470032, 0.372931569814682, 0.040872473269701004)","(0.3820629119873047, 0.40756064653396606, 0.06662129610776901)","(0.4083651602268219, 0.3977087140083313, 0.06827742606401443)","(0.42655256390571594, 0.37728604674339294, 0.06468283385038376)","(0.3341691493988037, 0.3466770648956299, 0.06560100615024567)","(0.3692759573459625, 0.3738016188144684, 0.0810701921582222)","(0.39137205481529236, 0.36951327323913574, 0.08247945457696915)","(0.4091559946537018, 0.3548421263694763, 0.08232633024454117)",Position
2559,"(0.3682951331138611, 0.1705216020345688, -3.5442400303509203e-07)","(0.42188799381256104, 0.23883995413780212, -0.019819797948002815)","(0.45054882764816284, 0.3361850678920746, -0.01576634682714939)","(0.46893149614334106, 0.40715816617012024, -0.0029108708258718252)","(0.468484491109848, 0.4495241641998291, 0.013690702617168427)","(0.36928194761276245, 0.41816282272338867, -0.010635258629918098)","(0.40948447585105896, 0.48847246170043945, 0.016626553609967232)","(0.44208285212516785, 0.4728519916534424, 0.03830437734723091)","(0.463212788105011, 0.45226407051086426, 0.052075061947107315)","(0.34424954652786255, 0.401611864566803, 0.01306157372891903)","(0.390105277299881, 0.45476099848747253, 0.04269750416278839)","(0.4238360524177551, 0.44106778502464294, 0.05511719733476639)","(0.4459984004497528, 0.4155401587486267, 0.05959795415401459)","(0.3341270685195923, 0.37251800298690796, 0.038544826209545135)","(0.38065606355667114, 0.410063773393631, 0.06410837173461914)","(0.406070739030838, 0.3985479772090912, 0.06655792146921158)","(0.4238603115081787, 0.37668654322624207, 0.0633690133690834)","(0.3340572118759155, 0.34716928005218506, 0.06334453821182251)","(0.36853715777397156, 0.3759506940841675, 0.07896817475557327)","(0.390219509601593, 0.3709787130355835, 0.08092304319143295)","(0.40786129236221313, 0.35601669549942017, 0.08110009878873825)",Position
2560,"(0.3683721423149109, 0.16882920265197754, -3.747486232441588e-07)","(0.42195093631744385, 0.24043971300125122, -0.01924598217010498)","(0.4506429433822632, 0.33723360300064087, -0.013682004995644093)","(0.46960607171058655, 0.4067651927471161, 0.0008173491223715246)","(0.4692639112472534, 0.4490959346294403, 0.018976720049977303)","(0.36834773421287537, 0.41973257064819336, -0.006696407217532396)","(0.408890962600708, 0.48743918538093567, 0.023817453533411026)","(0.44171687960624695, 0.46851930022239685, 0.046445295214653015)","(0.4615592062473297, 0.44481879472732544, 0.06014009192585945)","(0.3441135883331299, 0.401369571685791, 0.017850106582045555)","(0.3928661048412323, 0.4457019567489624, 0.05044747516512871)","(0.4255823493003845, 0.4268662929534912, 0.062056608498096466)","(0.44466090202331543, 0.3987498879432678, 0.06492821127176285)","(0.334694504737854, 0.3708949387073517, 0.044272664934396744)","(0.38341641426086426, 0.4042440354824066, 0.07225865125656128)","(0.40861621499061584, 0.3897954225540161, 0.07273925840854645)","(0.4251435101032257, 0.3654138445854187, 0.06712771952152252)","(0.3345848321914673, 0.3456530272960663, 0.07012131810188293)","(0.3705153465270996, 0.371427983045578, 0.08691314607858658)","(0.3923344314098358, 0.3637230694293976, 0.08749561756849289)","(0.4091023802757263, 0.34668728709220886, 0.08601738512516022)",Position
2561,"(0.3683881461620331, 0.16997216641902924, -3.5807553899758204e-07)","(0.4218829870223999, 0.23801741003990173, -0.02045423723757267)","(0.4510745704174042, 0.33674338459968567, -0.016299650073051453)","(0.4704034924507141, 0.4079381823539734, -0.00348107167519629)","(0.4700974225997925, 0.44986283779144287, 0.012996846809983253)","(0.3689110577106476, 0.42023974657058716, -0.008871763944625854)","(0.40875834226608276, 0.49062108993530273, 0.018438829109072685)","(0.44178229570388794, 0.4716086983680725, 0.04001833498477936)","(0.4617186486721039, 0.447925329208374, 0.053662486374378204)","(0.34381234645843506, 0.40298792719841003, 0.015087021514773369)","(0.3904706835746765, 0.45640015602111816, 0.04395917057991028)","(0.425449401140213, 0.440439373254776, 0.05581160634756088)","(0.44703420996665955, 0.41133633255958557, 0.06027882918715477)","(0.3340316116809845, 0.3724484145641327, 0.040555354207754135)","(0.3826049566268921, 0.4100228250026703, 0.06515613198280334)","(0.40954118967056274, 0.3979777693748474, 0.06661731004714966)","(0.42712071537971497, 0.37461569905281067, 0.0631055012345314)","(0.33412402868270874, 0.34580832719802856, 0.06534457951784134)","(0.3699788451194763, 0.37375715374946594, 0.08015193790197372)","(0.39262011647224426, 0.368428498506546, 0.08120763301849365)","(0.4100716710090637, 0.35241982340812683, 0.08086204528808594)",Position
2562,"(0.36771509051322937, 0.16823038458824158, -3.767401324239472e-07)","(0.42156171798706055, 0.23775143921375275, -0.018941080197691917)","(0.4510635733604431, 0.33699288964271545, -0.013386400416493416)","(0.4700760543346405, 0.40714767575263977, 0.0006747167208231986)","(0.4692571759223938, 0.447131872177124, 0.018328795209527016)","(0.3683585822582245, 0.4209287762641907, -0.006144273094832897)","(0.40933820605278015, 0.48965728282928467, 0.021754443645477295)","(0.44262784719467163, 0.4722427725791931, 0.04253998026251793)","(0.46351033449172974, 0.45027804374694824, 0.055435169488191605)","(0.3434741497039795, 0.4025542140007019, 0.017262792214751244)","(0.39149048924446106, 0.453114777803421, 0.0468488447368145)","(0.4255179166793823, 0.4372837245464325, 0.0576736144721508)","(0.4469130039215088, 0.4088006913661957, 0.06106499210000038)","(0.33389315009117126, 0.37209513783454895, 0.04224630817770958)","(0.3831135630607605, 0.4090592861175537, 0.06751146912574768)","(0.4095470607280731, 0.3968074917793274, 0.0680960863828659)","(0.4271131157875061, 0.37339523434638977, 0.06376174092292786)","(0.33418065309524536, 0.3458709120750427, 0.06659350544214249)","(0.3702777326107025, 0.37414607405662537, 0.0819053128361702)","(0.39285001158714294, 0.3682352304458618, 0.08277266472578049)","(0.41038432717323303, 0.3516899645328522, 0.08214999735355377)",Position
2563,"(0.3689340054988861, 0.16921669244766235, -3.619572623847489e-07)","(0.42304331064224243, 0.24067291617393494, -0.017478499561548233)","(0.4524245262145996, 0.3410201966762543, -0.010352373123168945)","(0.47133147716522217, 0.4124149978160858, 0.004957039374858141)","(0.4685325026512146, 0.44913363456726074, 0.02384495548903942)","(0.3694351315498352, 0.4247511029243469, -0.0015426675090566278)","(0.4096303880214691, 0.4920605421066284, 0.029796473681926727)","(0.4426979124546051, 0.473014771938324, 0.05304332450032234)","(0.46294698119163513, 0.4505636692047119, 0.06731244921684265)","(0.3443525433540344, 0.4040664732456207, 0.022068113088607788)","(0.39160293340682983, 0.453477680683136, 0.05507247522473335)","(0.4261958599090576, 0.43687736988067627, 0.06772453337907791)","(0.4476970136165619, 0.4079408049583435, 0.07218048721551895)","(0.3343428075313568, 0.3707031011581421, 0.047320105135440826)","(0.38306084275245667, 0.40642374753952026, 0.07536178827285767)","(0.4099697470664978, 0.39456507563591003, 0.0768299475312233)","(0.4274337589740753, 0.3707864284515381, 0.07278898358345032)","(0.3340713381767273, 0.3419262170791626, 0.07201480120420456)","(0.3698970675468445, 0.3695548474788666, 0.08921396732330322)","(0.3931945264339447, 0.36441531777381897, 0.09054992347955704)","(0.4111343026161194, 0.3474017083644867, 0.09008240699768066)",Position
2564,"(0.36788368225097656, 0.16822251677513123, -3.704654432112875e-07)","(0.42253002524375916, 0.2423974573612213, -0.017121141776442528)","(0.45248177647590637, 0.3406078815460205, -0.006738557014614344)","(0.4721542000770569, 0.41070738434791565, 0.01318287756294012)","(0.46593308448791504, 0.44697901606559753, 0.037493374198675156)","(0.36831602454185486, 0.42394399642944336, 0.0018109467346221209)","(0.40900734066963196, 0.4881848990917206, 0.038272880017757416)","(0.44211092591285706, 0.47080129384994507, 0.06450629979372025)","(0.462441623210907, 0.4495032727718353, 0.08031920343637466)","(0.3454873561859131, 0.4017876982688904, 0.028431933373212814)","(0.39188119769096375, 0.45316219329833984, 0.06673004478216171)","(0.4257700443267822, 0.43419772386550903, 0.0814213827252388)","(0.44678884744644165, 0.40328288078308105, 0.08669936656951904)","(0.3367525041103363, 0.37030935287475586, 0.056877683848142624)","(0.3839986026287079, 0.40830084681510925, 0.09013447165489197)","(0.41033869981765747, 0.3942409157752991, 0.09184236079454422)","(0.427176833152771, 0.3706125020980835, 0.08699595928192139)","(0.33642759919166565, 0.3452337682247162, 0.08477316796779633)","(0.37155330181121826, 0.3715948760509491, 0.10610901564359665)","(0.394864559173584, 0.3645145893096924, 0.10737841576337814)","(0.4125194847583771, 0.3485957384109497, 0.10605933517217636)",Position
2565,"(0.36823540925979614, 0.16820137202739716, -3.532093728608743e-07)","(0.4226323068141937, 0.24202066659927368, -0.01624351553618908)","(0.45326918363571167, 0.3421010375022888, -0.00772229814901948)","(0.47446727752685547, 0.4107314348220825, 0.009059229865670204)","(0.4714919626712799, 0.4482741057872772, 0.02960256114602089)","(0.36960792541503906, 0.4251123070716858, 0.0017447323771193624)","(0.4122362732887268, 0.4881902039051056, 0.0355040580034256)","(0.44493576884269714, 0.4717279076576233, 0.060033347457647324)","(0.4666948914527893, 0.45273557305336, 0.07529078423976898)","(0.3451903760433197, 0.40589532256126404, 0.02587764523923397)","(0.3958069086074829, 0.45118242502212524, 0.062131091952323914)","(0.4292818009853363, 0.43806856870651245, 0.07589927315711975)","(0.45239681005477905, 0.4109460115432739, 0.08109886199235916)","(0.33540141582489014, 0.37468740344047546, 0.05177031829953194)","(0.38579487800598145, 0.4095698595046997, 0.08291689306497574)","(0.4126288890838623, 0.40099215507507324, 0.08620506525039673)","(0.4317946434020996, 0.3797092139720917, 0.08345241099596024)","(0.33497780561447144, 0.34815287590026855, 0.07707473635673523)","(0.3715488612651825, 0.3749755620956421, 0.09650051593780518)","(0.3946940302848816, 0.3717878460884094, 0.09927043318748474)","(0.41387492418289185, 0.3566094934940338, 0.10018356144428253)",Position
