Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1527,"(0.5085263848304749, 0.2700136601924896, -2.8237721494406287e-07)","(0.4526311159133911, 0.21786437928676605, 0.05019741877913475)","(0.4230065941810608, 0.2171308547258377, 0.08644372969865799)","(0.40893298387527466, 0.23142333328723907, 0.1181628629565239)","(0.4153481423854828, 0.2409869134426117, 0.15023647248744965)","(0.38205984234809875, 0.3788936734199524, 0.08396123349666595)","(0.3912416994571686, 0.36620670557022095, 0.12292052805423737)","(0.4050792157649994, 0.3332541286945343, 0.13486483693122864)","(0.41411739587783813, 0.31608009338378906, 0.13903295993804932)","(0.41077539324760437, 0.4237494468688965, 0.07714897394180298)","(0.412009596824646, 0.4056891202926636, 0.12594491243362427)","(0.4278442859649658, 0.37180179357528687, 0.13254451751708984)","(0.4400973916053772, 0.3530224561691284, 0.12870469689369202)","(0.4442264437675476, 0.4497539699077606, 0.07493100315332413)","(0.4344882369041443, 0.44276225566864014, 0.11582785844802856)","(0.44363468885421753, 0.41605204343795776, 0.11732485145330429)","(0.4532657861709595, 0.3908984959125519, 0.11034715920686722)","(0.4758197069168091, 0.4597242772579193, 0.07717864215373993)","(0.46894651651382446, 0.4617130756378174, 0.10891968756914139)","(0.4743131995201111, 0.43382179737091064, 0.1186407059431076)","(0.4807529151439667, 0.4123491048812866, 0.12162218242883682)",Grasp
1528,"(0.507649302482605, 0.27173912525177, -2.980287945320015e-07)","(0.451691597700119, 0.2172888070344925, 0.055473778396844864)","(0.4227493703365326, 0.21547271311283112, 0.09557005763053894)","(0.4078616499900818, 0.22910350561141968, 0.13079753518104553)","(0.41498565673828125, 0.24290570616722107, 0.16652989387512207)","(0.38182711601257324, 0.3766896426677704, 0.09350624680519104)","(0.39009732007980347, 0.36229053139686584, 0.13644172251224518)","(0.40378451347351074, 0.32791703939437866, 0.15025202929973602)","(0.4129318296909332, 0.31365036964416504, 0.15558108687400818)","(0.4106789529323578, 0.42004328966140747, 0.08690589666366577)","(0.4100664556026459, 0.4033764898777008, 0.13829845190048218)","(0.4256715774536133, 0.36864200234413147, 0.14670242369174957)","(0.4389269948005676, 0.3517835736274719, 0.14456556737422943)","(0.44340795278549194, 0.44673311710357666, 0.08527684211730957)","(0.43256694078445435, 0.4428003132343292, 0.1301582008600235)","(0.44091349840164185, 0.41553521156311035, 0.1341603696346283)","(0.4501044750213623, 0.39184215664863586, 0.12903444468975067)","(0.47558605670928955, 0.4583207368850708, 0.08850982040166855)","(0.4670981466770172, 0.4657500982284546, 0.1251758635044098)","(0.4715411961078644, 0.4399629533290863, 0.1381307989358902)","(0.4778694212436676, 0.41931450366973877, 0.1431226283311844)",Grasp
1529,"(0.5071906447410583, 0.274161159992218, -2.8616912572942965e-07)","(0.4513342082500458, 0.22090986371040344, 0.053014956414699554)","(0.42246025800704956, 0.2159203588962555, 0.09101364016532898)","(0.4073556065559387, 0.228597491979599, 0.1245042160153389)","(0.4149203598499298, 0.24510259926319122, 0.15834596753120422)","(0.3815063536167145, 0.3779747188091278, 0.08878316730260849)","(0.38985535502433777, 0.3642033338546753, 0.13090664148330688)","(0.40369299054145813, 0.32922178506851196, 0.1438068300485611)","(0.4132533371448517, 0.3133211135864258, 0.14834266901016235)","(0.4101787209510803, 0.4218806028366089, 0.08260247111320496)","(0.40960851311683655, 0.40367111563682556, 0.13396596908569336)","(0.42526721954345703, 0.36889034509658813, 0.14045169949531555)","(0.43845924735069275, 0.35116979479789734, 0.1361836940050125)","(0.442799836397171, 0.4486417770385742, 0.08155450224876404)","(0.43245354294776917, 0.4418463706970215, 0.12647823989391327)","(0.44091010093688965, 0.41397565603256226, 0.128520205616951)","(0.45061713457107544, 0.38935697078704834, 0.12123283743858337)","(0.47408944368362427, 0.4604130983352661, 0.08522500097751617)","(0.4658702313899994, 0.46479532122612, 0.12124913185834885)","(0.47055479884147644, 0.43768662214279175, 0.13298235833644867)","(0.4772619307041168, 0.41653719544410706, 0.13669374585151672)",Grasp
1530,"(0.5034257769584656, 0.2767864465713501, -2.719582994359371e-07)","(0.4503076374530792, 0.22383081912994385, 0.05400815233588219)","(0.4225679636001587, 0.21674029529094696, 0.09335532784461975)","(0.40759238600730896, 0.22824394702911377, 0.12756799161434174)","(0.41401559114456177, 0.24462351202964783, 0.1619756519794464)","(0.3812496066093445, 0.3751598298549652, 0.09431251138448715)","(0.39143985509872437, 0.3738424479961395, 0.1375613957643509)","(0.40504899621009827, 0.34092897176742554, 0.15169179439544678)","(0.4139508605003357, 0.32182741165161133, 0.1574103981256485)","(0.4085405170917511, 0.42142006754875183, 0.08753260225057602)","(0.4116365909576416, 0.4126356542110443, 0.13855035603046417)","(0.42780449986457825, 0.37926578521728516, 0.14479763805866241)","(0.4397130012512207, 0.35888153314590454, 0.1409505307674408)","(0.4404376745223999, 0.4512605667114258, 0.08551567792892456)","(0.4326072931289673, 0.4525730013847351, 0.12967686355113983)","(0.4423566460609436, 0.42551395297050476, 0.13095378875732422)","(0.45098787546157837, 0.3990279734134674, 0.12368729710578918)","(0.47219640016555786, 0.4652737081050873, 0.0882672592997551)","(0.46696382761001587, 0.4743565618991852, 0.12453260272741318)","(0.4726405441761017, 0.44868966937065125, 0.1361500471830368)","(0.47862958908081055, 0.42825740575790405, 0.13988804817199707)",Grasp
1531,"(0.5036367774009705, 0.2758340835571289, -3.005074233897176e-07)","(0.4499751329421997, 0.2233438938856125, 0.056596316397190094)","(0.4227527379989624, 0.21774321794509888, 0.09745623916387558)","(0.4073004424571991, 0.22975456714630127, 0.1327936202287674)","(0.4122649133205414, 0.24525460600852966, 0.16821591556072235)","(0.38094407320022583, 0.37441444396972656, 0.09652099013328552)","(0.3905504643917084, 0.37172532081604004, 0.14027422666549683)","(0.40401703119277954, 0.33848369121551514, 0.15470139682292938)","(0.4130689799785614, 0.31973761320114136, 0.16065526008605957)","(0.40833166241645813, 0.42061418294906616, 0.08911497890949249)","(0.4103989005088806, 0.4112183451652527, 0.14074522256851196)","(0.42686811089515686, 0.3778380751609802, 0.1474631130695343)","(0.4391467869281769, 0.35832148790359497, 0.14393416047096252)","(0.4400986135005951, 0.44994109869003296, 0.08667229115962982)","(0.43255165219306946, 0.4487660229206085, 0.13167063891887665)","(0.44299212098121643, 0.42117905616760254, 0.1332792043685913)","(0.45235535502433777, 0.3955143690109253, 0.12610800564289093)","(0.4717848598957062, 0.46418851613998413, 0.0892195776104927)","(0.46750304102897644, 0.4730073809623718, 0.12600824236869812)","(0.47314637899398804, 0.4475197196006775, 0.1377420872449875)","(0.47914668917655945, 0.42665958404541016, 0.1414998322725296)",Grasp
1532,"(0.5022779703140259, 0.2774467468261719, -2.584882281553291e-07)","(0.4494565725326538, 0.22478483617305756, 0.05345764011144638)","(0.42215609550476074, 0.21797437965869904, 0.09286106377840042)","(0.40714019536972046, 0.22955065965652466, 0.1269184648990631)","(0.41147154569625854, 0.2432733178138733, 0.16118985414505005)","(0.3813943564891815, 0.37578368186950684, 0.09602098912000656)","(0.3903377950191498, 0.37581196427345276, 0.13905484974384308)","(0.40345415472984314, 0.3448580205440521, 0.1533704400062561)","(0.41266828775405884, 0.3260311484336853, 0.1595218926668167)","(0.40863367915153503, 0.422412633895874, 0.08928422629833221)","(0.4109452962875366, 0.41421812772750854, 0.13965076208114624)","(0.42670154571533203, 0.38196614384651184, 0.14590197801589966)","(0.438814640045166, 0.36080077290534973, 0.1427008956670761)","(0.4402698576450348, 0.45176786184310913, 0.08697712421417236)","(0.4322773516178131, 0.45395106077194214, 0.13055932521820068)","(0.44167160987854004, 0.4283944070339203, 0.13187415897846222)","(0.4502972960472107, 0.4023086726665497, 0.12524104118347168)","(0.4722989499568939, 0.4652196168899536, 0.08929527550935745)","(0.46773386001586914, 0.47583240270614624, 0.12521539628505707)","(0.47271692752838135, 0.45230942964553833, 0.13670961558818817)","(0.4781029522418976, 0.43266603350639343, 0.14070916175842285)",Grasp
1533,"(0.5033867359161377, 0.2778933644294739, -2.6474759806660586e-07)","(0.449183851480484, 0.22512850165367126, 0.05246701091527939)","(0.4211193919181824, 0.21726436913013458, 0.09024302661418915)","(0.40530866384506226, 0.22940686345100403, 0.12263428419828415)","(0.41150474548339844, 0.24570193886756897, 0.15505601465702057)","(0.38160276412963867, 0.37691670656204224, 0.09359686821699142)","(0.3896847367286682, 0.37696561217308044, 0.13520102202892303)","(0.4031681716442108, 0.3449261486530304, 0.14819298684597015)","(0.4130806028842926, 0.32563477754592896, 0.15352486073970795)","(0.4087417721748352, 0.423194944858551, 0.08682839572429657)","(0.41081303358078003, 0.41537177562713623, 0.1358579695224762)","(0.4264487624168396, 0.3822363018989563, 0.1407771110534668)","(0.43875640630722046, 0.36065956950187683, 0.13665615022182465)","(0.4407183527946472, 0.4518967866897583, 0.08457369357347488)","(0.4324827194213867, 0.45432549715042114, 0.12771350145339966)","(0.44104278087615967, 0.4278410077095032, 0.12877854704856873)","(0.44915783405303955, 0.40134957432746887, 0.1218249723315239)","(0.4728908836841583, 0.4644399881362915, 0.0869278535246849)","(0.4671633541584015, 0.4780454635620117, 0.12363730370998383)","(0.4715040922164917, 0.4573761224746704, 0.13603456318378448)","(0.4765665829181671, 0.43985772132873535, 0.14040188491344452)",Grasp
1534,"(0.5024647116661072, 0.27701032161712646, -2.3637036861146044e-07)","(0.44833463430404663, 0.2231122851371765, 0.051579177379608154)","(0.4202498495578766, 0.21339550614356995, 0.08931799978017807)","(0.40506109595298767, 0.22708876430988312, 0.1215195432305336)","(0.4114173352718353, 0.24384182691574097, 0.15351344645023346)","(0.3815743327140808, 0.3757053017616272, 0.09557405114173889)","(0.3904021978378296, 0.38016846776008606, 0.13813874125480652)","(0.40338873863220215, 0.3509962558746338, 0.15148650109767914)","(0.41244906187057495, 0.3318350315093994, 0.15687191486358643)","(0.40830615162849426, 0.42272549867630005, 0.08886448293924332)","(0.41226983070373535, 0.4178813695907593, 0.13887040317058563)","(0.4275610148906708, 0.3868677616119385, 0.1433902233839035)","(0.43855372071266174, 0.3642578721046448, 0.13870330154895782)","(0.44034165143966675, 0.45205414295196533, 0.08640982210636139)","(0.4339030683040619, 0.4576464891433716, 0.12970802187919617)","(0.44281044602394104, 0.4330543279647827, 0.13023407757282257)","(0.45051926374435425, 0.4063836932182312, 0.12283896654844284)","(0.47322529554367065, 0.46566641330718994, 0.08841805905103683)","(0.4688134789466858, 0.4821547269821167, 0.12480136752128601)","(0.47288474440574646, 0.46312466263771057, 0.13675768673419952)","(0.47707998752593994, 0.4467163681983948, 0.14077310264110565)",Grasp
1535,"(0.5032355189323425, 0.27480974793434143, -2.4408996068814304e-07)","(0.4497201144695282, 0.22176317870616913, 0.05089642107486725)","(0.4213878810405731, 0.2108626663684845, 0.08757692575454712)","(0.405251145362854, 0.22522997856140137, 0.1186453253030777)","(0.4107394814491272, 0.24179290235042572, 0.14943146705627441)","(0.3828466534614563, 0.37333375215530396, 0.09220649302005768)","(0.38929250836372375, 0.38783693313598633, 0.1343819946050644)","(0.40182027220726013, 0.36224713921546936, 0.14810486137866974)","(0.4106561541557312, 0.34199264645576477, 0.15367253124713898)","(0.4090825617313385, 0.42297184467315674, 0.08554551005363464)","(0.4142329692840576, 0.422459214925766, 0.13511861860752106)","(0.4302697777748108, 0.39170730113983154, 0.13905470073223114)","(0.4404853284358978, 0.3678891956806183, 0.1337825357913971)","(0.44094720482826233, 0.45284682512283325, 0.08340004831552505)","(0.4360213577747345, 0.46030640602111816, 0.12703382968902588)","(0.44651520252227783, 0.4355662763118744, 0.12667366862297058)","(0.4544895887374878, 0.4085221290588379, 0.11815208196640015)","(0.47327572107315063, 0.4664289653301239, 0.08569759130477905)","(0.47168657183647156, 0.48239490389823914, 0.1223016157746315)","(0.4767211079597473, 0.46164655685424805, 0.1336028277873993)","(0.4812239706516266, 0.44293999671936035, 0.1369938850402832)",Grasp
1536,"(0.5004686713218689, 0.26961424946784973, -2.771549532099016e-07)","(0.4507540762424469, 0.22187383472919464, 0.04213252291083336)","(0.42139992117881775, 0.2123599499464035, 0.07254710048437119)","(0.4056640565395355, 0.2232588529586792, 0.09777402132749557)","(0.4086686968803406, 0.23382413387298584, 0.12209606915712357)","(0.38475796580314636, 0.3745248317718506, 0.07765599340200424)","(0.3924761414527893, 0.3942013382911682, 0.11301358789205551)","(0.4062115252017975, 0.36957794427871704, 0.1222991868853569)","(0.4151563346385956, 0.34439849853515625, 0.125798761844635)","(0.410212904214859, 0.4218471348285675, 0.07002713531255722)","(0.41790997982025146, 0.4256373643875122, 0.11339102685451508)","(0.43473318219184875, 0.39703136682510376, 0.11329738795757294)","(0.44349735975265503, 0.3727998435497284, 0.1055547446012497)","(0.4431334137916565, 0.4512202739715576, 0.06627147644758224)","(0.43928536772727966, 0.4669405519962311, 0.10086168348789215)","(0.4524928033351898, 0.44145089387893677, 0.09763304144144058)","(0.46023768186569214, 0.41195112466812134, 0.08829328417778015)","(0.47637224197387695, 0.46396052837371826, 0.0666748508810997)","(0.47020402550697327, 0.5166264772415161, 0.09450401365756989)","(0.4693490266799927, 0.5370867848396301, 0.1033734604716301)","(0.4669240713119507, 0.5525574088096619, 0.10560993105173111)",Grasp
