Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1334,"(0.42891114950180054, 0.4531928300857544, -3.103646122326609e-07)","(0.4938565492630005, 0.4809863567352295, 0.0006445815088227391)","(0.5317946076393127, 0.5668712258338928, 0.005132783204317093)","(0.5529029369354248, 0.6514794230461121, 0.012195750139653683)","(0.5753136873245239, 0.7050607800483704, 0.021773703396320343)","(0.5092530250549316, 0.6464409828186035, -0.00655299611389637)","(0.545020580291748, 0.7286390066146851, 0.0032204785384237766)","(0.5648541450500488, 0.7455553412437439, 0.01744873635470867)","(0.5763198733329773, 0.7503662705421448, 0.027826497331261635)","(0.474409282207489, 0.674908459186554, -0.0034521056804805994)","(0.5189355611801147, 0.7501777410507202, 0.004092475399374962)","(0.531899094581604, 0.7169499397277832, 0.016677841544151306)","(0.5285032391548157, 0.6827443242073059, 0.026343338191509247)","(0.4414011836051941, 0.6865358352661133, 0.001365200150758028)","(0.4850423038005829, 0.742376983165741, 0.005395912565290928)","(0.5000333189964294, 0.70578932762146, 0.01460475753992796)","(0.4974757134914398, 0.6718834638595581, 0.021791191771626472)","(0.4108290374279022, 0.6893149614334106, 0.007089334540069103)","(0.4336913824081421, 0.7698445320129395, 0.012542630545794964)","(0.44840294122695923, 0.7577061057090759, 0.02102982997894287)","(0.4505557119846344, 0.7309615612030029, 0.028087973594665527)",Reach
1335,"(0.42674341797828674, 0.43621885776519775, -3.186608239502675e-07)","(0.49278438091278076, 0.46452516317367554, 1.95340489881346e-05)","(0.5321552753448486, 0.5526038408279419, 0.0034292656928300858)","(0.5546900629997253, 0.6393101811408997, 0.00907390471547842)","(0.5786644816398621, 0.6907299160957336, 0.01665220968425274)","(0.5058115720748901, 0.6261182427406311, -0.0076693217270076275)","(0.5420745015144348, 0.7118564248085022, -0.0015929773217067122)","(0.5631665587425232, 0.7337061762809753, 0.009163055568933487)","(0.5767344832420349, 0.7448421120643616, 0.017217591404914856)","(0.47141945362091064, 0.6554323434829712, -0.005384016782045364)","(0.5190408229827881, 0.7348222136497498, -0.0017014711629599333)","(0.5319720506668091, 0.6989046335220337, 0.008946239948272705)","(0.5273878574371338, 0.6635168790817261, 0.017823457717895508)","(0.43928754329681396, 0.6688975691795349, -0.0015499538276344538)","(0.48594605922698975, 0.7264799475669861, -0.0011670759413391352)","(0.49962520599365234, 0.6866223216056824, 0.0073204850777983665)","(0.4946519434452057, 0.6512541174888611, 0.01480207871645689)","(0.4099186658859253, 0.6739633083343506, 0.0032209556084126234)","(0.4384395480155945, 0.7513545155525208, 0.006065779365599155)","(0.4526330828666687, 0.7333570122718811, 0.014510218985378742)","(0.45225125551223755, 0.7037335634231567, 0.022014010697603226)",Reach
1336,"(0.4232534170150757, 0.4191507399082184, -3.4544927984825335e-07)","(0.4912726581096649, 0.44557780027389526, 0.0014658616855740547)","(0.5320655107498169, 0.5386449098587036, 0.005694949068129063)","(0.5556478500366211, 0.6289622783660889, 0.011977307498455048)","(0.5808359980583191, 0.6758293509483337, 0.019619710743427277)","(0.505635678768158, 0.6095866560935974, -0.006060416344553232)","(0.5417428016662598, 0.69805508852005, 4.412245107232593e-05)","(0.563075065612793, 0.7209160923957825, 0.00998685508966446)","(0.5778447389602661, 0.733039140701294, 0.017374107614159584)","(0.47078025341033936, 0.6405462622642517, -0.004272957798093557)","(0.5186801552772522, 0.7191314697265625, 0.0005378040368668735)","(0.5310206413269043, 0.6838068962097168, 0.01110106147825718)","(0.5265412926673889, 0.6481090188026428, 0.01957004703581333)","(0.4383510947227478, 0.6556673645973206, -0.000883263535797596)","(0.48641347885131836, 0.7126192450523376, 0.0003804271691478789)","(0.49831780791282654, 0.6742236614227295, 0.008218432776629925)","(0.4919466972351074, 0.6390425562858582, 0.01475479081273079)","(0.4095943570137024, 0.6632819175720215, 0.0036083352752029896)","(0.443856418132782, 0.7318443059921265, 0.0069343834184110165)","(0.45499858260154724, 0.7084998488426208, 0.01534360647201538)","(0.45032602548599243, 0.6763685345649719, 0.022496752440929413)",Reach
1337,"(0.42253342270851135, 0.40338948369026184, -3.1378866083286994e-07)","(0.49023374915122986, 0.42945635318756104, 0.00024149597447831184)","(0.5319098830223083, 0.5203836560249329, 0.003035173052921891)","(0.555599570274353, 0.6114053130149841, 0.008129100315272808)","(0.5808391571044922, 0.6622839570045471, 0.014776349067687988)","(0.5038759708404541, 0.5895972847938538, -0.009569818153977394)","(0.5417650938034058, 0.6806128621101379, -0.005502440966665745)","(0.5637547969818115, 0.70494145154953, 0.0034681111574172974)","(0.5794463157653809, 0.7179821133613586, 0.010663213208317757)","(0.4694359600543976, 0.6214960217475891, -0.007561063393950462)","(0.5189962387084961, 0.7061300277709961, -0.004342904780060053)","(0.5336986184120178, 0.6761329174041748, 0.006514598615467548)","(0.5314017534255981, 0.6413766145706177, 0.01574043557047844)","(0.4378126263618469, 0.637744128704071, -0.003965888172388077)","(0.48771318793296814, 0.6988143920898438, -0.0031223646365106106)","(0.5017646551132202, 0.6621348261833191, 0.00644276849925518)","(0.49733003973960876, 0.6278192400932312, 0.014673838391900063)","(0.4098424017429352, 0.645331621170044, 0.0005026427679695189)","(0.44531765580177307, 0.7167782187461853, 0.00413717282935977)","(0.45865851640701294, 0.6958202123641968, 0.013924098573625088)","(0.456291139125824, 0.6652599573135376, 0.022386981174349785)",Reach
1338,"(0.4219037592411041, 0.3862932622432709, -3.5103687423543306e-07)","(0.4900064766407013, 0.4129074811935425, -2.451720865792595e-05)","(0.5323458909988403, 0.5051559209823608, 0.00267290067858994)","(0.5568610429763794, 0.5962741374969482, 0.007783245760947466)","(0.5833694934844971, 0.6448150873184204, 0.014219059608876705)","(0.5025692582130432, 0.574687659740448, -0.010017581284046173)","(0.5417696833610535, 0.6653411388397217, -0.005998524371534586)","(0.5647280812263489, 0.6887543797492981, 0.0026893846224993467)","(0.5809369087219238, 0.7019273638725281, 0.009461694397032261)","(0.46743467450141907, 0.607263445854187, -0.0077227633446455)","(0.5181556940078735, 0.6900510787963867, -0.004119055345654488)","(0.5314677953720093, 0.654899001121521, 0.006677485071122646)","(0.527367889881134, 0.6179218888282776, 0.015296239405870438)","(0.43598687648773193, 0.6230350136756897, -0.0038583483546972275)","(0.48739388585090637, 0.6851834654808044, -0.0029761651530861855)","(0.5000380277633667, 0.6463373899459839, 0.005838699173182249)","(0.49414563179016113, 0.6104421615600586, 0.012894155457615852)","(0.4091600775718689, 0.6306992173194885, 0.0009376968373544514)","(0.445584774017334, 0.6998626589775085, 0.003675441723316908)","(0.4579208493232727, 0.6765965223312378, 0.012072842568159103)","(0.4547528922557831, 0.6457145810127258, 0.019122330471873283)",Reach
1339,"(0.4212031960487366, 0.3697506785392761, -3.560404593372368e-07)","(0.48977282643318176, 0.3954787254333496, -0.002516648033633828)","(0.5328977108001709, 0.4876909852027893, -0.0018406833987683058)","(0.558272123336792, 0.5795029997825623, 0.0012574907159432769)","(0.5869764685630798, 0.6291150450706482, 0.005738549400120974)","(0.5003610253334045, 0.560558557510376, -0.011491730809211731)","(0.5431220531463623, 0.6502203345298767, -0.009675785899162292)","(0.566605806350708, 0.6715983748435974, -0.0030973602551966906)","(0.5819829106330872, 0.6828859448432922, 0.0021376400254666805)","(0.4650653898715973, 0.5925253033638, -0.00899730995297432)","(0.5198922157287598, 0.6749664545059204, -0.0070093367248773575)","(0.5327728390693665, 0.6364209055900574, 0.002760768635198474)","(0.5272974967956543, 0.5986654758453369, 0.010488726198673248)","(0.4341462552547455, 0.6066845655441284, -0.005376729182898998)","(0.48871466517448425, 0.6704264879226685, -0.005828911904245615)","(0.5015137791633606, 0.630294919013977, 0.00306819099932909)","(0.49491000175476074, 0.5938852429389954, 0.010004469193518162)","(0.4088094234466553, 0.6124449968338013, -0.0011745562078431249)","(0.4475070834159851, 0.6787291169166565, 7.017372263362631e-05)","(0.4613596498966217, 0.6560196876525879, 0.007729219272732735)","(0.45924484729766846, 0.626467227935791, 0.014184202067553997)",Reach
1340,"(0.4210885167121887, 0.35056307911872864, -3.466345788183389e-07)","(0.49048879742622375, 0.3794616460800171, -0.00135241134557873)","(0.5335396528244019, 0.47113239765167236, -0.00044855213491246104)","(0.559002161026001, 0.5632709860801697, 0.00307545717805624)","(0.5876101851463318, 0.6126730442047119, 0.007929656654596329)","(0.5017222166061401, 0.5390759706497192, -0.012865854427218437)","(0.5445059537887573, 0.6312774419784546, -0.009411269798874855)","(0.5673195123672485, 0.6542037725448608, -0.001019817776978016)","(0.5831279158592224, 0.665681004524231, 0.0054880063980817795)","(0.4662741720676422, 0.5717512369155884, -0.009854601696133614)","(0.5208075642585754, 0.6542240977287292, -0.0061112348921597)","(0.5342807769775391, 0.6193279027938843, 0.004587979055941105)","(0.5308765172958374, 0.5824145078659058, 0.012595431879162788)","(0.4350222945213318, 0.586944043636322, -0.005171996541321278)","(0.49070024490356445, 0.6503633260726929, -0.0038749852683395147)","(0.5040239095687866, 0.6125813126564026, 0.005440819077193737)","(0.4990401566028595, 0.5762946009635925, 0.012304801493883133)","(0.4093790054321289, 0.5937100052833557, 0.0003638101916294545)","(0.4500485360622406, 0.6605715751647949, 0.002976107643917203)","(0.46301090717315674, 0.6391977667808533, 0.01133733056485653)","(0.46046143770217896, 0.6104411482810974, 0.01811317726969719)",Reach
1341,"(0.4210582375526428, 0.3330075144767761, -3.4063467069245235e-07)","(0.48888933658599854, 0.36139461398124695, -0.0020480123348534107)","(0.5329932570457458, 0.4544626474380493, -0.0008344279485754669)","(0.5595406293869019, 0.5454712510108948, 0.00351941236294806)","(0.5889831185340881, 0.5929962396621704, 0.009232863783836365)","(0.4994860887527466, 0.5218378901481628, -0.0147319994866848)","(0.5444689989089966, 0.6129436492919922, -0.010360277257859707)","(0.5684128999710083, 0.6370161175727844, -0.0011338749900460243)","(0.5856242179870605, 0.6521667838096619, 0.005669356323778629)","(0.4650683104991913, 0.5551196932792664, -0.01074147503823042)","(0.5223415493965149, 0.6397433876991272, -0.007421089801937342)","(0.5352914333343506, 0.6023401021957397, 0.004229169804602861)","(0.5308018922805786, 0.5640696287155151, 0.013387825340032578)","(0.43456724286079407, 0.5697283148765564, -0.004861407447606325)","(0.49110841751098633, 0.6333189010620117, -0.003561060642823577)","(0.5038970708847046, 0.5930048823356628, 0.006389325018972158)","(0.4982219934463501, 0.5564083456993103, 0.014045235700905323)","(0.40989968180656433, 0.5759532451629639, 0.001900230417959392)","(0.44976863265037537, 0.6443812847137451, 0.0050186715088784695)","(0.46310505270957947, 0.6216529011726379, 0.01383921504020691)","(0.4605647325515747, 0.5919824242591858, 0.020958315581083298)",Reach
1342,"(0.4200940728187561, 0.3160102367401123, -3.3521422437843285e-07)","(0.4893741011619568, 0.3435152769088745, -0.0027301085647195578)","(0.5340350866317749, 0.4374515414237976, -0.0016701503191143274)","(0.5604348182678223, 0.5291880965232849, 0.0026348461396992207)","(0.5896379947662354, 0.5766915082931519, 0.008248935453593731)","(0.499033123254776, 0.505477249622345, -0.015645956620573997)","(0.5460554957389832, 0.5968183875083923, -0.011675234884023666)","(0.5710223317146301, 0.6206252574920654, -0.0032555540092289448)","(0.5889780521392822, 0.6359143853187561, 0.0030288533307611942)","(0.4642331004142761, 0.539077639579773, -0.011371104046702385)","(0.5238467454910278, 0.625257134437561, -0.00797781441360712)","(0.5408852696418762, 0.5920450091362, 0.003632529405876994)","(0.539867639541626, 0.5563808679580688, 0.012701335363090038)","(0.4341984689235687, 0.553536593914032, -0.005283819045871496)","(0.4923016428947449, 0.6212465167045593, -0.0036467849276959896)","(0.5086613297462463, 0.5840632915496826, 0.006903455127030611)","(0.5054883360862732, 0.5483546853065491, 0.014987333677709103)","(0.4104456305503845, 0.5586978197097778, 0.0014615723630413413)","(0.45112985372543335, 0.6274194717407227, 0.004612363874912262)","(0.4656146168708801, 0.6063660979270935, 0.013487487100064754)","(0.4631112217903137, 0.5771344304084778, 0.02076485939323902)",Reach
1343,"(0.4202602505683899, 0.29865366220474243, -3.312482022010954e-07)","(0.48963749408721924, 0.32576990127563477, -0.0025160161312669516)","(0.5341636538505554, 0.41854891180992126, -0.001608405727893114)","(0.5611334443092346, 0.5111016035079956, 0.0023001597728580236)","(0.5913327932357788, 0.5584077835083008, 0.007270096335560083)","(0.5011438727378845, 0.48513299226760864, -0.014775375835597515)","(0.5462537407875061, 0.5773630738258362, -0.010874585248529911)","(0.5702745914459229, 0.6047309637069702, -0.002375895157456398)","(0.5882530212402344, 0.6244348287582397, 0.003814102616161108)","(0.4666847884654999, 0.521105170249939, -0.01060306653380394)","(0.5246019959449768, 0.6078365445137024, -0.007552027702331543)","(0.5386847853660583, 0.5711065530776978, 0.0040132212452590466)","(0.5346380472183228, 0.5334104299545288, 0.013071558438241482)","(0.43645262718200684, 0.5371603965759277, -0.004603630863130093)","(0.49334651231765747, 0.6031862497329712, -0.003562329337000847)","(0.5069822669029236, 0.5623665452003479, 0.006479125469923019)","(0.5009921193122864, 0.524522602558136, 0.014241599477827549)","(0.41279613971710205, 0.5438541769981384, 0.0021731825545430183)","(0.4537205100059509, 0.6109091639518738, 0.005360791459679604)","(0.46726348996162415, 0.5868921279907227, 0.014112650416791439)","(0.4637022614479065, 0.5558315515518188, 0.021115005016326904)",Reach
