Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1334,"(0.4273700416088104, 0.5407578349113464, 1.0992268073550804e-07)","(0.4956100583076477, 0.5136678218841553, -0.0003380477719474584)","(0.5307866930961609, 0.43284913897514343, -0.0007165323477238417)","(0.5529679656028748, 0.34865066409111023, 0.0028810673393309116)","(0.5795111656188965, 0.30094605684280396, 0.0063466536812484264)","(0.504356324672699, 0.35117483139038086, -0.027019338682293892)","(0.5436023473739624, 0.27071917057037354, -0.019282102584838867)","(0.5650976896286011, 0.2542152404785156, -0.007793889380991459)","(0.5789188146591187, 0.24636149406433105, -0.0006018124986439943)","(0.46699631214141846, 0.3182348906993866, -0.022868666797876358)","(0.5198385715484619, 0.25693678855895996, -0.01103821862488985)","(0.5329767465591431, 0.2879182696342468, 0.0019790525548160076)","(0.5312374234199524, 0.3162561357021332, 0.008053308352828026)","(0.4346045255661011, 0.3061833381652832, -0.015188594348728657)","(0.4821411669254303, 0.2521509528160095, -0.005180858541280031)","(0.49366995692253113, 0.2884174585342407, 0.004188685677945614)","(0.48954933881759644, 0.32270166277885437, 0.00691574439406395)","(0.4088040888309479, 0.3065831661224365, -0.0063337963074445724)","(0.43720346689224243, 0.2313697338104248, -0.00041746438364498317)","(0.4529980421066284, 0.25362828373908997, 0.0078108301386237144)","(0.45666974782943726, 0.2856895923614502, 0.01310280803591013)",Reach
1335,"(0.4265578091144562, 0.5572519898414612, 1.3648337926497334e-07)","(0.4956812262535095, 0.5282996892929077, -0.0006237177876755595)","(0.5319987535476685, 0.44474413990974426, -0.0013004380743950605)","(0.5544368624687195, 0.35834047198295593, 0.0018984548514708877)","(0.5828860998153687, 0.3131348192691803, 0.005069381557404995)","(0.505504310131073, 0.3690635561943054, -0.026979941874742508)","(0.5454631447792053, 0.2847914397716522, -0.01969039812684059)","(0.5665403604507446, 0.2653001844882965, -0.008158446289598942)","(0.5806152820587158, 0.25424283742904663, -0.0009421536233276129)","(0.467570424079895, 0.3346272110939026, -0.022857829928398132)","(0.5211069583892822, 0.2721253037452698, -0.011667498387396336)","(0.5337543487548828, 0.3031480610370636, 0.0016024861251935363)","(0.5321316123008728, 0.3315197229385376, 0.008051296696066856)","(0.43493831157684326, 0.3208411931991577, -0.015316741541028023)","(0.4841117560863495, 0.26721805334091187, -0.005416054744273424)","(0.49475646018981934, 0.30358394980430603, 0.004640671424567699)","(0.49022674560546875, 0.3374165892601013, 0.007837848737835884)","(0.40858328342437744, 0.3190650939941406, -0.006731680128723383)","(0.4397018551826477, 0.24849775433540344, -0.0004811350372619927)","(0.4537386894226074, 0.2724776268005371, 0.007967537268996239)","(0.4555829167366028, 0.3033764362335205, 0.013347282074391842)",Reach
1336,"(0.4234212636947632, 0.5737708806991577, 1.399691313963558e-07)","(0.49402013421058655, 0.5441925525665283, 0.00032077456125989556)","(0.531615674495697, 0.45978423953056335, -2.0917086658300832e-05)","(0.5550445318222046, 0.3732752501964569, 0.0033151230309158564)","(0.5857239365577698, 0.33150431513786316, 0.006603305693715811)","(0.5033857226371765, 0.3874426484107971, -0.02606557309627533)","(0.5444377660751343, 0.3042096793651581, -0.019286008551716805)","(0.5662071108818054, 0.2823725938796997, -0.009138589724898338)","(0.581193745136261, 0.2685876190662384, -0.00308156106621027)","(0.4659259617328644, 0.3508502244949341, -0.02217724733054638)","(0.5203454494476318, 0.28909531235694885, -0.010348279029130936)","(0.533355712890625, 0.31858277320861816, 0.002661908743903041)","(0.5319163203239441, 0.34647372364997864, 0.008553138002753258)","(0.43407776951789856, 0.33534127473831177, -0.014800484292209148)","(0.48374950885772705, 0.2840185761451721, -0.003501460188999772)","(0.4939118027687073, 0.3189904987812042, 0.006893705110996962)","(0.4892520606517792, 0.3526627719402313, 0.009807031601667404)","(0.4086070656776428, 0.33286502957344055, -0.0064833033829927444)","(0.440607488155365, 0.2665468454360962, 0.0009988736128434539)","(0.4549427032470703, 0.28866082429885864, 0.009518451057374477)","(0.4576367139816284, 0.3184455335140228, 0.014656382612884045)",Reach
1337,"(0.4224246144294739, 0.5881111025810242, 1.8751576646991452e-07)","(0.49270176887512207, 0.5631492733955383, -0.0014275482390075922)","(0.5318955779075623, 0.4787178337574005, -0.0024569055531173944)","(0.5566011667251587, 0.3931105434894562, 0.0006290933815762401)","(0.5861119627952576, 0.3490316867828369, 0.0038165536243468523)","(0.5024357438087463, 0.4080062210559845, -0.029295900836586952)","(0.5444478392601013, 0.31972000002861023, -0.023842304944992065)","(0.566920816898346, 0.2976128160953522, -0.013758941553533077)","(0.5820538401603699, 0.2850694954395294, -0.007147993426769972)","(0.46515950560569763, 0.37140166759490967, -0.024720940738916397)","(0.5209568738937378, 0.2984706461429596, -0.013795405626296997)","(0.5359717011451721, 0.3254454731941223, -0.0005147822084836662)","(0.5359345078468323, 0.35382720828056335, 0.00602711969986558)","(0.43349793553352356, 0.354835569858551, -0.016742030158638954)","(0.48399773240089417, 0.29616960883140564, -0.005712360143661499)","(0.495435893535614, 0.3294225335121155, 0.005098553374409676)","(0.49148988723754883, 0.36241665482521057, 0.008507211692631245)","(0.4084067940711975, 0.3505648374557495, -0.007962946780025959)","(0.44359904527664185, 0.28263214230537415, -7.465708040399477e-05)","(0.45858314633369446, 0.30215466022491455, 0.008803785778582096)","(0.46099182963371277, 0.3280290961265564, 0.014119076542556286)",Reach
1338,"(0.422389417886734, 0.607680082321167, 2.0552906221382727e-07)","(0.49277234077453613, 0.5785427093505859, -0.0011402840027585626)","(0.5324746966362, 0.49188292026519775, -0.002816400956362486)","(0.5594485998153687, 0.406799852848053, -0.0006556170410476625)","(0.5920606851577759, 0.36489543318748474, 0.0016477899625897408)","(0.5023438930511475, 0.4240567088127136, -0.028850436210632324)","(0.5464202165603638, 0.3350164294242859, -0.023683950304985046)","(0.5693719983100891, 0.31270983815193176, -0.013658557087182999)","(0.5849460363388062, 0.29961657524108887, -0.00713765062391758)","(0.464823842048645, 0.3873642086982727, -0.024678699672222137)","(0.5227939486503601, 0.3147059977054596, -0.014105867594480515)","(0.5386396646499634, 0.34241384267807007, -0.0008463711710646749)","(0.5390889644622803, 0.37056589126586914, 0.005617978982627392)","(0.43341708183288574, 0.3712061643600464, -0.01713411882519722)","(0.4855664372444153, 0.3144780099391937, -0.005435362458229065)","(0.49750110507011414, 0.3473871052265167, 0.006251530721783638)","(0.4938841760158539, 0.3795151710510254, 0.00988004356622696)","(0.40874433517456055, 0.3674825429916382, -0.008929576724767685)","(0.4459047317504883, 0.30200591683387756, -9.287634748034179e-05)","(0.4595218300819397, 0.3226048946380615, 0.009526873007416725)","(0.4603973925113678, 0.3477025628089905, 0.015091676265001297)",Reach
1339,"(0.4219948649406433, 0.6261889934539795, 1.8871214990667795e-07)","(0.4929312765598297, 0.5979790687561035, -0.0015084212645888329)","(0.533797025680542, 0.5100305080413818, -0.003425154136493802)","(0.5598752498626709, 0.4209417402744293, -0.001382804592140019)","(0.5926328301429749, 0.37700003385543823, 0.0007697940454818308)","(0.5025237798690796, 0.44067367911338806, -0.029873574152588844)","(0.5472339391708374, 0.351418673992157, -0.02520904876291752)","(0.5706865787506104, 0.328471302986145, -0.015121670439839363)","(0.5859235525131226, 0.31525179743766785, -0.008545275777578354)","(0.46486854553222656, 0.40415966510772705, -0.025796525180339813)","(0.523549497127533, 0.33098500967025757, -0.01605825684964657)","(0.538311243057251, 0.3605891764163971, -0.0024158062878996134)","(0.5373408198356628, 0.38872891664505005, 0.0043372102081775665)","(0.4335586428642273, 0.3885118067264557, -0.01839880272746086)","(0.4873366057872772, 0.3289627134799957, -0.0077418056316673756)","(0.4996103346347809, 0.36189359426498413, 0.00454551400616765)","(0.49587464332580566, 0.3936590850353241, 0.00864167045801878)","(0.40880995988845825, 0.3856038451194763, -0.01030290313065052)","(0.44760772585868835, 0.3203655481338501, -0.0019255693769082427)","(0.46197354793548584, 0.34122034907341003, 0.008052429184317589)","(0.46262675523757935, 0.3659064769744873, 0.0137640330940485)",Reach
1340,"(0.4210694432258606, 0.6466435790061951, 1.8262041123762174e-07)","(0.4923563301563263, 0.6180123090744019, -0.0003344570577610284)","(0.5338280200958252, 0.5299365520477295, -0.001605298137292266)","(0.5603590607643127, 0.43998202681541443, 0.0009742865222506225)","(0.5935932993888855, 0.3960939645767212, 0.0035864131059497595)","(0.5031490325927734, 0.45945262908935547, -0.02779362164437771)","(0.5475919246673584, 0.3713042438030243, -0.02165818400681019)","(0.570716381072998, 0.3477919101715088, -0.011157405562698841)","(0.5857188701629639, 0.33330127596855164, -0.004568962845951319)","(0.46549275517463684, 0.4238418936729431, -0.023904282599687576)","(0.5239033102989197, 0.35005447268486023, -0.012441121973097324)","(0.5396131873130798, 0.37786996364593506, 0.001294918591156602)","(0.5394660830497742, 0.4053495526313782, 0.007757740095257759)","(0.4344779849052429, 0.40915364027023315, -0.01654943823814392)","(0.48781174421310425, 0.34713295102119446, -0.0044599915854632854)","(0.5016562938690186, 0.3781565725803375, 0.007234146352857351)","(0.49931228160858154, 0.40947768092155457, 0.010534394532442093)","(0.4097919762134552, 0.4067104756832123, -0.008354689925909042)","(0.44754305481910706, 0.33934643864631653, 0.000746751029510051)","(0.4631473422050476, 0.35839754343032837, 0.010312674567103386)","(0.4657323360443115, 0.3822454810142517, 0.015532552264630795)",Reach
1341,"(0.4207945764064789, 0.6620160341262817, 1.88316207072603e-07)","(0.49181288480758667, 0.632042407989502, 2.5990093490690924e-05)","(0.5335531830787659, 0.5455157160758972, -0.001231457805261016)","(0.560512125492096, 0.45590150356292725, 0.001586493686772883)","(0.5946562886238098, 0.414279580116272, 0.004550301004201174)","(0.5012850761413574, 0.47865575551986694, -0.029062466695904732)","(0.547417938709259, 0.3871896266937256, -0.022510631009936333)","(0.5717167258262634, 0.3628585934638977, -0.010689727030694485)","(0.5873429775238037, 0.3483048677444458, -0.0028031261172145605)","(0.46395549178123474, 0.44203871488571167, -0.02457861229777336)","(0.5245606899261475, 0.3640679717063904, -0.012297986075282097)","(0.5380704402923584, 0.3964933454990387, 0.0033129763323813677)","(0.535198986530304, 0.42636603116989136, 0.011422163806855679)","(0.4339825510978699, 0.4264985918998718, -0.016470203176140785)","(0.4884234368801117, 0.3653468191623688, -0.0034627143759280443)","(0.499584436416626, 0.4012680649757385, 0.00938363280147314)","(0.4945714473724365, 0.4332706034183502, 0.013592497445642948)","(0.4103257358074188, 0.4229646921157837, -0.007380236871540546)","(0.44870108366012573, 0.35851001739501953, 0.003538341261446476)","(0.4621773958206177, 0.38183704018592834, 0.014235968701541424)","(0.46187976002693176, 0.40661323070526123, 0.02009064517915249)",Reach
1342,"(0.42055338621139526, 0.6826050281524658, 2.1055076615539292e-07)","(0.49195292592048645, 0.6507043242454529, -0.0004951555747538805)","(0.5342883467674255, 0.5612398982048035, -0.0015417098766192794)","(0.5628906488418579, 0.4731864035129547, 0.0011619183933362365)","(0.5968890190124512, 0.4294625520706177, 0.003964521456509829)","(0.5006800293922424, 0.49143385887145996, -0.026007985696196556)","(0.5481356978416443, 0.4027331471443176, -0.020472217351198196)","(0.573528528213501, 0.3786417245864868, -0.010562690906226635)","(0.5907126665115356, 0.36234158277511597, -0.003996262326836586)","(0.46300268173217773, 0.45552149415016174, -0.021804707124829292)","(0.5249942541122437, 0.37990105152130127, -0.010901505127549171)","(0.5393853783607483, 0.41341450810432434, 0.0030872791539877653)","(0.5371189117431641, 0.443634569644928, 0.010495427064597607)","(0.4329078793525696, 0.4418722987174988, -0.014339476823806763)","(0.4884788691997528, 0.38300564885139465, -0.00248925038613379)","(0.4998243451118469, 0.4200023412704468, 0.009937317110598087)","(0.49481457471847534, 0.4523765742778778, 0.014397984370589256)","(0.40992408990859985, 0.44052010774612427, -0.006069864146411419)","(0.4510505795478821, 0.3772122859954834, 0.004269004333764315)","(0.4642960727214813, 0.4019832909107208, 0.015161672607064247)","(0.4632274806499481, 0.42722174525260925, 0.021479303017258644)",Reach
1343,"(0.4223117232322693, 0.7000312805175781, 2.111427477302641e-07)","(0.49324798583984375, 0.6655847430229187, -0.0018025190802291036)","(0.5355022549629211, 0.5768080949783325, -0.004013804718852043)","(0.5643548965454102, 0.48841866850852966, -0.0027636135928332806)","(0.5993351340293884, 0.4466623365879059, -0.0014409113209694624)","(0.5014410018920898, 0.5091972947120667, -0.02644404023885727)","(0.550095796585083, 0.41958504915237427, -0.02354312688112259)","(0.5757986307144165, 0.39257746934890747, -0.01564723812043667)","(0.5935207605361938, 0.37278491258621216, -0.010360592044889927)","(0.46423089504241943, 0.4732095003128052, -0.02267284132540226)","(0.5267607569694519, 0.3970995843410492, -0.015970684587955475)","(0.5402901768684387, 0.43281200528144836, -0.003763763001188636)","(0.5373522043228149, 0.4642738401889801, 0.003444053465500474)","(0.43442341685295105, 0.4584266245365143, -0.01593105122447014)","(0.49006375670433044, 0.40146100521087646, -0.007957319729030132)","(0.5006678700447083, 0.4401039481163025, 0.003980664070695639)","(0.4953903257846832, 0.4733904004096985, 0.009391255676746368)","(0.411436527967453, 0.4565187692642212, -0.0084960563108325)","(0.45307251811027527, 0.39520132541656494, -0.0006182441720739007)","(0.4661872386932373, 0.42040959000587463, 0.00994944293051958)","(0.46467089653015137, 0.4461234211921692, 0.01675928570330143)",Reach
