Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1652,"(0.4102296829223633, 0.3123149871826172, -2.85800012989057e-07)","(0.36006441712379456, 0.3379271626472473, 0.01891825720667839)","(0.3317083418369293, 0.30452272295951843, 0.030988210812211037)","(0.32216015458106995, 0.25653937458992004, 0.04006022959947586)","(0.32720690965652466, 0.2202671468257904, 0.05003819614648819)","(0.30561691522598267, 0.23085267841815948, 0.02652488835155964)","(0.30611926317214966, 0.2038097381591797, 0.042894765734672546)","(0.317207008600235, 0.21702498197555542, 0.05404652655124664)","(0.32518887519836426, 0.23568403720855713, 0.06046907976269722)","(0.3239443600177765, 0.18193824589252472, 0.020183473825454712)","(0.3216409981250763, 0.15986062586307526, 0.038083966821432114)","(0.3299688696861267, 0.18175652623176575, 0.044893987476825714)","(0.3412185311317444, 0.20086660981178284, 0.0475621372461319)","(0.35043075680732727, 0.150003582239151, 0.01592758297920227)","(0.3399345278739929, 0.11448890715837479, 0.028004411607980728)","(0.3412604033946991, 0.13537663221359253, 0.031583450734615326)","(0.3486459255218506, 0.1579006314277649, 0.03222322836518288)","(0.38087600469589233, 0.13254870474338531, 0.013558515347540379)","(0.3742275834083557, 0.08594918251037598, 0.023853927850723267)","(0.3727969825267792, 0.10082831233739853, 0.031356148421764374)","(0.37611305713653564, 0.12851381301879883, 0.036613352596759796)",Grasp
1653,"(0.4143117070198059, 0.3090648651123047, -2.9343365781642206e-07)","(0.3677595853805542, 0.3521599769592285, 0.005187842529267073)","(0.3387743830680847, 0.3336936831474304, 0.008915259502828121)","(0.32797783613204956, 0.28411123156547546, 0.012777055613696575)","(0.3330596685409546, 0.24753275513648987, 0.018256599083542824)","(0.30678698420524597, 0.22816847264766693, 0.004559455439448357)","(0.3090977668762207, 0.2095194011926651, 0.013695904053747654)","(0.3214527368545532, 0.22512401640415192, 0.020698806270956993)","(0.3315245509147644, 0.24619880318641663, 0.024318331852555275)","(0.3274715840816498, 0.17832954227924347, 0.002159463707357645)","(0.32481008768081665, 0.16356216371059418, 0.012618915177881718)","(0.33310097455978394, 0.18605530261993408, 0.017807448282837868)","(0.3456469774246216, 0.20697499811649323, 0.019422337412834167)","(0.35489821434020996, 0.14848673343658447, 0.0011462678667157888)","(0.3434646725654602, 0.11587584763765335, 0.005368353333324194)","(0.3448956608772278, 0.13548515737056732, 0.007500706240534782)","(0.3538115620613098, 0.15946856141090393, 0.00793773215264082)","(0.3855971097946167, 0.13374054431915283, 0.0010574955958873034)","(0.37661534547805786, 0.08897754549980164, 0.0024709119461476803)","(0.37551209330558777, 0.10465117543935776, 0.006353354547172785)","(0.3801555335521698, 0.13379785418510437, 0.009919468313455582)",Grasp
1654,"(0.4201259911060333, 0.3109036386013031, -2.8166869014967233e-07)","(0.3722505569458008, 0.35492515563964844, 0.0024789010640233755)","(0.34196221828460693, 0.33842718601226807, 0.005725143477320671)","(0.3314518928527832, 0.2854125499725342, 0.0095504280179739)","(0.3366212844848633, 0.2471996247768402, 0.015156432054936886)","(0.30845412611961365, 0.22280900180339813, 0.005097081884741783)","(0.308851420879364, 0.20834867656230927, 0.016193775460124016)","(0.3200300931930542, 0.2240922898054123, 0.023757196962833405)","(0.32884690165519714, 0.24218811094760895, 0.027183787897229195)","(0.33075204491615295, 0.17340734601020813, 0.004164526239037514)","(0.3281055688858032, 0.165609210729599, 0.01666552573442459)","(0.33478057384490967, 0.18819953501224518, 0.02119775116443634)","(0.34578266739845276, 0.20662711560726166, 0.021751603111624718)","(0.35932379961013794, 0.1454593539237976, 0.004454095847904682)","(0.34751096367836, 0.12043025344610214, 0.010269411839544773)","(0.3476880192756653, 0.13923156261444092, 0.011736546643078327)","(0.35470014810562134, 0.1605519950389862, 0.01128955278545618)","(0.3903595507144928, 0.13292834162712097, 0.005353663116693497)","(0.37920257449150085, 0.08931604027748108, 0.007526761386543512)","(0.375840425491333, 0.10093078762292862, 0.011072234250605106)","(0.3777732849121094, 0.1256508231163025, 0.014262096025049686)",Grasp
1655,"(0.42422911524772644, 0.30562150478363037, -2.925014257471048e-07)","(0.378025084733963, 0.35395336151123047, 0.0028159755747765303)","(0.3476470410823822, 0.34196504950523376, 0.004891145508736372)","(0.33729130029678345, 0.29051628708839417, 0.006963374093174934)","(0.3418990671634674, 0.25331902503967285, 0.010451322421431541)","(0.3106771409511566, 0.222178652882576, 0.006579176522791386)","(0.3124913275241852, 0.20934247970581055, 0.01600882038474083)","(0.3257335424423218, 0.22627753019332886, 0.020751604810357094)","(0.33476901054382324, 0.24545957148075104, 0.022149819880723953)","(0.33142566680908203, 0.170396089553833, 0.0046912021934986115)","(0.3331228792667389, 0.1675911545753479, 0.01744643785059452)","(0.3428620398044586, 0.19078493118286133, 0.020188454538583755)","(0.35436227917671204, 0.2091590166091919, 0.01881331577897072)","(0.35961613059043884, 0.1402742862701416, 0.0039107296615839005)","(0.35235002636909485, 0.12308351695537567, 0.010317203588783741)","(0.3565950095653534, 0.14377373456954956, 0.01072898879647255)","(0.3653324544429779, 0.1669936180114746, 0.008905630558729172)","(0.3902054727077484, 0.12457137554883957, 0.0036489353515207767)","(0.38244083523750305, 0.08694662153720856, 0.0068616787903010845)","(0.3828808665275574, 0.10058504343032837, 0.010700388811528683)","(0.38666796684265137, 0.12553969025611877, 0.013662244193255901)",Grasp
1656,"(0.43021148443222046, 0.30190473794937134, -3.1244573506228335e-07)","(0.3843608498573303, 0.35309892892837524, 0.0002921376726590097)","(0.3509658873081207, 0.34297120571136475, 0.0005420447560027242)","(0.3411727249622345, 0.2920013666152954, 0.0009028373169712722)","(0.34730446338653564, 0.2557372450828552, 0.002508727600798011)","(0.31145527958869934, 0.21637867391109467, 0.0026020428631454706)","(0.3162662386894226, 0.20287394523620605, 0.008441181853413582)","(0.33094900846481323, 0.2214290052652359, 0.009899850003421307)","(0.33970919251441956, 0.2426176220178604, 0.009068242274224758)","(0.3325885832309723, 0.16519752144813538, 0.00014741800259798765)","(0.3383807837963104, 0.16421741247177124, 0.009543404914438725)","(0.34970328211784363, 0.18858039379119873, 0.010448340326547623)","(0.36097338795661926, 0.208924800157547, 0.008042656816542149)","(0.3609868288040161, 0.13438063859939575, -0.0015104456106200814)","(0.3585830628871918, 0.12504792213439941, 0.0018588610691949725)","(0.3656553328037262, 0.14826568961143494, 0.0017160744173452258)","(0.3754425644874573, 0.17259174585342407, 2.472767846484203e-05)","(0.39191609621047974, 0.11711233109235764, -0.0030057700350880623)","(0.3861885964870453, 0.08187392354011536, -0.0029125320725142956)","(0.38908079266548157, 0.09828715771436691, 0.00043262162944301963)","(0.3945024609565735, 0.12509028613567352, 0.0036080945283174515)",Grasp
1657,"(0.43252032995224, 0.2984144687652588, -3.4454205888323486e-07)","(0.3882830739021301, 0.34984445571899414, 0.005038124043494463)","(0.3553573787212372, 0.34259212017059326, 0.008870941586792469)","(0.34562450647354126, 0.30134695768356323, 0.011475900188088417)","(0.349562406539917, 0.2703317403793335, 0.014575827866792679)","(0.3125097453594208, 0.211625337600708, 0.013771044090390205)","(0.31956231594085693, 0.20476050674915314, 0.02152305468916893)","(0.33493366837501526, 0.22510124742984772, 0.021662171930074692)","(0.34298941493034363, 0.24474647641181946, 0.019922753795981407)","(0.33450189232826233, 0.16112640500068665, 0.009698431007564068)","(0.34352120757102966, 0.16757269203662872, 0.02267199568450451)","(0.35530057549476624, 0.1941114366054535, 0.02191869542002678)","(0.3654746115207672, 0.21318477392196655, 0.01754986308515072)","(0.3634391129016876, 0.13097211718559265, 0.0063819787465035915)","(0.3659357726573944, 0.13173529505729675, 0.012308109551668167)","(0.37512966990470886, 0.15926717221736908, 0.010388505645096302)","(0.38448426127433777, 0.1830347627401352, 0.006977362558245659)","(0.39375802874565125, 0.11284861713647842, 0.003486854722723365)","(0.39052337408065796, 0.08048763871192932, 0.005995767191052437)","(0.393754243850708, 0.09679976105690002, 0.009199452586472034)","(0.3990095257759094, 0.12016092985868454, 0.011761564761400223)",Grasp
1658,"(0.43806132674217224, 0.2943055033683777, -3.3377733643646934e-07)","(0.393012136220932, 0.3491058647632599, 0.008377380669116974)","(0.3577709197998047, 0.3406869173049927, 0.01630364917218685)","(0.34706640243530273, 0.29846084117889404, 0.02290048822760582)","(0.3502994477748871, 0.26597458124160767, 0.02994978055357933)","(0.31527256965637207, 0.2062535434961319, 0.021607358008623123)","(0.31693047285079956, 0.1971518099308014, 0.03580436855554581)","(0.33112823963165283, 0.2186889350414276, 0.039931073784828186)","(0.3408281207084656, 0.23770900070667267, 0.040438201278448105)","(0.338569700717926, 0.1555710881948471, 0.018260153010487556)","(0.3437931537628174, 0.16458457708358765, 0.037800777703523636)","(0.3546972870826721, 0.1926587074995041, 0.03890975937247276)","(0.36617594957351685, 0.21079936623573303, 0.03507021814584732)","(0.36857837438583374, 0.12681171298027039, 0.016008982434868813)","(0.36730778217315674, 0.13061337172985077, 0.026996418833732605)","(0.3758440613746643, 0.15886664390563965, 0.025280404835939407)","(0.3862043619155884, 0.1815226972103119, 0.021152380853891373)","(0.3999679982662201, 0.11003439873456955, 0.01455132756382227)","(0.39321237802505493, 0.07534423470497131, 0.020376956090331078)","(0.3943800628185272, 0.0898841843008995, 0.023977596312761307)","(0.3990713059902191, 0.11215720325708389, 0.026255149394273758)",Grasp
1659,"(0.44349730014801025, 0.2953183054924011, -3.5056601177529956e-07)","(0.3972911834716797, 0.3502511978149414, 0.006674478761851788)","(0.3594774305820465, 0.3445362448692322, 0.012499326840043068)","(0.3470967710018158, 0.30412355065345764, 0.017213596031069756)","(0.35177093744277954, 0.26950106024742126, 0.022759346291422844)","(0.31875142455101013, 0.20641739666461945, 0.014236224815249443)","(0.31828927993774414, 0.19047009944915771, 0.025901317596435547)","(0.3319130539894104, 0.21104702353477478, 0.0304958987981081)","(0.3419463038444519, 0.23189300298690796, 0.03165622428059578)","(0.34186574816703796, 0.15531976521015167, 0.01074508111923933)","(0.34745630621910095, 0.16496522724628448, 0.027068665251135826)","(0.3586939573287964, 0.19507832825183868, 0.02842910960316658)","(0.36975184082984924, 0.21511350572109222, 0.025019189342856407)","(0.3719854950904846, 0.12663936614990234, 0.008500838652253151)","(0.3712935447692871, 0.13331931829452515, 0.017034737393260002)","(0.3798064887523651, 0.16239023208618164, 0.01626081019639969)","(0.39042672514915466, 0.1875520646572113, 0.013005080632865429)","(0.40393945574760437, 0.11134465783834457, 0.0069162664003670216)","(0.397408664226532, 0.07647128403186798, 0.010099112056195736)","(0.39694327116012573, 0.08865510672330856, 0.013187614269554615)","(0.4002324342727661, 0.11067381501197815, 0.015502894297242165)",Move
1660,"(0.44948887825012207, 0.3012079894542694, -3.646335926532629e-07)","(0.3991377353668213, 0.3535957932472229, 0.011258327402174473)","(0.359226256608963, 0.33856725692749023, 0.022696465253829956)","(0.3471872806549072, 0.2894894778728485, 0.03294655308127403)","(0.3509204387664795, 0.2504432499408722, 0.04409730061888695)","(0.32082343101501465, 0.2033734917640686, 0.025689614936709404)","(0.3188997507095337, 0.1875862181186676, 0.04685664921998978)","(0.33195436000823975, 0.20968061685562134, 0.05746398866176605)","(0.34220442175865173, 0.2306242138147354, 0.06176570802927017)","(0.34519943594932556, 0.1525191366672516, 0.02324655093252659)","(0.3500618040561676, 0.16463571786880493, 0.048527322709560394)","(0.3611990511417389, 0.19813022017478943, 0.05283680930733681)","(0.37248992919921875, 0.2197744995355606, 0.050505004823207855)","(0.376421719789505, 0.1264198273420334, 0.02251211181282997)","(0.37414848804473877, 0.13471370935440063, 0.037991251796483994)","(0.38265955448150635, 0.16622568666934967, 0.038129668682813644)","(0.39365917444229126, 0.19190460443496704, 0.03426050767302513)","(0.409607857465744, 0.11290884763002396, 0.022923815995454788)","(0.40126165747642517, 0.07736814022064209, 0.03054889291524887)","(0.3992921710014343, 0.08782888203859329, 0.034309420734643936)","(0.40131983160972595, 0.10882273316383362, 0.036364950239658356)",Move
1661,"(0.4521276652812958, 0.29816949367523193, -3.6618615695260814e-07)","(0.40321919322013855, 0.3544654846191406, 0.0035518016666173935)","(0.35807424783706665, 0.3419392704963684, 0.010479068383574486)","(0.34310030937194824, 0.29528599977493286, 0.017285717651247978)","(0.3511278033256531, 0.2570112943649292, 0.025148261338472366)","(0.32751181721687317, 0.1984662413597107, 0.011005980893969536)","(0.3163807988166809, 0.1930326521396637, 0.024805694818496704)","(0.32388168573379517, 0.22356368601322174, 0.03157898038625717)","(0.33482229709625244, 0.24675562977790833, 0.033976633101701736)","(0.3516137897968292, 0.149906188249588, 0.01042493712157011)","(0.34636738896369934, 0.17452087998390198, 0.028041783720254898)","(0.35343605279922485, 0.2120397686958313, 0.032244130969047546)","(0.3671776056289673, 0.230364590883255, 0.031195437535643578)","(0.38224852085113525, 0.12698611617088318, 0.010908646509051323)","(0.3727583587169647, 0.14309090375900269, 0.0199141763150692)","(0.3760279417037964, 0.1783037781715393, 0.0201577078551054)","(0.388583779335022, 0.2024129182100296, 0.01802845485508442)","(0.41377562284469604, 0.11568243056535721, 0.011852815747261047)","(0.40216711163520813, 0.08626551181077957, 0.014627777971327305)","(0.39948561787605286, 0.10337571054697037, 0.017268389463424683)","(0.405229389667511, 0.12564682960510254, 0.019550399854779243)",Move
