Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1527,"(0.4911411702632904, 0.7288782000541687, -2.8351288960948295e-07)","(0.5464417338371277, 0.7804329991340637, 0.04930710420012474)","(0.5752917528152466, 0.7817448973655701, 0.084951251745224)","(0.5901304483413696, 0.7685471177101135, 0.11613045632839203)","(0.5850830674171448, 0.7588338851928711, 0.14773167669773102)","(0.6173093318939209, 0.6203131675720215, 0.0824473574757576)","(0.6077378988265991, 0.6326879262924194, 0.12047303467988968)","(0.5937848091125488, 0.6656660437583923, 0.13206209242343903)","(0.5846173763275146, 0.6833954453468323, 0.13610465824604034)","(0.5887905359268188, 0.5752414464950562, 0.07573631405830383)","(0.5871317386627197, 0.5926555395126343, 0.12347742170095444)","(0.5712519884109497, 0.6264777779579163, 0.12981560826301575)","(0.559235692024231, 0.6458151936531067, 0.12584412097930908)","(0.5552737712860107, 0.5492068529129028, 0.07352074980735779)","(0.5646714568138123, 0.5566002130508423, 0.11330725252628326)","(0.5551589131355286, 0.5834318399429321, 0.11447185277938843)","(0.5453197956085205, 0.6092798113822937, 0.10736962407827377)","(0.523679792881012, 0.5392153263092041, 0.07571990042924881)","(0.5302625894546509, 0.5383333563804626, 0.10644332319498062)","(0.5243386626243591, 0.5662710070610046, 0.11566755175590515)","(0.5176327228546143, 0.5881738066673279, 0.11839766800403595)",Grasp
1528,"(0.49162179231643677, 0.7266619801521301, -2.9990638950039283e-07)","(0.5479336977005005, 0.7813867330551147, 0.0577261783182621)","(0.576415479183197, 0.7831377387046814, 0.09940624237060547)","(0.5911330580711365, 0.7702369093894958, 0.13599428534507751)","(0.5842326283454895, 0.756137490272522, 0.1730434000492096)","(0.6175844073295593, 0.622347891330719, 0.09714341908693314)","(0.60899418592453, 0.6371095776557922, 0.1421116441488266)","(0.5952536463737488, 0.672252893447876, 0.1570301353931427)","(0.5861769914627075, 0.6861332654953003, 0.1629829853773117)","(0.5887175798416138, 0.5792984962463379, 0.09044457226991653)","(0.5891789197921753, 0.5961436629295349, 0.14361043274402618)","(0.5735373497009277, 0.6313332915306091, 0.15282653272151947)","(0.5599504113197327, 0.647934079170227, 0.1512051671743393)","(0.5561540722846985, 0.5526769757270813, 0.08893600851297379)","(0.5662962198257446, 0.5569944381713867, 0.13592511415481567)","(0.5581329464912415, 0.5846931338310242, 0.14075060188770294)","(0.5490099191665649, 0.6079217791557312, 0.13598844408988953)","(0.523837685585022, 0.5406630039215088, 0.09242276847362518)","(0.532267689704895, 0.5336934328079224, 0.13093313574790955)","(0.5279986262321472, 0.5592722296714783, 0.14479362964630127)","(0.5216525197029114, 0.5794814229011536, 0.15025556087493896)",Grasp
1529,"(0.4923478364944458, 0.7252697944641113, -2.733201256432949e-07)","(0.5477923154830933, 0.7782518863677979, 0.05078698322176933)","(0.5770798921585083, 0.7827940583229065, 0.08729752898216248)","(0.5920986533164978, 0.7698956727981567, 0.11955138295888901)","(0.5845872163772583, 0.754170298576355, 0.15217378735542297)","(0.6180232763290405, 0.6215076446533203, 0.08512691408395767)","(0.6101269721984863, 0.6341192126274109, 0.1259814202785492)","(0.5963680148124695, 0.6688482761383057, 0.1385783702135086)","(0.5870038270950317, 0.6849943995475769, 0.14304421842098236)","(0.5896012187004089, 0.5768997669219971, 0.07932230085134506)","(0.5903273820877075, 0.5945037603378296, 0.12926910817623138)","(0.574856698513031, 0.6288109421730042, 0.1354535073041916)","(0.5618552565574646, 0.6469129323959351, 0.13122184574604034)","(0.5569376349449158, 0.5499652624130249, 0.07852011173963547)","(0.5677087903022766, 0.5554805994033813, 0.12199721485376358)","(0.5594168305397034, 0.5826170444488525, 0.12361668050289154)","(0.549771249294281, 0.6073418855667114, 0.11630067974328995)","(0.5258045792579651, 0.5384867191314697, 0.0822935402393341)","(0.5336499810218811, 0.5339726209640503, 0.11708899587392807)","(0.5290026068687439, 0.5605015754699707, 0.128239706158638)","(0.5223772525787354, 0.5812479257583618, 0.1317584067583084)",Grasp
1530,"(0.49598997831344604, 0.7214156985282898, -2.7633419108497037e-07)","(0.549629807472229, 0.7753000855445862, 0.055927831679582596)","(0.5771448612213135, 0.7821006774902344, 0.09662366658449173)","(0.5916802883148193, 0.7705888152122498, 0.13207688927650452)","(0.5850149989128113, 0.7527222633361816, 0.1676628738641739)","(0.6181688904762268, 0.622082531452179, 0.09759034961462021)","(0.6081945896148682, 0.6270838379859924, 0.14248402416706085)","(0.5947898626327515, 0.6612424850463867, 0.1572328805923462)","(0.585754930973053, 0.6790014505386353, 0.16328859329223633)","(0.590753972530365, 0.5766071081161499, 0.09077472239732742)","(0.588089108467102, 0.5881802439689636, 0.14323657751083374)","(0.572190523147583, 0.622754693031311, 0.15003325045108795)","(0.5596393346786499, 0.6422339677810669, 0.14657306671142578)","(0.559116542339325, 0.5472113490104675, 0.08890929073095322)","(0.5666605830192566, 0.547029972076416, 0.13486677408218384)","(0.5574541091918945, 0.5751952528953552, 0.13701868057250977)","(0.5489757061004639, 0.6009697914123535, 0.13024592399597168)","(0.5273316502571106, 0.5328656435012817, 0.0919484943151474)","(0.5328540802001953, 0.5214799046516418, 0.13000760972499847)","(0.5278444290161133, 0.5451499819755554, 0.1427925080060959)","(0.5221421718597412, 0.5637458562850952, 0.14716924726963043)",Grasp
1531,"(0.49409589171409607, 0.7239927649497986, -3.189651067714294e-07)","(0.5485283732414246, 0.7753468751907349, 0.0601966418325901)","(0.5759276151657104, 0.7807210087776184, 0.10254503041505814)","(0.590711772441864, 0.7678642868995667, 0.13913831114768982)","(0.5866374373435974, 0.7523401975631714, 0.1757717877626419)","(0.6184454560279846, 0.6231394410133362, 0.09954608231782913)","(0.6081423759460449, 0.6229904890060425, 0.14585340023040771)","(0.5938618779182434, 0.6575804352760315, 0.16180798411369324)","(0.5844814777374268, 0.6762830018997192, 0.16851677000522614)","(0.590830385684967, 0.5783371925354004, 0.09134282171726227)","(0.5885478258132935, 0.5839124917984009, 0.14487260580062866)","(0.5715422034263611, 0.6187421083450317, 0.1527356207370758)","(0.5591285228729248, 0.6386463046073914, 0.14969199895858765)","(0.559170663356781, 0.5491063594818115, 0.08866327255964279)","(0.5667201280593872, 0.5464086532592773, 0.13603752851486206)","(0.5559610724449158, 0.5756126046180725, 0.13958796858787537)","(0.5468060970306396, 0.6015037298202515, 0.13326220214366913)","(0.5272613763809204, 0.5347678661346436, 0.09130235016345978)","(0.5343326330184937, 0.517956018447876, 0.1306265890598297)","(0.5290303826332092, 0.5411097407341003, 0.14479675889015198)","(0.5235354900360107, 0.5599647760391235, 0.1498361974954605)",Grasp
1532,"(0.49390050768852234, 0.7189397811889648, -3.1352018936559034e-07)","(0.5499538779258728, 0.7714507579803467, 0.06713234633207321)","(0.5766789317131042, 0.7803377509117126, 0.1147235557436943)","(0.5895280241966248, 0.770557701587677, 0.15551356971263885)","(0.5852738618850708, 0.7563911080360413, 0.19592902064323425)","(0.6173069477081299, 0.6226856708526611, 0.11655084043741226)","(0.6048645377159119, 0.6218298673629761, 0.16867956519126892)","(0.5899162888526917, 0.6596408486366272, 0.18579557538032532)","(0.5812301635742188, 0.6776412725448608, 0.19362947344779968)","(0.589438796043396, 0.5798500180244446, 0.10882589966058731)","(0.586368203163147, 0.5856664180755615, 0.16713322699069977)","(0.5678962469100952, 0.6224417686462402, 0.17363858222961426)","(0.5524370074272156, 0.6412935256958008, 0.17071028053760529)","(0.5581945180892944, 0.5513280630111694, 0.10732526332139969)","(0.5642096996307373, 0.5450772047042847, 0.16167743504047394)","(0.5553704500198364, 0.574248194694519, 0.16615146398544312)","(0.5464950799942017, 0.5993195176124573, 0.16088978946208954)","(0.5260055661201477, 0.5338960289955139, 0.1116076409816742)","(0.5343553423881531, 0.5076665282249451, 0.15992951393127441)","(0.5340700745582581, 0.5136515498161316, 0.1788547933101654)","(0.5330166816711426, 0.5175296068191528, 0.18671824038028717)",Grasp
1533,"(0.49757304787635803, 0.7253562808036804, -2.771400886558695e-07)","(0.549338698387146, 0.7755362391471863, 0.04513544589281082)","(0.5774491429328918, 0.7844294309616089, 0.07771950215101242)","(0.593132495880127, 0.7720882892608643, 0.10561743378639221)","(0.5895920395851135, 0.7595964670181274, 0.13305191695690155)","(0.6187889575958252, 0.6241490244865417, 0.07923534512519836)","(0.6088676452636719, 0.6148783564567566, 0.11639350652694702)","(0.5943716764450073, 0.6444862484931946, 0.12677618861198425)","(0.5855013728141785, 0.6658775210380554, 0.1302952617406845)","(0.592899739742279, 0.5752105712890625, 0.07267875224351883)","(0.5864670276641846, 0.5790010690689087, 0.1179882287979126)","(0.568915843963623, 0.6100003719329834, 0.11994422227144241)","(0.5587135553359985, 0.6324549913406372, 0.11327804625034332)","(0.5603416562080383, 0.545364499092102, 0.07046859711408615)","(0.5664979219436646, 0.5374664068222046, 0.10881464928388596)","(0.5562012791633606, 0.5630826950073242, 0.10702201724052429)","(0.549127995967865, 0.5912203788757324, 0.09785011410713196)","(0.5281211137771606, 0.5312402844429016, 0.07249109447002411)","(0.5319420099258423, 0.502701997756958, 0.10370182245969772)","(0.5287905335426331, 0.5124759674072266, 0.11354750394821167)","(0.5269229412078857, 0.5231564044952393, 0.11625002324581146)",Grasp
1534,"(0.49864307045936584, 0.7243976593017578, -2.862775829726161e-07)","(0.5498852729797363, 0.7764424085617065, 0.05012171342968941)","(0.5782304406166077, 0.7898778915405273, 0.08456927537918091)","(0.5945249795913696, 0.7741910815238953, 0.11290571093559265)","(0.5879398584365845, 0.7561112642288208, 0.1403658092021942)","(0.6179835796356201, 0.6272109150886536, 0.08846151828765869)","(0.6092123985290527, 0.608160674571991, 0.12672317028045654)","(0.5945972204208374, 0.6353602409362793, 0.13637302815914154)","(0.5855914950370789, 0.6591185331344604, 0.13956604897975922)","(0.5929316282272339, 0.5763415098190308, 0.0807136595249176)","(0.5835212469100952, 0.5765264630317688, 0.1287677139043808)","(0.5654330253601074, 0.6067302227020264, 0.1296217292547226)","(0.5572247505187988, 0.6303908228874207, 0.12154216319322586)","(0.5609453916549683, 0.5452667474746704, 0.07761090248823166)","(0.5629059672355652, 0.5387176871299744, 0.12012878060340881)","(0.5500900149345398, 0.5655092597007751, 0.11839904636144638)","(0.5436864495277405, 0.5948423743247986, 0.10836780071258545)","(0.5289703607559204, 0.5293756723403931, 0.07897970080375671)","(0.529578447341919, 0.507259726524353, 0.11555474251508713)","(0.5236961841583252, 0.5244958400726318, 0.12777189910411835)","(0.5205603837966919, 0.5413084030151367, 0.13144657015800476)",Grasp
1535,"(0.4978560507297516, 0.7274342775344849, -3.0054815169933136e-07)","(0.5489344000816345, 0.7776507139205933, 0.046911656856536865)","(0.5771331787109375, 0.7886813879013062, 0.07987400889396667)","(0.5939987301826477, 0.7753753066062927, 0.10728643834590912)","(0.5897558331489563, 0.7623224258422852, 0.13403892517089844)","(0.616630494594574, 0.6271661520004272, 0.08183242380619049)","(0.6100363731384277, 0.6065577268600464, 0.11924221366643906)","(0.5960144400596619, 0.6318567395210266, 0.13018099963665009)","(0.587114155292511, 0.6552323698997498, 0.1345057338476181)","(0.5918864607810974, 0.5765434503555298, 0.07449664175510406)","(0.5835512280464172, 0.5750389695167542, 0.12071351706981659)","(0.5660591721534729, 0.6039263606071472, 0.12293466180562973)","(0.5576912760734558, 0.6265876889228821, 0.11634011566638947)","(0.5594751834869385, 0.546245813369751, 0.071617491543293)","(0.5632489323616028, 0.5351127982139587, 0.11111325025558472)","(0.5501709580421448, 0.5613366961479187, 0.11027718335390091)","(0.5429742336273193, 0.589788556098938, 0.10157586634159088)","(0.526862621307373, 0.531906008720398, 0.07311233878135681)","(0.5297024250030518, 0.49532997608184814, 0.10638315975666046)","(0.5260613560676575, 0.4942070543766022, 0.11781063675880432)","(0.5246559977531433, 0.4952698349952698, 0.12135796248912811)",Grasp
1536,"(0.5000501871109009, 0.7290451526641846, -3.0985435728325683e-07)","(0.5488719344139099, 0.7777991890907288, 0.032183971256017685)","(0.5782513618469238, 0.7893050909042358, 0.05408154055476189)","(0.5952204465866089, 0.7772116661071777, 0.07124510407447815)","(0.589702308177948, 0.7618674039840698, 0.08697811514139175)","(0.6151308417320251, 0.6245602369308472, 0.055968765169382095)","(0.6046660542488098, 0.6044247150421143, 0.08002153784036636)","(0.5896655917167664, 0.6302465796470642, 0.08321629464626312)","(0.5807240009307861, 0.6582203507423401, 0.08363807946443558)","(0.5901246070861816, 0.573775589466095, 0.04817686229944229)","(0.5787961483001709, 0.5750077962875366, 0.08255498856306076)","(0.5618579983711243, 0.6020095944404602, 0.0800694078207016)","(0.5548146367073059, 0.6259909272193909, 0.07102204859256744)","(0.5566891431808472, 0.546257734298706, 0.043611884117126465)","(0.5574989318847656, 0.5356149077415466, 0.06972987204790115)","(0.5436206459999084, 0.5635525584220886, 0.06481436640024185)","(0.5366897583007812, 0.5926936864852905, 0.0549866259098053)","(0.5231517553329468, 0.5326966643333435, 0.04241481050848961)","(0.5293903946876526, 0.4830540418624878, 0.0627901628613472)","(0.529442310333252, 0.4611411690711975, 0.06951238214969635)","(0.5319916009902954, 0.4446696639060974, 0.07101908326148987)",Grasp
