Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
2499,"(0.5545328855514526, 0.5810125470161438, 3.691400820571289e-07)","(0.48258814215660095, 0.6073561906814575, -0.028826961293816566)","(0.4301712214946747, 0.6673452854156494, -0.028198672458529472)","(0.3898521065711975, 0.7016023397445679, -0.01909906044602394)","(0.3599461317062378, 0.7072679996490479, -0.007431391626596451)","(0.4785763621330261, 0.8328350782394409, 0.0024752921890467405)","(0.4106523394584656, 0.8268735408782959, 0.01507563516497612)","(0.37741589546203613, 0.7800701856613159, 0.017138086259365082)","(0.35985302925109863, 0.7418299913406372, 0.017581600695848465)","(0.5061838030815125, 0.8315404057502747, 0.025727059692144394)","(0.4332180321216583, 0.7977060079574585, 0.04070631414651871)","(0.3976023495197296, 0.746618390083313, 0.03683822602033615)","(0.3772004246711731, 0.6967390179634094, 0.03168065473437309)","(0.5233751535415649, 0.8002980947494507, 0.047315530478954315)","(0.4571309983730316, 0.7684404850006104, 0.05835850536823273)","(0.4207116365432739, 0.7344442009925842, 0.04614672437310219)","(0.39699187874794006, 0.6872260570526123, 0.036373745650053024)","(0.5301481485366821, 0.7607702612876892, 0.0669320672750473)","(0.4804081618785858, 0.7433924078941345, 0.06981059163808823)","(0.4513205885887146, 0.7211035490036011, 0.06047627702355385)","(0.4300311207771301, 0.6866181492805481, 0.05487588420510292)",Move
2500,"(0.5613424181938171, 0.5764914751052856, 3.8335593899319065e-07)","(0.4898782968521118, 0.6029415726661682, -0.030656399205327034)","(0.43666574358940125, 0.6614990830421448, -0.03095182403922081)","(0.39504775404930115, 0.6953399777412415, -0.022442270070314407)","(0.3596159815788269, 0.7032412886619568, -0.011244531720876694)","(0.48289671540260315, 0.8258427977561951, -0.00020673085236921906)","(0.41440898180007935, 0.8189313411712646, 0.012023840099573135)","(0.3808152377605438, 0.7727147936820984, 0.014476764015853405)","(0.36207014322280884, 0.7341152429580688, 0.015197423286736012)","(0.5103426575660706, 0.8259145021438599, 0.023727230727672577)","(0.4370228052139282, 0.7905227541923523, 0.03790069743990898)","(0.40138083696365356, 0.7383862733840942, 0.03418334946036339)","(0.38069331645965576, 0.6878653168678284, 0.02917945571243763)","(0.527603030204773, 0.7954997420310974, 0.04590528458356857)","(0.46155503392219543, 0.7618907690048218, 0.05612475425004959)","(0.42484211921691895, 0.7274400591850281, 0.04399939998984337)","(0.40085309743881226, 0.6799152493476868, 0.03426583483815193)","(0.5347126722335815, 0.7560448050498962, 0.06595916301012039)","(0.48507362604141235, 0.737644612789154, 0.06783729046583176)","(0.45558980107307434, 0.714382529258728, 0.0583089217543602)","(0.4341122508049011, 0.6790310740470886, 0.05268840491771698)",Move
2501,"(0.568900465965271, 0.5758363008499146, 3.6896599908686767e-07)","(0.4971459209918976, 0.5998199582099915, -0.03176654130220413)","(0.4430343806743622, 0.6576652526855469, -0.03312472999095917)","(0.40056556463241577, 0.6897068619728088, -0.025467051193118095)","(0.3639841079711914, 0.6958126425743103, -0.014979450963437557)","(0.48759427666664124, 0.8207017183303833, -0.004886541049927473)","(0.41747498512268066, 0.8128253221511841, 0.0034784653689712286)","(0.38380831480026245, 0.7635899186134338, 0.0040102326311171055)","(0.3650349974632263, 0.7225471138954163, 0.004118835553526878)","(0.5141703486442566, 0.8234365582466125, 0.019134381785988808)","(0.4401017427444458, 0.7869868874549866, 0.030384745448827744)","(0.40469518303871155, 0.7323122620582581, 0.026995105668902397)","(0.3841351270675659, 0.6817538738250732, 0.022809701040387154)","(0.5312005281448364, 0.7946227788925171, 0.0411805622279644)","(0.46462467312812805, 0.7587160468101501, 0.048773571848869324)","(0.4283417761325836, 0.7229057550430298, 0.037163980305194855)","(0.4052710235118866, 0.675090491771698, 0.028472300618886948)","(0.5385131239891052, 0.7564481496810913, 0.06104501336812973)","(0.4888642132282257, 0.7353799939155579, 0.060928717255592346)","(0.4599444568157196, 0.7107365727424622, 0.05124015361070633)","(0.43941235542297363, 0.6745420098304749, 0.0460033044219017)",Move
2502,"(0.5749334096908569, 0.5686396360397339, 3.8847014138809755e-07)","(0.5034725666046143, 0.5956540107727051, -0.031051475554704666)","(0.4496764540672302, 0.6553570628166199, -0.031168222427368164)","(0.40772104263305664, 0.6850302815437317, -0.022238656878471375)","(0.3718738853931427, 0.6862462759017944, -0.010516547597944736)","(0.4930426776409149, 0.8179598450660706, -0.003620206844061613)","(0.4231989085674286, 0.8080630302429199, 0.0062755499966442585)","(0.3889821767807007, 0.7590981721878052, 0.007810960523784161)","(0.3697142004966736, 0.7172165513038635, 0.008380970917642117)","(0.5187461972236633, 0.8182482719421387, 0.02041776292026043)","(0.4451166093349457, 0.7794879078865051, 0.03274160623550415)","(0.4084056615829468, 0.7261121869087219, 0.029254257678985596)","(0.38668015599250793, 0.6750844717025757, 0.024797428399324417)","(0.5352222919464111, 0.7876021862030029, 0.042581986635923386)","(0.4679286479949951, 0.7495638132095337, 0.050862014293670654)","(0.4308319687843323, 0.7146196961402893, 0.038234416395425797)","(0.4070756733417511, 0.6668969988822937, 0.02869608998298645)","(0.5423269867897034, 0.7486057877540588, 0.06263766437768936)","(0.4917856454849243, 0.7259405255317688, 0.06259797513484955)","(0.4625168442726135, 0.7018779516220093, 0.05202756077051163)","(0.4414616525173187, 0.6658015847206116, 0.04611349478363991)",Move
2503,"(0.5798574090003967, 0.5647904872894287, 3.8640956745439325e-07)","(0.5084517598152161, 0.5917044281959534, -0.03270014002919197)","(0.4546176493167877, 0.6512608528137207, -0.03462512046098709)","(0.41336435079574585, 0.6811028718948364, -0.027575550600886345)","(0.37748008966445923, 0.6809768676757812, -0.017714213579893112)","(0.4986891746520996, 0.8131164908409119, -0.0076311309821903706)","(0.4283234775066376, 0.802524745464325, -0.0013336658012121916)","(0.39368194341659546, 0.7533912658691406, -0.0018068684730678797)","(0.37353962659835815, 0.7105785608291626, -0.002305724425241351)","(0.523593544960022, 0.8119745254516602, 0.015988554805517197)","(0.4494866728782654, 0.7741597890853882, 0.024735117331147194)","(0.41238173842430115, 0.7204692959785461, 0.02022683434188366)","(0.39026665687561035, 0.66981440782547, 0.015355855226516724)","(0.5391280055046082, 0.7804558277130127, 0.03751053288578987)","(0.4712318480014801, 0.7420806288719177, 0.042186837643384933)","(0.43350905179977417, 0.7063760757446289, 0.02904365584254265)","(0.40967217087745667, 0.6579788327217102, 0.019708849489688873)","(0.5457825660705566, 0.7401218414306641, 0.056882020086050034)","(0.4945438504219055, 0.7174100875854492, 0.05453088879585266)","(0.4646587371826172, 0.6931204199790955, 0.04361329600214958)","(0.44352030754089355, 0.6561185121536255, 0.037686966359615326)",Move
2504,"(0.5839444398880005, 0.559287965297699, 3.9501449577983294e-07)","(0.5124609470367432, 0.5876695513725281, -0.03303670510649681)","(0.45860999822616577, 0.6472265124320984, -0.034615326672792435)","(0.41662076115608215, 0.6757633090019226, -0.026896551251411438)","(0.3810104429721832, 0.6773732304573059, -0.016416525468230247)","(0.5028544664382935, 0.8094821572303772, -0.0074937306344509125)","(0.4323846697807312, 0.7958321571350098, -0.0010221945121884346)","(0.39693859219551086, 0.7465548515319824, -0.00185445009265095)","(0.3759346604347229, 0.7032678127288818, -0.0027422013226896524)","(0.5274558067321777, 0.8064490556716919, 0.016682060435414314)","(0.45286235213279724, 0.7673238515853882, 0.025177747011184692)","(0.4155333638191223, 0.7122730612754822, 0.01958746276795864)","(0.3935620188713074, 0.6606640219688416, 0.013818514533340931)","(0.5429158210754395, 0.7735177278518677, 0.03881540521979332)","(0.4746345579624176, 0.7347235083580017, 0.043186333030462265)","(0.436410516500473, 0.6987729072570801, 0.02871719002723694)","(0.41269010305404663, 0.6490887403488159, 0.01837841607630253)","(0.5496044754981995, 0.7322324514389038, 0.05889111012220383)","(0.4980946183204651, 0.7090460658073425, 0.055934954434633255)","(0.4680032730102539, 0.6847643256187439, 0.043851401656866074)","(0.44655078649520874, 0.6472679972648621, 0.0369897224009037)",Move
2505,"(0.5890364050865173, 0.5539458990097046, 4.176105790065776e-07)","(0.5182327628135681, 0.5811452269554138, -0.0330338217318058)","(0.46415796875953674, 0.6416490077972412, -0.03322732076048851)","(0.421493798494339, 0.6702706217765808, -0.023817382752895355)","(0.38449499011039734, 0.6733834147453308, -0.01163830328732729)","(0.5060715079307556, 0.8058120608329773, -0.003155886195600033)","(0.4364773631095886, 0.7917109131813049, 0.0069994619116187096)","(0.40126103162765503, 0.7442846894264221, 0.007863478735089302)","(0.3809988498687744, 0.7030463814735413, 0.007648801896721125)","(0.5303032994270325, 0.8024653196334839, 0.022021666169166565)","(0.4570169746875763, 0.7661178708076477, 0.034002989530563354)","(0.4196891188621521, 0.7139449119567871, 0.028850309550762177)","(0.39739757776260376, 0.6636167168617249, 0.022884303703904152)","(0.5459807515144348, 0.7696831822395325, 0.04509435221552849)","(0.47853004932403564, 0.7326028943061829, 0.052311744540929794)","(0.44065365195274353, 0.6964417695999146, 0.037304285913705826)","(0.41649630665779114, 0.6485323309898376, 0.02601255476474762)","(0.5527409911155701, 0.7290846705436707, 0.06611595302820206)","(0.5019652247428894, 0.7071990370750427, 0.06506785750389099)","(0.4728856086730957, 0.6823421120643616, 0.05284895747900009)","(0.45160871744155884, 0.6459362506866455, 0.045444563031196594)",Move
2506,"(0.5939170718193054, 0.5486688017845154, 4.2114845655305544e-07)","(0.5222926735877991, 0.5758865475654602, -0.03320002928376198)","(0.46744123101234436, 0.6390275359153748, -0.03224920853972435)","(0.4245202839374542, 0.6693061590194702, -0.02140994928777218)","(0.38799673318862915, 0.6714373826980591, -0.007643477059900761)","(0.5100393891334534, 0.8017722368240356, -0.0019306584727019072)","(0.43958643078804016, 0.7878453731536865, 0.009200550615787506)","(0.40394359827041626, 0.7398701310157776, 0.010767334140837193)","(0.38355234265327454, 0.6972880363464355, 0.011065342463552952)","(0.5345491170883179, 0.7977587580680847, 0.024182522669434547)","(0.46042656898498535, 0.7591016292572021, 0.03737189993262291)","(0.42272472381591797, 0.7061010003089905, 0.03254307806491852)","(0.4002203643321991, 0.6551408767700195, 0.02657884918153286)","(0.5504115223884583, 0.7645052671432495, 0.048146121203899384)","(0.4821697175502777, 0.727423369884491, 0.05644494295120239)","(0.44394856691360474, 0.6918230056762695, 0.04108685255050659)","(0.41961991786956787, 0.6432417631149292, 0.02928554080426693)","(0.5574840903282166, 0.7240868806838989, 0.07003866136074066)","(0.5061933398246765, 0.7015696167945862, 0.06954465806484222)","(0.4770561754703522, 0.6768034100532532, 0.056840717792510986)","(0.4556904435157776, 0.6398636102676392, 0.04895273968577385)",Move
2507,"(0.596770703792572, 0.5447459816932678, 4.1220999946744996e-07)","(0.5263620018959045, 0.5718703269958496, -0.03438679501414299)","(0.4715743660926819, 0.6332930326461792, -0.035226620733737946)","(0.4284377694129944, 0.6641508936882019, -0.026135951280593872)","(0.3922217786312103, 0.667598307132721, -0.01416252925992012)","(0.5137031674385071, 0.796294629573822, -0.006529003847390413)","(0.4434283673763275, 0.7822051644325256, 0.0019745940808206797)","(0.40734028816223145, 0.7340912818908691, 0.0023241727612912655)","(0.3865600526332855, 0.6907712817192078, 0.00215296633541584)","(0.537197470664978, 0.7930823564529419, 0.019371086731553078)","(0.46314534544944763, 0.7535165548324585, 0.029597271233797073)","(0.4257279336452484, 0.6975864171981812, 0.02405531518161297)","(0.40401509404182434, 0.6441714763641357, 0.01825523003935814)","(0.5522048473358154, 0.7607418298721313, 0.04321625456213951)","(0.48393213748931885, 0.7218595743179321, 0.049343906342983246)","(0.44631704688072205, 0.6841549873352051, 0.034205902367830276)","(0.4231278598308563, 0.6337118744850159, 0.023134121671319008)","(0.5590696334838867, 0.720946192741394, 0.06490828096866608)","(0.5076046586036682, 0.6963016390800476, 0.06311613321304321)","(0.478251188993454, 0.6706827878952026, 0.05049464479088783)","(0.4572523236274719, 0.6327166557312012, 0.043108221143484116)",Move
2508,"(0.6019384860992432, 0.5390923619270325, 4.044583761242393e-07)","(0.5299830436706543, 0.5673911571502686, -0.03439111262559891)","(0.474234014749527, 0.6287686228752136, -0.03391591086983681)","(0.4311048984527588, 0.6595041751861572, -0.02303391881287098)","(0.39520418643951416, 0.6674854755401611, -0.009121578186750412)","(0.5173799991607666, 0.7908539772033691, -0.005548194982111454)","(0.4464081823825836, 0.7754810452461243, 0.00494269747287035)","(0.4101311266422272, 0.7285730242729187, 0.006377527490258217)","(0.38893601298332214, 0.6864835619926453, 0.006876745726913214)","(0.5420511960983276, 0.7870559692382812, 0.02174154482781887)","(0.46601906418800354, 0.7435308694839478, 0.03281408175826073)","(0.4290693402290344, 0.684304416179657, 0.02661079540848732)","(0.4089645743370056, 0.6280778646469116, 0.020356057211756706)","(0.5576373338699341, 0.7539942264556885, 0.047267112880945206)","(0.4878506660461426, 0.7131229639053345, 0.05392680689692497)","(0.45036351680755615, 0.6724896430969238, 0.037224750965833664)","(0.42803478240966797, 0.6190541982650757, 0.025139259174466133)","(0.5651456713676453, 0.7152619361877441, 0.07086557894945145)","(0.51237553358078, 0.688372790813446, 0.06955692172050476)","(0.4824376404285431, 0.6613865494728088, 0.055763743817806244)","(0.4609815180301666, 0.6221766471862793, 0.047439318150281906)",Move
