Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
669,"(0.650396466255188, 0.8519946932792664, -1.5848235079829465e-07)","(0.5834991931915283, 0.8585554361343384, 0.006980979815125465)","(0.5354877710342407, 0.8143581748008728, 0.01800535060465336)","(0.5122941732406616, 0.7571225762367249, 0.035744134336709976)","(0.4914695620536804, 0.7112837433815002, 0.05811940133571625)","(0.5416472554206848, 0.7192581295967102, -0.017374850809574127)","(0.4974263608455658, 0.6594046354293823, 0.014043983072042465)","(0.48205822706222534, 0.6612303853034973, 0.05284810811281204)","(0.4776430130004883, 0.673915684223175, 0.0819111093878746)","(0.5694475173950195, 0.6845287084579468, -0.004016178660094738)","(0.5189469456672668, 0.6238971948623657, 0.02710149437189102)","(0.5059000253677368, 0.645043671131134, 0.06694643199443817)","(0.5068274736404419, 0.6701489686965942, 0.09660759568214417)","(0.5937301516532898, 0.6683396100997925, 0.01422299724072218)","(0.5504330396652222, 0.6249321103096008, 0.04579904302954674)","(0.5360355973243713, 0.6499476432800293, 0.07705579698085785)","(0.5331205725669861, 0.6748906970024109, 0.09697882831096649)","(0.6134270429611206, 0.6621983647346497, 0.03373543545603752)","(0.5811108946800232, 0.6288726329803467, 0.06216741353273392)","(0.5631774067878723, 0.6438574194908142, 0.08367220312356949)","(0.5585381388664246, 0.6662651300430298, 0.0991978645324707)",Position
670,"(0.6492044925689697, 0.8514751195907593, -1.3988719160806795e-07)","(0.5816308259963989, 0.8566216826438904, 0.008245461620390415)","(0.5337383151054382, 0.8147186040878296, 0.018410200253129005)","(0.5107173323631287, 0.7592089772224426, 0.03515547141432762)","(0.491408109664917, 0.7118933200836182, 0.05632813274860382)","(0.5396642684936523, 0.7189478278160095, -0.020121604204177856)","(0.4961128234863281, 0.6614553928375244, 0.010868454352021217)","(0.47973930835723877, 0.659027636051178, 0.05028490722179413)","(0.47317740321159363, 0.6687674522399902, 0.08016766607761383)","(0.5677045583724976, 0.6848099231719971, -0.006920709740370512)","(0.5174200534820557, 0.6246928572654724, 0.02451031096279621)","(0.5028398036956787, 0.6416893601417542, 0.06663841754198074)","(0.5016795992851257, 0.6649899482727051, 0.09841015934944153)","(0.5921697020530701, 0.668019711971283, 0.011556267738342285)","(0.5486811399459839, 0.6245753169059753, 0.04386492818593979)","(0.5324012041091919, 0.6462694406509399, 0.07825879007577896)","(0.5276982188224792, 0.670656144618988, 0.10080480575561523)","(0.6115206480026245, 0.6611304879188538, 0.03135678917169571)","(0.5790539979934692, 0.6280233860015869, 0.060295235365629196)","(0.5597215890884399, 0.6413450837135315, 0.0836467444896698)","(0.553641676902771, 0.6626356840133667, 0.10112401098012924)",Position
671,"(0.647842526435852, 0.8542911410331726, -1.1580289793755583e-07)","(0.5810285210609436, 0.8604327440261841, 0.00909382849931717)","(0.531639575958252, 0.8184232115745544, 0.019357973709702492)","(0.5065427422523499, 0.7618860006332397, 0.03467646613717079)","(0.4889324903488159, 0.7140929698944092, 0.05417189002037048)","(0.538933515548706, 0.7201244831085205, -0.010907799936830997)","(0.49598535895347595, 0.6613678336143494, 0.019981298595666885)","(0.480023056268692, 0.6595301628112793, 0.057577215135097504)","(0.4742817282676697, 0.6704664826393127, 0.0855911523103714)","(0.5662031173706055, 0.6846151947975159, 0.00043264657142572105)","(0.5168021321296692, 0.6232160925865173, 0.028746210038661957)","(0.501345694065094, 0.6375834941864014, 0.06627719849348068)","(0.4991801381111145, 0.6595507860183716, 0.0953286662697792)","(0.5908940434455872, 0.6677055358886719, 0.016610534861683846)","(0.547640860080719, 0.6224526166915894, 0.04547765105962753)","(0.5309034585952759, 0.6411308646202087, 0.07720471918582916)","(0.5264101028442383, 0.6647351384162903, 0.09881098568439484)","(0.610742449760437, 0.661376416683197, 0.034146226942539215)","(0.5784289240837097, 0.6251833438873291, 0.06050878018140793)","(0.5592267513275146, 0.6380654573440552, 0.0826149508357048)","(0.5534665584564209, 0.6584263443946838, 0.09972447156906128)",Release
672,"(0.6474308371543884, 0.8546084761619568, -1.1477770556211908e-07)","(0.5790838599205017, 0.8594892024993896, 0.008852334693074226)","(0.5300763249397278, 0.8187450766563416, 0.019070735201239586)","(0.5056752562522888, 0.7636869549751282, 0.035342369228601456)","(0.48767542839050293, 0.7155565619468689, 0.055992063134908676)","(0.5371373295783997, 0.7172102928161621, -0.016410140320658684)","(0.49422693252563477, 0.6608888506889343, 0.014936456456780434)","(0.4769810438156128, 0.655964732170105, 0.05386827141046524)","(0.4688850939273834, 0.6636939644813538, 0.08310601860284805)","(0.5647438168525696, 0.683233916759491, -0.003532696282491088)","(0.5149850249290466, 0.6241738796234131, 0.02699795551598072)","(0.498729944229126, 0.6382561922073364, 0.06767947971820831)","(0.49517592787742615, 0.6597740054130554, 0.09862666577100754)","(0.5890307426452637, 0.6668322086334229, 0.014616981148719788)","(0.5454212427139282, 0.6226074695587158, 0.04578491300344467)","(0.5282986760139465, 0.641174852848053, 0.0798032134771347)","(0.5228684544563293, 0.6649685502052307, 0.10264992713928223)","(0.608359694480896, 0.6610716581344604, 0.03413340449333191)","(0.5767616629600525, 0.6259740591049194, 0.06249244883656502)","(0.5571630597114563, 0.6374354362487793, 0.08596692979335785)","(0.5506150126457214, 0.6575318574905396, 0.10395298898220062)",Release
673,"(0.6471522450447083, 0.8551601767539978, -1.0167238428948622e-07)","(0.5771576166152954, 0.8584139347076416, 0.008027466014027596)","(0.5285131931304932, 0.8176695704460144, 0.017340924590826035)","(0.5048731565475464, 0.7620879411697388, 0.03384999558329582)","(0.48426496982574463, 0.715119481086731, 0.0549645870923996)","(0.5345849990844727, 0.7152804732322693, -0.02363763004541397)","(0.49480968713760376, 0.6602444648742676, 0.010228362865746021)","(0.47731420397758484, 0.6555017828941345, 0.05273451283574104)","(0.4687647521495819, 0.6639564037322998, 0.08435404300689697)","(0.5630677938461304, 0.6832969784736633, -0.00951441191136837)","(0.5153396129608154, 0.6245442032814026, 0.0244015883654356)","(0.4981350302696228, 0.6368979215621948, 0.06870219856500626)","(0.49286484718322754, 0.6562061905860901, 0.10142825543880463)","(0.587422788143158, 0.6665769219398499, 0.0104974415153265)","(0.5460233092308044, 0.6244751214981079, 0.046052902936935425)","(0.5292059183120728, 0.6424499750137329, 0.08257555961608887)","(0.522818386554718, 0.6659997701644897, 0.10575170814990997)","(0.6064733862876892, 0.6600967645645142, 0.03171563148498535)","(0.5763981342315674, 0.6282398104667664, 0.06323140859603882)","(0.5577313303947449, 0.6381544470787048, 0.08792374283075333)","(0.5512874126434326, 0.6570945978164673, 0.10600651800632477)",Release
674,"(0.6456136703491211, 0.8557122945785522, -1.033083663060097e-07)","(0.5767707824707031, 0.8605927228927612, 0.008640404790639877)","(0.5283811688423157, 0.821769118309021, 0.01805373653769493)","(0.5039182901382446, 0.7690669894218445, 0.03445993736386299)","(0.4817599654197693, 0.7243000268936157, 0.05537266656756401)","(0.5331570506095886, 0.7180458307266235, -0.023766450583934784)","(0.49376586079597473, 0.6590454578399658, 0.008100729435682297)","(0.4765740633010864, 0.6530105471611023, 0.04921296238899231)","(0.46864238381385803, 0.660782516002655, 0.08030059933662415)","(0.5621412992477417, 0.685126006603241, -0.009767522104084492)","(0.5154079794883728, 0.624077320098877, 0.02308400347828865)","(0.49965155124664307, 0.6372058987617493, 0.06765558570623398)","(0.495955228805542, 0.6578015685081482, 0.10091342777013779)","(0.5869660973548889, 0.6681256890296936, 0.010017029941082)","(0.5464515089988708, 0.6239337921142578, 0.0443943552672863)","(0.5301980972290039, 0.6408975124359131, 0.08102204650640488)","(0.5242602825164795, 0.6636709570884705, 0.10476160049438477)","(0.6064254641532898, 0.6616950035095215, 0.03118256852030754)","(0.5766851902008057, 0.6275026798248291, 0.062363240867853165)","(0.558647096157074, 0.6372123956680298, 0.08748186379671097)","(0.5533623099327087, 0.6560856103897095, 0.10611318051815033)",Release
675,"(0.6431570053100586, 0.8585141897201538, -1.0969660024784389e-07)","(0.5743873715400696, 0.8636884093284607, 0.008859807625412941)","(0.5261890292167664, 0.8231931328773499, 0.01820099726319313)","(0.5011880397796631, 0.7688585519790649, 0.0334964245557785)","(0.47834622859954834, 0.7260040640830994, 0.053148530423641205)","(0.5320769548416138, 0.7188007235527039, -0.017313377931714058)","(0.4929071068763733, 0.6588959693908691, 0.014389218762516975)","(0.47676604986190796, 0.6549555063247681, 0.05416180193424225)","(0.46996548771858215, 0.6653875708580017, 0.08393663913011551)","(0.5607143044471741, 0.6844990253448486, -0.004649915732443333)","(0.5142675042152405, 0.6236827969551086, 0.026450637727975845)","(0.49978944659233093, 0.6394216418266296, 0.06805874407291412)","(0.49696084856987, 0.6615308523178101, 0.09939006716012955)","(0.5858907699584961, 0.6678019165992737, 0.013358121737837791)","(0.5457581877708435, 0.6237330436706543, 0.04599021375179291)","(0.5300467610359192, 0.6420012712478638, 0.08063299208879471)","(0.5250266790390015, 0.6657332181930542, 0.10317074507474899)","(0.605868935585022, 0.662371039390564, 0.03266795352101326)","(0.5760812163352966, 0.6282832026481628, 0.06227660924196243)","(0.5580705404281616, 0.6398957967758179, 0.08608396351337433)","(0.553113579750061, 0.6597564220428467, 0.1038166880607605)",Release
676,"(0.6408095359802246, 0.8605697751045227, -9.969129877163141e-08)","(0.5720723867416382, 0.8650073409080505, 0.008972425945103168)","(0.524017870426178, 0.8242585062980652, 0.01818946562707424)","(0.49902743101119995, 0.7687710523605347, 0.0329478420317173)","(0.4752362370491028, 0.7259492874145508, 0.051974765956401825)","(0.5303235054016113, 0.7182260751724243, -0.014303982257843018)","(0.4895764887332916, 0.6591403484344482, 0.017191346734762192)","(0.47318074107170105, 0.6545157432556152, 0.055795054882764816)","(0.46566224098205566, 0.6648781895637512, 0.08473324030637741)","(0.5589808225631714, 0.6844930052757263, -0.001526328851468861)","(0.5112313628196716, 0.6256203055381775, 0.029756272211670876)","(0.4955037832260132, 0.6397774815559387, 0.07031160593032837)","(0.4911953806877136, 0.6608543395996094, 0.10068249702453613)","(0.5843111276626587, 0.6686961054801941, 0.016426321119070053)","(0.5430552959442139, 0.6251801252365112, 0.049002040177583694)","(0.5258634686470032, 0.6428186893463135, 0.08336363732814789)","(0.5198090672492981, 0.6663496494293213, 0.10572575777769089)","(0.6045593619346619, 0.6640477180480957, 0.035649918019771576)","(0.5743368268013, 0.6293627619743347, 0.06534574925899506)","(0.5550786256790161, 0.6407855749130249, 0.08931770920753479)","(0.5489100813865662, 0.660362720489502, 0.10718509554862976)",Release
677,"(0.6397650241851807, 0.8620373606681824, -1.1054781623442977e-07)","(0.569861114025116, 0.8649584650993347, 0.009265498258173466)","(0.5224682092666626, 0.8243529796600342, 0.018858594819903374)","(0.49796903133392334, 0.7699675559997559, 0.03467145189642906)","(0.47314590215682983, 0.7284454703330994, 0.055001143366098404)","(0.5281814932823181, 0.7182546257972717, -0.017771413549780846)","(0.48947781324386597, 0.6578274369239807, 0.014958272688090801)","(0.4731210172176361, 0.6538733243942261, 0.05561666935682297)","(0.46562308073043823, 0.6657609343528748, 0.08616582304239273)","(0.5576494932174683, 0.6862125396728516, -0.00447483453899622)","(0.5113762617111206, 0.626230776309967, 0.028979813680052757)","(0.4952745735645294, 0.6400356292724609, 0.07192253321409225)","(0.49051475524902344, 0.6615440249443054, 0.10362701863050461)","(0.5829526782035828, 0.6708810925483704, 0.01431502215564251)","(0.542587161064148, 0.6270056962966919, 0.04895244538784027)","(0.5255244970321655, 0.6441307067871094, 0.08443762362003326)","(0.5188334584236145, 0.6676402688026428, 0.1070270910859108)","(0.603005051612854, 0.6656403541564941, 0.034440986812114716)","(0.572944164276123, 0.631774365901947, 0.06560605764389038)","(0.554385244846344, 0.6425055265426636, 0.09025667607784271)","(0.5483524799346924, 0.6620420813560486, 0.10832994431257248)",Release
678,"(0.6377443075180054, 0.865404486656189, -1.1017583290140465e-07)","(0.5696558952331543, 0.8707191944122314, 0.007739258464425802)","(0.521727979183197, 0.8274361491203308, 0.017474433407187462)","(0.49633821845054626, 0.7703850269317627, 0.03227147087454796)","(0.47301051020622253, 0.7269164323806763, 0.051082417368888855)","(0.5295249819755554, 0.7230746746063232, -0.010111154057085514)","(0.4896427094936371, 0.6529781222343445, 0.018203314393758774)","(0.4731345772743225, 0.649014413356781, 0.05157775431871414)","(0.46416136622428894, 0.6610671877861023, 0.07647104561328888)","(0.5582303404808044, 0.6876817345619202, 0.0014003341784700751)","(0.5113176703453064, 0.6237000823020935, 0.028401395305991173)","(0.49420860409736633, 0.6364474892616272, 0.061857644468545914)","(0.48836323618888855, 0.6589089632034302, 0.0868120864033699)","(0.5838243365287781, 0.6722135543823242, 0.017480794340372086)","(0.5425108671188354, 0.6252540946006775, 0.046305034309625626)","(0.5260153412818909, 0.6425146460533142, 0.07490910589694977)","(0.5203893184661865, 0.6664164662361145, 0.09324229508638382)","(0.6042748689651489, 0.6685653924942017, 0.034702200442552567)","(0.5730661749839783, 0.6315101385116577, 0.06166072562336922)","(0.5544173717498779, 0.6432687640190125, 0.08257635682821274)","(0.5491184592247009, 0.663438618183136, 0.09787358343601227)",Release
