Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
912,"(0.27926498651504517, 0.2882307171821594, -3.474431480299245e-07)","(0.3417675793170929, 0.29987895488739014, 0.01767694763839245)","(0.38075461983680725, 0.36042681336402893, 0.030257893726229668)","(0.40317419171333313, 0.42712825536727905, 0.04394078999757767)","(0.42651820182800293, 0.4653385877609253, 0.061505500227212906)","(0.3734254837036133, 0.4597514569759369, 0.006772800348699093)","(0.4131496250629425, 0.5278341174125671, 0.030547363683581352)","(0.426702082157135, 0.5070512890815735, 0.059221360832452774)","(0.42841580510139465, 0.47908729314804077, 0.08060134947299957)","(0.34474796056747437, 0.4941844046115875, 0.009839807637035847)","(0.39033210277557373, 0.5612810850143433, 0.028997311368584633)","(0.401812881231308, 0.5259157419204712, 0.05535460636019707)","(0.39912793040275574, 0.4909819960594177, 0.0759572982788086)","(0.3165467381477356, 0.5052278637886047, 0.017315180972218513)","(0.35828086733818054, 0.5597594976425171, 0.03768634423613548)","(0.3714837431907654, 0.5288554430007935, 0.06222641095519066)","(0.36991411447525024, 0.49817025661468506, 0.07898051291704178)","(0.2914400100708008, 0.5022602677345276, 0.026888545602560043)","(0.3200012445449829, 0.5576654076576233, 0.04964960739016533)","(0.33448654413223267, 0.5390236377716064, 0.07025140523910522)","(0.33320367336273193, 0.5102405548095703, 0.08559025824069977)",Position
913,"(0.27863067388534546, 0.2884971499443054, -3.41557750971333e-07)","(0.34141021966934204, 0.3012709617614746, 0.01827244833111763)","(0.38041144609451294, 0.3611186742782593, 0.031198428943753242)","(0.40281495451927185, 0.4266890287399292, 0.04530688375234604)","(0.4260942339897156, 0.4661678671836853, 0.06324471533298492)","(0.37318962812423706, 0.4602696895599365, 0.0067366259172558784)","(0.41307729482650757, 0.5273328423500061, 0.03135876730084419)","(0.4270138740539551, 0.5090987682342529, 0.06072254106402397)","(0.42975401878356934, 0.4841196835041046, 0.08243044465780258)","(0.3446214497089386, 0.4947308301925659, 0.00984515342861414)","(0.39022356271743774, 0.5610371232032776, 0.029553689062595367)","(0.40140998363494873, 0.527013897895813, 0.05658571049571037)","(0.3987889289855957, 0.4932621717453003, 0.07758235186338425)","(0.31656232476234436, 0.5057533979415894, 0.01751353219151497)","(0.35850152373313904, 0.5611634850502014, 0.038229282945394516)","(0.3714400827884674, 0.5310847163200378, 0.06323184818029404)","(0.3697742521762848, 0.5015003681182861, 0.08025707304477692)","(0.29164668917655945, 0.5029494762420654, 0.02738662250339985)","(0.32060301303863525, 0.5588586330413818, 0.05044207721948624)","(0.33477404713630676, 0.5396339893341064, 0.0714891105890274)","(0.33295321464538574, 0.5108585357666016, 0.08711514621973038)",Position
914,"(0.2790162265300751, 0.2895044982433319, -3.4722904729278525e-07)","(0.34137633442878723, 0.30179139971733093, 0.01674114167690277)","(0.3801863193511963, 0.3616759777069092, 0.028017999604344368)","(0.40291455388069153, 0.428683876991272, 0.04000924155116081)","(0.4259306788444519, 0.46909546852111816, 0.05550075322389603)","(0.37291157245635986, 0.4587579667568207, 0.005411981139332056)","(0.4137893617153168, 0.5292414426803589, 0.025946922600269318)","(0.4276660084724426, 0.5095046758651733, 0.05152508616447449)","(0.4293574094772339, 0.4837566316127777, 0.07070963829755783)","(0.34417474269866943, 0.4939457178115845, 0.007229854818433523)","(0.3908021152019501, 0.5614965558052063, 0.023211952298879623)","(0.40222063660621643, 0.5260322093963623, 0.046670615673065186)","(0.3984431028366089, 0.492525190114975, 0.0650932565331459)","(0.31597208976745605, 0.5055838823318481, 0.013206667266786098)","(0.35907280445098877, 0.5628765225410461, 0.030447838827967644)","(0.3715544641017914, 0.5319162607192993, 0.052780989557504654)","(0.36836540699005127, 0.5020685195922852, 0.0680914893746376)","(0.29109010100364685, 0.503044843673706, 0.021244172006845474)","(0.32114046812057495, 0.5605790615081787, 0.04140374809503555)","(0.33473846316337585, 0.5409029126167297, 0.06082231551408768)","(0.33165037631988525, 0.5119552612304688, 0.07528846710920334)",Position
915,"(0.2783256471157074, 0.2893756628036499, -3.4753034583445697e-07)","(0.3416826128959656, 0.30277538299560547, 0.01964617893099785)","(0.3801083266735077, 0.3626854419708252, 0.03251272067427635)","(0.4026028513908386, 0.42916205525398254, 0.04645916819572449)","(0.4265609681606293, 0.4665670096874237, 0.0642215833067894)","(0.3742702305316925, 0.4597054421901703, 0.00492212874814868)","(0.41449326276779175, 0.5269267559051514, 0.029481640085577965)","(0.4269667863845825, 0.5060533881187439, 0.059715352952480316)","(0.4279033839702606, 0.4805367887020111, 0.08212315291166306)","(0.34537169337272644, 0.49413782358169556, 0.007507502567023039)","(0.39085814356803894, 0.5608539581298828, 0.02667601965367794)","(0.40157103538513184, 0.5258956551551819, 0.054572492837905884)","(0.39859864115715027, 0.49278080463409424, 0.07634089887142181)","(0.3169567584991455, 0.5057108402252197, 0.01506264042109251)","(0.3585931956768036, 0.5619821548461914, 0.03562917560338974)","(0.3711646497249603, 0.5313509702682495, 0.06207221746444702)","(0.3685952126979828, 0.501336932182312, 0.08025199919939041)","(0.29203346371650696, 0.5033192038536072, 0.02503202110528946)","(0.32167938351631165, 0.5608450770378113, 0.048216965049505234)","(0.3357509970664978, 0.5411102771759033, 0.07033674418926239)","(0.3331143856048584, 0.5123358368873596, 0.08693879097700119)",Position
916,"(0.27805542945861816, 0.29064255952835083, -3.444460787704884e-07)","(0.3413655757904053, 0.30348002910614014, 0.01872130110859871)","(0.3806101381778717, 0.3618433475494385, 0.03062162548303604)","(0.40422189235687256, 0.42730385065078735, 0.04373752698302269)","(0.4277764558792114, 0.4660998582839966, 0.06055402383208275)","(0.374688982963562, 0.45665785670280457, 0.001593301771208644)","(0.41558465361595154, 0.5261129140853882, 0.025242580100893974)","(0.42853620648384094, 0.5063691735267639, 0.05539337545633316)","(0.430238276720047, 0.4802755117416382, 0.07782961428165436)","(0.34615862369537354, 0.4923240542411804, 0.004167543724179268)","(0.39272287487983704, 0.5583282709121704, 0.022679753601551056)","(0.40321481227874756, 0.5234034061431885, 0.05033618584275246)","(0.3999253809452057, 0.4900816082954407, 0.07176336646080017)","(0.31749120354652405, 0.5053579807281494, 0.011817723512649536)","(0.3604085445404053, 0.5608192682266235, 0.03220837563276291)","(0.3721064329147339, 0.5301117897033691, 0.05862228199839592)","(0.36883553862571716, 0.49909263849258423, 0.07652048021554947)","(0.2925386130809784, 0.503891110420227, 0.02177845872938633)","(0.3233218193054199, 0.5587233304977417, 0.04440229758620262)","(0.3367352783679962, 0.5392299294471741, 0.06610456854104996)","(0.33333802223205566, 0.5108888745307922, 0.08237051963806152)",Position
917,"(0.2787367105484009, 0.2920234799385071, -3.597159832224861e-07)","(0.34122729301452637, 0.3020133376121521, 0.01762620359659195)","(0.38052451610565186, 0.3588484525680542, 0.028647569939494133)","(0.4048784673213959, 0.42423292994499207, 0.040296521037817)","(0.4276314079761505, 0.4626263976097107, 0.05544706806540489)","(0.37598592042922974, 0.45359307527542114, 0.002117883414030075)","(0.41840240359306335, 0.5240137577056885, 0.02211618609726429)","(0.4311205744743347, 0.502945065498352, 0.04920050874352455)","(0.4315362870693207, 0.47479450702667236, 0.06979318708181381)","(0.3477950990200043, 0.4907156229019165, 0.003463770030066371)","(0.3955739736557007, 0.5571818947792053, 0.018471023067831993)","(0.40525904297828674, 0.5201343894004822, 0.043123263865709305)","(0.4004110097885132, 0.4869741201400757, 0.06267262995243073)","(0.31882232427597046, 0.5056377053260803, 0.009365321137011051)","(0.3625520169734955, 0.5615023374557495, 0.026160012930631638)","(0.37292155623435974, 0.5291085243225098, 0.04980504885315895)","(0.3677353858947754, 0.49799081683158875, 0.06623102724552155)","(0.2935257852077484, 0.5051411986351013, 0.01747456192970276)","(0.32496631145477295, 0.5606943964958191, 0.0369919128715992)","(0.337399423122406, 0.5400823950767517, 0.05675067380070686)","(0.33268821239471436, 0.511263906955719, 0.07184486091136932)",Position
918,"(0.27875402569770813, 0.2921893298625946, -3.733623259449814e-07)","(0.3413933515548706, 0.30139416456222534, 0.01685759797692299)","(0.3808918297290802, 0.3576003909111023, 0.026989849284291267)","(0.4064903259277344, 0.4225371778011322, 0.037279658019542694)","(0.43005070090293884, 0.4616156220436096, 0.050993721932172775)","(0.37751299142837524, 0.4542962312698364, 0.0037775712553411722)","(0.4200969636440277, 0.5227474570274353, 0.022015385329723358)","(0.43137332797050476, 0.4984383285045624, 0.04670076072216034)","(0.42963990569114685, 0.4704511761665344, 0.06538727134466171)","(0.34915345907211304, 0.49182018637657166, 0.003938065841794014)","(0.39726632833480835, 0.5559120178222656, 0.017490118741989136)","(0.40614229440689087, 0.5175572633743286, 0.03982577845454216)","(0.3997863233089447, 0.4856834411621094, 0.05740373581647873)","(0.3200855255126953, 0.5069506764411926, 0.008208092302083969)","(0.3650224804878235, 0.5630517601966858, 0.022792261093854904)","(0.37446945905685425, 0.5297335386276245, 0.04455386474728584)","(0.3680485486984253, 0.4991687834262848, 0.05968092754483223)","(0.29463621973991394, 0.5068323612213135, 0.014580436050891876)","(0.3270098865032196, 0.5636526346206665, 0.03185471147298813)","(0.33839547634124756, 0.5426313877105713, 0.05038459599018097)","(0.3325404226779938, 0.5138732194900513, 0.06458985060453415)",Position
919,"(0.2793634533882141, 0.29389193654060364, -3.796425005475612e-07)","(0.3414415717124939, 0.30225449800491333, 0.017677152529358864)","(0.3809792995452881, 0.35933372378349304, 0.02857944928109646)","(0.40664660930633545, 0.42420610785484314, 0.039473701268434525)","(0.4306563138961792, 0.46095213294029236, 0.053642693907022476)","(0.377610981464386, 0.45650890469551086, 0.005441712215542793)","(0.4208962619304657, 0.5239538550376892, 0.023806385695934296)","(0.43245363235473633, 0.4998644292354584, 0.04798044636845589)","(0.43098512291908264, 0.47318997979164124, 0.066169872879982)","(0.3494108319282532, 0.49343937635421753, 0.005276916082948446)","(0.39859360456466675, 0.5579222440719604, 0.018543435260653496)","(0.407526433467865, 0.5185630321502686, 0.04064803943037987)","(0.4010380208492279, 0.48665156960487366, 0.05820465832948685)","(0.32054755091667175, 0.5076844096183777, 0.009174720384180546)","(0.36579811573028564, 0.5653271675109863, 0.023319706320762634)","(0.37554121017456055, 0.530784010887146, 0.04480024054646492)","(0.36921676993370056, 0.5004618167877197, 0.05994626507163048)","(0.29514241218566895, 0.5071415305137634, 0.015259314328432083)","(0.32740968465805054, 0.5662710666656494, 0.032375089824199677)","(0.3390754461288452, 0.5446153879165649, 0.05076048523187637)","(0.3331623673439026, 0.5154516696929932, 0.06483461707830429)",Position
920,"(0.2801681160926819, 0.2954450249671936, -3.983485044045665e-07)","(0.34270650148391724, 0.302873820066452, 0.016059935092926025)","(0.3817233145236969, 0.35972774028778076, 0.025622962042689323)","(0.40749573707580566, 0.4259456694126129, 0.034873172640800476)","(0.4314867854118347, 0.46375930309295654, 0.047083780169487)","(0.37905099987983704, 0.45806604623794556, 0.005482757929712534)","(0.4217785596847534, 0.5228067636489868, 0.02119179256260395)","(0.432181715965271, 0.4966675937175751, 0.04180127754807472)","(0.4294012486934662, 0.4708115756511688, 0.05708356574177742)","(0.3505471348762512, 0.49465927481651306, 0.004144611768424511)","(0.3993327021598816, 0.5583556890487671, 0.015243961475789547)","(0.4067605435848236, 0.5179186463356018, 0.034040577709674835)","(0.3984515070915222, 0.4873475730419159, 0.048576097935438156)","(0.3210774064064026, 0.5093124508857727, 0.006417860742658377)","(0.3665395975112915, 0.5672447085380554, 0.017894938588142395)","(0.3741990625858307, 0.5308939814567566, 0.03648355230689049)","(0.36551016569137573, 0.5009804964065552, 0.04921013116836548)","(0.2950582504272461, 0.5093960165977478, 0.010704848915338516)","(0.3283202350139618, 0.5683407187461853, 0.024897824972867966)","(0.33805301785469055, 0.5446797609329224, 0.04126825928688049)","(0.3301210403442383, 0.5155187249183655, 0.053573139011859894)",Position
921,"(0.2797296643257141, 0.29691004753112793, -3.9466272028221283e-07)","(0.34335359930992126, 0.3079736530780792, 0.020640656352043152)","(0.38196316361427307, 0.36411285400390625, 0.0322667621076107)","(0.4072524607181549, 0.4272221624851227, 0.044108059257268906)","(0.4310058057308197, 0.46493786573410034, 0.05924973264336586)","(0.3801902234554291, 0.46147143840789795, 0.003031340194866061)","(0.42311522364616394, 0.5224426984786987, 0.02547900192439556)","(0.4316248297691345, 0.49418091773986816, 0.05392836779356003)","(0.4280133843421936, 0.4685417115688324, 0.074409618973732)","(0.3516617715358734, 0.4976666569709778, 0.0025651734322309494)","(0.40095776319503784, 0.5600007772445679, 0.017799880355596542)","(0.4077826142311096, 0.5190655589103699, 0.04257902503013611)","(0.40004682540893555, 0.48805999755859375, 0.061562225222587585)","(0.3219330608844757, 0.5121126174926758, 0.007245851214975119)","(0.3667411804199219, 0.5681566596031189, 0.0233237836509943)","(0.37438541650772095, 0.5317604541778564, 0.04653945937752724)","(0.36635923385620117, 0.5012884140014648, 0.062313154339790344)","(0.29620361328125, 0.5121100544929504, 0.014660881832242012)","(0.32969290018081665, 0.5709864497184753, 0.03345484659075737)","(0.3396196961402893, 0.5467751026153564, 0.05321299657225609)","(0.3313293755054474, 0.5172765851020813, 0.0678962990641594)",Position
