Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1652,"(0.40946996212005615, 0.6912117600440979, -1.6305793337778596e-07)","(0.36181318759918213, 0.6457244753837585, 0.038860563188791275)","(0.3334198296070099, 0.6642310619354248, 0.06650534272193909)","(0.3286522924900055, 0.7012189030647278, 0.08934038132429123)","(0.336117684841156, 0.7312883138656616, 0.11131612956523895)","(0.30142685770988464, 0.7743913531303406, 0.06430453062057495)","(0.3034297525882721, 0.7772896885871887, 0.09432157874107361)","(0.31434640288352966, 0.7563024759292603, 0.10639219731092453)","(0.3237115144729614, 0.7417641878128052, 0.11253291368484497)","(0.3235941529273987, 0.8279241323471069, 0.05813845619559288)","(0.3183329701423645, 0.8280070424079895, 0.09396646916866302)","(0.3283992111682892, 0.8024721145629883, 0.10313143581151962)","(0.33898571133613586, 0.7828068733215332, 0.10540080070495605)","(0.3540727496147156, 0.8594255447387695, 0.055261313915252686)","(0.3379044532775879, 0.8789508938789368, 0.08354652673006058)","(0.3409302830696106, 0.8593289852142334, 0.08969732373952866)","(0.3462711274623871, 0.8387783765792847, 0.0901019498705864)","(0.3860243856906891, 0.869685173034668, 0.05610709637403488)","(0.3761821687221527, 0.9067929983139038, 0.07931186258792877)","(0.37332403659820557, 0.8915746808052063, 0.09138594567775726)","(0.37529730796813965, 0.8708541393280029, 0.09886658191680908)",Grasp
1653,"(0.41814130544662476, 0.6897869110107422, -1.3296642009663628e-07)","(0.3674296438694, 0.6445463299751282, 0.03412849083542824)","(0.3376050591468811, 0.6647540926933289, 0.05900081247091293)","(0.3299899399280548, 0.7044453024864197, 0.08030152320861816)","(0.33345329761505127, 0.7340237498283386, 0.10113160312175751)","(0.3039199113845825, 0.7760375738143921, 0.05665762722492218)","(0.3052557110786438, 0.7778549194335938, 0.08757653087377548)","(0.3148549199104309, 0.7575745582580566, 0.10039570182561874)","(0.32396015524864197, 0.7448471188545227, 0.10612142086029053)","(0.32669171690940857, 0.82636559009552, 0.05164174735546112)","(0.3213813900947571, 0.8291139006614685, 0.08879999816417694)","(0.3291327953338623, 0.8068374395370483, 0.0974167138338089)","(0.3383949398994446, 0.7883399128913879, 0.09733379632234573)","(0.35772982239723206, 0.8565247654914856, 0.0499117486178875)","(0.3409613370895386, 0.8771795630455017, 0.07809856534004211)","(0.343129426240921, 0.8589206337928772, 0.08202516287565231)","(0.3490017354488373, 0.837990403175354, 0.07939330488443375)","(0.3897092342376709, 0.8663142323493958, 0.0515870600938797)","(0.37733787298202515, 0.9053978323936462, 0.07343249768018723)","(0.37368324398994446, 0.8904822468757629, 0.08336556702852249)","(0.37602469325065613, 0.870394766330719, 0.08834203332662582)",Grasp
1654,"(0.4215090572834015, 0.6951122283935547, -1.5294766342321964e-07)","(0.37187862396240234, 0.6443746089935303, 0.024665160104632378)","(0.34261152148246765, 0.6581173539161682, 0.0429011732339859)","(0.3360806107521057, 0.6971678137779236, 0.058126796036958694)","(0.34233391284942627, 0.7258010506629944, 0.07227618992328644)","(0.3054150640964508, 0.7806753516197205, 0.04442284256219864)","(0.3089748024940491, 0.7788397669792175, 0.06739138811826706)","(0.32049787044525146, 0.7576448917388916, 0.07288499921560287)","(0.32918477058410645, 0.7437978982925415, 0.07318288087844849)","(0.32853785157203674, 0.8307226300239563, 0.03993944823741913)","(0.3277108669281006, 0.8271474838256836, 0.07036403566598892)","(0.3390516936779022, 0.804950475692749, 0.07249267399311066)","(0.34839481115341187, 0.7869893312454224, 0.06700357794761658)","(0.36009326577186584, 0.8593148589134216, 0.037972256541252136)","(0.3463534712791443, 0.8740125894546509, 0.05976223945617676)","(0.3518316447734833, 0.8544870615005493, 0.05807016044855118)","(0.35944896936416626, 0.8330171704292297, 0.051106590777635574)","(0.3922014832496643, 0.8698296546936035, 0.03863419219851494)","(0.38190555572509766, 0.9074587821960449, 0.054163288325071335)","(0.3799129128456116, 0.8923004269599915, 0.059766922146081924)","(0.38214311003685, 0.8717734217643738, 0.06124706566333771)",Grasp
1655,"(0.42630714178085327, 0.6963979601860046, -1.968826381926192e-07)","(0.3759874999523163, 0.6441580057144165, 0.023509016260504723)","(0.34594833850860596, 0.6559127569198608, 0.040289752185344696)","(0.33926644921302795, 0.6985158324241638, 0.05409901589155197)","(0.34767794609069824, 0.7287886142730713, 0.06675835698843002)","(0.3084167242050171, 0.7835662961006165, 0.04019796475768089)","(0.31132858991622925, 0.7799152731895447, 0.06054951250553131)","(0.3251948952674866, 0.7570092082023621, 0.06410181522369385)","(0.3351762294769287, 0.7447916865348816, 0.06322787702083588)","(0.33168208599090576, 0.8355991244316101, 0.03559622913599014)","(0.331475168466568, 0.8279638886451721, 0.0647992193698883)","(0.3456099331378937, 0.802934467792511, 0.066130131483078)","(0.356535941362381, 0.7865749597549438, 0.05982096865773201)","(0.36299991607666016, 0.8639312982559204, 0.03365332633256912)","(0.35124683380126953, 0.8728839159011841, 0.05501361936330795)","(0.3598124086856842, 0.8480607271194458, 0.05331312119960785)","(0.3705875873565674, 0.8254066705703735, 0.046083997935056686)","(0.39487898349761963, 0.8754181861877441, 0.03422023355960846)","(0.3856191337108612, 0.9111185073852539, 0.049451399594545364)","(0.384746253490448, 0.8914995789527893, 0.055384814739227295)","(0.38759616017341614, 0.8684763312339783, 0.057140056043863297)",Grasp
1656,"(0.43243539333343506, 0.6962681412696838, -1.9031054421247973e-07)","(0.38197198510169983, 0.6412196159362793, 0.021186158061027527)","(0.3492046892642975, 0.6528928279876709, 0.03684588521718979)","(0.3427927792072296, 0.7005063891410828, 0.050033848732709885)","(0.35351526737213135, 0.7332531809806824, 0.06204938516020775)","(0.31052154302597046, 0.7880939245223999, 0.03692145645618439)","(0.31228893995285034, 0.785262405872345, 0.05816094949841499)","(0.3247188925743103, 0.7626622915267944, 0.06317292153835297)","(0.33391159772872925, 0.7504560947418213, 0.06307917088270187)","(0.33324605226516724, 0.8408972024917603, 0.03298042714595795)","(0.3333183825016022, 0.8302685022354126, 0.06277285516262054)","(0.34690433740615845, 0.8036983013153076, 0.06512434780597687)","(0.3569428622722626, 0.7871378064155579, 0.05943750962615013)","(0.3643787205219269, 0.8687836527824402, 0.03173078969120979)","(0.35285013914108276, 0.8724582195281982, 0.053041327744722366)","(0.36167824268341064, 0.8434930443763733, 0.05184686928987503)","(0.3725737929344177, 0.8204687237739563, 0.044897403568029404)","(0.3973165452480316, 0.880135715007782, 0.03283784165978432)","(0.38760700821876526, 0.9173146486282349, 0.04716767743229866)","(0.38737010955810547, 0.8951227068901062, 0.05332563817501068)","(0.39105743169784546, 0.8702301383018494, 0.055416289716959)",Grasp
1657,"(0.4351797103881836, 0.7006019949913025, -2.140785966275871e-07)","(0.3853873312473297, 0.6486057639122009, 0.023328952491283417)","(0.35346871614456177, 0.657035231590271, 0.04022328183054924)","(0.3457936644554138, 0.698583722114563, 0.054273638874292374)","(0.35530343651771545, 0.7298997640609741, 0.06695384532213211)","(0.3124787211418152, 0.7940782308578491, 0.03938242048025131)","(0.3145188093185425, 0.7872061133384705, 0.05950505658984184)","(0.3264477849006653, 0.7632941603660583, 0.06265374273061752)","(0.3360471725463867, 0.7509924173355103, 0.0617583729326725)","(0.33615681529045105, 0.8446704149246216, 0.034971583634614944)","(0.33688220381736755, 0.8300244212150574, 0.06453122198581696)","(0.3501364588737488, 0.80238276720047, 0.06600593030452728)","(0.36027079820632935, 0.7864328622817993, 0.05981967970728874)","(0.36793890595436096, 0.8718805909156799, 0.03326055034995079)","(0.357818603515625, 0.8674151301383972, 0.054864320904016495)","(0.3663022518157959, 0.8384987115859985, 0.05290240794420242)","(0.3773651123046875, 0.8166349530220032, 0.045568134635686874)","(0.4008423388004303, 0.8846103549003601, 0.034056250005960464)","(0.3924669623374939, 0.919931173324585, 0.0481967069208622)","(0.3914443254470825, 0.8995615243911743, 0.053588710725307465)","(0.39418765902519226, 0.8744949698448181, 0.055333442986011505)",Grasp
1658,"(0.44208964705467224, 0.7053868174552917, -2.538987757816358e-07)","(0.39183875918388367, 0.6505987048149109, 0.030947143211960793)","(0.3577420115470886, 0.6600468158721924, 0.05508333817124367)","(0.3487628102302551, 0.7020960450172424, 0.07636962085962296)","(0.3566451072692871, 0.7330437302589417, 0.09662927687168121)","(0.31499218940734863, 0.800567090511322, 0.05464092642068863)","(0.31655916571617126, 0.7964756488800049, 0.08322670310735703)","(0.32878774404525757, 0.7714464068412781, 0.09017223119735718)","(0.33904850482940674, 0.7573583126068115, 0.09156371653079987)","(0.3394332230091095, 0.847832202911377, 0.051218654960393906)","(0.3416515290737152, 0.8342851996421814, 0.0913020446896553)","(0.35659244656562805, 0.8050835132598877, 0.0950935110449791)","(0.3665122389793396, 0.7889589071273804, 0.08919104933738708)","(0.3716738820075989, 0.8750970959663391, 0.05120003968477249)","(0.3645314574241638, 0.8674883842468262, 0.08177129179239273)","(0.3759535551071167, 0.8371270895004272, 0.08091456443071365)","(0.3870435953140259, 0.8143321871757507, 0.07308140397071838)","(0.40395236015319824, 0.8877972364425659, 0.05437540262937546)","(0.39514732360839844, 0.9253901243209839, 0.07568555325269699)","(0.3949420154094696, 0.9073123931884766, 0.08333902806043625)","(0.39677467942237854, 0.8845624327659607, 0.08589162677526474)",Grasp
1659,"(0.44719868898391724, 0.7078078985214233, -2.6389849949737254e-07)","(0.39653241634368896, 0.6519620418548584, 0.032870031893253326)","(0.3604404628276825, 0.6623306274414062, 0.05950633063912392)","(0.3501110076904297, 0.7045543193817139, 0.08321457356214523)","(0.35692986845970154, 0.7355333566665649, 0.1059676930308342)","(0.31826069951057434, 0.8026558756828308, 0.05940844491124153)","(0.3161848187446594, 0.803145706653595, 0.09199585765600204)","(0.328913152217865, 0.779354989528656, 0.10266673564910889)","(0.3405417799949646, 0.7636892199516296, 0.10682301223278046)","(0.3424682021141052, 0.8496203422546387, 0.05640556663274765)","(0.34510624408721924, 0.8338065147399902, 0.1005093902349472)","(0.36020684242248535, 0.8056172728538513, 0.10661076009273529)","(0.37060245871543884, 0.7889626026153564, 0.10245972871780396)","(0.37451228499412537, 0.8763662576675415, 0.056835539638996124)","(0.36882317066192627, 0.8641815781593323, 0.08965985476970673)","(0.38123974204063416, 0.8349521160125732, 0.08892124146223068)","(0.3924185037612915, 0.8146811127662659, 0.08154390752315521)","(0.40667885541915894, 0.8898438215255737, 0.06070510298013687)","(0.39762088656425476, 0.9264922142028809, 0.08316349983215332)","(0.3976767361164093, 0.9067685604095459, 0.09068502485752106)","(0.3994567096233368, 0.881980836391449, 0.0934947207570076)",Move
1660,"(0.45669153332710266, 0.7054600715637207, -2.8785618155779957e-07)","(0.39967358112335205, 0.6485018134117126, 0.05443978309631348)","(0.36169952154159546, 0.6665594577789307, 0.09772022068500519)","(0.35457664728164673, 0.7069774270057678, 0.13694153726100922)","(0.36289265751838684, 0.7432768940925598, 0.17564353346824646)","(0.3224835991859436, 0.8002729415893555, 0.09327252954244614)","(0.3142452836036682, 0.8038007616996765, 0.14394515752792358)","(0.32596689462661743, 0.7796742916107178, 0.166655495762825)","(0.3379278779029846, 0.7669289112091064, 0.1787247210741043)","(0.34894779324531555, 0.845803439617157, 0.09088051319122314)","(0.3443129360675812, 0.8318679332733154, 0.15200763940811157)","(0.358886182308197, 0.7974720597267151, 0.16933825612068176)","(0.37331217527389526, 0.7799434661865234, 0.17390482127666473)","(0.37963205575942993, 0.8722214698791504, 0.09346123784780502)","(0.36951136589050293, 0.8600794672966003, 0.1450275033712387)","(0.3822275400161743, 0.8238231539726257, 0.15364348888397217)","(0.39271751046180725, 0.8039677739143372, 0.151941180229187)","(0.4122532904148102, 0.8875327110290527, 0.10103892534971237)","(0.39955684542655945, 0.9228561520576477, 0.1389431655406952)","(0.3999830186367035, 0.903365433216095, 0.15335167944431305)","(0.40104514360427856, 0.8808879256248474, 0.16035126149654388)",Move
1661,"(0.45701512694358826, 0.6942285299301147, -1.828730518127486e-07)","(0.4038909673690796, 0.64380943775177, 0.016490021720528603)","(0.3613278865814209, 0.6543984413146973, 0.028872935101389885)","(0.3448634147644043, 0.6998876929283142, 0.0417078360915184)","(0.35250556468963623, 0.7356013059616089, 0.05458766967058182)","(0.33590230345726013, 0.7951359748840332, 0.01466948352754116)","(0.31075385212898254, 0.8077565431594849, 0.031611789017915726)","(0.3152797818183899, 0.7833147644996643, 0.04105677083134651)","(0.3265453279018402, 0.7623275518417358, 0.04679969325661659)","(0.35769927501678467, 0.845514178276062, 0.015803176909685135)","(0.3384975790977478, 0.8297958374023438, 0.04298257827758789)","(0.34628063440322876, 0.7959262132644653, 0.05236408859491348)","(0.3562198281288147, 0.7739675641059875, 0.05317908897995949)","(0.3865925669670105, 0.8685905933380127, 0.020186565816402435)","(0.36581477522850037, 0.8574666976928711, 0.04189571365714073)","(0.36936166882514954, 0.8271334171295166, 0.04475134238600731)","(0.3795526921749115, 0.8036709427833557, 0.04103783145546913)","(0.4158337116241455, 0.8764941096305847, 0.026936223730444908)","(0.40335074067115784, 0.9143867492675781, 0.04158817604184151)","(0.39860907196998596, 0.8994073271751404, 0.04700607433915138)","(0.39899247884750366, 0.8765700459480286, 0.04898978769779205)",Move
