Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
2285,"(0.6792495250701904, 0.38912150263786316, 1.8272679369601974e-07)","(0.6108331084251404, 0.39705848693847656, 0.00530407577753067)","(0.5624574422836304, 0.45483919978141785, 0.004483706783503294)","(0.5308571457862854, 0.5338289141654968, 0.007573913782835007)","(0.49951374530792236, 0.5748864412307739, 0.011849421076476574)","(0.5777129530906677, 0.5406032204627991, -0.0328003391623497)","(0.5245066285133362, 0.6168578267097473, -0.026091989129781723)","(0.5015797019004822, 0.6180937886238098, -0.0098794586956501)","(0.4912835955619812, 0.6079066395759583, 0.0027487371116876602)","(0.6118557453155518, 0.5838943719863892, -0.03092275746166706)","(0.5525637865066528, 0.6823161840438843, -0.024312807247042656)","(0.5365923643112183, 0.6538496613502502, -0.007664081174880266)","(0.537600576877594, 0.6180384755134583, 0.003998031839728355)","(0.6414975523948669, 0.6050135493278503, -0.023782039061188698)","(0.5896078944206238, 0.6818801164627075, -0.014143593609333038)","(0.5744451284408569, 0.6481330990791321, 0.0013892740244045854)","(0.5774884819984436, 0.6143629550933838, 0.00987827405333519)","(0.6666659116744995, 0.6096761226654053, -0.014689388684928417)","(0.6256185173988342, 0.6855912804603577, -0.003231135429814458)","(0.6103317737579346, 0.663722574710846, 0.012254013679921627)","(0.6102297902107239, 0.6342352032661438, 0.02299257181584835)",Reach
2286,"(0.6822124123573303, 0.40123307704925537, 1.7909138705363148e-07)","(0.6145861744880676, 0.41031619906425476, 0.006930420640856028)","(0.5665019750595093, 0.46621647477149963, 0.006662528496235609)","(0.5361619591712952, 0.5467146039009094, 0.009876553900539875)","(0.5041519403457642, 0.5871455073356628, 0.014133544638752937)","(0.5819223523139954, 0.5526980757713318, -0.029506808146834373)","(0.5327918529510498, 0.6291756629943848, -0.02255147323012352)","(0.508206844329834, 0.6298004388809204, -0.006792341824620962)","(0.49529993534088135, 0.6207454204559326, 0.005558534525334835)","(0.6158244013786316, 0.595733106136322, -0.028270289301872253)","(0.5577518939971924, 0.694640576839447, -0.02098667435348034)","(0.5422035455703735, 0.6656425595283508, -0.0037880658637732267)","(0.543297290802002, 0.6304221749305725, 0.008506927639245987)","(0.6449543237686157, 0.6165286302566528, -0.02181851491332054)","(0.5928190350532532, 0.693227231502533, -0.011996044777333736)","(0.5777298212051392, 0.6595751047134399, 0.004409808665513992)","(0.5808940529823303, 0.6262824535369873, 0.013903583399951458)","(0.6702930927276611, 0.6211428642272949, -0.013307066634297371)","(0.6291006207466125, 0.6969305276870728, -0.0009480337612330914)","(0.6131948828697205, 0.6756824254989624, 0.015609902329742908)","(0.6129164099693298, 0.6472733616828918, 0.027248341590166092)",Reach
2287,"(0.6862174868583679, 0.4083404541015625, 1.846813262318392e-07)","(0.6179671883583069, 0.4173271954059601, 0.00618817750364542)","(0.5705441236495972, 0.4741116464138031, 0.006691141985356808)","(0.5394279956817627, 0.5538105368614197, 0.01127261109650135)","(0.5077700614929199, 0.5947707891464233, 0.017451854422688484)","(0.5837122797966003, 0.5643869638442993, -0.02882562018930912)","(0.5338061451911926, 0.6390975713729858, -0.019200745970010757)","(0.5099728107452393, 0.638883113861084, -0.0004942882806062698)","(0.499050498008728, 0.6285699605941772, 0.013827241025865078)","(0.6178763508796692, 0.6076322793960571, -0.026302356272935867)","(0.5592384934425354, 0.7054933905601501, -0.018062232062220573)","(0.5439339876174927, 0.6736470460891724, 0.000462772004539147)","(0.5457804203033447, 0.6374224424362183, 0.014082863926887512)","(0.6478402614593506, 0.627765417098999, -0.01850140653550625)","(0.5961862802505493, 0.7026429176330566, -0.007595531176775694)","(0.5816714763641357, 0.6668508052825928, 0.009584502317011356)","(0.5857072472572327, 0.6334785223007202, 0.019709564745426178)","(0.6741411685943604, 0.6317683458328247, -0.008689026348292828)","(0.6332229375839233, 0.7061337232589722, 0.004263294395059347)","(0.6182531118392944, 0.6832203269004822, 0.02096807211637497)","(0.6185494065284729, 0.6539918184280396, 0.03285717964172363)",Reach
2288,"(0.6888331770896912, 0.4160364866256714, 1.4060090336442954e-07)","(0.6206957101821899, 0.42454493045806885, 0.008304567076265812)","(0.5736984610557556, 0.48127481341362, 0.010167980566620827)","(0.542025625705719, 0.5610542297363281, 0.015796886757016182)","(0.5110560059547424, 0.6017162799835205, 0.023011045530438423)","(0.5848924517631531, 0.5746582746505737, -0.025946645066142082)","(0.5357481241226196, 0.6497097611427307, -0.01573364995419979)","(0.5129086971282959, 0.6476292610168457, 0.0031338920816779137)","(0.50288987159729, 0.6364246010780334, 0.017503324896097183)","(0.6188148856163025, 0.6185714602470398, -0.023877138271927834)","(0.5604026317596436, 0.7137579321861267, -0.0157060157507658)","(0.5474588871002197, 0.6780606508255005, 0.002671717433258891)","(0.5509345531463623, 0.6413465738296509, 0.01622878573834896)","(0.6490474939346313, 0.6386131048202515, -0.016362465918064117)","(0.598154604434967, 0.7115949988365173, -0.005514625459909439)","(0.5853883028030396, 0.6745598912239075, 0.011490150354802608)","(0.5906739234924316, 0.6408166289329529, 0.021560192108154297)","(0.6761157512664795, 0.6418709754943848, -0.006584332324564457)","(0.6362477540969849, 0.7159788608551025, 0.007201670203357935)","(0.622405469417572, 0.6923666000366211, 0.024316074326634407)","(0.6233813762664795, 0.6624554395675659, 0.03631787374615669)",Reach
2289,"(0.6909098625183105, 0.42392393946647644, 1.0990154208911918e-07)","(0.6224105954170227, 0.43480902910232544, 0.012300579808652401)","(0.5759488344192505, 0.4888017773628235, 0.016413241624832153)","(0.5454083681106567, 0.5668359398841858, 0.025139059871435165)","(0.5161800384521484, 0.6100665330886841, 0.03600255399942398)","(0.5852561593055725, 0.5832706689834595, -0.028936948627233505)","(0.5385481119155884, 0.657240629196167, -0.012890883721411228)","(0.516857385635376, 0.6539626121520996, 0.013153054751455784)","(0.5087118744850159, 0.6428098082542419, 0.032489050179719925)","(0.619483232498169, 0.6262012720108032, -0.025509268045425415)","(0.5635863542556763, 0.7207077145576477, -0.013620669022202492)","(0.5514572262763977, 0.6845486164093018, 0.010256854817271233)","(0.5554583072662354, 0.6495392918586731, 0.027621541172266006)","(0.6501324772834778, 0.646104633808136, -0.015249280259013176)","(0.6015487313270569, 0.7192114591598511, -0.000559804611839354)","(0.5898287296295166, 0.6812600493431091, 0.020653482526540756)","(0.595831036567688, 0.6479277610778809, 0.03333846852183342)","(0.6775768399238586, 0.6489855647087097, -0.0020635633263736963)","(0.6384453773498535, 0.7218434810638428, 0.016381267458200455)","(0.625718355178833, 0.6977845430374146, 0.036721356213092804)","(0.6273806095123291, 0.6675909161567688, 0.05069898068904877)",Reach
2290,"(0.691334068775177, 0.4298960268497467, 1.0815586648504905e-07)","(0.6224411129951477, 0.44143763184547424, 0.01217521820217371)","(0.5761619210243225, 0.4953615069389343, 0.017652194947004318)","(0.5475244522094727, 0.5744345784187317, 0.026730062440037727)","(0.5187097191810608, 0.6146926879882812, 0.037953637540340424)","(0.586162805557251, 0.594549834728241, -0.018345095217227936)","(0.5386660099029541, 0.6637435555458069, -0.003050976200029254)","(0.5186387300491333, 0.6572362780570984, 0.01929282210767269)","(0.5110694766044617, 0.6443449854850769, 0.035677261650562286)","(0.6204333305358887, 0.6367766857147217, -0.015996107831597328)","(0.5639702081680298, 0.7267789840698242, -0.0043410807847976685)","(0.5519370436668396, 0.690464198589325, 0.01540648378431797)","(0.5557839870452881, 0.6554452180862427, 0.029802782461047173)","(0.6511638164520264, 0.6542604565620422, -0.007797468453645706)","(0.6017846465110779, 0.7245794534683228, 0.005884698126465082)","(0.5895732045173645, 0.6873533725738525, 0.024060865864157677)","(0.5948795676231384, 0.653737485408783, 0.034912072122097015)","(0.6783782839775085, 0.6545262932777405, 0.003039672039449215)","(0.6396228075027466, 0.7282129526138306, 0.019394829869270325)","(0.6261634826660156, 0.7045167684555054, 0.03775174915790558)","(0.6267607808113098, 0.674004316329956, 0.050729405134916306)",Reach
2291,"(0.6916465759277344, 0.43923890590667725, 5.977833694714718e-08)","(0.6238167881965637, 0.4455413818359375, 0.010486041195690632)","(0.5777480602264404, 0.4984702467918396, 0.01469381619244814)","(0.5493674278259277, 0.576361358165741, 0.022515276446938515)","(0.5204976797103882, 0.6153793334960938, 0.032394737005233765)","(0.5846642255783081, 0.6012327671051025, -0.021156108006834984)","(0.538054883480072, 0.6700425148010254, -0.007338329218327999)","(0.5190191268920898, 0.6596325039863586, 0.014757504686713219)","(0.513322114944458, 0.6432937383651733, 0.030950916931033134)","(0.6180292963981628, 0.6455098986625671, -0.01927526481449604)","(0.5615428686141968, 0.7320321202278137, -0.009219985455274582)","(0.551662027835846, 0.6934961676597595, 0.010089351795613766)","(0.5575516223907471, 0.6583904027938843, 0.024231450632214546)","(0.6480529308319092, 0.6645747423171997, -0.011760987341403961)","(0.600046694278717, 0.7323529124259949, 0.0005941948620602489)","(0.5899316072463989, 0.6935040354728699, 0.018070561811327934)","(0.5967286229133606, 0.6601628661155701, 0.028369471430778503)","(0.6755939722061157, 0.6657297611236572, -0.0018337854417040944)","(0.6386895179748535, 0.7370964288711548, 0.012866722419857979)","(0.6271224021911621, 0.7116566300392151, 0.030071262270212173)","(0.6293088793754578, 0.6812362670898438, 0.04219347983598709)",Reach
2292,"(0.6919835805892944, 0.44495564699172974, 4.4818857958262015e-08)","(0.6231804490089417, 0.45051875710487366, 0.011314570903778076)","(0.5775838494300842, 0.5038344860076904, 0.016893696039915085)","(0.5492913126945496, 0.5798772573471069, 0.02563173696398735)","(0.5203827619552612, 0.6172965168952942, 0.036542799323797226)","(0.582075297832489, 0.6124345064163208, -0.014893833547830582)","(0.5372829437255859, 0.6752351522445679, -0.0005227101501077414)","(0.5196473002433777, 0.6622082591056824, 0.020424170419573784)","(0.515211820602417, 0.6442522406578064, 0.03563110902905464)","(0.615437388420105, 0.655648946762085, -0.013432616367936134)","(0.5611796379089355, 0.7370433211326599, -0.0027181038167327642)","(0.5522327423095703, 0.6978805661201477, 0.015256944112479687)","(0.5584827661514282, 0.6631812453269958, 0.028391331434249878)","(0.6462308168411255, 0.673403263092041, -0.006699384655803442)","(0.6004945635795593, 0.7392034530639648, 0.005817975848913193)","(0.5910966992378235, 0.7013463377952576, 0.022353218868374825)","(0.598097562789917, 0.6683299541473389, 0.032078493386507034)","(0.6743859052658081, 0.6727012991905212, 0.002386619569733739)","(0.6377403736114502, 0.7425479888916016, 0.016717322170734406)","(0.6264317631721497, 0.7172186374664307, 0.033483121544122696)","(0.6285626888275146, 0.686787486076355, 0.045476075261831284)",Reach
2293,"(0.6903713345527649, 0.45083731412887573, 3.6773133871292885e-08)","(0.6212036609649658, 0.45705580711364746, 0.0113538121804595)","(0.576583981513977, 0.5101593732833862, 0.016668271273374557)","(0.5493418574333191, 0.5843653678894043, 0.024903735145926476)","(0.5211231708526611, 0.6212247014045715, 0.03539549559354782)","(0.5818087458610535, 0.6184059381484985, -0.015447878278791904)","(0.5370168089866638, 0.6810432076454163, -0.0031527699902653694)","(0.519274890422821, 0.6663211584091187, 0.016701312735676765)","(0.5156835317611694, 0.6462006568908691, 0.031603772193193436)","(0.614791214466095, 0.6612806916236877, -0.014531335793435574)","(0.5597274899482727, 0.742692768573761, -0.006073304917663336)","(0.5505689382553101, 0.7032105326652527, 0.011435267515480518)","(0.5577043890953064, 0.6688046455383301, 0.024826299399137497)","(0.6451059579849243, 0.6789233088493347, -0.008508305996656418)","(0.5989610552787781, 0.7459448575973511, 0.002241037553176284)","(0.5891901850700378, 0.7075864672660828, 0.01907403953373432)","(0.5964349508285522, 0.6741852760314941, 0.029673641547560692)","(0.6729448437690735, 0.6774537563323975, -0.0001660734269535169)","(0.6369331479072571, 0.7496529817581177, 0.0128469942137599)","(0.624905526638031, 0.724721372127533, 0.02956536039710045)","(0.6267058253288269, 0.6935763359069824, 0.04200924187898636)",Reach
2294,"(0.6892589330673218, 0.45783743262290955, 1.3452470248864756e-09)","(0.6195665597915649, 0.46299007534980774, 0.012178763747215271)","(0.5753760933876038, 0.5143827199935913, 0.018604975193738937)","(0.5489123463630676, 0.5872151255607605, 0.02781207673251629)","(0.5201340317726135, 0.6207169890403748, 0.039390679448843)","(0.579116940498352, 0.6304728388786316, -0.012306533753871918)","(0.5351024270057678, 0.6866673827171326, 0.001084317802451551)","(0.5197452902793884, 0.6669512391090393, 0.021275829523801804)","(0.5185336470603943, 0.6439497470855713, 0.03633115068078041)","(0.6123887300491333, 0.6720340251922607, -0.011228774674236774)","(0.5580705404281616, 0.7481433153152466, -0.0017417180351912975)","(0.5503643751144409, 0.7058286666870117, 0.016010237857699394)","(0.5583457946777344, 0.6701103448867798, 0.029487084597349167)","(0.6427830457687378, 0.6873497366905212, -0.005169280339032412)","(0.5974661111831665, 0.7508123517036438, 0.005894601345062256)","(0.5886603593826294, 0.7112177610397339, 0.022138167172670364)","(0.5963512063026428, 0.6769546270370483, 0.03244223818182945)","(0.6707248687744141, 0.6833221912384033, 0.003291758708655834)","(0.6355027556419373, 0.7546330094337463, 0.016278140246868134)","(0.6234338879585266, 0.7295180559158325, 0.03235286474227905)","(0.624600887298584, 0.6976906657218933, 0.044368673115968704)",Reach
