Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
669,"(0.34839892387390137, 0.8536173105239868, 2.0623376428829943e-07)","(0.41438278555870056, 0.8605509996414185, 0.011138485744595528)","(0.4590624272823334, 0.8194656372070312, 0.02019401825964451)","(0.4886167645454407, 0.7613348364830017, 0.0343913733959198)","(0.5123621225357056, 0.7144078612327576, 0.052194517105817795)","(0.4623657464981079, 0.7286267876625061, -0.015783363953232765)","(0.5017534494400024, 0.6659611463546753, 0.009390787221491337)","(0.5184013247489929, 0.665993869304657, 0.04413522034883499)","(0.5223489999771118, 0.6799548864364624, 0.07224292308092117)","(0.4342198967933655, 0.6881056427955627, -0.004238509573042393)","(0.48096925020217896, 0.6277322769165039, 0.023719538003206253)","(0.4945630431175232, 0.643399178981781, 0.06200956180691719)","(0.49784326553344727, 0.6622136831283569, 0.09201067686080933)","(0.4089643955230713, 0.6699582934379578, 0.01262836903333664)","(0.44877365231513977, 0.6268385648727417, 0.0413820706307888)","(0.46446505188941956, 0.6434929370880127, 0.07472176104784012)","(0.4667659103870392, 0.6639189124107361, 0.09784602373838425)","(0.3874165713787079, 0.6622942090034485, 0.030998313799500465)","(0.42191529273986816, 0.634062647819519, 0.05805592238903046)","(0.43587684631347656, 0.646813154220581, 0.08229199051856995)","(0.4400562644004822, 0.6658883094787598, 0.10222028940916061)",Position
670,"(0.3497548997402191, 0.8542699217796326, 2.1697309193768888e-07)","(0.4150386452674866, 0.8620779514312744, 0.008017673157155514)","(0.46193450689315796, 0.8219952583312988, 0.016283709555864334)","(0.4915703237056732, 0.7616183161735535, 0.02985607460141182)","(0.5151185393333435, 0.7137355804443359, 0.047213975340127945)","(0.4625881314277649, 0.7269773483276367, -0.015240238048136234)","(0.5030636191368103, 0.6621338129043579, 0.007794030010700226)","(0.5199931859970093, 0.6635210514068604, 0.040158241987228394)","(0.524333655834198, 0.6779752373695374, 0.06654605269432068)","(0.4345434904098511, 0.6855372190475464, -0.0035303274635225534)","(0.4813244938850403, 0.6278901696205139, 0.02192435972392559)","(0.4941044747829437, 0.6458883285522461, 0.05689030513167381)","(0.4965273141860962, 0.6657683849334717, 0.08456405252218246)","(0.40920490026474, 0.6676228642463684, 0.012918456457555294)","(0.44928741455078125, 0.6253020167350769, 0.03813037648797035)","(0.46479377150535583, 0.6432371735572815, 0.06835559010505676)","(0.46691781282424927, 0.6643088459968567, 0.0898604691028595)","(0.3874064087867737, 0.6612722873687744, 0.03070286102592945)","(0.4219803512096405, 0.6311806440353394, 0.054621465504169464)","(0.43667885661125183, 0.6455567479133606, 0.0769772157073021)","(0.4409179985523224, 0.6657235026359558, 0.09588126093149185)",Position
671,"(0.3521643579006195, 0.8546847105026245, 2.2884545103352139e-07)","(0.41760241985321045, 0.8629177808761597, 0.007837308570742607)","(0.4654236435890198, 0.8239566683769226, 0.015398189425468445)","(0.49513906240463257, 0.7624799609184265, 0.027692575007677078)","(0.5176658630371094, 0.7135118246078491, 0.043470945209264755)","(0.4636014699935913, 0.7282246351242065, -0.014120278880000114)","(0.5049539804458618, 0.6611435413360596, 0.00696083577349782)","(0.5220098495483398, 0.6605238318443298, 0.03718653321266174)","(0.5269144773483276, 0.6740151643753052, 0.06197521835565567)","(0.43586722016334534, 0.6862869262695312, -0.0041194879449903965)","(0.4832545518875122, 0.6258496046066284, 0.01865779049694538)","(0.49700185656547546, 0.6419121026992798, 0.05026934668421745)","(0.5001994967460632, 0.6624391674995422, 0.07572296261787415)","(0.41067245602607727, 0.6674044132232666, 0.010431398637592793)","(0.4516826868057251, 0.6224554777145386, 0.033329207450151443)","(0.46706244349479675, 0.6396004557609558, 0.061250537633895874)","(0.4688684344291687, 0.6613900065422058, 0.08134649693965912)","(0.3885892927646637, 0.6602552533149719, 0.026287510991096497)","(0.42365458607673645, 0.6272726058959961, 0.04814929887652397)","(0.4380955696105957, 0.6412250399589539, 0.0692017450928688)","(0.44185447692871094, 0.6615270376205444, 0.08737324178218842)",Release
672,"(0.3532683253288269, 0.8553495407104492, 2.547594704083167e-07)","(0.41980981826782227, 0.8626767992973328, 0.007471420336514711)","(0.46717068552970886, 0.8234332799911499, 0.014684773981571198)","(0.4975079596042633, 0.7625424265861511, 0.026897326111793518)","(0.5196356773376465, 0.7116783857345581, 0.04268043488264084)","(0.46604886651039124, 0.7272874712944031, -0.01423365157097578)","(0.5072643756866455, 0.6614944934844971, 0.008862214162945747)","(0.5252954959869385, 0.6593330502510071, 0.04096357524394989)","(0.530902087688446, 0.6719341278076172, 0.0671832486987114)","(0.4374992549419403, 0.6857785582542419, -0.002639958867803216)","(0.48418906331062317, 0.6247752904891968, 0.023379899561405182)","(0.49764660000801086, 0.640705406665802, 0.05839768797159195)","(0.5013227462768555, 0.6602890491485596, 0.08620297163724899)","(0.41195645928382874, 0.6673307418823242, 0.013547687791287899)","(0.4519652724266052, 0.6226275563240051, 0.03978307545185089)","(0.4680561125278473, 0.6392894387245178, 0.07074122875928879)","(0.47064757347106934, 0.6609992980957031, 0.09260409325361252)","(0.3897181749343872, 0.6597469449043274, 0.030837582424283028)","(0.4234570264816284, 0.6279946565628052, 0.05515534058213234)","(0.4383019208908081, 0.6415800452232361, 0.0777612030506134)","(0.4428638815879822, 0.6622075438499451, 0.09696722775697708)",Release
673,"(0.3551104962825775, 0.8560096025466919, 2.498611308965337e-07)","(0.42194271087646484, 0.8618574142456055, 0.00890050083398819)","(0.46841150522232056, 0.8241692781448364, 0.016090646386146545)","(0.4986325800418854, 0.7653621435165405, 0.028712302446365356)","(0.5220056176185608, 0.7159230709075928, 0.04478156566619873)","(0.46860837936401367, 0.727676510810852, -0.01827087625861168)","(0.5083568096160889, 0.6609458923339844, 0.0052712783217430115)","(0.5271977186203003, 0.6547883152961731, 0.03847334533929825)","(0.5344082117080688, 0.6626965403556824, 0.06569631397724152)","(0.43980807065963745, 0.6867918968200684, -0.005900536198168993)","(0.48535820841789246, 0.6247588992118835, 0.021285178139805794)","(0.4990876019001007, 0.640141487121582, 0.059087030589580536)","(0.5032068490982056, 0.659615695476532, 0.08901194483041763)","(0.4142337143421173, 0.6679912209510803, 0.011678304523229599)","(0.45332834124565125, 0.6228538155555725, 0.03942183777689934)","(0.4692946970462799, 0.6390365362167358, 0.07280129939317703)","(0.4720306098461151, 0.659835159778595, 0.09639909863471985)","(0.39190030097961426, 0.6596444845199585, 0.03063909523189068)","(0.42457249760627747, 0.6282969117164612, 0.05737265199422836)","(0.4391726851463318, 0.6404910683631897, 0.08216358721256256)","(0.44355443120002747, 0.6600530743598938, 0.10283983498811722)",Release
674,"(0.3561699390411377, 0.8566508293151855, 2.387306210493989e-07)","(0.42239460349082947, 0.8642204999923706, 0.007679296191781759)","(0.4687080383300781, 0.8262163400650024, 0.014614942483603954)","(0.49997344613075256, 0.7683128118515015, 0.02700984664261341)","(0.5253742337226868, 0.7233535647392273, 0.04305662959814072)","(0.4688485860824585, 0.7259126305580139, -0.01665280945599079)","(0.509253740310669, 0.6593195796012878, 0.007203748915344477)","(0.52753084897995, 0.6557392477989197, 0.040183596312999725)","(0.5333585739135742, 0.6660260558128357, 0.0669080913066864)","(0.4400951862335205, 0.6846401691436768, -0.00402471050620079)","(0.4865846335887909, 0.6250484585762024, 0.022929830476641655)","(0.49928098917007446, 0.6439805626869202, 0.059461481869220734)","(0.5016834139823914, 0.6648186445236206, 0.08817319571971893)","(0.4141823947429657, 0.6670148372650146, 0.013569709844887257)","(0.4535888135433197, 0.6225439310073853, 0.04046138375997543)","(0.46915942430496216, 0.6409745216369629, 0.07227024435997009)","(0.4711969792842865, 0.663169264793396, 0.09458233416080475)","(0.3914744555950165, 0.6602173447608948, 0.0325220450758934)","(0.42366623878479004, 0.627701997756958, 0.05812664330005646)","(0.4375545084476471, 0.6418293118476868, 0.08177810162305832)","(0.44125497341156006, 0.6626227498054504, 0.10144739598035812)",Release
675,"(0.358815997838974, 0.8582608699798584, 2.620093937366619e-07)","(0.4233197569847107, 0.8674607276916504, 0.004391401074826717)","(0.47132283449172974, 0.8279361724853516, 0.011104258708655834)","(0.5020455718040466, 0.7662315964698792, 0.022827288135886192)","(0.5280156135559082, 0.7226290702819824, 0.0379190519452095)","(0.4691721498966217, 0.72635817527771, -0.010988323949277401)","(0.5112329721450806, 0.656232476234436, 0.009805749170482159)","(0.5301302671432495, 0.6496261358261108, 0.03718937188386917)","(0.5383952856063843, 0.655849277973175, 0.05892797186970711)","(0.4410853981971741, 0.6844650506973267, 0.00020126179151702672)","(0.4882065951824188, 0.6241450905799866, 0.022258775308728218)","(0.5027555823326111, 0.6400202512741089, 0.05029919743537903)","(0.5072206854820251, 0.6601136326789856, 0.07239142060279846)","(0.4151361286640167, 0.6670111417770386, 0.015297649428248405)","(0.45536747574806213, 0.6220321655273438, 0.03732803091406822)","(0.4716414213180542, 0.639274537563324, 0.06207290664315224)","(0.4749639630317688, 0.6620702743530273, 0.0792468786239624)","(0.39231425523757935, 0.6618914604187012, 0.03131364658474922)","(0.4256393611431122, 0.6283378005027771, 0.05206910893321037)","(0.44097501039505005, 0.6429953575134277, 0.07097450643777847)","(0.44579681754112244, 0.6643971800804138, 0.08694038540124893)",Release
676,"(0.3613120913505554, 0.8597007989883423, 2.572234905073856e-07)","(0.4264397919178009, 0.8681975603103638, 0.006441481411457062)","(0.47276461124420166, 0.8283286690711975, 0.013603911735117435)","(0.5029959678649902, 0.7670078277587891, 0.025167955085635185)","(0.5292166471481323, 0.7245389819145203, 0.040207576006650925)","(0.4712185263633728, 0.7250614762306213, -0.007529798429459333)","(0.5117011666297913, 0.6538294553756714, 0.013967974111437798)","(0.5299074649810791, 0.6488451957702637, 0.04222909361124039)","(0.5365343689918518, 0.6581341028213501, 0.06494157016277313)","(0.44272032380104065, 0.6845765709877014, 0.003075160551816225)","(0.48909929394721985, 0.6249321103096008, 0.026895737275481224)","(0.5039687752723694, 0.640177309513092, 0.056882478296756744)","(0.5087171792984009, 0.6585234999656677, 0.08048273622989655)","(0.4162622094154358, 0.6688138246536255, 0.017515694722533226)","(0.4553395211696625, 0.6229846477508545, 0.04093821719288826)","(0.47225555777549744, 0.6384639739990234, 0.06788278371095657)","(0.4760807156562805, 0.6602761149406433, 0.0867084264755249)","(0.3928798735141754, 0.6651924848556519, 0.03293416276574135)","(0.42548877000808716, 0.6306073665618896, 0.05497853830456734)","(0.4409988224506378, 0.6440013647079468, 0.07563573122024536)","(0.44592028856277466, 0.6651729345321655, 0.09308308362960815)",Release
677,"(0.3625383973121643, 0.8621875047683716, 2.598418120669521e-07)","(0.4281146228313446, 0.8689730167388916, 0.007505140732973814)","(0.4736061990261078, 0.8289662003517151, 0.015410084277391434)","(0.5037651658058167, 0.7687560319900513, 0.027889903634786606)","(0.5301639437675476, 0.7268109917640686, 0.04399166628718376)","(0.4729621112346649, 0.7250136137008667, -0.006094291806221008)","(0.5122321248054504, 0.6548171043395996, 0.016855530440807343)","(0.5306697487831116, 0.6507313847541809, 0.045938294380903244)","(0.5377179384231567, 0.6606196165084839, 0.06932514905929565)","(0.4442693889141083, 0.6853572130203247, 0.005476124119013548)","(0.489574134349823, 0.6262274384498596, 0.031186431646347046)","(0.5050147771835327, 0.6411406993865967, 0.06257909536361694)","(0.5104934573173523, 0.6588261723518372, 0.08720682561397552)","(0.4177134037017822, 0.6702613234519958, 0.021110517904162407)","(0.4559418559074402, 0.6251621842384338, 0.04652354121208191)","(0.4730200171470642, 0.6403567790985107, 0.07487089186906815)","(0.47733211517333984, 0.6623249053955078, 0.09468048810958862)","(0.39434054493904114, 0.6666823029518127, 0.037801578640937805)","(0.4263854920864105, 0.6334640979766846, 0.06188557669520378)","(0.44136056303977966, 0.6466507911682129, 0.08380905538797379)","(0.44642969965934753, 0.6681243777275085, 0.10218591243028641)",Release
678,"(0.3645389676094055, 0.862838089466095, 2.629126072406507e-07)","(0.42788153886795044, 0.8726779222488403, 0.00474090501666069)","(0.475201815366745, 0.8308675289154053, 0.011614418588578701)","(0.5057976841926575, 0.7663599848747253, 0.022437840700149536)","(0.5327452421188354, 0.7247133255004883, 0.03650781884789467)","(0.47329825162887573, 0.7272322773933411, -0.002964368322864175)","(0.5135248303413391, 0.6545504927635193, 0.016232851892709732)","(0.5315561294555664, 0.6465958952903748, 0.03976099565625191)","(0.5398423671722412, 0.6531369090080261, 0.05849069356918335)","(0.445160835981369, 0.6872293949127197, 0.006341964937746525)","(0.48987242579460144, 0.6262472867965698, 0.027826327830553055)","(0.506084144115448, 0.6368372440338135, 0.05207891762256622)","(0.512730062007904, 0.6540053486824036, 0.07092589884996414)","(0.41854485869407654, 0.671729564666748, 0.01869523711502552)","(0.45708730816841125, 0.6242849230766296, 0.03941986709833145)","(0.47462761402130127, 0.6377090811729431, 0.06142730638384819)","(0.4798462986946106, 0.6591798663139343, 0.0765063688158989)","(0.39508041739463806, 0.6689085960388184, 0.031728923320770264)","(0.4270654618740082, 0.632037878036499, 0.05097251385450363)","(0.44260454177856445, 0.6448491811752319, 0.06869414448738098)","(0.44777998328208923, 0.6657650470733643, 0.08365239948034286)",Release
