Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1527,"(0.4942871928215027, 0.2600686550140381, -3.751735846435622e-07)","(0.5424114465713501, 0.21182623505592346, 0.030106479302048683)","(0.5765265226364136, 0.2111920565366745, 0.05084298551082611)","(0.5915611982345581, 0.22751781344413757, 0.06902587413787842)","(0.5880734920501709, 0.2402300089597702, 0.08771885186433792)","(0.6159848570823669, 0.36789393424987793, 0.046406980603933334)","(0.61077880859375, 0.37277281284332275, 0.08201868087053299)","(0.596752405166626, 0.35138747096061707, 0.10003958642482758)","(0.5878549218177795, 0.33506664633750916, 0.10763739049434662)","(0.5909021496772766, 0.4202713966369629, 0.04136394336819649)","(0.5875977873802185, 0.4127303957939148, 0.08255592733621597)","(0.5770002603530884, 0.3835913836956024, 0.09398247301578522)","(0.5659438371658325, 0.36641430854797363, 0.09400822967290878)","(0.5600482821464539, 0.4476162791252136, 0.04046718031167984)","(0.5650513768196106, 0.45604950189590454, 0.07541093975305557)","(0.558960497379303, 0.4272960126399994, 0.08186223357915878)","(0.5495740175247192, 0.40802139043807983, 0.07790089398622513)","(0.5263645648956299, 0.46059733629226685, 0.04203275218605995)","(0.5364162921905518, 0.4767519235610962, 0.06883005052804947)","(0.5312138795852661, 0.4521464705467224, 0.08028922975063324)","(0.5224493741989136, 0.4287395775318146, 0.08446192741394043)",Grasp
1528,"(0.4967527687549591, 0.26232022047042847, -3.642941521775356e-07)","(0.543306291103363, 0.21183381974697113, 0.03276548534631729)","(0.577168345451355, 0.20942288637161255, 0.0566173791885376)","(0.5934848785400391, 0.22690609097480774, 0.07746751606464386)","(0.5872238278388977, 0.2433047592639923, 0.09911743551492691)","(0.616827666759491, 0.3668258488178253, 0.05724412202835083)","(0.6119075417518616, 0.37068620324134827, 0.09568318724632263)","(0.599270224571228, 0.34926939010620117, 0.11403325200080872)","(0.5910944938659668, 0.3343167304992676, 0.12174578756093979)","(0.5917171835899353, 0.4180159270763397, 0.05261945351958275)","(0.5892215967178345, 0.40978002548217773, 0.09720548987388611)","(0.5792447924613953, 0.38128823041915894, 0.10937609523534775)","(0.56828373670578, 0.3653002977371216, 0.11002984642982483)","(0.5610439777374268, 0.4449574947357178, 0.05183188617229462)","(0.566896378993988, 0.455693781375885, 0.0893610492348671)","(0.5618642568588257, 0.4265024662017822, 0.09686292707920074)","(0.5525059103965759, 0.40761899948120117, 0.09394314885139465)","(0.5267580151557922, 0.45802661776542664, 0.05354934185743332)","(0.5384237170219421, 0.47753670811653137, 0.08235372602939606)","(0.5338821411132812, 0.452914834022522, 0.0949191302061081)","(0.5250562429428101, 0.42954692244529724, 0.10010140389204025)",Grasp
1529,"(0.4984067678451538, 0.2647479176521301, -3.457409718521376e-07)","(0.5445502996444702, 0.21395796537399292, 0.029525665566325188)","(0.5777845978736877, 0.20941807329654694, 0.05009344220161438)","(0.5941590070724487, 0.22378262877464294, 0.0680079236626625)","(0.5880346298217773, 0.24043501913547516, 0.086751788854599)","(0.6171004772186279, 0.36862173676490784, 0.04963825270533562)","(0.6129958629608154, 0.3740242123603821, 0.08533868193626404)","(0.6001874804496765, 0.3532308340072632, 0.10300568491220474)","(0.5910109281539917, 0.3379535973072052, 0.11052942276000977)","(0.5921269655227661, 0.4194067716598511, 0.04536935314536095)","(0.5898383855819702, 0.4122564494609833, 0.08711715042591095)","(0.5800108909606934, 0.38412511348724365, 0.09845592826604843)","(0.5687037706375122, 0.3683813214302063, 0.09853307157754898)","(0.5616590976715088, 0.4461055397987366, 0.044893812388181686)","(0.5679557919502258, 0.4559380114078522, 0.08055596053600311)","(0.5623983144760132, 0.427223265171051, 0.08748401701450348)","(0.5526711344718933, 0.4085271656513214, 0.08411219716072083)","(0.5276671051979065, 0.45866161584854126, 0.046697307378053665)","(0.5384212136268616, 0.4800163209438324, 0.07468212395906448)","(0.5337973833084106, 0.4568095803260803, 0.08677420020103455)","(0.5251060128211975, 0.43383926153182983, 0.09147065132856369)",Grasp
1530,"(0.4990343749523163, 0.26393845677375793, -3.5503330764186103e-07)","(0.5443769693374634, 0.2147679477930069, 0.02792258746922016)","(0.5768487453460693, 0.2111128717660904, 0.046656832098960876)","(0.593541145324707, 0.22506526112556458, 0.06254807859659195)","(0.5897994637489319, 0.23929572105407715, 0.07901325076818466)","(0.6156479716300964, 0.36623919010162354, 0.044878143817186356)","(0.6134238243103027, 0.379411906003952, 0.07762192189693451)","(0.6008762717247009, 0.35798379778862, 0.09404008090496063)","(0.5919947624206543, 0.3401651978492737, 0.10105433315038681)","(0.5920040607452393, 0.41717174649238586, 0.04044171795248985)","(0.5901537537574768, 0.4165033996105194, 0.07974448055028915)","(0.580005407333374, 0.3872774541378021, 0.09011746197938919)","(0.5691516399383545, 0.36960992217063904, 0.08965414017438889)","(0.5617958903312683, 0.44487351179122925, 0.039674967527389526)","(0.5695722103118896, 0.4635821580886841, 0.0730934739112854)","(0.5633751749992371, 0.4350987672805786, 0.07857362180948257)","(0.5538800954818726, 0.4132404923439026, 0.07430900633335114)","(0.5285459160804749, 0.4578303098678589, 0.04117310047149658)","(0.5388986468315125, 0.4839026927947998, 0.06684859097003937)","(0.533816933631897, 0.4615723788738251, 0.07736091315746307)","(0.5251771807670593, 0.43710756301879883, 0.08104085922241211)",Grasp
1531,"(0.4995530843734741, 0.26433488726615906, -3.6938578773515474e-07)","(0.5451977849006653, 0.2152438908815384, 0.03365106135606766)","(0.5772931575775146, 0.21178081631660461, 0.057241398841142654)","(0.5935148596763611, 0.22748646140098572, 0.07745633274316788)","(0.590201735496521, 0.24298912286758423, 0.09823652356863022)","(0.616491973400116, 0.3668113350868225, 0.055855244398117065)","(0.6122997999191284, 0.3822736144065857, 0.09455955028533936)","(0.5995294451713562, 0.36170151829719543, 0.11431371420621872)","(0.5914333462715149, 0.3431582450866699, 0.12310147285461426)","(0.5923492312431335, 0.4186215400695801, 0.050870660692453384)","(0.5892819166183472, 0.41880887746810913, 0.09573264420032501)","(0.5788285136222839, 0.3896898031234741, 0.10789662599563599)","(0.5681453347206116, 0.37123098969459534, 0.10820088535547256)","(0.5622270107269287, 0.4462929666042328, 0.0498991385102272)","(0.5689859986305237, 0.4645373523235321, 0.08802111446857452)","(0.5625004768371582, 0.436090350151062, 0.09445331990718842)","(0.5532281398773193, 0.41478896141052246, 0.09012899547815323)","(0.5287525653839111, 0.4589020609855652, 0.05162009969353676)","(0.5386435985565186, 0.4817640781402588, 0.07996845245361328)","(0.5330584645271301, 0.45894408226013184, 0.09089081734418869)","(0.5246167778968811, 0.4339863061904907, 0.09453403204679489)",Grasp
1532,"(0.49978959560394287, 0.26694613695144653, -3.301191213722632e-07)","(0.5452096462249756, 0.2163219153881073, 0.024253780022263527)","(0.5780782103538513, 0.2133977711200714, 0.040300771594047546)","(0.5950872898101807, 0.22677919268608093, 0.053842637687921524)","(0.5903995633125305, 0.23840951919555664, 0.06803818792104721)","(0.6151909232139587, 0.3664553761482239, 0.03983442857861519)","(0.6131075620651245, 0.38475605845451355, 0.0695209801197052)","(0.6008186936378479, 0.3648953437805176, 0.08479084819555283)","(0.5918713808059692, 0.3454169034957886, 0.09145992249250412)","(0.591820478439331, 0.4172411262989044, 0.035838186740875244)","(0.5895556807518005, 0.41987344622612, 0.07176288962364197)","(0.5792087912559509, 0.3909066915512085, 0.08085354417562485)","(0.5684835910797119, 0.3724300265312195, 0.08011779934167862)","(0.5615683197975159, 0.44518402218818665, 0.03514695540070534)","(0.5700307488441467, 0.46656206250190735, 0.06530795991420746)","(0.56362384557724, 0.4392234683036804, 0.06999681144952774)","(0.554113507270813, 0.41657406091690063, 0.06593730300664902)","(0.5279731750488281, 0.4580167531967163, 0.03647402301430702)","(0.5392842292785645, 0.4847259521484375, 0.059590257704257965)","(0.5345683693885803, 0.4642777442932129, 0.06927886605262756)","(0.5263590812683105, 0.4404938817024231, 0.07284232974052429)",Grasp
1533,"(0.5004990100860596, 0.26533040404319763, -3.6636453160099336e-07)","(0.546452522277832, 0.2157566398382187, 0.03720111399888992)","(0.5778688192367554, 0.21269811689853668, 0.06314568966627121)","(0.5955450534820557, 0.22408108413219452, 0.08513413369655609)","(0.5915072560310364, 0.23467281460762024, 0.10764749348163605)","(0.615799069404602, 0.36657845973968506, 0.06494170427322388)","(0.6113753318786621, 0.3854617476463318, 0.10675859451293945)","(0.5982574820518494, 0.36457496881484985, 0.12797480821609497)","(0.5905278921127319, 0.3443019390106201, 0.13797365128993988)","(0.5914940237998962, 0.41730085015296936, 0.060320306569337845)","(0.5871966481208801, 0.4209687113761902, 0.109369195997715)","(0.5762345790863037, 0.39320316910743713, 0.12316534668207169)","(0.5668061971664429, 0.372994989156723, 0.12460558861494064)","(0.5611652135848999, 0.44372665882110596, 0.05975146219134331)","(0.5676437020301819, 0.46534740924835205, 0.1018829271197319)","(0.5611170530319214, 0.4411698877811432, 0.1107291728258133)","(0.5523801445960999, 0.4208844304084778, 0.10805109888315201)","(0.5271062254905701, 0.4548912048339844, 0.06208156421780586)","(0.5381238460540771, 0.48141026496887207, 0.09397859871387482)","(0.5331024527549744, 0.46263837814331055, 0.10725490003824234)","(0.5253688097000122, 0.43933069705963135, 0.11260317265987396)",Grasp
1534,"(0.5008550882339478, 0.2681480646133423, -3.262270240611542e-07)","(0.5471081733703613, 0.2164643406867981, 0.029026785865426064)","(0.578672468662262, 0.2118373066186905, 0.048987455666065216)","(0.5963468551635742, 0.2214728593826294, 0.06567469239234924)","(0.5920191407203674, 0.23163925111293793, 0.08268139511346817)","(0.6155309677124023, 0.36855292320251465, 0.053187739104032516)","(0.6132388710975647, 0.3831375241279602, 0.08948836475610733)","(0.6008126139640808, 0.36130672693252563, 0.10705424100160599)","(0.5931301712989807, 0.34288862347602844, 0.11453922837972641)","(0.5918107628822327, 0.41914069652557373, 0.04940798506140709)","(0.5885850787162781, 0.4179999828338623, 0.09199374914169312)","(0.5789793133735657, 0.3884766101837158, 0.10209251195192337)","(0.5691649317741394, 0.3693212568759918, 0.1013181060552597)","(0.5610044002532959, 0.4452398121356964, 0.049178410321474075)","(0.5681436657905579, 0.46379444003105164, 0.08565191924571991)","(0.5626561641693115, 0.436550498008728, 0.09110285341739655)","(0.5539581775665283, 0.41482049226760864, 0.0866549015045166)","(0.526395320892334, 0.4559803009033203, 0.051246240735054016)","(0.5365201234817505, 0.47552570700645447, 0.07996807247400284)","(0.5322881937026978, 0.45211318135261536, 0.09140849858522415)","(0.5245406627655029, 0.4267829358577728, 0.09546253830194473)",Grasp
1535,"(0.5011497139930725, 0.2635171413421631, -3.222644693323673e-07)","(0.5465506911277771, 0.21761834621429443, 0.032529234886169434)","(0.5781271457672119, 0.21443568170070648, 0.05388304591178894)","(0.5959323048591614, 0.2212662249803543, 0.07147976756095886)","(0.5936959385871887, 0.22709636390209198, 0.0892869159579277)","(0.6158523559570312, 0.368850976228714, 0.05572222173213959)","(0.610328197479248, 0.38837963342666626, 0.09334158897399902)","(0.5982285141944885, 0.3692377805709839, 0.11200831085443497)","(0.5904863476753235, 0.34935256838798523, 0.1202448159456253)","(0.590734601020813, 0.4191757142543793, 0.05021774768829346)","(0.5852824449539185, 0.42295941710472107, 0.09503962844610214)","(0.5752755999565125, 0.39502668380737305, 0.10533879697322845)","(0.566062331199646, 0.37516605854034424, 0.10402099788188934)","(0.5601765513420105, 0.44428783655166626, 0.04868059605360031)","(0.5656945109367371, 0.4658876657485962, 0.08574362844228745)","(0.5597295165061951, 0.44390690326690674, 0.09232322871685028)","(0.5512738823890686, 0.4237421452999115, 0.08835074305534363)","(0.5260180234909058, 0.4556695818901062, 0.04979504644870758)","(0.5352413058280945, 0.49702680110931396, 0.07684730738401413)","(0.5322454571723938, 0.49834704399108887, 0.08809547126293182)","(0.5289795398712158, 0.49095985293388367, 0.09221934527158737)",Grasp
1536,"(0.501024603843689, 0.2637176513671875, -3.009293152445025e-07)","(0.5475826859474182, 0.21853382885456085, 0.02211911417543888)","(0.5797519087791443, 0.21184830367565155, 0.033738140016794205)","(0.5965843796730042, 0.22190125286579132, 0.04214288666844368)","(0.5925098657608032, 0.2259526550769806, 0.050456248223781586)","(0.6152474880218506, 0.3706744313240051, 0.03451044112443924)","(0.6052353978157043, 0.3943992853164673, 0.059508174657821655)","(0.5925116539001465, 0.37598487734794617, 0.07100871205329895)","(0.5852508544921875, 0.3539174795150757, 0.07561387121677399)","(0.5917365550994873, 0.41992318630218506, 0.028752697631716728)","(0.5790687203407288, 0.42664027214050293, 0.062356289476156235)","(0.5688768625259399, 0.39923611283302307, 0.06857447326183319)","(0.5609151721000671, 0.37870651483535767, 0.0650387555360794)","(0.5598832964897156, 0.4472927451133728, 0.026156244799494743)","(0.5613446831703186, 0.4668605327606201, 0.05270055681467056)","(0.5526627898216248, 0.4468168020248413, 0.054978448897600174)","(0.5450909733772278, 0.42448219656944275, 0.049433689564466476)","(0.5278563499450684, 0.4594755172729492, 0.025524014607071877)","(0.5334905385971069, 0.5036727786064148, 0.04464499652385712)","(0.528123676776886, 0.5094559192657471, 0.05284546688199043)","(0.523379921913147, 0.5054762363433838, 0.055614981800317764)",Grasp
