Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
669,"(0.34904807806015015, 0.14699816703796387, -1.4824142624547676e-07)","(0.41605740785598755, 0.14072750508785248, 0.007323215249925852)","(0.4641002118587494, 0.18482375144958496, 0.018248332664370537)","(0.4873270094394684, 0.24200735986232758, 0.03578607738018036)","(0.5085548162460327, 0.28815847635269165, 0.057970836758613586)","(0.45809614658355713, 0.2798500955104828, -0.017028111964464188)","(0.5020982623100281, 0.3396662473678589, 0.014606250450015068)","(0.5178142189979553, 0.3384270966053009, 0.053585175424814224)","(0.5225958228111267, 0.32593250274658203, 0.08284155279397964)","(0.4303310215473175, 0.3145037889480591, -0.0037067788653075695)","(0.4804932773113251, 0.3751862347126007, 0.027797624468803406)","(0.4942457675933838, 0.35552865266799927, 0.06792201101779938)","(0.4939725399017334, 0.330698162317276, 0.09783817827701569)","(0.4060046076774597, 0.3307349979877472, 0.014549079351127148)","(0.4489196538925171, 0.37340617179870605, 0.046823810786008835)","(0.463727742433548, 0.3491097390651703, 0.07872670143842697)","(0.46689969301223755, 0.3239158093929291, 0.09907423704862595)","(0.3861967623233795, 0.3370553255081177, 0.034035734832286835)","(0.4181840121746063, 0.36939936876296997, 0.06305301189422607)","(0.43638744950294495, 0.35467422008514404, 0.08502203226089478)","(0.44133201241493225, 0.3322770595550537, 0.10095939040184021)",Position
670,"(0.3501753509044647, 0.14694108068943024, -1.3782970142983686e-07)","(0.4175962805747986, 0.14145411550998688, 0.008437730371952057)","(0.46562111377716064, 0.18345919251441956, 0.018689550459384918)","(0.4890628159046173, 0.23931027948856354, 0.035162851214408875)","(0.5087963938713074, 0.2863265872001648, 0.0559963583946228)","(0.45937806367874146, 0.28013667464256287, -0.017749924212694168)","(0.5029250979423523, 0.33766040205955505, 0.012940933927893639)","(0.5195504426956177, 0.34006962180137634, 0.05148068442940712)","(0.5265209674835205, 0.33024531602859497, 0.08065216988325119)","(0.4315263032913208, 0.3146897852420807, -0.004969182889908552)","(0.4818198084831238, 0.37465715408325195, 0.02567705325782299)","(0.4969077706336975, 0.3580847978591919, 0.06649074703454971)","(0.4985329806804657, 0.3345406651496887, 0.09740223735570908)","(0.4070461094379425, 0.33119258284568787, 0.012947283685207367)","(0.45066386461257935, 0.3747480809688568, 0.044310200959444046)","(0.4672282338142395, 0.35332292318344116, 0.07784723490476608)","(0.47192466259002686, 0.32870301604270935, 0.10001510381698608)","(0.38761019706726074, 0.3377891182899475, 0.0322016179561615)","(0.42026379704475403, 0.37121641635894775, 0.060426823794841766)","(0.43975555896759033, 0.3576275110244751, 0.08335422724485397)","(0.4458942711353302, 0.33632299304008484, 0.10063830018043518)",Position
671,"(0.35179078578948975, 0.1448189914226532, -1.1715817294088993e-07)","(0.4183618724346161, 0.13885508477687836, 0.008954236283898354)","(0.4676956236362457, 0.18017640709877014, 0.018915196880698204)","(0.49278315901756287, 0.23658302426338196, 0.03392506763339043)","(0.5101789832115173, 0.2844031751155853, 0.053105149418115616)","(0.4602493941783905, 0.2792223393917084, -0.011471381410956383)","(0.5032157897949219, 0.33863139152526855, 0.01868673972785473)","(0.519686222076416, 0.34135499596595764, 0.055674973875284195)","(0.5263339877128601, 0.33102503418922424, 0.08339470624923706)","(0.43301495909690857, 0.3148248493671417, -5.6447508541168645e-05)","(0.48233771324157715, 0.3758516311645508, 0.02810315228998661)","(0.49787813425064087, 0.36120837926864624, 0.06574778258800507)","(0.5001935958862305, 0.3389046788215637, 0.09489127993583679)","(0.4082786440849304, 0.3317789137363434, 0.01616261526942253)","(0.4514951705932617, 0.37653812766075134, 0.044885993003845215)","(0.46844562888145447, 0.35739436745643616, 0.0767534151673317)","(0.47319450974464417, 0.33318179845809937, 0.09852394461631775)","(0.3883700370788574, 0.3379969298839569, 0.03372013196349144)","(0.4206569492816925, 0.3740798830986023, 0.06000189483165741)","(0.4401439428329468, 0.3611668050289154, 0.08222794532775879)","(0.44611886143684387, 0.3404477536678314, 0.09949467331171036)",Release
672,"(0.352104514837265, 0.14423868060112, -1.1512079112208085e-07)","(0.41998887062072754, 0.13910353183746338, 0.008812092244625092)","(0.46914705634117126, 0.17982953786849976, 0.01858164742588997)","(0.49396005272865295, 0.2357202172279358, 0.034044284373521805)","(0.5118188858032227, 0.2841317057609558, 0.053859636187553406)","(0.4615263342857361, 0.2812359035015106, -0.01535630039870739)","(0.5048186779022217, 0.338615745306015, 0.01637026108801365)","(0.5212442278862, 0.34185290336608887, 0.05556132644414902)","(0.5278775691986084, 0.3323591649532318, 0.0847310945391655)","(0.4343312084674835, 0.3157830834388733, -0.002919553779065609)","(0.4842112362384796, 0.37528544664382935, 0.026933489367365837)","(0.5000815987586975, 0.3606751263141632, 0.0667402446269989)","(0.5028188228607178, 0.3386928141117096, 0.09708480536937714)","(0.41012296080589294, 0.3324548900127411, 0.014794955030083656)","(0.45366865396499634, 0.37668460607528687, 0.04562420770525932)","(0.4705156683921814, 0.3574274182319641, 0.07917360961437225)","(0.475319504737854, 0.33277344703674316, 0.1015850156545639)","(0.390852153301239, 0.33830031752586365, 0.03383760154247284)","(0.42222458124160767, 0.37365734577178955, 0.06169906258583069)","(0.4418127238750458, 0.361159086227417, 0.08467218279838562)","(0.4480941891670227, 0.34045833349227905, 0.10224931687116623)",Release
673,"(0.35243913531303406, 0.1440853327512741, -9.435465386786746e-08)","(0.4220782518386841, 0.1404479444026947, 0.00859031081199646)","(0.4707624018192291, 0.18112242221832275, 0.017765820026397705)","(0.49457937479019165, 0.2367936670780182, 0.03384103998541832)","(0.5151681900024414, 0.2833963632583618, 0.054419077932834625)","(0.4646703600883484, 0.2837701141834259, -0.022795598953962326)","(0.5049722194671631, 0.3383428752422333, 0.011471512727439404)","(0.5220978856086731, 0.34335869550704956, 0.05416562408208847)","(0.5302589535713196, 0.33535683155059814, 0.08579086512327194)","(0.43641045689582825, 0.31594032049179077, -0.008941363543272018)","(0.48415616154670715, 0.37436264753341675, 0.025127170607447624)","(0.5013247132301331, 0.36304834485054016, 0.0693969801068306)","(0.5067542195320129, 0.34480971097946167, 0.1020459458231926)","(0.41205817461013794, 0.3327607214450836, 0.01088155247271061)","(0.453339546918869, 0.3746015429496765, 0.046706948429346085)","(0.47035306692123413, 0.35706213116645813, 0.08344126492738724)","(0.47678709030151367, 0.3335411548614502, 0.1066843718290329)","(0.3930909037590027, 0.33920377492904663, 0.03193672373890877)","(0.42287346720695496, 0.37100353837013245, 0.06371629238128662)","(0.4415621757507324, 0.36092662811279297, 0.08863198757171631)","(0.4479365050792694, 0.342013418674469, 0.10683546960353851)",Release
674,"(0.3538030982017517, 0.14316193759441376, -1.0444545495147395e-07)","(0.4226326644420624, 0.13841398060321808, 0.008332986384630203)","(0.4710969924926758, 0.177177295088768, 0.017663966864347458)","(0.4957062304019928, 0.22997547686100006, 0.03404635190963745)","(0.5179694294929504, 0.27458152174949646, 0.05497847497463226)","(0.46626564860343933, 0.28134310245513916, -0.023774465546011925)","(0.5058566331863403, 0.33992043137550354, 0.008126359432935715)","(0.5230010747909546, 0.3459778130054474, 0.04931611567735672)","(0.5309352278709412, 0.33810606598854065, 0.0804869681596756)","(0.4373214542865753, 0.3142748475074768, -0.009600392542779446)","(0.48396798968315125, 0.37492528557777405, 0.02348743937909603)","(0.4991675615310669, 0.3610907793045044, 0.06835440546274185)","(0.5024881362915039, 0.34021151065826416, 0.10185070335865021)","(0.4125155806541443, 0.33110544085502625, 0.010287648066878319)","(0.4529288709163666, 0.3750469386577606, 0.044688496738672256)","(0.46899089217185974, 0.3577251136302948, 0.08132095634937286)","(0.4749652147293091, 0.3348342478275299, 0.1051056906580925)","(0.39305999875068665, 0.3373447060585022, 0.03153561055660248)","(0.4226735234260559, 0.3714703917503357, 0.06266937404870987)","(0.44064581394195557, 0.3616710901260376, 0.0877280980348587)","(0.4460005760192871, 0.3427138328552246, 0.10634727030992508)",Release
675,"(0.3562399446964264, 0.1406400352716446, -1.0978540387895919e-07)","(0.4252880811691284, 0.13575111329555511, 0.008903343230485916)","(0.4733262062072754, 0.17609301209449768, 0.018228400498628616)","(0.4981381893157959, 0.23014144599437714, 0.033695288002491)","(0.5211222767829895, 0.2730454206466675, 0.0535578690469265)","(0.4676487445831299, 0.2806932330131531, -0.018450981006026268)","(0.5067518949508667, 0.3397939205169678, 0.013556723482906818)","(0.5228873491287231, 0.34416303038597107, 0.0539020374417305)","(0.529788076877594, 0.3342319130897522, 0.08412671089172363)","(0.4388812184333801, 0.3146902620792389, -0.005506311543285847)","(0.48528140783309937, 0.375014066696167, 0.02620464377105236)","(0.49962949752807617, 0.3592263460159302, 0.06869693845510483)","(0.5024064183235168, 0.3373841643333435, 0.10060721635818481)","(0.4137013554573059, 0.33137190341949463, 0.012887914665043354)","(0.4538570046424866, 0.37518054246902466, 0.046044349670410156)","(0.46960020065307617, 0.3568730056285858, 0.08124289661645889)","(0.4747762680053711, 0.3333373963832855, 0.10409925132989883)","(0.3937290906906128, 0.3368351459503174, 0.032614998519420624)","(0.42349764704704285, 0.3708670139312744, 0.06263194978237152)","(0.4416069984436035, 0.35942819714546204, 0.08678165823221207)","(0.4467250108718872, 0.3396265208721161, 0.1047462597489357)",Release
676,"(0.3585283160209656, 0.13884295523166656, -9.347235163659207e-08)","(0.42730915546417236, 0.13426293432712555, 0.008657055906951427)","(0.47537949681282043, 0.17480352520942688, 0.017720907926559448)","(0.5003712177276611, 0.2298990786075592, 0.03251991793513298)","(0.5242547392845154, 0.272487610578537, 0.05161156505346298)","(0.46920275688171387, 0.2806873619556427, -0.015509200282394886)","(0.5098852515220642, 0.3395191431045532, 0.015925684943795204)","(0.5264900922775269, 0.34467369318008423, 0.05469879135489464)","(0.5343310832977295, 0.33497682213783264, 0.08383534103631973)","(0.44049832224845886, 0.31430521607398987, -0.002449554856866598)","(0.48819637298583984, 0.3733188211917877, 0.029008088633418083)","(0.5043051838874817, 0.36009305715560913, 0.0699634701013565)","(0.5090431571006775, 0.33976122736930847, 0.10063867270946503)","(0.4152209758758545, 0.3301820456981659, 0.015831397846341133)","(0.45635291934013367, 0.3735077679157257, 0.0486421100795269)","(0.4737400412559509, 0.35639891028404236, 0.08331229537725449)","(0.48011139035224915, 0.33325037360191345, 0.10590674728155136)","(0.3950500786304474, 0.33496418595314026, 0.03536055609583855)","(0.42522695660591125, 0.3693053126335144, 0.06528545916080475)","(0.4445509910583496, 0.35844504833221436, 0.08947454392910004)","(0.45091676712036133, 0.3392468988895416, 0.10753022879362106)",Release
677,"(0.3598826229572296, 0.1371196061372757, -1.0721572607508278e-07)","(0.42970603704452515, 0.1344255954027176, 0.009486548602581024)","(0.4770042598247528, 0.17451097071170807, 0.018809203058481216)","(0.5014898777008057, 0.22865861654281616, 0.03425213322043419)","(0.526039183139801, 0.27059292793273926, 0.05410906672477722)","(0.47130200266838074, 0.2799403667449951, -0.018175626173615456)","(0.509498655796051, 0.3403160572052002, 0.014578522183001041)","(0.5256993770599365, 0.34468501806259155, 0.055294282734394073)","(0.5332750082015991, 0.3331489562988281, 0.08579617738723755)","(0.4417808949947357, 0.3122680187225342, -0.005171442870050669)","(0.48753684759140015, 0.37244904041290283, 0.02798842266201973)","(0.5037339925765991, 0.3593674898147583, 0.07071242481470108)","(0.5087099075317383, 0.33811822533607483, 0.1022428348660469)","(0.41632479429244995, 0.32795822620391846, 0.013431958854198456)","(0.4562743008136749, 0.371995747089386, 0.04788202419877052)","(0.4732525050640106, 0.35573920607566833, 0.08332302421331406)","(0.4800213575363159, 0.33252251148223877, 0.10585548728704453)","(0.39636269211769104, 0.3333671987056732, 0.03341143578290939)","(0.4262537360191345, 0.36741888523101807, 0.06444589793682098)","(0.4446134865283966, 0.3568998873233795, 0.08910317718982697)","(0.45049530267715454, 0.33764249086380005, 0.10715850442647934)",Release
678,"(0.3620489239692688, 0.13318687677383423, -1.0250323612126522e-07)","(0.4296022653579712, 0.12755979597568512, 0.0065226065926253796)","(0.47785115242004395, 0.17118211090564728, 0.015223701484501362)","(0.5041741728782654, 0.22985795140266418, 0.028718989342451096)","(0.5279685854911804, 0.2737373113632202, 0.04622504487633705)","(0.46986424922943115, 0.27534374594688416, -0.008605767041444778)","(0.5095037817955017, 0.3460451662540436, 0.01881185546517372)","(0.5258200764656067, 0.3492584228515625, 0.05091935768723488)","(0.5343998670578003, 0.3353227376937866, 0.07490544021129608)","(0.44106531143188477, 0.31112924218177795, 0.0025546052493155003)","(0.4876670837402344, 0.37552130222320557, 0.028431223705410957)","(0.5050246119499207, 0.3627193570137024, 0.06010722368955612)","(0.5112729072570801, 0.3395411968231201, 0.08386687189340591)","(0.41529905796051025, 0.3267049193382263, 0.017936354503035545)","(0.45611080527305603, 0.3737294375896454, 0.045610833913087845)","(0.4728839695453644, 0.35723820328712463, 0.07293403148651123)","(0.4788404107093811, 0.3330879211425781, 0.09049943834543228)","(0.39455991983413696, 0.33017420768737793, 0.03430584445595741)","(0.42567068338394165, 0.36722415685653687, 0.06048053503036499)","(0.444320946931839, 0.3558017313480377, 0.08075490593910217)","(0.44982388615608215, 0.33548468351364136, 0.09558179974555969)",Release
