Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
2556,"(0.36789149045944214, 0.8337915539741516, 2.7914512656934676e-07)","(0.4228074848651886, 0.7628205418586731, -0.024903932586312294)","(0.45141297578811646, 0.6683475971221924, -0.02173752523958683)","(0.4645804166793823, 0.5948839783668518, -0.009273169562220573)","(0.4699345827102661, 0.5468996167182922, 0.00715688755735755)","(0.37248265743255615, 0.5818192362785339, -0.009059343487024307)","(0.40979617834091187, 0.5104155540466309, 0.0016039084875956178)","(0.44501879811286926, 0.5195803046226501, 0.007253850810229778)","(0.4682609438896179, 0.5383961796760559, 0.012060168199241161)","(0.34730976819992065, 0.5972975492477417, 0.013682003132998943)","(0.38571950793266296, 0.5247732996940613, 0.028547389432787895)","(0.42087262868881226, 0.5300325155258179, 0.031201690435409546)","(0.4474671185016632, 0.5525352954864502, 0.0312490314245224)","(0.33887821435928345, 0.62947678565979, 0.03581592068076134)","(0.3839099407196045, 0.5857354402542114, 0.045827753841876984)","(0.4158535897731781, 0.5986380577087402, 0.03911999985575676)","(0.4395246207714081, 0.6267613172531128, 0.033565595746040344)","(0.339603990316391, 0.6609264016151428, 0.056753117591142654)","(0.37502020597457886, 0.6311056613922119, 0.062019649893045425)","(0.4001215696334839, 0.6381006836891174, 0.05744028836488724)","(0.4209881126880646, 0.6570687890052795, 0.054642319679260254)",Position
2557,"(0.36801010370254517, 0.8398776054382324, 2.3096602319583326e-07)","(0.4221264123916626, 0.7642925977706909, -0.023841962218284607)","(0.4495593309402466, 0.6698725819587708, -0.019702019169926643)","(0.46400728821754456, 0.5971755981445312, -0.006820829585194588)","(0.4683779180049896, 0.5491055846214294, 0.009625476785004139)","(0.3688172399997711, 0.582114577293396, -0.003854886395856738)","(0.4097411334514618, 0.5147204995155334, 0.009448553435504436)","(0.44482913613319397, 0.5209428668022156, 0.014863329008221626)","(0.4671016037464142, 0.5372413992881775, 0.01836736686527729)","(0.3450949788093567, 0.599789023399353, 0.018373636528849602)","(0.3942088782787323, 0.5467649698257446, 0.03453175351023674)","(0.4308356046676636, 0.5635182857513428, 0.0350307933986187)","(0.4544277489185333, 0.5938542485237122, 0.03304072469472885)","(0.3376308083534241, 0.6328210830688477, 0.04006904736161232)","(0.3847196698188782, 0.594261109828949, 0.05256981775164604)","(0.4162621796131134, 0.6064998507499695, 0.045365165919065475)","(0.4390113353729248, 0.6341448426246643, 0.038444261997938156)","(0.3384149372577667, 0.6633607149124146, 0.06034502387046814)","(0.3751010298728943, 0.6353800296783447, 0.06663360446691513)","(0.3994080722332001, 0.641353964805603, 0.06156259775161743)","(0.4195757806301117, 0.6589798331260681, 0.058025896549224854)",Position
2558,"(0.36865556240081787, 0.8366056680679321, 2.3192346532141528e-07)","(0.42245081067085266, 0.7608737945556641, -0.024477658793330193)","(0.4501420855522156, 0.6684476733207703, -0.021116457879543304)","(0.4641854465007782, 0.5968026518821716, -0.008993024006485939)","(0.4687647223472595, 0.5482531189918518, 0.006733649410307407)","(0.36972761154174805, 0.5820200443267822, -0.005433901213109493)","(0.4099096655845642, 0.5151281952857971, 0.006723491009324789)","(0.4453662931919098, 0.5230079889297485, 0.011880219914019108)","(0.46843260526657104, 0.5399378538131714, 0.015406930819153786)","(0.34586837887763977, 0.5995137691497803, 0.016919400542974472)","(0.3942415118217468, 0.5465220808982849, 0.03186265006661415)","(0.43150654435157776, 0.5622769594192505, 0.032194264233112335)","(0.4564396142959595, 0.5912747979164124, 0.030188696458935738)","(0.33842700719833374, 0.633371889591217, 0.038702964782714844)","(0.3852396607398987, 0.5953381061553955, 0.04988613352179527)","(0.4177255928516388, 0.6057716012001038, 0.04239057004451752)","(0.44196969270706177, 0.6333446502685547, 0.035506006330251694)","(0.33928030729293823, 0.6658783555030823, 0.059093229472637177)","(0.37598350644111633, 0.6380454897880554, 0.06426297873258591)","(0.40116381645202637, 0.6416450142860413, 0.05867474526166916)","(0.4222795367240906, 0.6585463881492615, 0.05496517941355705)",Position
2559,"(0.36908286809921265, 0.837411105632782, 2.2578743141821178e-07)","(0.42261630296707153, 0.7605971097946167, -0.024295387789607048)","(0.4496995210647583, 0.6678885817527771, -0.02080201730132103)","(0.46429339051246643, 0.5972155332565308, -0.008505542762577534)","(0.47073349356651306, 0.5492433905601501, 0.00730407889932394)","(0.3676568567752838, 0.5820421576499939, -0.004840676672756672)","(0.41039156913757324, 0.5153722763061523, 0.008944746106863022)","(0.44585996866226196, 0.5238109230995178, 0.014823798090219498)","(0.468328058719635, 0.5406496524810791, 0.018483050167560577)","(0.3443731367588043, 0.600816547870636, 0.017934538424015045)","(0.3985116183757782, 0.5577110052108765, 0.035365089774131775)","(0.43503469228744507, 0.5742143392562866, 0.0357934907078743)","(0.4586508870124817, 0.6017739772796631, 0.03289591148495674)","(0.3374498784542084, 0.6351231932640076, 0.040285851806402206)","(0.38722237944602966, 0.6006072759628296, 0.05405314266681671)","(0.41893380880355835, 0.6094198226928711, 0.046706706285476685)","(0.442843496799469, 0.6353366374969482, 0.038965389132499695)","(0.3385201096534729, 0.666975200176239, 0.06118744611740112)","(0.37622275948524475, 0.6389691233634949, 0.06797772645950317)","(0.4012107253074646, 0.6409419178962708, 0.06262229382991791)","(0.4224006235599518, 0.656173050403595, 0.05866057425737381)",Position
2560,"(0.36778712272644043, 0.8411286473274231, 2.0430914560165547e-07)","(0.4224231243133545, 0.759963870048523, -0.02230803109705448)","(0.4504433274269104, 0.6664479374885559, -0.015817217528820038)","(0.4647286832332611, 0.5969780683517456, -0.0006489821244031191)","(0.4694932699203491, 0.5490878224372864, 0.017977645620703697)","(0.36757445335388184, 0.581333339214325, 0.003154029371216893)","(0.40973013639450073, 0.5174962878227234, 0.022550996392965317)","(0.4441033601760864, 0.5263925194740295, 0.03099850006401539)","(0.46491116285324097, 0.5418096780776978, 0.03547656536102295)","(0.3449302613735199, 0.6030219793319702, 0.02627570368349552)","(0.3997102677822113, 0.5647739768028259, 0.04856308177113533)","(0.43561816215515137, 0.5805239677429199, 0.049107082188129425)","(0.4585018455982208, 0.607327938079834, 0.045405760407447815)","(0.3380633592605591, 0.638896107673645, 0.049088459461927414)","(0.38727059960365295, 0.6060970425605774, 0.06677363812923431)","(0.418617308139801, 0.6148784160614014, 0.0583205409348011)","(0.4421013593673706, 0.6395015120506287, 0.048936616629362106)","(0.3386191725730896, 0.6712656617164612, 0.07060713320970535)","(0.375143438577652, 0.6428202986717224, 0.07956823706626892)","(0.39952412247657776, 0.6458435654640198, 0.07375209778547287)","(0.4206511974334717, 0.6605921983718872, 0.06889260560274124)",Position
2561,"(0.36819133162498474, 0.8403344750404358, 2.2752283257432282e-07)","(0.42197585105895996, 0.7605440616607666, -0.023309966549277306)","(0.4500772953033447, 0.6676465272903442, -0.01688714697957039)","(0.46566611528396606, 0.5998849272727966, -0.0009468544158153236)","(0.47221386432647705, 0.5506594777107239, 0.018938962370157242)","(0.3671078383922577, 0.581375241279602, -0.0002470231265760958)","(0.41030824184417725, 0.5177996158599854, 0.01814921759068966)","(0.4457896649837494, 0.5260907411575317, 0.026677848771214485)","(0.46780866384506226, 0.542546272277832, 0.03173341974616051)","(0.3445366621017456, 0.602600634098053, 0.024022746831178665)","(0.3979890048503876, 0.5580984950065613, 0.04602472856640816)","(0.434553861618042, 0.5725527405738831, 0.04758508503437042)","(0.458438903093338, 0.5994856357574463, 0.04478481039404869)","(0.3379712402820587, 0.6383240222930908, 0.04801897704601288)","(0.3868112862110138, 0.6033551692962646, 0.06564804166555405)","(0.41869980096817017, 0.6116412281990051, 0.057824231684207916)","(0.4427042603492737, 0.635735809803009, 0.04897386580705643)","(0.3392656743526459, 0.6698889136314392, 0.07070218771696091)","(0.37617114186286926, 0.641254186630249, 0.07998105138540268)","(0.4011211693286896, 0.6435954570770264, 0.07436928153038025)","(0.42241793870925903, 0.6579096913337708, 0.06963860988616943)",Position
2562,"(0.3672752380371094, 0.8375124335289001, 2.4630546135995246e-07)","(0.4217144846916199, 0.7595204710960388, -0.02276240848004818)","(0.450209379196167, 0.6671050190925598, -0.0158656295388937)","(0.4658462703227997, 0.5981205701828003, 0.0005683630588464439)","(0.47149404883384705, 0.5502032041549683, 0.02091653272509575)","(0.3683605492115021, 0.5806280970573425, 0.0015034977113828063)","(0.4094505310058594, 0.5164485573768616, 0.021162640303373337)","(0.4445406198501587, 0.5251373052597046, 0.030143549665808678)","(0.4659791588783264, 0.5415319204330444, 0.035406678915023804)","(0.34599483013153076, 0.6012358665466309, 0.026010487228631973)","(0.3954736292362213, 0.5521758794784546, 0.048907577991485596)","(0.4324396550655365, 0.5639030337333679, 0.05084406957030296)","(0.4572180509567261, 0.5897901058197021, 0.04846034198999405)","(0.3390330672264099, 0.6360920071601868, 0.050328329205513)","(0.38518136739730835, 0.5998842716217041, 0.06925952434539795)","(0.41718590259552, 0.6078143119812012, 0.061918292194604874)","(0.4413326680660248, 0.6307552456855774, 0.053345274180173874)","(0.3396109640598297, 0.666679322719574, 0.07334357500076294)","(0.37515896558761597, 0.6387951374053955, 0.08423466235399246)","(0.39981159567832947, 0.641179621219635, 0.0793038159608841)","(0.4210687279701233, 0.6549333333969116, 0.07486696541309357)",Position
2563,"(0.3676820695400238, 0.8397256135940552, 2.2378399933131732e-07)","(0.42231202125549316, 0.7568011283874512, -0.02149771898984909)","(0.45137032866477966, 0.6641700267791748, -0.01365833543241024)","(0.46805500984191895, 0.595629096031189, 0.0032636316027492285)","(0.4723856449127197, 0.5494719743728638, 0.023883966729044914)","(0.3678041994571686, 0.578935980796814, 0.006334148813039064)","(0.411048024892807, 0.5171813368797302, 0.028481807559728622)","(0.4461188316345215, 0.5259224772453308, 0.038006991147994995)","(0.4672619104385376, 0.5427651405334473, 0.04310987517237663)","(0.34541943669319153, 0.600774347782135, 0.030644061043858528)","(0.39911970496177673, 0.5619949698448181, 0.05639465153217316)","(0.434257835149765, 0.577934980392456, 0.05715841427445412)","(0.4565228223800659, 0.6065211892127991, 0.053020309656858444)","(0.33797797560691833, 0.6366378664970398, 0.054858773946762085)","(0.38539475202560425, 0.6031049489974976, 0.07636668533086777)","(0.4159846603870392, 0.6122745871543884, 0.06781257688999176)","(0.4393174350261688, 0.6380658745765686, 0.05749485641717911)","(0.3382818102836609, 0.668340802192688, 0.07778549939393997)","(0.3736703395843506, 0.6403469443321228, 0.0899292528629303)","(0.3975224494934082, 0.6434457302093506, 0.08444621413946152)","(0.4180634617805481, 0.6587978601455688, 0.07917018234729767)",Position
2564,"(0.3679977357387543, 0.8376445770263672, 2.468017896717356e-07)","(0.42207542061805725, 0.7580869793891907, -0.024546165019273758)","(0.45059898495674133, 0.6640346646308899, -0.01861216127872467)","(0.46878892183303833, 0.5937069058418274, -0.003241820028051734)","(0.4745063781738281, 0.5496024489402771, 0.015979651361703873)","(0.36760568618774414, 0.5804332494735718, 0.0013271963689476252)","(0.4116596281528473, 0.5147925615310669, 0.01940370723605156)","(0.44727373123168945, 0.5239759087562561, 0.026971623301506042)","(0.4690297245979309, 0.541916012763977, 0.031331866979599)","(0.3456457555294037, 0.602026641368866, 0.025872167199850082)","(0.3985491096973419, 0.5544184446334839, 0.047758325934410095)","(0.4356166124343872, 0.5696366429328918, 0.048727285116910934)","(0.4594050347805023, 0.5979399085044861, 0.04561229422688484)","(0.33916544914245605, 0.6382212042808533, 0.04977404698729515)","(0.38810330629348755, 0.6011703014373779, 0.06731198728084564)","(0.42018923163414, 0.6101899147033691, 0.05898575112223625)","(0.44369053840637207, 0.6361037492752075, 0.049880657345056534)","(0.34082868695259094, 0.6701003909111023, 0.07216407358646393)","(0.3779357373714447, 0.640926718711853, 0.08134547621011734)","(0.40325942635536194, 0.643608808517456, 0.07532792538404465)","(0.42420944571495056, 0.6600260734558105, 0.07031285017728806)",Position
2565,"(0.36777931451797485, 0.8402817249298096, 2.2217989226192003e-07)","(0.42248186469078064, 0.7576971054077148, -0.02223636396229267)","(0.4518074691295624, 0.6615966558456421, -0.01578264683485031)","(0.470079243183136, 0.5910789370536804, -0.0008316589519381523)","(0.4759509265422821, 0.5500894784927368, 0.017432119697332382)","(0.36790332198143005, 0.577880859375, 0.0046166046522557735)","(0.4133736193180084, 0.5169640779495239, 0.023365443572402)","(0.4480219781398773, 0.5267890691757202, 0.0302205141633749)","(0.4689931869506836, 0.5433809757232666, 0.03351631015539169)","(0.346415251493454, 0.6004631519317627, 0.02734520100057125)","(0.4033964276313782, 0.5656797289848328, 0.04966041445732117)","(0.4390328526496887, 0.5807555913925171, 0.048997752368450165)","(0.46189433336257935, 0.6070890426635742, 0.04427948594093323)","(0.33999085426330566, 0.6368716955184937, 0.04967445880174637)","(0.38997238874435425, 0.6064949035644531, 0.06791114807128906)","(0.4213087856769562, 0.6138966679573059, 0.05883219838142395)","(0.44520634412765503, 0.6384161114692688, 0.04883740097284317)","(0.3411831259727478, 0.6691932678222656, 0.07058284431695938)","(0.37765219807624817, 0.6435137987136841, 0.08009234070777893)","(0.4019554555416107, 0.6456766128540039, 0.07430156320333481)","(0.4232025444507599, 0.6612460613250732, 0.06946616619825363)",Position
