Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1334,"(0.5721660852432251, 0.45841383934020996, 1.0770271785531804e-07)","(0.5038089752197266, 0.48582106828689575, -0.0005342187359929085)","(0.4686107337474823, 0.5666779279708862, -0.0011526879388839006)","(0.446499764919281, 0.650985836982727, 0.002113894559442997)","(0.41941940784454346, 0.698097825050354, 0.0052088177762925625)","(0.49513524770736694, 0.6480146646499634, -0.026975052431225777)","(0.456045538187027, 0.7285244464874268, -0.01990118809044361)","(0.4343871772289276, 0.7446646094322205, -0.009023373015224934)","(0.4203612208366394, 0.7520647644996643, -0.0022018160670995712)","(0.5324057340621948, 0.6809502840042114, -0.023015720769762993)","(0.47965091466903687, 0.7423885464668274, -0.011785180307924747)","(0.4665161371231079, 0.7110809683799744, 0.000856139522511512)","(0.46824806928634644, 0.6824918389320374, 0.006755962036550045)","(0.5647463202476501, 0.6930408477783203, -0.015611610375344753)","(0.5171427130699158, 0.7466214299201965, -0.006205458659678698)","(0.5056365132331848, 0.7100928425788879, 0.003054392524063587)","(0.5098133683204651, 0.675602912902832, 0.005858249496668577)","(0.5905503034591675, 0.6923887133598328, -0.007070187479257584)","(0.5622487664222717, 0.7679219245910645, -0.001528027351014316)","(0.5463182926177979, 0.7457768321037292, 0.006736847572028637)","(0.5425809025764465, 0.7136278748512268, 0.012148799374699593)",Reach
1335,"(0.5729337930679321, 0.4421600103378296, 1.373685165617644e-07)","(0.503782331943512, 0.47095227241516113, -0.0006053029792383313)","(0.4675576388835907, 0.5543418526649475, -0.0012876676628366113)","(0.4450054168701172, 0.6407719850540161, 0.0018542699981480837)","(0.416488915681839, 0.6859886646270752, 0.004975182935595512)","(0.49394097924232483, 0.6297912001609802, -0.02676115371286869)","(0.4538707137107849, 0.7142968773841858, -0.019488975405693054)","(0.43288156390190125, 0.7336596250534058, -0.007962025701999664)","(0.41891419887542725, 0.7444918751716614, -0.0007317566778510809)","(0.5318772792816162, 0.6642759442329407, -0.022649940103292465)","(0.4783433973789215, 0.7269374132156372, -0.011462868191301823)","(0.4657035768032074, 0.6960956454277039, 0.0017709775129333138)","(0.46730077266693115, 0.6678476929664612, 0.008201329037547112)","(0.5645506381988525, 0.6781147718429565, -0.015138675458729267)","(0.5153528451919556, 0.7317244410514832, -0.0052568670362234116)","(0.5047388076782227, 0.6954552531242371, 0.004777420777827501)","(0.5092971324920654, 0.6616247892379761, 0.007973983883857727)","(0.5909320712089539, 0.6799734830856323, -0.006583241280168295)","(0.5597922801971436, 0.7506436705589294, -0.00036175467539578676)","(0.5457478761672974, 0.7268379926681519, 0.008068555034697056)","(0.5438705086708069, 0.6959601044654846, 0.013454580679535866)",Reach
1336,"(0.5762559175491333, 0.4251536726951599, 1.379635108378352e-07)","(0.5055267810821533, 0.4548127055168152, 0.0003602380456868559)","(0.46796542406082153, 0.5395083427429199, 7.371263927780092e-05)","(0.4445391595363617, 0.6260324120521545, 0.0034245536662638187)","(0.41381004452705383, 0.6676696538925171, 0.006705585401505232)","(0.4961026906967163, 0.6119117736816406, -0.025792932137846947)","(0.4550507664680481, 0.6948878765106201, -0.01900281384587288)","(0.43328729271888733, 0.7165570259094238, -0.008922554552555084)","(0.41827547550201416, 0.7302455306053162, -0.0029194464441388845)","(0.5335409641265869, 0.6483533382415771, -0.02193284220993519)","(0.4791945815086365, 0.7099515795707703, -0.010071062482893467)","(0.4663974344730377, 0.6801052093505859, 0.002920347498729825)","(0.46800708770751953, 0.6520789861679077, 0.008804555051028728)","(0.5654244422912598, 0.6636393666267395, -0.014602195471525192)","(0.5158918499946594, 0.7147813439369202, -0.0033701618667691946)","(0.5059292316436768, 0.6794856786727905, 0.006998065393418074)","(0.5107887387275696, 0.6456660032272339, 0.009932613000273705)","(0.5909292697906494, 0.6658701300621033, -0.006325598806142807)","(0.5590133666992188, 0.7324617505073547, 0.0010432633571326733)","(0.5445696711540222, 0.710202157497406, 0.009539482183754444)","(0.5417901873588562, 0.6801892518997192, 0.01469564251601696)",Reach
1337,"(0.5770442485809326, 0.4107481837272644, 1.8625445363795734e-07)","(0.5068694949150085, 0.4358576238155365, -0.0011946879094466567)","(0.46770021319389343, 0.5201548337936401, -0.0020801208447664976)","(0.44284704327583313, 0.6056444048881531, 0.0011848348658531904)","(0.4134953022003174, 0.6497055292129517, 0.0045953174121677876)","(0.4969855546951294, 0.5909398794174194, -0.029323389753699303)","(0.45499569177627563, 0.6794598698616028, -0.023499146103858948)","(0.4325621724128723, 0.7014723420143127, -0.013054563663899899)","(0.4175202548503876, 0.7138664722442627, -0.006209008861333132)","(0.5342225432395935, 0.6277504563331604, -0.024658946320414543)","(0.47858792543411255, 0.7003175616264343, -0.013290366157889366)","(0.46361273527145386, 0.6733787059783936, 0.00022579636424779892)","(0.46365541219711304, 0.6450707912445068, 0.006834236904978752)","(0.5658441185951233, 0.6444013118743896, -0.016517097130417824)","(0.5154858231544495, 0.702925443649292, -0.00500897504389286)","(0.5040673017501831, 0.669844925403595, 0.005870067980140448)","(0.5080140233039856, 0.6368962526321411, 0.009177998639643192)","(0.5909208059310913, 0.6487380862236023, -0.007550884038209915)","(0.5557134747505188, 0.7159450054168701, 0.0007035846938379109)","(0.5409172177314758, 0.6963024139404297, 0.009615637362003326)","(0.5386596918106079, 0.670436441898346, 0.014873242937028408)",Reach
1338,"(0.5770295858383179, 0.3913995325565338, 2.0624294450044545e-07)","(0.5066715478897095, 0.42027634382247925, -0.0011741194175556302)","(0.4669848680496216, 0.5070328712463379, -0.0028444621711969376)","(0.44020551443099976, 0.592096209526062, -0.0006711852038279176)","(0.40761634707450867, 0.6339324712753296, 0.0016358718276023865)","(0.4972231686115265, 0.5750975012779236, -0.02881276234984398)","(0.4530865252017975, 0.663994550704956, -0.023617595434188843)","(0.43010151386260986, 0.6863159537315369, -0.01358974352478981)","(0.4145186245441437, 0.6996179819107056, -0.007106757257133722)","(0.5347150564193726, 0.6116307377815247, -0.02467893622815609)","(0.4766600728034973, 0.6843887567520142, -0.01415649801492691)","(0.46076127886772156, 0.656803548336029, -0.0009060800657607615)","(0.4602636992931366, 0.6289779543876648, 0.0055339280515909195)","(0.5661329030990601, 0.627640426158905, -0.01718633435666561)","(0.5138339996337891, 0.6850420832633972, -0.0055884444154798985)","(0.5016153454780579, 0.6523702144622803, 0.006121988873928785)","(0.5050316452980042, 0.6205059885978699, 0.00976007804274559)","(0.5908859968185425, 0.6312433481216431, -0.00903271697461605)","(0.5535576343536377, 0.6974731683731079, -0.00035639110137708485)","(0.5397238731384277, 0.6771275401115417, 0.009250784292817116)","(0.5387375354766846, 0.6523087024688721, 0.014807766303420067)",Reach
1339,"(0.577552318572998, 0.37264806032180786, 1.9201303302907036e-07)","(0.5064746737480164, 0.4009955823421478, -0.0016898108879104257)","(0.4657164514064789, 0.48933905363082886, -0.0035548158921301365)","(0.4394367039203644, 0.5784056782722473, -0.0013969064457342029)","(0.4064562916755676, 0.6221547722816467, 0.0008854925981722772)","(0.49706798791885376, 0.5589318871498108, -0.02980072610080242)","(0.4520793557167053, 0.6474654674530029, -0.024960609152913094)","(0.42859163880348206, 0.6703698039054871, -0.014781947247684002)","(0.41331249475479126, 0.68392413854599, -0.008190806955099106)","(0.5347810387611389, 0.5953452587127686, -0.025609903037548065)","(0.4758763313293457, 0.6683101058006287, -0.015784136950969696)","(0.461017370223999, 0.6387487053871155, -0.0021292339079082012)","(0.4619123339653015, 0.6107480525970459, 0.004634570796042681)","(0.5661455988883972, 0.6107618808746338, -0.01811450533568859)","(0.5123203992843628, 0.670340895652771, -0.0074107046239078045)","(0.4999178946018219, 0.637514591217041, 0.0048166909255087376)","(0.5035498738288879, 0.6058375835418701, 0.008884632959961891)","(0.5908540487289429, 0.6134572625160217, -0.009936800226569176)","(0.5519854426383972, 0.6788855791091919, -0.0015856544487178326)","(0.5374575257301331, 0.6581816673278809, 0.00833018310368061)","(0.5366519093513489, 0.6335655450820923, 0.01401418074965477)",Reach
1340,"(0.5783931612968445, 0.3526778519153595, 1.8309688698536775e-07)","(0.5068891048431396, 0.3814036250114441, -0.0006198907503858209)","(0.465433269739151, 0.4694337248802185, -0.002064337255433202)","(0.4389488101005554, 0.5598217844963074, 0.00035144644789397717)","(0.4056425094604492, 0.6037895679473877, 0.002814352046698332)","(0.49635037779808044, 0.5402215719223022, -0.02782026305794716)","(0.4518064260482788, 0.6284480690956116, -0.021836262196302414)","(0.4287733733654022, 0.6514577865600586, -0.011449786834418774)","(0.4139319062232971, 0.6651857495307922, -0.004913517273962498)","(0.5341449975967407, 0.5755631327629089, -0.02389075979590416)","(0.4757238030433655, 0.6493591070175171, -0.012667099945247173)","(0.4600863456726074, 0.6212507486343384, 0.0009519333252683282)","(0.46035832166671753, 0.5936539173126221, 0.0073902965523302555)","(0.5652576088905334, 0.5899936556816101, -0.01653905399143696)","(0.5120134949684143, 0.6519870162010193, -0.004603659734129906)","(0.4982946515083313, 0.6208206415176392, 0.007170734461396933)","(0.5007500052452087, 0.5893886685371399, 0.010566028766334057)","(0.5899108648300171, 0.5922003984451294, -0.008395680226385593)","(0.5519437789916992, 0.6594685912132263, 0.0005294846487231553)","(0.5363757610321045, 0.640257716178894, 0.010102632455527782)","(0.5338401794433594, 0.6163767576217651, 0.015380144119262695)",Reach
1341,"(0.5784598588943481, 0.33712080121040344, 1.896535337664318e-07)","(0.5074713826179504, 0.36714568734169006, -1.4776494936086237e-05)","(0.46591830253601074, 0.45386621356010437, -0.0013215276412665844)","(0.43877479434013367, 0.5433372855186462, 0.0014051278121769428)","(0.40447700023651123, 0.585202693939209, 0.004263879265636206)","(0.49811822175979614, 0.5204250812530518, -0.028916938230395317)","(0.4519917964935303, 0.6119274497032166, -0.02248246595263481)","(0.42771482467651367, 0.6362892985343933, -0.01078137755393982)","(0.41202473640441895, 0.6510249972343445, -0.002985564759001136)","(0.5354720950126648, 0.557153582572937, -0.024506641551852226)","(0.47478485107421875, 0.6354467272758484, -0.012356504797935486)","(0.46127068996429443, 0.6029881238937378, 0.003190690418705344)","(0.4640696942806244, 0.5732531547546387, 0.011295617558062077)","(0.5655210018157959, 0.5727402567863464, -0.016499977558851242)","(0.5109366774559021, 0.6339102983474731, -0.0035606680903583765)","(0.49975907802581787, 0.5979741215705872, 0.009385879151523113)","(0.504711925983429, 0.5661176443099976, 0.013697643764317036)","(0.5892317295074463, 0.5762187242507935, -0.0075366622768342495)","(0.550784707069397, 0.6408032774925232, 0.003321590833365917)","(0.5371545553207397, 0.6176965236663818, 0.01408771425485611)","(0.5373337864875793, 0.59309983253479, 0.020026642829179764)",Reach
1342,"(0.5787896513938904, 0.3166295886039734, 2.1287264928560035e-07)","(0.5074092149734497, 0.34908729791641235, -0.000548695505131036)","(0.46520134806632996, 0.43818190693855286, -0.001677572843618691)","(0.43636631965637207, 0.5258875489234924, 0.0009356610244140029)","(0.40223225951194763, 0.5695527195930481, 0.0036640644539147615)","(0.49881163239479065, 0.5079771876335144, -0.02597416192293167)","(0.45114409923553467, 0.5961264371871948, -0.02032136730849743)","(0.4257853627204895, 0.6202467679977417, -0.010326533578336239)","(0.408719539642334, 0.636759877204895, -0.00373473041690886)","(0.5364035367965698, 0.5438661575317383, -0.02181147411465645)","(0.474121630191803, 0.6193525195121765, -0.010925470851361752)","(0.4594848155975342, 0.5861333608627319, 0.0029607999604195356)","(0.4615430533885956, 0.5559135675430298, 0.010309387929737568)","(0.5664181709289551, 0.5573597550392151, -0.014376066625118256)","(0.5103910565376282, 0.616328239440918, -0.002508647507056594)","(0.4987303614616394, 0.579772412776947, 0.009837092831730843)","(0.5035104155540466, 0.5474562644958496, 0.014236426912248135)","(0.5894007086753845, 0.5585057735443115, -0.006148051004856825)","(0.5482276678085327, 0.6216942667961121, 0.004207742400467396)","(0.5348968505859375, 0.5973191261291504, 0.015058547258377075)","(0.5358730554580688, 0.5722069144248962, 0.021340474486351013)",Reach
1343,"(0.5768147110939026, 0.29923194646835327, 2.0346098494883336e-07)","(0.5060198903083801, 0.3337055444717407, -0.0010857312008738518)","(0.46379169821739197, 0.42292308807373047, -0.0029782799538224936)","(0.43494540452957153, 0.5109686851501465, -0.0016322144074365497)","(0.3999396562576294, 0.5520776510238647, -0.000272831239271909)","(0.49742668867111206, 0.4902452528476715, -0.02549954503774643)","(0.4490644037723541, 0.5797914862632751, -0.022562704980373383)","(0.42353689670562744, 0.6068280935287476, -0.014767591841518879)","(0.4059233069419861, 0.626397430896759, -0.009548326022922993)","(0.5346157550811768, 0.5260193347930908, -0.022056855261325836)","(0.47254613041877747, 0.6019525527954102, -0.015304344706237316)","(0.45930150151252747, 0.5659793615341187, -0.003167912131175399)","(0.46239861845970154, 0.5344405770301819, 0.004006060305982828)","(0.5644804239273071, 0.5407544374465942, -0.015622415579855442)","(0.5092736482620239, 0.5971989035606384, -0.007565073668956757)","(0.4990116059780121, 0.5583620667457581, 0.004384226631373167)","(0.5044883489608765, 0.5250287652015686, 0.009813245385885239)","(0.5876511335372925, 0.5427597761154175, -0.008451396599411964)","(0.5463240742683411, 0.6038870215415955, -0.00043192182783968747)","(0.5335193276405334, 0.5785096287727356, 0.01020655408501625)","(0.535222053527832, 0.5527408719062805, 0.017051050439476967)",Reach
