,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
11,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
12,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
13,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
14,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
15,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
16,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
17,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
18,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
19,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
20,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
21,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
22,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
23,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
24,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
25,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
26,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
27,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
28,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
29,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
30,"(0.24657881259918213, 0.9497080445289612, 8.357812362191908e-07)","(0.33052942156791687, 0.8661001920700073, -0.06308945268392563)","(0.3729622960090637, 0.7091256380081177, -0.09501563757658005)","(0.39129677414894104, 0.5429815053939819, -0.1115013062953949)","(0.41348695755004883, 0.41133642196655273, -0.12201225012540817)","(0.235741525888443, 0.6737726926803589, -0.09915688633918762)","(0.2652180790901184, 0.44242042303085327, -0.12752030789852142)","(0.32111960649490356, 0.36779165267944336, -0.13567747175693512)","(0.369351327419281, 0.33891385793685913, -0.136519193649292)","(0.18273909389972687, 0.6590415239334106, -0.07193396985530853)","(0.22218632698059082, 0.4208100140094757, -0.09863092005252838)","(0.2886207699775696, 0.3629860281944275, -0.10160255432128906)","(0.340759813785553, 0.35833975672721863, -0.1003274917602539)","(0.16121697425842285, 0.6469094157218933, -0.04559783637523651)","(0.19326582551002502, 0.43620795011520386, -0.06616978347301483)","(0.25555023550987244, 0.383295476436615, -0.06791173666715622)","(0.3047109842300415, 0.376232385635376, -0.06712260842323303)","(0.16048632562160492, 0.6352741718292236, -0.02343933843076229)","(0.18719910085201263, 0.4709547758102417, -0.04294244945049286)","(0.23524703085422516, 0.42309457063674927, -0.047171805053949356)","(0.27742916345596313, 0.411873459815979, -0.046317923814058304)",Reach
31,"(0.27663394808769226, 0.8819642663002014, 6.481315608652949e-07)","(0.3612580895423889, 0.8006560802459717, -0.05130680277943611)","(0.4132387638092041, 0.6574109792709351, -0.07740646600723267)","(0.43349170684814453, 0.5068346261978149, -0.09150359779596329)","(0.45667922496795654, 0.39026522636413574, -0.10071048140525818)","(0.29542097449302673, 0.5883148908615112, -0.07964466512203217)","(0.33581554889678955, 0.3860718905925751, -0.1002732664346695)","(0.38808491826057434, 0.3261237144470215, -0.10495687276124954)","(0.42974501848220825, 0.30706003308296204, -0.10451202839612961)","(0.24414581060409546, 0.5699215531349182, -0.05763387680053711)","(0.29116156697273254, 0.3658968210220337, -0.0751565620303154)","(0.35379189252853394, 0.3222533166408539, -0.07555203139781952)","(0.39830344915390015, 0.32996657490730286, -0.07383682578802109)","(0.22071576118469238, 0.5616569519042969, -0.03615010529756546)","(0.2586401402950287, 0.3861262798309326, -0.048460982739925385)","(0.31423377990722656, 0.3450945019721985, -0.048389412462711334)","(0.3548068106174469, 0.3448282778263092, -0.047538407146930695)","(0.21521896123886108, 0.5580406188964844, -0.018254589289426804)","(0.24369584023952484, 0.4202173352241516, -0.029327647760510445)","(0.28668326139450073, 0.38159114122390747, -0.03010442852973938)","(0.3228408396244049, 0.37868815660476685, -0.0278675127774477)",Reach
32,"(0.3131869435310364, 0.8238332271575928, 5.211986717768013e-07)","(0.396564245223999, 0.7464092969894409, -0.024646302685141563)","(0.44655343890190125, 0.6177433133125305, -0.03794695809483528)","(0.4680391848087311, 0.48540040850639343, -0.04442806541919708)","(0.492981880903244, 0.3849342465400696, -0.04744541645050049)","(0.36411434412002563, 0.5200623273849487, -0.042512182146310806)","(0.4061974883079529, 0.3523346185684204, -0.05164482817053795)","(0.4466927647590637, 0.311350017786026, -0.04993467777967453)","(0.47776493430137634, 0.2982197403907776, -0.04631393402814865)","(0.3152802586555481, 0.49901992082595825, -0.03155329450964928)","(0.36907267570495605, 0.32335421442985535, -0.040419600903987885)","(0.41977429389953613, 0.2987794280052185, -0.037300463765859604)","(0.454871267080307, 0.3114335834980011, -0.03233090415596962)","(0.285471111536026, 0.49731916189193726, -0.019833235070109367)","(0.3271268308162689, 0.33476802706718445, -0.02261415682733059)","(0.3740955591201782, 0.30298319458961487, -0.01595223695039749)","(0.4091152250766754, 0.30526140332221985, -0.010662022046744823)","(0.2698136568069458, 0.5053571462631226, -0.009918857365846634)","(0.2955872118473053, 0.37086063623428345, -0.010996927507221699)","(0.33107221126556396, 0.3331402540206909, -0.004362119827419519)","(0.36164188385009766, 0.3284451961517334, 0.0032473946921527386)",Reach
33,"(0.34285131096839905, 0.7674568891525269, 4.0482404983777087e-07)","(0.42663004994392395, 0.6988074779510498, -0.013841399922966957)","(0.47356876730918884, 0.5810075998306274, -0.02012641355395317)","(0.4924089014530182, 0.45807990431785583, -0.022002803161740303)","(0.519280731678009, 0.3773437440395355, -0.021445870399475098)","(0.4043150544166565, 0.48462891578674316, -0.028343860059976578)","(0.45211249589920044, 0.33812958002090454, -0.03513853996992111)","(0.4883391857147217, 0.30618351697921753, -0.034631796181201935)","(0.5139332413673401, 0.2987212538719177, -0.0323377326130867)","(0.35920360684394836, 0.45888930559158325, -0.021073706448078156)","(0.4178818166255951, 0.30650222301483154, -0.026631992310285568)","(0.46052607893943787, 0.2894730865955353, -0.024752043187618256)","(0.48812925815582275, 0.3036825358867645, -0.02198678068816662)","(0.33014294505119324, 0.45322608947753906, -0.012683317996561527)","(0.3768913447856903, 0.30889108777046204, -0.013517450541257858)","(0.4179818630218506, 0.28283965587615967, -0.010307952761650085)","(0.4475388824939728, 0.29080772399902344, -0.008234666660428047)","(0.31248295307159424, 0.45766353607177734, -0.0049758292734622955)","(0.34187307953834534, 0.3334645628929138, -0.004788333084434271)","(0.3752189874649048, 0.29921048879623413, -0.0005854007322341204)","(0.40365397930145264, 0.296631783246994, 0.004340381361544132)",Reach
34,"(0.3701365888118744, 0.7186311483383179, 3.718267294061661e-07)","(0.45145946741104126, 0.6629951000213623, -0.0054892259649932384)","(0.4966299533843994, 0.5548463463783264, -0.006342962849885225)","(0.5162437558174133, 0.44579505920410156, -0.0030120904557406902)","(0.5431101322174072, 0.37864750623703003, 0.002585809212177992)","(0.4422546625137329, 0.4458070397377014, -0.023360202088952065)","(0.48963916301727295, 0.3127088248729706, -0.025400547310709953)","(0.5228615403175354, 0.2888201177120209, -0.02041737735271454)","(0.5456185340881348, 0.28664571046829224, -0.014602971263229847)","(0.3996847867965698, 0.42153018712997437, -0.017376556992530823)","(0.45428168773651123, 0.2788722515106201, -0.019440079107880592)","(0.4937581717967987, 0.26584166288375854, -0.013287302106618881)","(0.5197167992591858, 0.28186100721359253, -0.006425213534384966)","(0.37020638585090637, 0.4202171564102173, -0.009217450395226479)","(0.4109131693840027, 0.2866857051849365, -0.005770694464445114)","(0.44905757904052734, 0.26192405819892883, 0.0007312466623261571)","(0.477290540933609, 0.26673653721809387, 0.005348323378711939)","(0.35052910447120667, 0.43245404958724976, -0.0009033260866999626)","(0.3737655282020569, 0.31980401277542114, 0.0037995658349245787)","(0.40331393480300903, 0.28716588020324707, 0.01052749715745449)","(0.429170697927475, 0.2822325825691223, 0.017378875985741615)",Reach
35,"(0.395182728767395, 0.6683617830276489, 2.9028001335973386e-07)","(0.4768867790699005, 0.6240624785423279, 0.0007415383588522673)","(0.5241546630859375, 0.5232580304145813, 0.005452168174088001)","(0.5413953065872192, 0.42003917694091797, 0.01361327338963747)","(0.5667867660522461, 0.3582322597503662, 0.02399478666484356)","(0.4784250855445862, 0.40365272760391235, -0.009099443443119526)","(0.5226653814315796, 0.2860998511314392, -0.0025896939914673567)","(0.5505584478378296, 0.263267457485199, 0.00717120710760355)","(0.568514883518219, 0.25942665338516235, 0.015503555536270142)","(0.43645191192626953, 0.37384504079818726, -0.002913636853918433)","(0.48661115765571594, 0.2520170211791992, 0.005195871461182833)","(0.5172454714775085, 0.24828603863716125, 0.015040700323879719)","(0.5357118844985962, 0.26746031641960144, 0.02322167344391346)","(0.4065231382846832, 0.36907291412353516, 0.005789392627775669)","(0.4468543827533722, 0.25624823570251465, 0.01689814031124115)","(0.4780813753604889, 0.24368900060653687, 0.02583155408501625)","(0.4993821382522583, 0.25513923168182373, 0.030900422483682632)","(0.3855476379394531, 0.3782912492752075, 0.015130014158785343)","(0.41009029746055603, 0.28677308559417725, 0.025743702426552773)","(0.4363139867782593, 0.26627856492996216, 0.03462393954396248)","(0.4564700722694397, 0.2663654685020447, 0.04243090748786926)",Reach
36,"(0.4217616617679596, 0.622632622718811, 1.9007548246463557e-07)","(0.5019595623016357, 0.5852624773979187, 0.011756637133657932)","(0.5467618703842163, 0.4953099191188812, 0.02263944037258625)","(0.5605813264846802, 0.4006362557411194, 0.03612189367413521)","(0.5795885920524597, 0.3426259756088257, 0.05194983631372452)","(0.5100240707397461, 0.37345290184020996, -0.0018187136156484485)","(0.5520041584968567, 0.2674584984779358, 0.010430807247757912)","(0.5777195692062378, 0.24910897016525269, 0.025975923985242844)","(0.5934140682220459, 0.2505764067173004, 0.038663964718580246)","(0.4682268798351288, 0.34319454431533813, 0.0023868633434176445)","(0.515808641910553, 0.2276204526424408, 0.016098080202937126)","(0.5417304039001465, 0.23481805622577667, 0.03170765936374664)","(0.5538168549537659, 0.25945472717285156, 0.04411552473902702)","(0.43774542212486267, 0.33846065402030945, 0.010639561340212822)","(0.475839763879776, 0.22730371356010437, 0.026680057868361473)","(0.5024132132530212, 0.23000012338161469, 0.04131397232413292)","(0.5161997079849243, 0.2534724175930023, 0.050520140677690506)","(0.41473516821861267, 0.35038483142852783, 0.020647317171096802)","(0.43636631965637207, 0.26206910610198975, 0.03628915548324585)","(0.46020883321762085, 0.2548680007457733, 0.049852997064590454)","(0.47536295652389526, 0.26731622219085693, 0.06122744828462601)",Reach
37,"(0.44485029578208923, 0.5823392868041992, 1.606844080015435e-07)","(0.5229194164276123, 0.5445882081985474, 0.022413959726691246)","(0.5655860900878906, 0.4626452624797821, 0.04006115347146988)","(0.5782725811004639, 0.3764185905456543, 0.058869484812021255)","(0.5930156707763672, 0.32159510254859924, 0.08103950321674347)","(0.5370688438415527, 0.33652010560035706, 0.013880918733775616)","(0.5770307183265686, 0.24211299419403076, 0.03288407623767853)","(0.5995466709136963, 0.2372104376554489, 0.0550740584731102)","(0.6108273863792419, 0.2507464289665222, 0.07317747920751572)","(0.49742206931114197, 0.30778956413269043, 0.015744898468255997)","(0.5426377058029175, 0.20620553195476532, 0.03582007810473442)","(0.567000687122345, 0.21417883038520813, 0.05781006067991257)","(0.5770318508148193, 0.23888713121414185, 0.07584259659051895)","(0.46521443128585815, 0.30595868825912476, 0.021987447515130043)","(0.49842074513435364, 0.20215745270252228, 0.04229051247239113)","(0.5225787162780762, 0.20468565821647644, 0.06337004154920578)","(0.5349894165992737, 0.22774039208889008, 0.07863537222146988)","(0.43814221024513245, 0.3226553797721863, 0.030793901532888412)","(0.4550454914569855, 0.23412543535232544, 0.0506543330848217)","(0.4767646789550781, 0.2276453971862793, 0.06949149072170258)","(0.49085572361946106, 0.24401451647281647, 0.08625087141990662)",Reach
38,"(0.46437710523605347, 0.5406398177146912, 1.0178425213780429e-07)","(0.5416324138641357, 0.5090491771697998, 0.021070832386612892)","(0.5830550193786621, 0.4301714599132538, 0.03612840548157692)","(0.592904806137085, 0.34128159284591675, 0.05180232971906662)","(0.600452721118927, 0.28634607791900635, 0.07046858221292496)","(0.5576218962669373, 0.30379849672317505, 0.012489193119108677)","(0.5951603651046753, 0.21322262287139893, 0.03188091143965721)","(0.6126483678817749, 0.22358539700508118, 0.054114263504743576)","(0.6161301136016846, 0.24958056211471558, 0.0717848464846611)","(0.518180251121521, 0.27432185411453247, 0.01279535610228777)","(0.5611997842788696, 0.1812361180782318, 0.03409093990921974)","(0.5817734003067017, 0.19986622035503387, 0.054820477962493896)","(0.5854926109313965, 0.2294374257326126, 0.07054997235536575)","(0.48477983474731445, 0.2726992964744568, 0.01736431010067463)","(0.5173881649971008, 0.1775733083486557, 0.03806314617395401)","(0.5399302244186401, 0.1881997138261795, 0.0575234554708004)","(0.547548234462738, 0.21542882919311523, 0.0702536478638649)","(0.45612674951553345, 0.29061123728752136, 0.024505827575922012)","(0.47448259592056274, 0.20533722639083862, 0.04501787945628166)","(0.4942263960838318, 0.20529070496559143, 0.06429009884595871)","(0.5028278827667236, 0.22519315779209137, 0.08010926097631454)",Reach
39,"(0.48400548100471497, 0.5000834465026855, -7.046296701673782e-08)","(0.5605251789093018, 0.4723735451698303, 0.039016176015138626)","(0.5966814160346985, 0.40578028559684753, 0.06602539122104645)","(0.6050203442573547, 0.33000877499580383, 0.0929628387093544)","(0.6049757599830627, 0.28368252515792847, 0.1239582821726799)","(0.5846608877182007, 0.269478976726532, 0.027826029807329178)","(0.616171658039093, 0.1965920329093933, 0.060817405581474304)","(0.6285951137542725, 0.2095852643251419, 0.0964544266462326)","(0.6280504465103149, 0.23704379796981812, 0.12325625866651535)","(0.5441379547119141, 0.24090102314949036, 0.02740619145333767)","(0.5820099115371704, 0.16028493642807007, 0.05975823849439621)","(0.5939050316810608, 0.19162093102931976, 0.09403848648071289)","(0.5920699238777161, 0.22219541668891907, 0.11986260861158371)","(0.5091976523399353, 0.2388540804386139, 0.03333206847310066)","(0.5413529276847839, 0.15260371565818787, 0.06290031224489212)","(0.5557141304016113, 0.1767663061618805, 0.09321299940347672)","(0.556476891040802, 0.21114471554756165, 0.11389727145433426)","(0.479343056678772, 0.254384845495224, 0.043661199510097504)","(0.4962473511695862, 0.18018105626106262, 0.07107695192098618)","(0.5104496479034424, 0.19158288836479187, 0.09573476761579514)","(0.5151556730270386, 0.21749207377433777, 0.11603725701570511)",Reach
